x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
37.548903,0.000000,271.792603,63.0,63.0,1.0,5.0,25.59288,4.20443,1.40812,-1.40812,0.0,-2.65648,39.07336728
15.857440,0.000000,272.699537,64.0,64.0,1.0,5.0,26.59831,4.99881,1.42485,-1.42486,0.0,-2.85529,37.5963736
6.998407,0.000000,271.889060,65.0,65.0,1.0,5.0,26.50674,4.6178,1.42336,-1.42336,0.0,-3.34551,37.72625378
19.265877,0.000000,271.802430,66.0,66.0,1.0,5.0,26.59517,4.94749,1.4248,-1.42481,0.0,-2.64414,37.60081248
33.108083,0.000000,272.853193,67.0,67.0,1.0,5.0,28.76253,4.66147,1.45883,-1.45883,0.0,-2.35053,34.76745613
4.277190,0.000000,272.328497,68.0,68.0,1.0,5.0,27.54313,4.52338,1.44001,-1.44002,0.0,-3.72798,36.30669426
45.324060,0.000000,272.504713,69.0,69.0,1.0,5.0,23.17909,3.51529,1.3651,-1.3651,0.0,-2.19676,43.14233216
21.251623,0.000000,272.414820,70.0,70.0,1.0,5.0,27.58158,5.00149,1.44062,-1.44062,0.0,-2.62725,36.25608105
41.831590,0.000000,272.781720,71.0,71.0,1.0,5.0,24.80351,3.90003,1.39451,-1.39452,0.0,-2.22252,40.31687451
42.725617,0.000000,272.744500,72.0,72.0,1.0,5.0,24.36776,3.80575,1.38682,-1.38682,0.0,-2.24039,41.03783031
43.621560,0.000000,272.728363,73.0,73.0,1.0,5.0,23.94646,3.70933,1.37924,-1.37924,0.0,-2.33662,41.75982588
39.255723,0.000000,272.838627,74.0,74.0,1.0,5.0,25.95193,4.14237,1.41417,-1.41417,0.0,-2.23036,38.53277964
2.457080,0.000000,274.015863,75.0,75.0,1.0,5.0,28.70117,4.49515,1.4579,-1.4579,0.0,-3.72037,34.8417852
38.363257,0.000000,272.828907,76.0,76.0,1.0,5.0,26.38596,4.22405,1.42137,-1.42138,0.0,-2.21469,37.89894323
5.145000,0.000000,271.760833,77.0,77.0,1.0,5.0,27.14318,4.53733,1.43366,-1.43367,0.0,-3.27905,36.84166704
37.494960,0.000000,272.838460,78.0,78.0,1.0,5.0,26.80757,4.30105,1.42826,-1.42826,0.0,-2.25999,37.30289616
3.323737,0.000000,273.949910,79.0,79.0,1.0,5.0,28.21212,4.5404,1.45044,-1.45044,0.0,-3.65067,35.44575877
36.614777,0.000000,272.811423,80.0,80.0,1.0,5.0,27.23037,4.3773,1.43505,-1.43506,0.0,-2.19614,36.72370225
4.856010,0.000000,272.280547,81.0,81.0,1.0,5.0,27.38202,4.53758,1.43747,-1.43747,0.0,-3.61219,36.52031516
4.625540,0.000000,273.590883,82.0,82.0,1.0,5.0,27.58812,4.59572,1.44072,-1.44073,0.0,-3.5683,36.24748624
4.201860,0.000000,273.880990,83.0,83.0,1.0,5.0,27.79413,4.58159,1.44395,-1.44396,0.0,-3.5705,35.97881999
35.733957,0.000000,272.840610,84.0,84.0,1.0,5.0,27.68393,4.45579,1.44223,-1.44223,0.0,-2.30251,36.12203903
34.866390,0.000000,272.814603,85.0,85.0,1.0,5.0,28.10639,4.5303,1.44881,-1.44881,0.0,-2.24245,35.57909785
33.976820,0.000000,272.820147,86.0,86.0,1.0,5.0,28.4458,4.59744,1.45402,-1.45402,0.0,-2.27421,35.15457466
5.957930,0.000000,273.768067,87.0,87.0,1.0,5.0,27.10266,4.66295,1.43301,-1.43302,0.0,-3.42706,36.8967474
6.836193,0.000000,273.734630,88.0,88.0,1.0,5.0,26.82612,4.70405,1.42856,-1.42856,0.0,-3.36549,37.27710157
12.267510,0.000000,271.736307,89.0,89.0,1.0,5.0,25.72936,4.8116,1.41043,-1.41043,0.0,-2.91921,38.86610471
7.715920,0.000000,273.678227,90.0,90.0,1.0,5.0,26.60354,4.74333,1.42494,-1.42494,0.0,-3.22925,37.58898252
47.986403,0.000000,272.248903,91.0,91.0,1.0,5.0,22.35393,3.18724,1.34935,-1.34936,0.0,-2.39609,44.73486318
25.226533,0.000000,273.084187,92.0,92.0,1.0,5.0,29.58469,5.03301,1.47107,-1.47107,0.0,-2.50462,33.8012668
55.858000,0.000000,271.871223,93.0,93.0,1.0,5.0,22.72281,2.35056,1.35646,-1.35646,0.0,-2.70301,44.00864154
40.112500,0.000000,272.847410,94.0,94.0,1.0,5.0,25.54641,4.05883,1.40733,-1.40733,0.0,-2.24763,39.14444339
10.392850,0.000000,273.588897,95.0,95.0,1.0,5.0,26.30611,4.88101,1.42006,-1.42006,0.0,-3.15406,38.0139823
48.862883,0.000000,272.201147,96.0,96.0,1.0,5.0,22.21011,3.08331,1.34655,-1.34655,0.0,-2.36889,45.02454063
16.449033,0.000000,273.330027,97.0,97.0,1.0,5.0,27.15153,5.06684,1.43379,-1.4338,0.0,-2.78784,36.830337
12.069617,0.000000,273.496457,98.0,98.0,1.0,5.0,26.37913,4.94373,1.42126,-1.42127,0.0,-3.05164,37.9087559
46.237357,0.000000,272.410223,99.0,99.0,1.0,5.0,22.81121,3.39696,1.35815,-1.35815,0.0,-2.28019,43.83809539
28.500267,0.000000,272.402183,100.0,100.0,1.0,5.0,29.14404,4.87373,1.46455,-1.46455,0.0,-2.6119,34.31233281
54.981890,0.000000,271.921407,101.0,101.0,1.0,5.0,22.51285,2.4262,1.35243,-1.35243,0.0,-2.64363,44.41907622
32.230283,0.000000,272.884910,102.0,102.0,1.0,5.0,29.12409,4.72609,1.46425,-1.46426,0.0,-2.38888,34.33583676
10.597903,0.000000,272.202373,103.0,103.0,1.0,5.0,25.8813,4.7755,1.41299,-1.41299,0.0,-2.93622,38.6379355
35.722687,0.000000,271.778410,104.0,104.0,1.0,5.0,26.34239,4.356,1.42066,-1.42066,0.0,-2.70635,37.96162763
49.738730,0.000000,272.171480,105.0,105.0,1.0,5.0,22.13237,2.98038,1.34503,-1.34503,0.0,-2.40727,45.18268943
31.355587,0.000000,272.920543,106.0,106.0,1.0,5.0,29.49871,4.78805,1.4698,-1.46981,0.0,-2.44077,33.89978748
1.187753,0.000000,273.278567,107.0,107.0,1.0,5.0,29.44195,4.40628,1.46897,-1.46897,0.0,-3.86319,33.96514158
56.733793,0.000000,271.828283,108.0,108.0,1.0,5.0,22.96094,2.28204,1.36099,-1.36099,0.0,-2.79322,43.55222391
5.505777,0.000000,273.533793,109.0,109.0,1.0,5.0,27.24222,4.63646,1.43524,-1.43525,0.0,-3.51137,36.70772793
20.353530,0.000000,272.468200,110.0,110.0,1.0,5.0,27.38106,5.00773,1.43745,-1.43746,0.0,-2.73736,36.52159558
27.905140,0.000000,273.032740,111.0,111.0,1.0,5.0,30.00921,4.95557,1.47725,-1.47726,0.0,-2.54583,33.32310314
23.471563,0.000000,273.127713,112.0,112.0,1.0,5.0,29.25134,5.07715,1.46615,-1.46615,0.0,-2.5173,34.18646804
22.597243,0.000000,273.160880,113.0,113.0,1.0,5.0,29.04506,5.09167,1.46307,-1.46308,0.0,-2.56435,34.42926267
53.229083,0.000000,272.007817,114.0,114.0,1.0,5.0,22.25245,2.59175,1.34738,-1.34738,0.0,-2.52975,44.9388719
0.720997,0.000000,274.041150,115.0,115.0,1.0,5.0,29.80794,4.40886,1.47433,-1.47434,0.0,-3.79989,33.54810832
19.096727,0.000000,273.257410,116.0,116.0,1.0,5.0,27.88784,5.09353,1.44541,-1.44542,0.0,-2.64973,35.85792231
24.355707,0.000000,273.085783,117.0,117.0,1.0,5.0,29.39191,5.0544,1.46823,-1.46823,0.0,-2.44807,34.02296754
42.257207,0.000000,272.511220,118.0,118.0,1.0,5.0,24.46584,3.84346,1.38856,-1.38856,0.0,-2.16808,40.87331561
30.477000,0.000000,272.953257,119.0,119.0,1.0,5.0,29.78438,4.84221,1.47399,-1.47399,0.0,-2.48148,33.5746455
43.172177,0.000000,272.500363,120.0,120.0,1.0,5.0,24.06492,3.75038,1.38138,-1.38139,0.0,-2.21464,41.55426239
12.967433,0.000000,273.441913,121.0,121.0,1.0,5.0,26.46135,4.97514,1.42261,-1.42262,0.0,-2.94563,37.79096683
21.720283,0.000000,273.184910,122.0,122.0,1.0,5.0,28.76408,5.09755,1.45885,-1.45886,0.0,-2.58136,34.76558263
52.360230,0.000000,272.053660,123.0,123.0,1.0,5.0,22.17459,2.68457,1.34586,-1.34586,0.0,-2.49968,45.09666244
33.534903,0.000000,272.565007,124.0,124.0,1.0,5.0,28.39865,4.61543,1.4533,-1.4533,0.0,-2.32694,35.21294146
29.583293,0.000000,272.989687,125.0,125.0,1.0,5.0,29.97294,4.88935,1.47673,-1.47673,0.0,-2.53657,33.36342714
38.818980,0.000000,272.567533,126.0,126.0,1.0,5.0,26.01105,4.17142,1.41516,-1.41516,0.0,-2.16008,38.44519925
20.836143,0.000000,273.204027,127.0,127.0,1.0,5.0,28.46009,5.09856,1.45424,-1.45424,0.0,-2.58339,35.13692332
57.611153,0.000000,271.787320,128.0,128.0,1.0,5.0,23.21746,2.22479,1.36581,-1.36582,0.0,-2.89607,43.07103361
51.495497,0.000000,272.084987,129.0,129.0,1.0,5.0,22.11768,2.78225,1.34474,-1.34474,0.0,-2.42333,45.21269862
37.933217,0.000000,272.567367,130.0,130.0,1.0,5.0,26.4456,4.25135,1.42235,-1.42236,0.0,-2.24789,37.8134737
2.875817,0.000000,273.730773,131.0,131.0,1.0,5.0,28.44205,4.51233,1.45396,-1.45397,0.0,-3.74163,35.15920969
13.863953,0.000000,273.416563,132.0,132.0,1.0,5.0,26.59904,5.00509,1.42487,-1.42487,0.0,-2.91358,37.59534179
37.059737,0.000000,272.549883,133.0,133.0,1.0,5.0,26.81375,4.32325,1.42836,-1.42836,0.0,-2.20077,37.29429863
58.490283,0.000000,271.734910,134.0,134.0,1.0,5.0,23.52521,2.17574,1.37153,-1.37153,0.0,-2.92139,42.50759079
3.745597,0.000000,273.660900,135.0,135.0,1.0,5.0,27.97734,4.55668,1.44681,-1.44681,0.0,-3.63594,35.74321219
32.663367,0.000000,272.613103,136.0,136.0,1.0,5.0,28.71951,4.67981,1.45818,-1.45818,0.0,-2.35123,34.81953557
36.173733,0.000000,272.552033,137.0,137.0,1.0,5.0,27.26065,4.40253,1.43554,-1.43554,0.0,-2.22109,36.68291108
54.106733,0.000000,271.967910,138.0,138.0,1.0,5.0,22.35593,2.50609,1.34939,-1.34939,0.0,-2.59197,44.73086112
27.576757,0.000000,272.311773,139.0,139.0,1.0,5.0,28.8331,4.88956,1.45989,-1.4599,0.0,-2.47503,34.68236159
1.596247,0.000000,274.047233,140.0,140.0,1.0,5.0,29.2283,4.45183,1.4658,-1.46581,0.0,-3.76895,34.21341645
35.300347,0.000000,272.555213,141.0,141.0,1.0,5.0,27.70086,4.47956,1.44249,-1.4425,0.0,-2.28612,36.09996224
45.756417,0.000000,272.199937,142.0,142.0,1.0,5.0,22.88886,3.44572,1.35962,-1.35963,0.0,-2.14196,43.68937553
9.999927,0.000000,271.993707,143.0,143.0,1.0,5.0,25.90915,4.75096,1.41345,-1.41346,0.0,-3.04401,38.5964032
34.418210,0.000000,272.534750,144.0,144.0,1.0,5.0,28.09786,4.55177,1.44867,-1.44868,0.0,-2.20753,35.58989902
39.693223,0.000000,272.586037,145.0,145.0,1.0,5.0,25.57286,4.08639,1.40778,-1.40778,0.0,-2.28323,39.1039563
50.613237,0.000000,272.136873,146.0,146.0,1.0,5.0,22.10193,2.88063,1.34443,-1.34443,0.0,-2.43368,45.24491753
17.347117,0.000000,273.294300,147.0,147.0,1.0,5.0,27.36371,5.07702,1.43717,-1.43718,0.0,-2.70013,36.54475216
6.386623,0.000000,273.500197,148.0,148.0,1.0,5.0,26.93917,4.67758,1.43038,-1.43039,0.0,-3.44092,37.12066853
7.267113,0.000000,273.447857,149.0,149.0,1.0,5.0,26.68921,4.71655,1.42634,-1.42634,0.0,-3.3336,37.46832521
48.414287,0.000000,271.982550,150.0,150.0,1.0,5.0,22.20403,3.13141,1.34643,-1.34643,0.0,-2.3786,45.03686943
12.497050,0.000000,273.232537,151.0,151.0,1.0,5.0,26.35979,4.94908,1.42094,-1.42095,0.0,-2.95073,37.9365693
0.268323,0.000000,273.782993,152.0,152.0,1.0,5.0,30.10807,4.3847,1.47868,-1.47869,0.0,-3.77017,33.21368656
47.535780,0.000000,272.056943,153.0,153.0,1.0,5.0,22.37866,3.23312,1.34983,-1.34984,0.0,-2.42286,44.68542799
24.787240,0.000000,272.819970,154.0,154.0,1.0,5.0,29.28211,5.02813,1.4666,-1.46661,0.0,-2.49776,34.15054448
49.291613,0.000000,271.937627,155.0,155.0,1.0,5.0,22.10804,3.0285,1.34455,-1.34455,0.0,-2.39023,45.23241319
2.023327,0.000000,273.784763,156.0,156.0,1.0,5.0,28.9563,4.46912,1.46174,-1.46175,0.0,-3.79364,34.53479899
31.785870,0.000000,272.655453,157.0,157.0,1.0,5.0,29.12262,4.74561,1.46423,-1.46424,0.0,-2.40477,34.3375699
42.205983,0.000000,271.989717,158.0,158.0,1.0,5.0,23.92845,3.80275,1.37891,-1.37892,0.0,-2.22797,41.79125685
18.232413,0.000000,273.271060,159.0,159.0,1.0,5.0,27.60605,5.08564,1.441,-1.44101,0.0,-2.65741,36.22394366
41.390100,0.000000,272.596327,160.0,160.0,1.0,5.0,24.87523,3.93274,1.39577,-1.39577,0.0,-2.37298,40.20063332
23.027973,0.000000,272.888593,161.0,161.0,1.0,5.0,28.97437,5.07044,1.46201,-1.46202,0.0,-2.54543,34.5132612
38.853347,0.000000,272.008900,162.0,162.0,1.0,5.0,25.17994,4.10188,1.40105,-1.40106,0.0,-2.19883,39.71415341
30.907587,0.000000,272.698800,163.0,163.0,1.0,5.0,29.48047,4.80498,1.46953,-1.46954,0.0,-2.43978,33.92076178
23.437643,0.000000,272.087640,164.0,164.0,1.0,5.0,27.78544,4.95574,1.44382,-1.44382,0.0,-2.65129,35.9900725
11.474967,0.000000,272.908290,165.0,165.0,1.0,5.0,26.15471,4.87948,1.41755,-1.41756,0.0,-3.18587,38.23403127
23.909770,0.000000,272.838497,166.0,166.0,1.0,5.0,29.12768,5.05082,1.46431,-1.46431,0.0,-2.46021,34.33160485
22.152527,0.000000,272.920790,167.0,167.0,1.0,5.0,28.75363,5.08177,1.45869,-1.4587,0.0,-2.5696,34.77821757
52.779313,0.000000,271.776477,168.0,168.0,1.0,5.0,22.161,2.6391,1.34559,-1.34559,0.0,-2.55217,45.12431749
16.881150,0.000000,273.064327,169.0,169.0,1.0,5.0,27.15042,5.0594,1.43378,-1.43378,0.0,-2.68139,36.83184275
53.650817,0.000000,271.733227,170.0,170.0,1.0,5.0,22.25079,2.55171,1.34735,-1.34735,0.0,-2.57928,44.94222452
30.010293,0.000000,272.742943,171.0,171.0,1.0,5.0,29.69121,4.85385,1.47263,-1.47263,0.0,-2.4406,33.68000159
50.166967,0.000000,271.905853,172.0,172.0,1.0,5.0,22.05917,2.92806,1.34359,-1.34359,0.0,-2.42947,45.33262131
40.983510,0.000000,272.872107,173.0,173.0,1.0,5.0,25.18464,3.98148,1.40114,-1.40114,0.0,-2.40667,39.70674189
21.266427,0.000000,272.938937,174.0,174.0,1.0,5.0,28.46929,5.08526,1.45438,-1.45438,0.0,-2.5598,35.12556864
19.970590,0.000000,273.245667,175.0,175.0,1.0,5.0,28.16895,5.09747,1.44977,-1.44978,0.0,-2.6603,35.50008076
2.816643,0.000000,273.158757,176.0,176.0,1.0,5.0,28.4503,4.47931,1.45409,-1.45409,0.0,-3.59943,35.14901425
51.920727,0.000000,271.811147,177.0,177.0,1.0,5.0,22.09281,2.73418,1.34425,-1.34425,0.0,-2.50876,45.26359481
13.416387,0.000000,273.188477,178.0,178.0,1.0,5.0,26.47184,4.98148,1.42278,-1.42279,0.0,-2.89139,37.77599139
7.224423,0.000000,272.932820,179.0,179.0,1.0,5.0,26.60287,4.67398,1.42493,-1.42493,0.0,-3.40783,37.58992921
29.011753,0.000000,272.392463,180.0,180.0,1.0,5.0,29.12825,4.85725,1.46431,-1.46432,0.0,-2.61031,34.33093303
51.048733,0.000000,271.855193,181.0,181.0,1.0,5.0,22.05135,2.831,1.34344,-1.34344,0.0,-2.41397,45.34869747
18.664140,0.000000,273.008470,182.0,182.0,1.0,5.0,27.62712,5.07719,1.44134,-1.44134,0.0,-2.69862,36.19631724
0.270183,0.000000,273.250440,183.0,183.0,1.0,5.0,30.01537,4.36659,1.47734,-1.47735,0.0,-3.79398,33.3162643
43.174660,0.000000,272.005990,184.0,184.0,1.0,5.0,23.51224,3.7042,1.37129,-1.3713,0.0,-2.25391,42.53103915
26.113533,0.000000,273.074733,185.0,185.0,1.0,5.0,29.76616,5.01062,1.47372,-1.47373,0.0,-2.54363,33.59519669
10.059967,0.000000,272.956200,186.0,186.0,1.0,5.0,26.14875,4.82339,1.41745,-1.41746,0.0,-3.37853,38.24274583
19.527317,0.000000,273.004743,187.0,187.0,1.0,5.0,27.91578,5.08443,1.44585,-1.44586,0.0,-2.66535,35.82203327
20.391733,0.000000,272.974693,188.0,188.0,1.0,5.0,28.17151,5.08447,1.44981,-1.44982,0.0,-2.64975,35.4968548
5.924220,0.000000,272.749330,189.0,189.0,1.0,5.0,26.95373,4.61275,1.43062,-1.43062,0.0,-3.5846,37.1006165
14.371113,0.000000,272.674990,190.0,190.0,1.0,5.0,26.27649,4.95176,1.41957,-1.41957,0.0,-2.85939,38.05683331
17.789530,0.000000,273.025360,191.0,191.0,1.0,5.0,27.38472,5.07037,1.43751,-1.43751,0.0,-2.66152,36.51671443
27.020170,0.000000,273.056443,192.0,192.0,1.0,5.0,29.93272,4.98634,1.47615,-1.47615,0.0,-2.5552,33.40825692
1.162243,0.000000,273.788383,193.0,193.0,1.0,5.0,29.5023,4.42675,1.46986,-1.46986,0.0,-3.8011,33.89566237
40.546010,0.000000,272.633683,194.0,194.0,1.0,5.0,25.20678,4.00545,1.40152,-1.40152,0.0,-2.30859,39.67186606
8.541337,0.000000,273.683833,195.0,195.0,1.0,5.0,26.43139,4.77934,1.42212,-1.42213,0.0,-3.31019,37.83380291
44.609153,0.000000,271.987347,196.0,196.0,1.0,5.0,23.10087,3.57968,1.36363,-1.36363,0.0,-2.22738,43.28841295
16.824443,0.000000,272.548093,197.0,197.0,1.0,5.0,26.62802,4.99283,1.42534,-1.42534,0.0,-2.72631,37.55442575
9.538920,0.000000,273.652200,198.0,198.0,1.0,5.0,26.30297,4.84137,1.42,-1.42001,0.0,-3.27338,38.01852034
16.004233,0.000000,273.159707,199.0,199.0,1.0,5.0,26.96284,5.04793,1.43077,-1.43077,0.0,-2.96468,37.08808123
44.863080,0.000000,272.388913,200.0,200.0,1.0,5.0,23.28365,3.5652,1.36705,-1.36705,0.0,-2.37867,42.94859268
46.663400,0.000000,272.135763,201.0,201.0,1.0,5.0,22.58945,3.33525,1.35391,-1.35391,0.0,-2.36434,44.26845275
42.676877,0.000000,271.728623,202.0,202.0,1.0,5.0,23.62021,3.74535,1.37328,-1.37329,0.0,-2.16072,42.33662613
10.829710,0.000000,273.385650,203.0,203.0,1.0,5.0,26.28086,4.89058,1.41964,-1.41964,0.0,-3.38067,38.0505052
