ElecID    X    Y    Z
1	-87589.058000	335757.269000	292.963359
2	-87588.653000	335756.374000	292.956251
3	-87588.074000	335755.681000	292.963195
4	-87587.397000	335754.805000	293.007456
5	-87586.871000	335754.059000	293.036509
6	-87586.295000	335753.278000	293.028526
7	-87585.685000	335752.494000	293.028068
8	-87585.032000	335751.745000	293.058395
9	-87584.352000	335751.005000	293.060258
10	-87583.728000	335750.204000	293.093581
11	-87583.060000	335749.448000	293.097535
12	-87582.459000	335748.628000	293.112711
13	-87581.791000	335747.813000	293.134158
14	-87581.282000	335746.948000	293.151668
15	-87580.531000	335746.245000	293.180734
16	-87579.914000	335745.456000	293.183695
17	-87579.344000	335744.766000	293.206402
18	-87578.706000	335743.887000	293.213537
19	-87578.159000	335743.004000	293.195727
20	-87577.582000	335742.187000	293.191779
21	-87576.938000	335741.410000	293.197227
22	-87576.337000	335740.631000	293.191297
23	-87575.682000	335739.837000	293.214912
24	-87575.091000	335739.005000	293.225316
25	-87574.459000	335738.239000	293.213219
26	-87573.842000	335737.483000	293.201891
27	-87573.242000	335736.644000	293.231648
28	-87572.635000	335735.848000	293.227691
29	-87572.028000	335735.037000	293.261179
30	-87571.435000	335734.237000	293.286964
31	-87570.844000	335733.426000	293.256256
32	-87570.290000	335732.579000	293.242453
33	-87569.722000	335731.779000	293.270087
34	-87569.140000	335730.930000	293.260083
35	-87568.578000	335730.114000	293.296379
36	-87567.999000	335729.311000	293.296093
37	-87567.319000	335728.486000	293.289527
38	-87566.705000	335727.732000	293.315689
39	-87566.097000	335726.910000	293.317819
40	-87565.511000	335726.206000	293.336553
41	-87564.966000	335725.372000	293.367647
42	-87564.361000	335724.537000	293.373745
43	-87563.758000	335723.658000	293.383820
44	-87563.137000	335722.856000	293.372099
45	-87562.599000	335722.042000	293.380494
46	-87561.941000	335721.228000	293.392132
47	-87561.382000	335720.431000	293.383967
48	-87560.799000	335719.616000	293.409170
49	-87560.194000	335718.827000	293.391896
50	-87559.555000	335718.022000	293.392733
51	-87558.985000	335717.208000	293.441887
52	-87558.320000	335716.413000	293.416143
53	-87557.697000	335715.617000	293.396125
54	-87557.115000	335714.849000	293.422366
55	-87556.515000	335714.026000	293.427751
56	-87555.930000	335713.314000	293.418534
57	-87555.330000	335712.484000	293.426186
58	-87554.676000	335711.661000	293.458603
59	-87554.089000	335710.849000	293.453686
60	-87553.550000	335709.961000	293.460137
61	-87552.909000	335709.155000	293.462523
62	-87552.370000	335708.389000	293.446450
63	-87551.787000	335707.537000	293.449823
64	-87551.188000	335706.772000	293.449537
65	-87550.567000	335705.925000	293.441070
66	-87550.060000	335705.151000	293.436373
67	-87549.504000	335704.317000	293.452206
68	-87548.903000	335703.454000	293.415455
69	-87548.271000	335702.704000	293.445079
70	-87547.706000	335701.884000	293.465269
71	-87547.188000	335701.001000	293.439549
72	-87546.660000	335700.244000	293.499869
