ElecID    X    Y    Z
1	-87988.873000	335805.015000	273.576948
2	-87987.855000	335804.772000	273.549839
3	-87986.734000	335804.485000	273.538551
4	-87985.622000	335804.184000	273.518443
5	-87984.668000	335803.831000	273.488567
6	-87983.752000	335803.513000	273.472406
7	-87982.801000	335803.211000	273.463241
8	-87981.850000	335802.860000	273.455212
9	-87980.895000	335802.568000	273.445101
10	-87979.960000	335802.249000	273.418744
11	-87979.034000	335801.915000	273.395566
12	-87978.080000	335801.605000	273.392404
13	-87977.252000	335801.311000	273.381685
14	-87976.335000	335800.990000	273.369081
15	-87975.378000	335800.693000	273.352751
16	-87974.409000	335800.347000	273.327876
17	-87973.472000	335800.042000	273.290261
18	-87972.546000	335799.700000	273.246777
19	-87971.579000	335799.376000	273.210560
20	-87970.612000	335799.059000	273.178526
21	-87969.736000	335798.754000	273.154757
22	-87968.770000	335798.406000	273.085176
23	-87967.781000	335798.102000	273.070878
24	-87966.850000	335797.746000	273.185042
25	-87965.831000	335797.370000	273.263941
26	-87964.921000	335797.122000	273.293254
27	-87964.000000	335796.660000	273.349014
28	-87963.073000	335796.369000	273.474693
29	-87962.126000	335796.052000	273.599049
30	-87961.121000	335795.669000	273.634029
31	-87960.155000	335795.550000	273.654350
32	-87959.194000	335795.213000	273.726525
33	-87958.320000	335794.845000	273.795490
34	-87957.389000	335794.462000	273.866781
35	-87956.478000	335794.194000	273.901924
36	-87955.549000	335793.788000	273.951205
37	-87954.606000	335793.388000	274.016964
38	-87953.668000	335792.915000	274.110889
39	-87952.750000	335792.682000	274.262766
40	-87951.810000	335792.321000	274.406877
41	-87950.900000	335792.000000	274.523001
42	-87949.996000	335791.657000	274.650460
43	-87949.089000	335791.330000	274.778520
44	-87948.115000	335790.949000	274.889955
45	-87947.285000	335790.645000	275.001994
46	-87946.365000	335790.310000	275.131719
47	-87945.385000	335789.946000	275.255514
48	-87944.464000	335789.628000	275.364987
49	-87943.468000	335789.305000	275.499754
50	-87942.545000	335789.050000	275.646422
51	-87941.644000	335788.714000	275.776845
52	-87940.625000	335788.405000	275.935320
53	-87939.699000	335788.065000	276.084210
54	-87938.762831	335787.742994	276.207419
55	-87937.826662	335787.420988	276.319711
56	-87936.890493	335787.098982	276.444118
57	-87935.954325	335786.776976	276.552813
58	-87935.018156	335786.454970	276.680114
59	-87934.085000	335786.134000	276.804417
60	-87933.236000	335785.775000	276.901466
61	-87932.301449	335785.448329	277.018137
62	-87931.366897	335785.121659	277.176453
63	-87930.432346	335784.794988	277.309394
64	-87929.497794	335784.468318	277.431381
65	-87928.563243	335784.141647	277.558010
66	-87927.628692	335783.814976	277.668337
67	-87926.694140	335783.488306	277.769616
68	-87925.759589	335783.161635	277.879760
69	-87924.825037	335782.834964	277.984378
70	-87923.890486	335782.508294	278.081023
71	-87922.955935	335782.181623	278.224021
72	-87922.021383	335781.854953	278.369656
