ElecID    X    Y    Z
1	-87597.121000	335707.695000	292.760097
2	-87596.392000	335708.189000	292.778864
3	-87595.524000	335708.795000	292.821625
4	-87594.698000	335709.370000	292.866435
5	-87593.850000	335709.973000	292.887936
6	-87593.076000	335710.533000	292.933666
7	-87592.256000	335711.137000	292.989987
8	-87591.438000	335711.734000	293.018494
9	-87590.614000	335712.266000	293.035955
10	-87589.798000	335712.882000	293.057819
11	-87588.998000	335713.434000	293.079571
12	-87588.150000	335714.000000	293.116986
13	-87587.333000	335714.616000	293.125006
14	-87586.499000	335715.198000	293.135308
15	-87585.675000	335715.749000	293.185296
16	-87584.877000	335716.299000	293.196627
17	-87584.044000	335716.873000	293.219604
18	-87583.239000	335717.419000	293.237005
19	-87582.401000	335717.999000	293.257711
20	-87581.612000	335718.589000	293.271635
21	-87580.771000	335719.218000	293.282217
22	-87579.950000	335719.819000	293.293580
23	-87579.102000	335720.423000	293.299348
24	-87578.331000	335721.002000	293.311292
25	-87577.525000	335721.576000	293.315062
26	-87576.672000	335722.157000	293.309002
27	-87575.873000	335722.718000	293.300120
28	-87575.115000	335723.296000	293.282024
29	-87574.260000	335723.895000	293.316725
30	-87573.456000	335724.442000	293.346398
31	-87572.598000	335725.021000	293.362342
32	-87571.760000	335725.564000	293.350038
33	-87570.957000	335726.094000	293.313580
34	-87570.134000	335726.654000	293.296189
35	-87569.287000	335727.191000	293.244724
36	-87568.412000	335727.737000	293.314258
37	-87567.657000	335728.412000	293.324338
38	-87566.793000	335728.707000	293.320927
39	-87565.828000	335729.276000	293.457575
40	-87565.178000	335729.870000	293.453223
41	-87564.366000	335730.565000	293.431020
42	-87563.584000	335731.147000	293.397547
43	-87562.777000	335731.676000	293.383928
44	-87561.815000	335732.227000	293.338757
45	-87561.144000	335732.723000	293.295934
46	-87560.290000	335733.440000	293.254683
47	-87559.565000	335734.052000	293.224911
48	-87558.543000	335734.609000	293.205185
49	-87557.851000	335735.153000	293.182712
50	-87557.008000	335735.691000	293.146643
51	-87556.080000	335736.014000	293.098749
52	-87555.287000	335736.711000	293.043853
53	-87554.510000	335737.242000	293.002324
54	-87553.547000	335737.700000	292.957852
55	-87552.745000	335738.280000	292.926897
56	-87551.898000	335738.857000	292.886707
57	-87551.112000	335739.444000	292.849693
58	-87550.351000	335740.166000	292.813084
59	-87549.566000	335740.565000	292.784329
60	-87548.642000	335741.033000	292.743381
61	-87547.800000	335741.603000	292.702698
62	-87546.988000	335742.208000	292.666184
63	-87546.190000	335742.717000	292.634582
64	-87545.418000	335743.521000	292.597346
65	-87544.474000	335743.929000	292.563942
66	-87543.691000	335744.498000	292.515618
67	-87542.897000	335745.049000	292.468236
68	-87542.118000	335745.789000	292.405298
69	-87541.348000	335746.375000	292.364551
70	-87540.605000	335746.967000	292.330296
71	-87539.670000	335747.468000	292.279115
72	-87538.792000	335747.968000	292.246949
