ElecID    X    Y    Z
1	-88504.437000	335883.375000	289.238712
2	-88503.408000	335883.237000	289.205775
3	-88502.446000	335883.120000	289.157086
4	-88501.477000	335882.937000	289.148607
5	-88500.371000	335882.805000	289.116487
6	-88499.528000	335882.765000	289.054038
7	-88498.478000	335882.597000	289.015172
8	-88497.502000	335882.461000	288.985989
9	-88496.526000	335882.266000	288.970264
10	-88495.486000	335882.151000	288.928158
11	-88494.562000	335882.003000	288.904727
12	-88493.599000	335881.841000	288.863852
13	-88492.671000	335881.780000	288.844133
14	-88491.688000	335881.652000	288.809531
15	-88490.717000	335881.572000	288.786518
16	-88489.743000	335881.418000	288.772899
17	-88488.735000	335881.296000	288.749193
18	-88487.740000	335881.160000	288.728924
19	-88486.773000	335880.929000	288.717245
20	-88485.740000	335880.878000	288.690284
21	-88484.678000	335880.668000	288.680887
22	-88483.840000	335880.625000	288.670412
23	-88482.844000	335880.495000	288.654392
24	-88481.795000	335880.420000	288.629808
25	-88480.816000	335880.272000	288.620613
26	-88479.881000	335880.188000	288.589531
27	-88478.813000	335879.850000	288.576778
28	-88477.850000	335879.914000	288.545162
29	-88476.905000	335879.666000	288.524860
30	-88475.883000	335879.589000	288.499614
31	-88474.893000	335879.426000	288.474700
32	-88473.913000	335879.303000	288.456901
33	-88472.903000	335879.236000	288.454266
34	-88471.899000	335879.011000	288.428517
35	-88470.914000	335878.910000	288.410125
36	-88469.971000	335878.728000	288.399778
37	-88468.997000	335878.577000	288.380403
38	-88467.992000	335878.364000	288.372743
39	-88466.968000	335878.228000	288.340069
40	-88465.984000	335878.122000	288.322537
41	-88465.018000	335878.062000	288.310894
42	-88464.090000	335877.861000	288.294070
43	-88463.093000	335877.756000	288.285955
44	-88462.087000	335877.625000	288.253663
45	-88461.073000	335877.546000	288.232708
46	-88460.071000	335877.381000	288.212137
47	-88459.100000	335877.164000	288.191514
48	-88458.125000	335876.929000	288.176155
49	-88457.139000	335876.803000	288.173359
50	-88456.162000	335876.760000	288.146330
51	-88455.199000	335876.656000	288.092651
52	-88454.225000	335876.526000	288.093429
53	-88453.187000	335876.420000	288.070026
54	-88452.198000	335876.276000	288.066007
55	-88451.195000	335876.054000	288.078299
56	-88450.241000	335875.981000	288.067709
57	-88449.261000	335875.877000	288.061320
58	-88448.277000	335875.680000	288.092221
59	-88447.316000	335875.593000	288.078170
60	-88446.354000	335875.449000	288.100806
61	-88445.404000	335875.311000	288.110867
62	-88444.382000	335875.248000	288.052978
63	-88443.418000	335875.114000	288.070895
64	-88442.455000	335875.006000	287.989853
65	-88441.480000	335874.855000	287.950036
66	-88440.492000	335874.729000	287.948499
67	-88439.525000	335874.644000	287.867096
68	-88438.533000	335874.499000	287.780352
69	-88437.546000	335874.438000	287.681457
70	-88436.598000	335874.251000	287.612037
71	-88435.676000	335874.159000	287.504809
72	-88434.720000	335873.997000	287.440905
