ElecID    X    Y    Z
1	-88666.984000	335940.148000	299.343917
2	-88665.966000	335939.912000	299.282262
3	-88664.995000	335939.814000	299.214513
4	-88664.101000	335939.707000	299.152447
5	-88663.032000	335939.501000	299.083723
6	-88662.102000	335939.380000	299.034554
7	-88661.138000	335939.137000	298.977197
8	-88660.202000	335939.033000	298.922876
9	-88659.207000	335938.906000	298.877584
10	-88658.162000	335938.727000	298.818176
11	-88657.225000	335938.602000	298.767141
12	-88656.267000	335938.455000	298.732072
13	-88655.224000	335938.205000	298.697553
14	-88654.289000	335938.089000	298.660630
15	-88653.301000	335937.826000	298.610002
16	-88652.328000	335937.731000	298.575073
17	-88651.378000	335937.564000	298.548500
18	-88650.406000	335937.414000	298.525729
19	-88649.410000	335937.291000	298.505131
20	-88648.459000	335937.161000	298.481213
21	-88647.476000	335936.978000	298.454485
22	-88646.477000	335936.776000	298.428857
23	-88645.500000	335936.630000	298.406240
24	-88644.504000	335936.455000	298.374248
25	-88643.562000	335936.307000	298.348336
26	-88642.586000	335936.140000	298.312325
27	-88641.621000	335935.943000	298.269427
28	-88640.586000	335935.790000	298.232124
29	-88639.649000	335935.632000	298.199635
30	-88638.682000	335935.510000	298.190303
31	-88637.628000	335935.290000	298.157699
32	-88636.650000	335935.079000	298.126413
33	-88635.704000	335934.943000	298.125022
34	-88634.720000	335934.704000	298.083548
35	-88633.716000	335934.571000	298.086730
36	-88632.745000	335934.394000	298.109580
37	-88631.764000	335934.198000	298.119146
38	-88630.724000	335934.040000	298.120331
39	-88629.781000	335933.845000	298.083294
40	-88628.767000	335933.665000	298.069153
41	-88627.884000	335933.519000	298.058579
42	-88626.880000	335933.368000	298.030197
43	-88625.843000	335933.221000	298.040639
44	-88624.909000	335932.994000	297.985855
45	-88623.936000	335932.859000	297.831025
46	-88622.939000	335932.670000	297.617611
47	-88621.946000	335932.519000	297.534160
48	-88620.959000	335932.316000	297.495828
49	-88619.964000	335932.126000	297.449547
50	-88618.995000	335931.932000	297.407211
51	-88617.986000	335931.797000	297.357608
52	-88617.001000	335931.655000	297.303615
53	-88615.986000	335931.502000	297.279103
54	-88615.039000	335931.366000	297.231078
55	-88614.035000	335931.158000	297.165341
56	-88613.057000	335930.988000	297.116460
57	-88612.061000	335930.839000	297.083586
58	-88611.091000	335930.682000	297.042454
59	-88610.122000	335930.506000	297.002715
60	-88609.094000	335930.302000	296.960323
61	-88608.183000	335930.184000	296.918438
62	-88607.190000	335929.974000	296.874767
63	-88606.193000	335929.806000	296.826704
64	-88605.228000	335929.688000	296.788958
65	-88604.232000	335929.502000	296.758256
66	-88603.219000	335929.332000	296.711318
67	-88602.273000	335929.187000	296.662727
68	-88601.252000	335929.040000	296.654011
69	-88600.268000	335928.834000	296.668501
70	-88599.288000	335928.661000	296.673719
71	-88598.316000	335928.535000	296.685902
72	-88597.373000	335928.370000	296.757558
