ElecID    X    Y    Z
1	-87969.755000	335760.741000	272.429531
2	-87969.337000	335761.636000	272.404323
3	-87968.921000	335762.534000	272.373016
4	-87968.599000	335763.477000	272.358581
5	-87968.212000	335764.388000	272.337746
6	-87967.828000	335765.298000	272.320042
7	-87967.456000	335766.218000	272.318832
8	-87966.982000	335767.122000	272.314867
9	-87966.628000	335768.033000	272.325055
10	-87966.271000	335768.970000	272.355902
11	-87965.975000	335769.919000	272.406574
12	-87965.654000	335770.836000	272.439097
13	-87965.153000	335771.804000	272.449030
14	-87964.786000	335772.691000	272.450528
15	-87964.422000	335773.661000	272.440303
16	-87963.975000	335774.517000	272.414619
17	-87963.586000	335775.466000	272.394566
18	-87963.228000	335776.383000	272.381253
19	-87962.854000	335777.286000	272.363588
20	-87962.514000	335778.222000	272.347545
21	-87962.114000	335779.077000	272.314754
22	-87961.780000	335780.042000	272.372442
23	-87961.332000	335780.941000	272.510268
24	-87960.919000	335781.772000	272.668716
25	-87960.578000	335782.801000	272.810823
26	-87960.272000	335783.679000	272.842689
27	-87959.853000	335784.647000	272.856312
28	-87959.593000	335785.417000	272.894361
29	-87959.182000	335786.406000	273.015995
30	-87958.925000	335787.191000	273.187453
31	-87958.265000	335788.217000	273.370186
32	-87958.082000	335789.150000	273.493237
33	-87957.609000	335790.004000	273.611541
34	-87957.042000	335790.941000	273.715702
35	-87956.709000	335791.789000	273.794164
36	-87956.302000	335792.594000	273.829772
37	-87955.763000	335793.714000	273.932559
38	-87955.391000	335794.615000	274.020733
39	-87954.974000	335795.495000	274.137755
40	-87954.645000	335796.432000	274.260450
41	-87954.221000	335797.332000	274.410844
42	-87953.878000	335798.259000	274.561840
43	-87953.503000	335799.214000	274.718663
44	-87953.155000	335800.125000	274.830539
45	-87952.819000	335801.052000	274.943813
46	-87952.433000	335801.983000	275.085183
47	-87952.066000	335802.895000	275.230042
48	-87951.716000	335803.820000	275.369353
49	-87951.363000	335804.763000	275.489826
50	-87950.975000	335805.704000	275.615035
51	-87950.728000	335806.637000	275.747350
52	-87950.359000	335807.551000	275.903390
53	-87950.052000	335808.459000	276.008760
54	-87949.755000	335809.390000	276.110695
55	-87949.383000	335810.317000	276.225256
56	-87949.032000	335811.244000	276.352744
57	-87948.620000	335812.140000	276.487206
58	-87948.204000	335813.102000	276.624823
59	-87947.834000	335814.017000	276.759401
60	-87947.510000	335814.961000	276.894504
61	-87947.195000	335815.841000	276.994589
62	-87946.794000	335816.706000	277.127373
63	-87946.432000	335817.619000	277.261307
64	-87945.997000	335818.511000	277.407326
65	-87945.679000	335819.460000	277.511233
66	-87945.313000	335820.369000	277.626585
67	-87944.946000	335821.326000	277.762708
68	-87944.629000	335822.237000	277.890129
69	-87944.263000	335823.155000	278.014726
70	-87943.884000	335824.076000	278.128524
71	-87943.549000	335825.000000	278.227605
72	-87943.192000	335825.964000	278.368966
