ElecID    X    Y    Z
1	-87787.861000	335675.802000	278.339066
2	-87787.398000	335674.917000	278.270923
3	-87786.915000	335673.990000	278.155006
4	-87786.531000	335673.159000	278.090734
5	-87786.127000	335672.276000	278.048168
6	-87785.746000	335671.341000	277.978312
7	-87785.339000	335670.446000	277.909701
8	-87784.920000	335669.462000	277.816120
9	-87784.522000	335668.626000	277.751129
10	-87784.077000	335667.697000	277.675634
11	-87783.637000	335666.593000	277.554233
12	-87783.324000	335665.788000	277.469603
13	-87782.965000	335664.965000	277.393004
14	-87782.591000	335663.954000	277.284967
15	-87782.190000	335663.079000	277.195087
16	-87781.762000	335662.216000	277.112051
17	-87781.414000	335661.236000	277.009492
18	-87781.020000	335660.205000	276.897511
19	-87780.655000	335659.393000	276.821240
20	-87780.304000	335658.489000	276.725138
21	-87779.879000	335657.580000	276.634312
22	-87779.521000	335656.577000	276.532307
23	-87779.085000	335655.710000	276.450504
24	-87778.713000	335654.716000	276.340386
25	-87778.282000	335653.834000	276.253696
26	-87777.895000	335652.931000	276.160124
27	-87777.498000	335652.022000	276.063382
28	-87777.057000	335651.115000	275.977293
29	-87776.688000	335650.193000	275.896312
30	-87776.330000	335649.285000	275.811629
31	-87775.882000	335648.382000	275.729214
32	-87775.514000	335647.476000	275.654461
33	-87775.109000	335646.543000	275.567836
34	-87774.684000	335645.722000	275.484810
35	-87774.339000	335644.762000	275.385593
36	-87773.782000	335643.828000	275.333525
37	-87773.434000	335643.122000	275.279951
38	-87773.046000	335642.335000	275.221496
39	-87772.584000	335641.429000	275.164411
40	-87772.167000	335640.581000	275.108253
41	-87771.598000	335639.784000	275.066858
42	-87771.161000	335638.826000	274.985092
43	-87770.821000	335637.847000	274.909192
44	-87770.446000	335636.922000	274.823917
45	-87770.021000	335635.958000	274.752762
46	-87769.645000	335635.115000	274.696821
47	-87769.211000	335634.155000	274.615927
48	-87768.804000	335633.299000	274.552750
49	-87768.317000	335632.246000	274.481226
50	-87768.013000	335631.363000	274.408341
51	-87767.556000	335630.484000	274.345017
52	-87767.226000	335629.599000	274.254939
53	-87766.844000	335628.695000	274.163443
54	-87766.434000	335627.758000	274.092333
55	-87766.029000	335626.882000	274.028458
56	-87765.555000	335626.032000	273.964620
57	-87765.189000	335625.067000	273.871847
58	-87764.802000	335624.161000	273.803634
59	-87764.414000	335623.289000	273.737063
60	-87763.980000	335622.323000	273.661585
61	-87763.558000	335621.358000	273.602084
62	-87763.194000	335620.513000	273.547085
63	-87762.732000	335619.554000	273.472848
64	-87762.395000	335618.653000	273.394606
65	-87761.926000	335617.782000	273.341765
66	-87761.529000	335616.851000	273.272464
67	-87761.133000	335615.895000	273.211340
68	-87760.774000	335614.998000	273.167294
69	-87760.316000	335614.078000	273.116151
70	-87759.996000	335613.217000	273.049534
71	-87759.534000	335612.248000	272.979704
72	-87759.209000	335611.500000	272.919358
