2330
1	2	1	3	4	2.896747	0.04
2	2	1	4	5	0.393252	0.24
3	2	1	5	6	0.138151	1.22
4	2	1	6	7	0.068771	0.2
5	2	1	7	8	0.034364	1.47
6	2	1	8	9	0.025015	1.35
7	2	1	9	10	0.015284	2.85
8	2	1	10	11	0.012803	3.62
9	3	2	4	5	1.883039	0.18
10	3	2	5	6	0.32828	0.87
11	3	2	6	7	0.117518	-0.29
12	3	2	7	8	0.049944	0.7
13	3	2	8	9	0.032797	0.65
14	3	2	9	10	0.019037	2.17
15	3	2	10	11	0.015321	2.03
16	3	2	11	12	0.009433	3.17
17	3	1	5	7	0.652591	0.65
18	3	1	7	9	0.142192	1.02
19	3	1	9	11	0.062486	2.22
20	3	1	11	13	0.030971	2.64
21	3	1	13	15	0.018285	2.54
22	3	1	15	17	0.011983	2.62
23	3	1	17	19	0.008775	1.88
24	3	1	19	21	0.00648	2.82
25	4	3	5	6	1.622149	1.67
26	4	3	6	7	0.305237	-0.09
27	4	3	7	8	0.096551	0.96
28	4	3	8	9	0.053467	0.98
29	4	3	9	10	0.027833	1.6
30	4	3	10	11	0.020941	1.91
31	4	3	11	12	0.012193	1.3
32	4	3	12	13	0.008792	2.54
33	4	2	6	8	0.569058	0.09
34	4	2	8	10	0.133181	1.24
35	4	2	10	12	0.057969	1.92
36	4	2	12	14	0.027516	2.61
37	4	2	14	16	0.016469	3.27
38	4	2	16	18	0.011343	3.12
39	4	2	18	20	0.008322	3.01
40	4	2	20	22	0.0058	3.65
41	4	1	7	10	0.354279	1.16
42	4	1	10	13	0.101101	2.0
43	4	1	13	16	0.039826	3.45
44	4	1	16	19	0.02298	3.34
45	4	1	28	31	0.005069	4.59
46	5	4	6	7	1.623291	0.0
47	5	4	7	8	0.277804	1.08
48	5	4	8	9	0.112662	0.8
49	5	4	9	10	0.049054	1.14
50	5	4	10	11	0.033178	1.54
51	5	4	11	12	0.017783	1.3
52	5	4	12	13	0.012137	1.11
53	5	3	7	9	0.540294	0.98
54	5	3	9	11	0.131065	1.38
55	5	3	11	13	0.050949	1.38
56	5	3	13	15	0.026419	3.09
57	5	3	15	17	0.016185	3.68
58	5	3	17	19	0.011268	3.25
59	5	3	19	21	0.008081	3.41
60	5	3	21	23	0.005331	4.53
61	5	2	8	11	0.364285	1.16
62	5	2	11	14	0.087579	1.91
63	5	2	14	17	0.038377	2.56
64	5	2	17	20	0.021912	3.44
65	5	2	20	23	0.012809	3.75
66	5	2	23	26	0.009918	4.25
67	5	2	26	29	0.006962	3.56
68	5	2	29	32	0.005251	6.44
69	5	1	9	13	0.275413	1.69
70	5	1	13	17	0.072919	2.9
71	5	1	17	21	0.03466	3.1
72	5	1	21	25	0.018958	3.04
73	5	1	25	29	0.012731	5.24
74	5	1	29	33	0.008887	5.96
75	5	1	33	37	0.00606	5.08
76	5	1	37	41	0.003775	5.5
77	6	5	7	8	1.693132	1.33
78	6	5	8	9	0.37167	0.69
79	6	5	9	10	0.118935	0.99
80	6	5	10	11	0.067793	1.23
81	6	5	11	12	0.032007	1.19
82	6	5	12	13	0.02008	0.96
83	6	5	14	15	0.00988	3.58
84	6	4	8	10	0.652054	0.73
85	6	4	10	12	0.150821	1.29
86	6	4	12	14	0.053876	1.81
87	6	4	14	16	0.028252	2.71
88	6	4	16	18	0.018074	2.19
89	6	4	18	20	0.012641	4.14
90	6	4	20	22	0.008514	2.79
91	6	4	22	24	0.006336	3.19
92	6	3	9	12	0.37971	1.2
93	6	3	12	15	0.090592	2.03
94	6	3	15	18	0.039758	2.47
95	6	3	18	21	0.023516	3.22
96	6	3	21	24	0.013802	3.21
97	6	3	24	27	0.010538	3.79
98	6	3	27	30	0.007012	5.31
99	6	3	30	33	0.005731	4.88
100	6	2	10	14	0.290128	1.6
101	6	2	14	18	0.074212	2.71
102	6	2	18	22	0.035326	3.53
103	6	2	22	26	0.019961	4.84
104	6	2	26	30	0.012901	4.11
105	6	2	30	34	0.009242	5.69
106	6	2	34	38	0.006038	6.04
107	6	2	38	42	0.003545	4.51
108	6	1	11	16	0.223796	1.92
109	6	1	16	21	0.068668	3.07
110	6	1	21	26	0.031429	3.96
111	6	1	26	31	0.018847	4.16
112	6	1	31	36	0.011888	4.68
113	7	6	8	9	2.117618	0.75
114	7	6	9	10	0.368406	0.75
115	7	6	10	11	0.157723	1.09
116	7	6	11	12	0.060233	0.8
117	7	6	12	13	0.032975	0.42
118	7	6	13	14	0.019929	2.86
119	7	6	14	15	0.014061	1.97
120	7	6	15	16	0.00965	2.4
121	7	5	9	11	0.712513	0.89
122	7	5	11	13	0.145345	0.96
123	7	5	13	15	0.057133	2.37
124	7	5	15	17	0.030797	2.62
125	7	5	17	19	0.019967	2.49
126	7	5	19	21	0.013629	4.11
127	7	5	21	23	0.008707	3.0
128	7	5	23	25	0.007855	3.72
129	7	4	10	13	0.433786	1.06
130	7	4	13	16	0.093641	2.58
131	7	4	16	19	0.044463	2.76
132	7	4	19	22	0.024497	3.58
133	7	4	22	25	0.015702	3.92
134	7	4	25	28	0.011514	4.83
135	7	3	11	15	0.279764	1.5
136	7	3	15	19	0.078262	2.61
137	7	3	19	23	0.035801	3.82
138	7	3	23	27	0.02273	3.94
139	7	3	27	31	0.013531	4.92
140	7	3	31	35	0.009597	5.52
141	7	3	35	39	0.006089	6.07
142	7	3	39	43	0.003622	5.62
143	7	2	12	17	0.227429	1.98
144	7	2	17	22	0.069853	3.15
145	7	2	22	27	0.033792	3.97
146	7	2	27	32	0.019227	4.89
147	7	2	32	37	0.012101	5.37
148	7	2	42	47	0.003894	5.19
149	7	1	13	19	0.200892	2.54
150	7	1	19	25	0.06379	3.71
151	7	1	25	31	0.031565	4.09
152	7	1	31	37	0.017867	3.9
153	7	1	37	43	0.008831	5.88
154	7	1	43	49	0.004826	6.38
155	8	7	9	10	1.768731	0.81
156	8	7	10	11	0.443458	1.26
157	8	7	11	12	0.120162	1.05
158	8	7	12	13	0.052846	0.95
159	8	7	13	14	0.027828	2.27
160	8	7	14	15	0.017852	1.95
161	8	7	15	16	0.01167	3.19
162	8	7	16	17	0.009334	3.0
163	8	6	10	12	0.781389	1.19
164	8	6	12	14	0.133662	1.32
165	8	6	14	16	0.053287	2.21
166	8	6	16	18	0.030245	1.81
167	8	6	18	20	0.019788	3.0
168	8	6	20	22	0.012699	2.98
169	8	6	22	24	0.009123	3.27
170	8	6	24	26	0.007414	3.51
171	8	5	11	14	0.379257	1.19
172	8	5	14	17	0.09367	2.22
173	8	5	17	20	0.044565	2.82
174	8	5	20	23	0.02371	3.85
175	8	5	23	26	0.017086	3.79
176	8	5	26	29	0.011326	3.51
177	8	5	29	32	0.008241	4.91
178	8	4	12	16	0.268986	1.62
179	8	4	16	20	0.080783	2.58
180	8	4	20	24	0.036723	3.46
181	8	4	24	28	0.02317	3.82
182	8	4	28	32	0.013655	3.94
183	8	4	32	36	0.009402	4.7
184	8	4	36	40	0.006006	4.89
185	8	3	13	18	0.220606	2.37
186	8	3	18	23	0.069666	3.31
187	8	3	23	28	0.036166	3.58
188	8	3	28	33	0.019313	3.92
189	8	3	33	38	0.011996	5.69
190	8	3	38	43	0.006252	6.17
191	8	3	43	48	0.003877	7.41
192	8	3	48	53	0.002438	6.75
193	8	2	14	20	0.198484	2.55
194	8	2	20	26	0.063591	3.78
195	8	2	26	32	0.031801	4.86
196	8	2	32	38	0.017542	5.21
197	8	2	38	44	0.00826	3.88
