       10.36050      273.89207    0.24623E+02        7.44484    0.13913E+01   -0.13914E+01
       26.22355      273.52550    0.18633E+02        8.24904    0.12703E+01   -0.12703E+01
        4.48125      274.84903    0.27564E+02        6.90888    0.14403E+01   -0.14404E+01
       21.45889      273.01559    0.19387E+02        8.10424    0.12875E+01   -0.12875E+01
       23.38051      272.86343    0.18886E+02        8.16652    0.12761E+01   -0.12761E+01
       27.08071      272.38994    0.18092E+02        8.22152    0.12575E+01   -0.12575E+01
       11.39576      274.17368    0.24457E+02        7.53533    0.13884E+01   -0.13884E+01
        5.79596      274.49934    0.26882E+02        7.04361    0.14295E+01   -0.14295E+01
       21.01485      272.85342    0.19485E+02        8.07661    0.12897E+01   -0.12897E+01
        7.16110      274.53216    0.26351E+02        7.16655    0.14208E+01   -0.14208E+01
       11.70210      273.82181    0.23954E+02        7.56249    0.13794E+01   -0.13794E+01
        4.82435      274.50477    0.27171E+02        6.96032    0.14341E+01   -0.14341E+01
       23.41549      272.36493    0.18582E+02        8.13226    0.12691E+01   -0.12691E+01
        1.83975      273.24285    0.26755E+02        6.69788    0.14274E+01   -0.14274E+01
       29.22498      272.99519    0.18298E+02        8.27005    0.12624E+01   -0.12624E+01
       28.81092      273.29386    0.18389E+02        8.27157    0.12646E+01   -0.12646E+01
       17.14780      272.69977    0.20741E+02        7.86951    0.13168E+01   -0.13168E+01
       14.57115      273.57505    0.22518E+02        7.75586    0.13525E+01   -0.13525E+01
       36.82666      272.69032    0.18998E+02        8.25842    0.12787E+01   -0.12787E+01
        1.83360      272.56050    0.26052E+02        6.70452    0.14158E+01   -0.14159E+01
        7.54122      274.22741    0.25961E+02        7.21534    0.14143E+01   -0.14143E+01
       26.63840      273.23564    0.18513E+02        8.24963    0.12675E+01   -0.12675E+01
       15.98678      273.54931    0.21799E+02        7.83838    0.13384E+01   -0.13384E+01
       12.52445      274.45965    0.24173E+02        7.63646    0.13833E+01   -0.13833E+01
       26.57455      272.59859    0.18196E+02        8.21893    0.12600E+01   -0.12600E+01
        9.34257      273.91022    0.25021E+02        7.35957    0.13983E+01   -0.13983E+01
        5.79720      274.01853    0.26224E+02        7.04337    0.14187E+01   -0.14187E+01
       14.11016      272.68393    0.22052E+02        7.67286    0.13435E+01   -0.13435E+01
       17.48859      272.35017    0.20318E+02        7.88519    0.13079E+01   -0.13079E+01
       25.73618      273.27060    0.18636E+02        8.23705    0.12703E+01   -0.12704E+01
        9.80778      274.10550    0.24940E+02        7.40191    0.13969E+01   -0.13969E+01
       13.03745      274.67548    0.24013E+02        7.68064    0.13804E+01   -0.13805E+01
       14.59737      273.04610    0.21985E+02        7.72223    0.13421E+01   -0.13421E+01
       24.76264      272.83651    0.18564E+02        8.19087    0.12687E+01   -0.12687E+01
        1.25537      273.56178    0.26970E+02        6.64810    0.14309E+01   -0.14309E+01
       30.22009      272.38864    0.17950E+02        8.24858    0.12541E+01   -0.12541E+01
        0.80252      275.09458    0.28603E+02        6.56061    0.14564E+01   -0.14564E+01
       10.47198      273.24110    0.23843E+02        7.43364    0.13774E+01   -0.13774E+01
        9.09579      273.54001    0.24740E+02        7.31965    0.13934E+01   -0.13934E+01
       36.34421      272.45908    0.18815E+02        8.25818    0.12745E+01   -0.12745E+01
       21.86286      273.87287    0.19704E+02        8.16598    0.12946E+01   -0.12946E+01
        5.38535      274.75573    0.27160E+02        7.00332    0.14339E+01   -0.14339E+01
        4.35615      272.77365    0.25623E+02        6.91443    0.14086E+01   -0.14086E+01
        5.39811      273.09335    0.25472E+02        7.01564    0.14061E+01   -0.14061E+01
        0.79895      274.52660    0.27849E+02        6.58636    0.14448E+01   -0.14448E+01
       19.14216      273.17017    0.20195E+02        8.00216    0.13052E+01   -0.13053E+01
       16.40450      273.25448    0.21408E+02        7.86339    0.13306E+01   -0.13306E+01
       12.35203      273.95388    0.23802E+02        7.59199    0.13766E+01   -0.13766E+01
        3.17058      272.63500    0.25829E+02        6.80734    0.14121E+01   -0.14121E+01
       10.83712      274.24745    0.24638E+02        7.49982    0.13916E+01   -0.13916E+01
        3.86377      272.32985    0.25578E+02        6.85876    0.14079E+01   -0.14079E+01
        3.07619      273.30094    0.26524E+02        6.79538    0.14236E+01   -0.14236E+01
        1.34349      274.22110    0.27662E+02        6.63816    0.14419E+01   -0.14419E+01
        3.84135      275.40006    0.28196E+02        6.83953    0.14502E+01   -0.14502E+01
       21.43335      273.62151    0.19798E+02        8.14589    0.12966E+01   -0.12966E+01
        3.43072      275.47489    0.28369E+02        6.79554    0.14528E+01   -0.14529E+01
       23.00002      273.14914    0.19108E+02        8.16494    0.12812E+01   -0.12812E+01
        3.64605      273.73146    0.26590E+02        6.84670    0.14247E+01   -0.14247E+01
        3.56811      274.36077    0.27428E+02        6.82073    0.14382E+01   -0.14382E+01
       29.21486      272.46750    0.17904E+02        8.23838    0.12530E+01   -0.12530E+01
        3.97019      274.80038    0.27637E+02        6.86847    0.14415E+01   -0.14415E+01
       25.15431      272.53325    0.18385E+02        8.19356    0.12645E+01   -0.12645E+01
        2.08109      275.03297    0.28370E+02        6.68449    0.14529E+01   -0.14529E+01
        9.30000      273.01670    0.24126E+02        7.33229    0.13825E+01   -0.13825E+01
        9.94849      272.81705    0.23848E+02        7.37625    0.13775E+01   -0.13775E+01
       12.94461      272.40316    0.22371E+02        7.58588    0.13497E+01   -0.13497E+01
       13.45573      272.85184    0.22356E+02        7.63745    0.13494E+01   -0.13494E+01
        2.99603      275.03824    0.28286E+02        6.75756    0.14516E+01   -0.14516E+01
       14.19390      273.88243    0.22923E+02        7.73220    0.13603E+01   -0.13603E+01
        5.98620      272.95376    0.25287E+02        7.05706    0.14029E+01   -0.14029E+01
       11.13003      272.98507    0.23535E+02        7.47558    0.13717E+01   -0.13717E+01
       18.97347      272.73882    0.20034E+02        7.96439    0.13018E+01   -0.13018E+01
        8.84120      272.57803    0.24083E+02        7.28174    0.13817E+01   -0.13817E+01
        2.45879      273.58016    0.26748E+02        6.74581    0.14273E+01   -0.14273E+01
       13.26680      273.45055    0.23019E+02        7.64194    0.13621E+01   -0.13621E+01
        8.08848      273.38825    0.24873E+02        7.24186    0.13957E+01   -0.13957E+01
        7.05361      273.23726    0.25136E+02        7.14830    0.14003E+01   -0.14003E+01
       12.32424      272.57108    0.22640E+02        7.55095    0.13549E+01   -0.13549E+01
        8.22655      272.79305    0.24319E+02        7.24266    0.13859E+01   -0.13860E+01
        3.00458      274.52380    0.27581E+02        6.77768    0.14406E+01   -0.14406E+01
       15.40373      272.35321    0.21197E+02        7.74815    0.13263E+01   -0.13263E+01
       22.05474      272.76246    0.19177E+02        8.11857    0.12828E+01   -0.12828E+01
        6.37913      275.19411    0.27374E+02        7.10391    0.14373E+01   -0.14374E+01
       26.08515      272.35931    0.18204E+02        8.20313    0.12602E+01   -0.12602E+01
       32.62744      272.39065    0.18182E+02        8.26238    0.12596E+01   -0.12597E+01
        6.46365      273.41337    0.25372E+02        7.10329    0.14044E+01   -0.14044E+01
       37.25952      272.47182    0.19053E+02        8.25201    0.12800E+01   -0.12800E+01
       16.52964      272.67734    0.20913E+02        7.84198    0.13204E+01   -0.13204E+01
        5.96484      275.48545    0.27715E+02        7.06181    0.14427E+01   -0.14427E+01
        1.75958      275.36538    0.28683E+02        6.63656    0.14576E+01   -0.14576E+01
       15.50876      273.38526    0.21971E+02        7.79876    0.13419E+01   -0.13419E+01
        7.52008      273.61873    0.25123E+02        7.20176    0.14001E+01   -0.14001E+01
        0.18668      274.19417    0.27822E+02        6.54247    0.14444E+01   -0.14444E+01
       12.63282      273.51379    0.23271E+02        7.60555    0.13668E+01   -0.13668E+01
        5.31086      273.66870    0.26167E+02        6.99933    0.14178E+01   -0.14178E+01
       11.62445      273.30232    0.23466E+02        7.52788    0.13704E+01   -0.13705E+01
        0.55355      272.59785    0.26447E+02        6.59587    0.14224E+01   -0.14224E+01
        4.23282      273.50932    0.26342E+02        6.89931    0.14206E+01   -0.14207E+01
       19.61630      273.30839    0.20073E+02        8.02888    0.13026E+01   -0.13026E+01
        8.09881      274.52219    0.25885E+02        7.26264    0.14130E+01   -0.14131E+01
        0.17074      273.61575    0.27067E+02        6.56048    0.14324E+01   -0.14324E+01
        7.14347      272.63426    0.24547E+02        7.15575    0.13900E+01   -0.13900E+01
       11.23159      272.35050    0.22943E+02        7.46262    0.13606E+01   -0.13607E+01
        2.42280      275.98011    0.29035E+02        6.68458    0.14629E+01   -0.14629E+01
        2.60347      275.22541    0.28425E+02        6.72110    0.14537E+01   -0.14537E+01
        5.09142      275.58159    0.28030E+02        6.96991    0.14476E+01   -0.14476E+01
        1.93419      274.49572    0.27762E+02        6.68383    0.14434E+01   -0.14435E+01
        4.95920      272.58752    0.25385E+02        6.96275    0.14046E+01   -0.14046E+01
       32.06158      272.45619    0.18160E+02        8.26311    0.12591E+01   -0.12591E+01
       20.86622      272.38172    0.19336E+02        8.03526    0.12864E+01   -0.12864E+01
       10.36503      275.05961    0.25646E+02        7.47645    0.14090E+01   -0.14090E+01
        6.86429      275.41117    0.27302E+02        7.15045    0.14362E+01   -0.14362E+01
        7.75051      275.34722    0.26877E+02        7.24146    0.14294E+01   -0.14294E+01
        8.64388      275.27106    0.26461E+02        7.33259    0.14226E+01   -0.14226E+01
        5.48709      275.27621    0.27726E+02        7.01632    0.14429E+01   -0.14429E+01
       12.09700      274.83250    0.24620E+02        7.60996    0.13913E+01   -0.13913E+01
       13.47045      274.41179    0.23619E+02        7.71240    0.13733E+01   -0.13733E+01
       67.67163      272.50263    0.27252E+02        6.69742    0.14354E+01   -0.14354E+01
       70.28689      272.69469    0.27779E+02        6.50328    0.14437E+01   -0.14437E+01
       69.41501      272.66324    0.27632E+02        6.56409    0.14414E+01   -0.14414E+01
       23.56959      273.80857    0.19239E+02        8.20756    0.12842E+01   -0.12842E+01
       25.33014      273.63760    0.18797E+02        8.23607    0.12741E+01   -0.12741E+01
       27.11402      273.53097    0.18539E+02        8.26047    0.12681E+01   -0.12681E+01
       24.46878      273.72911    0.19002E+02        8.22215    0.12788E+01   -0.12788E+01
       18.30591      274.21863    0.21237E+02        8.02220    0.13271E+01   -0.13271E+01
       40.35812      272.46201    0.19786E+02        8.22121    0.12964E+01   -0.12964E+01
       35.89755      272.79626    0.18825E+02        8.26538    0.12747E+01   -0.12748E+01
       31.54713      273.14907    0.18459E+02        8.28232    0.12662E+01   -0.12662E+01
       66.79097      272.41091    0.27044E+02        6.76762    0.14321E+01   -0.14321E+01
        0.72651      276.08754    0.29273E+02        6.54033    0.14665E+01   -0.14665E+01
       39.44486      272.54845    0.19594E+02        8.23559    0.12921E+01   -0.12921E+01
       68.56576      272.58062    0.27461E+02        6.62920    0.14387E+01   -0.14387E+01
        7.28481      275.12338    0.26937E+02        7.19213    0.14303E+01   -0.14304E+01
       65.89714      272.33116    0.26839E+02        6.83877    0.14288E+01   -0.14288E+01
        8.18439      275.05078    0.26517E+02        7.28455    0.14235E+01   -0.14235E+01
       42.07913      272.38067    0.20238E+02        8.19047    0.13062E+01   -0.13062E+01
       28.32468      273.12803    0.18341E+02        8.26288    0.12634E+01   -0.12634E+01
       30.64268      273.18597    0.18370E+02        8.27930    0.12641E+01   -0.12641E+01
       17.42365      274.29148    0.21669E+02        7.97379    0.13358E+01   -0.13358E+01
       19.19341      274.13366    0.20839E+02        8.06603    0.13189E+01   -0.13189E+01
        0.69489      273.28887    0.26907E+02        6.60376    0.14299E+01   -0.14299E+01
       33.28632      273.00354    0.18542E+02        8.27728    0.12682E+01   -0.12682E+01
       29.75406      273.26133    0.18352E+02        8.27605    0.12637E+01   -0.12637E+01
        7.74801      272.42054    0.24316E+02        7.19496    0.13859E+01   -0.13859E+01
       38.54388      272.64199    0.19433E+02        8.24645    0.12885E+01   -0.12885E+01
        0.25631      275.84741    0.29235E+02        6.50296    0.14659E+01   -0.14659E+01
       70.72557      272.46952    0.27777E+02        6.47719    0.14437E+01   -0.14437E+01
       69.86190      272.43293    0.27636E+02        6.53604    0.14415E+01   -0.14415E+01
       20.98049      273.95364    0.20061E+02        8.13741    0.13024E+01   -0.13024E+01
       16.53827      274.36382    0.22135E+02        7.92046    0.13451E+01   -0.13451E+01
