x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
8.841203,0.000000,272.578030,73.0,73.0,1.0,5.0,24.08297,7.28174,1.38171,-1.38172,0.0,-2.93651,41.52311779
2.458790,0.000000,273.580157,74.0,74.0,1.0,5.0,26.74836,6.74581,1.4273,-1.42731,0.0,-3.44169,37.38546961
13.266797,0.000000,273.450547,75.0,75.0,1.0,5.0,23.01886,7.64194,1.36208,-1.3621,0.0,-2.32459,43.44263791
8.088480,0.000000,273.388247,76.0,76.0,1.0,5.0,24.87335,7.24186,1.39573,-1.39575,0.0,-3.02355,40.2036718
7.053610,0.000000,273.237260,77.0,77.0,1.0,5.0,25.13584,7.1483,1.40029,-1.4003,0.0,-3.05536,39.78383058
12.324237,0.000000,272.571073,78.0,78.0,1.0,5.0,22.64007,7.55095,1.35488,-1.35489,0.0,-2.59489,44.16947474
8.226550,0.000000,272.793050,79.0,79.0,1.0,5.0,24.31863,7.24266,1.38594,-1.38595,0.0,-2.98704,41.12073748
3.004580,0.000000,274.523797,80.0,80.0,1.0,5.0,27.58128,6.77768,1.44061,-1.44062,0.0,-3.48808,36.25647541
15.403730,0.000000,272.353213,81.0,81.0,1.0,5.0,21.19687,7.74815,1.32627,-1.32628,0.0,-2.21289,47.17677657
22.054743,0.000000,272.762457,82.0,82.0,1.0,5.0,19.17724,8.11857,1.28279,-1.2828,0.0,-1.91329,52.14514706
6.379133,0.000000,275.194113,83.0,83.0,1.0,5.0,27.37433,7.10391,1.43734,-1.43735,0.0,-3.23671,36.53057445
26.085150,0.000000,272.359303,84.0,84.0,1.0,5.0,18.20443,8.20313,1.26018,-1.26019,0.0,-2.11647,54.93168421
32.627437,0.000000,272.390653,85.0,85.0,1.0,5.0,18.18186,8.26238,1.25964,-1.25965,0.0,-1.99846,54.9998735
6.463647,0.000000,273.413370,86.0,86.0,1.0,5.0,25.37203,7.10329,1.40436,-1.40437,0.0,-3.08971,39.41348012
37.259523,0.000000,272.471823,87.0,87.0,1.0,5.0,19.05277,8.25201,1.27996,-1.27997,0.0,-2.16017,52.48580653
16.529637,0.000000,272.677333,88.0,88.0,1.0,5.0,20.91269,7.84198,1.32041,-1.32042,0.0,-2.28483,47.81785605
5.964840,0.000000,275.485447,89.0,89.0,1.0,5.0,27.71504,7.06181,1.44272,-1.44273,0.0,-3.2791,36.08149222
1.759577,0.000000,275.365387,90.0,90.0,1.0,5.0,28.6834,6.63656,1.45763,-1.45764,0.0,-3.85964,34.86337045
15.508760,0.000000,273.385257,91.0,91.0,1.0,5.0,21.97138,7.79876,1.34186,-1.34187,0.0,-2.47453,45.51375471
7.520083,0.000000,273.618730,92.0,92.0,1.0,5.0,25.12277,7.20176,1.40007,-1.40008,0.0,-2.98662,39.80452792
0.186680,0.000000,274.194170,93.0,93.0,1.0,5.0,27.82172,6.54247,1.44438,-1.44439,0.0,-3.77783,35.94314083
12.632820,0.000000,273.513787,94.0,94.0,1.0,5.0,23.27086,7.60555,1.36681,-1.36683,0.0,-2.5897,42.97219785
5.310860,0.000000,273.668703,95.0,95.0,1.0,5.0,26.1672,6.99933,1.41776,-1.41777,0.0,-3.34695,38.21578159
11.624443,0.000000,273.302323,96.0,96.0,1.0,5.0,23.46624,7.52788,1.37044,-1.37046,0.0,-2.7226,42.61441117
0.553553,0.000000,272.597847,97.0,97.0,1.0,5.0,26.44743,6.59587,1.42238,-1.42239,0.0,-3.69939,37.81085724
4.232827,0.000000,273.509320,98.0,98.0,1.0,5.0,26.34199,6.89931,1.42065,-1.42066,0.0,-3.27304,37.96220407
19.616293,0.000000,273.308387,99.0,99.0,1.0,5.0,20.07281,8.02888,1.30261,-1.30262,0.0,-2.24011,49.81863526
8.098810,0.000000,274.522190,100.0,100.0,1.0,5.0,25.88474,7.26264,1.41304,-1.41306,0.0,-3.03234,38.63280064
0.170737,0.000000,273.615753,101.0,101.0,1.0,5.0,27.06688,6.56048,1.43244,-1.43245,0.0,-3.85928,36.94552161
7.143470,0.000000,272.634263,102.0,102.0,1.0,5.0,24.54719,7.15575,1.39,-1.39001,0.0,-3.08782,40.73786042
11.231593,0.000000,272.350503,103.0,103.0,1.0,5.0,22.94256,7.46262,1.36064,-1.36065,0.0,-2.65202,43.58711495
2.422800,0.000000,275.980107,104.0,104.0,1.0,5.0,29.03548,6.68458,1.46293,-1.46294,0.0,-3.68213,34.4406223
2.603470,0.000000,275.225403,105.0,105.0,1.0,5.0,28.42464,6.7211,1.45369,-1.4537,0.0,-3.93175,35.18074459
5.091420,0.000000,275.581593,106.0,106.0,1.0,5.0,28.02996,6.96991,1.44762,-1.44763,0.0,-3.35683,35.67611227
1.934187,0.000000,274.495713,107.0,107.0,1.0,5.0,27.7615,6.68383,1.44344,-1.44345,0.0,-3.52684,36.02110837
4.959200,0.000000,272.587523,108.0,108.0,1.0,5.0,25.38493,6.96275,1.40458,-1.40459,0.0,-3.32823,39.39345115
32.061577,0.000000,272.456187,109.0,109.0,1.0,5.0,18.16048,8.26311,1.25913,-1.25914,0.0,-2.1149,55.06462384
20.866220,0.000000,272.381717,110.0,110.0,1.0,5.0,19.33602,8.03526,1.28637,-1.28638,0.0,-2.3294,51.71695106
10.365027,0.000000,275.059613,111.0,111.0,1.0,5.0,25.64648,7.47645,1.40903,-1.40904,0.0,-2.80166,38.99170568
6.864293,0.000000,275.411167,112.0,112.0,1.0,5.0,27.30239,7.15045,1.4362,-1.43621,0.0,-3.1678,36.62683011
7.750513,0.000000,275.347217,113.0,113.0,1.0,5.0,26.87681,7.24146,1.42938,-1.42939,0.0,-3.08525,37.20679649
8.643877,0.000000,275.271060,114.0,114.0,1.0,5.0,26.46069,7.33259,1.4226,-1.42261,0.0,-2.97198,37.79190943
5.487093,0.000000,275.276207,115.0,115.0,1.0,5.0,27.72595,7.01632,1.44289,-1.4429,0.0,-3.43961,36.06729436
12.096997,0.000000,274.832503,116.0,116.0,1.0,5.0,24.62046,7.60996,1.3913,-1.39131,0.0,-2.67129,40.61662536
13.470450,0.000000,274.411793,117.0,117.0,1.0,5.0,23.61858,7.7124,1.37325,-1.37327,0.0,-2.62845,42.33954793
67.671630,0.000000,272.502630,118.0,118.0,1.0,5.0,27.25218,6.69742,1.4354,-1.43541,0.0,-3.48135,36.69431216
70.286890,0.000000,272.694693,119.0,119.0,1.0,5.0,27.779,6.50328,1.44372,-1.44373,0.0,-3.80351,35.99841607
69.415013,0.000000,272.663240,120.0,120.0,1.0,5.0,27.63231,6.56409,1.44142,-1.44143,0.0,-3.69664,36.18951872
23.569590,0.000000,273.808570,121.0,121.0,1.0,5.0,19.23854,8.20756,1.28417,-1.28419,0.0,-2.16095,51.97899633
25.330137,0.000000,273.637597,122.0,122.0,1.0,5.0,18.79671,8.23607,1.27408,-1.2741,0.0,-1.96941,53.2007995
27.114020,0.000000,273.530967,123.0,123.0,1.0,5.0,18.53915,8.26047,1.26809,-1.2681,0.0,-2.03744,53.93990555
24.468780,0.000000,273.729110,124.0,124.0,1.0,5.0,19.00176,8.22215,1.27879,-1.27881,0.0,-2.08283,52.62670405
18.305907,0.000000,274.218630,125.0,125.0,1.0,5.0,21.23746,8.0222,1.3271,-1.32712,0.0,-2.37487,47.08661017
40.358120,0.000000,272.462013,126.0,126.0,1.0,5.0,19.78646,8.22121,1.29637,-1.29638,0.0,-2.08482,50.53961143
35.897550,0.000000,272.796260,127.0,127.0,1.0,5.0,18.82507,8.26538,1.27474,-1.27475,0.0,-2.02579,53.12065241
31.547127,0.000000,273.149070,128.0,128.0,1.0,5.0,18.45854,8.28232,1.2662,-1.26621,0.0,-2.11203,54.17546567
66.790967,0.000000,272.410907,129.0,129.0,1.0,5.0,27.04402,6.76762,1.43207,-1.43208,0.0,-3.39772,36.97675124
0.726513,0.000000,276.087540,130.0,130.0,1.0,5.0,29.27284,6.54033,1.46646,-1.46647,0.0,-3.9133,34.16135913
39.444860,0.000000,272.548447,131.0,131.0,1.0,5.0,19.59395,8.23559,1.29212,-1.29214,0.0,-2.13145,51.03616167
68.565757,0.000000,272.580623,132.0,132.0,1.0,5.0,27.46066,6.6292,1.43871,-1.43872,0.0,-3.53001,36.41573072
7.284807,0.000000,275.123383,133.0,133.0,1.0,5.0,26.9368,7.19213,1.43035,-1.43036,0.0,-3.18955,37.12393454
65.897137,0.000000,272.331160,134.0,134.0,1.0,5.0,26.8389,6.83877,1.42876,-1.42877,0.0,-3.35079,37.25935117
8.184390,0.000000,275.050777,135.0,135.0,1.0,5.0,26.51653,7.28455,1.42352,-1.42353,0.0,-3.05805,37.7123251
42.079130,0.000000,272.380670,136.0,136.0,1.0,5.0,20.23761,8.19047,1.30616,-1.30617,0.0,-2.13036,49.41294945
28.324680,0.000000,273.128030,137.0,137.0,1.0,5.0,18.34081,8.26288,1.26342,-1.26343,0.0,-2.03319,54.52321899
30.642680,0.000000,273.185967,138.0,138.0,1.0,5.0,18.36976,8.2793,1.2641,-1.26412,0.0,-2.02658,54.43729259
17.423650,0.000000,274.291480,139.0,139.0,1.0,5.0,21.66851,7.97379,1.33583,-1.33584,0.0,-2.37367,46.14991986
19.193413,0.000000,274.133657,140.0,140.0,1.0,5.0,20.83908,8.06603,1.31888,-1.31889,0.0,-2.34216,47.98676333
0.694887,0.000000,273.288870,141.0,141.0,1.0,5.0,26.90711,6.60376,1.42987,-1.42988,0.0,-3.91711,37.16489805
33.286320,0.000000,273.003537,142.0,142.0,1.0,5.0,18.54187,8.27728,1.26815,-1.26817,0.0,-2.02805,53.93199284
29.754057,0.000000,273.261330,143.0,143.0,1.0,5.0,18.35163,8.27605,1.26367,-1.26369,0.0,-2.02327,54.49107246
7.748013,0.000000,272.420537,144.0,144.0,1.0,5.0,24.3164,7.19496,1.3859,-1.38591,0.0,-3.07368,41.12450856
38.543883,0.000000,272.641987,145.0,145.0,1.0,5.0,19.43261,8.24645,1.28853,-1.28855,0.0,-2.21385,51.45989139
0.256313,0.000000,275.847410,146.0,146.0,1.0,5.0,29.23492,6.50296,1.4659,-1.46591,0.0,-3.89481,34.20566911
70.725573,0.000000,272.469517,147.0,147.0,1.0,5.0,27.77689,6.47719,1.44368,-1.44369,0.0,-3.92229,36.0011506
69.861903,0.000000,272.432933,148.0,148.0,1.0,5.0,27.63614,6.53604,1.44148,-1.44149,0.0,-3.83448,36.18450334
20.980487,0.000000,273.953640,149.0,149.0,1.0,5.0,20.06146,8.13741,1.30236,-1.30238,0.0,-2.128,49.84682072
16.538270,0.000000,274.363823,150.0,150.0,1.0,5.0,22.13526,7.92046,1.34508,-1.3451,0.0,-2.37314,45.17679033
15.661733,0.000000,274.467317,151.0,151.0,1.0,5.0,22.62572,7.86389,1.3546,-1.35462,0.0,-2.47387,44.19748852
24.863917,0.000000,273.411707,152.0,152.0,1.0,5.0,18.82325,8.22294,1.27469,-1.27471,0.0,-2.07176,53.12578859
14.765997,0.000000,274.565117,153.0,153.0,1.0,5.0,23.11252,7.80678,1.36385,-1.36386,0.0,-2.549,43.26659317
23.985870,0.000000,273.520180,154.0,154.0,1.0,5.0,19.05484,8.20947,1.28001,-1.28002,0.0,-2.06111,52.48010479
18.350640,0.000000,272.804713,155.0,155.0,1.0,5.0,20.16707,7.94849,1.30464,-1.30466,0.0,-2.43519,49.58578514
18.089910,0.000000,272.440803,156.0,156.0,1.0,5.0,20.1434,7.90713,1.30413,-1.30415,0.0,-2.46421,49.64405215
11.251243,0.000000,275.001103,157.0,157.0,1.0,5.0,25.14664,7.54691,1.40048,-1.40049,0.0,-2.9302,39.76674419
6.673443,0.000000,274.354307,158.0,158.0,1.0,5.0,26.42635,7.11513,1.42204,-1.42205,0.0,-3.33483,37.84101853
22.301120,0.000000,273.634590,159.0,159.0,1.0,5.0,19.49226,8.17248,1.28986,-1.28988,0.0,-2.22161,51.30241439
69.021603,0.000000,272.365530,160.0,160.0,1.0,5.0,27.46135,6.59888,1.43872,-1.43873,0.0,-3.74546,36.41481573
30.176737,0.000000,272.967297,161.0,161.0,1.0,5.0,18.29105,8.27395,1.26224,-1.26225,0.0,-1.99713,54.67154701
10.766270,0.000000,274.790717,162.0,162.0,1.0,5.0,25.25366,7.51155,1.40232,-1.40234,0.0,-2.91768,39.59822061
17.839557,0.000000,274.005110,163.0,163.0,1.0,5.0,21.34146,7.99146,1.32922,-1.32924,0.0,-2.38745,46.85715035
18.729320,0.000000,273.934787,164.0,164.0,1.0,5.0,20.93486,8.03769,1.32087,-1.32088,0.0,-2.34673,47.76721698
11.618240,0.000000,274.678607,165.0,165.0,1.0,5.0,24.75473,7.5715,1.39366,-1.39367,0.0,-2.88137,40.39632022
31.089807,0.000000,272.925037,166.0,166.0,1.0,5.0,18.35636,8.27821,1.26379,-1.2638,0.0,-1.98848,54.47703139
20.088440,0.000000,274.040850,167.0,167.0,1.0,5.0,20.44297,8.10404,1.31054,-1.31056,0.0,-2.24219,48.91657132
38.968743,0.000000,272.355433,168.0,168.0,1.0,5.0,19.42786,8.23808,1.28843,-1.28844,0.0,-2.09388,51.47247304
1.237457,0.000000,275.401987,169.0,169.0,1.0,5.0,28.73232,6.60099,1.45837,-1.45838,0.0,-3.9155,34.80401165
19.631853,0.000000,273.836173,170.0,170.0,1.0,5.0,20.54872,8.0789,1.31278,-1.3128,0.0,-2.26298,48.66483168
13.923003,0.000000,274.686317,171.0,171.0,1.0,5.0,23.53575,7.7489,1.37173,-1.37174,0.0,-2.72255,42.48855465
16.951920,0.000000,274.062803,172.0,172.0,1.0,5.0,21.78642,7.94065,1.33819,-1.3382,0.0,-2.38175,45.90015248
4.242657,0.000000,275.723780,173.0,173.0,1.0,5.0,28.26104,6.88404,1.45119,-1.4512,0.0,-3.51105,35.38440199
0.240167,0.000000,275.330770,174.0,174.0,1.0,5.0,28.69602,6.51846,1.45782,-1.45783,0.0,-3.84804,34.84803816
4.748623,0.000000,273.898547,175.0,175.0,1.0,5.0,26.40055,6.95453,1.42161,-1.42162,0.0,-3.19348,37.87799875
16.070003,0.000000,274.150307,176.0,176.0,1.0,5.0,22.25874,7.88489,1.3475,-1.34751,0.0,-2.45114,44.92617282
27.973760,0.000000,273.484167,177.0,177.0,1.0,5.0,18.46832,8.26727,1.26643,-1.26644,0.0,-2.17766,54.14677675
15.177730,0.000000,274.262433,178.0,178.0,1.0,5.0,22.76095,7.82862,1.35719,-1.3572,0.0,-2.48374,43.93489727
17.787830,0.000000,273.484880,179.0,179.0,1.0,5.0,20.85563,7.94749,1.31922,-1.31924,0.0,-2.39428,47.9486834
23.127013,0.000000,273.632793,180.0,180.0,1.0,5.0,19.28807,8.19264,1.28529,-1.2853,0.0,-2.34908,51.84551902
20.538927,0.000000,273.726990,181.0,181.0,1.0,5.0,20.1668,8.11478,1.30464,-1.30465,0.0,-2.16105,49.58644902
2.465113,0.000000,274.173703,182.0,182.0,1.0,5.0,27.54898,6.73234,1.44011,-1.44012,0.0,-3.60703,36.29898457
9.714887,0.000000,274.583590,183.0,183.0,1.0,5.0,25.51844,7.39754,1.40685,-1.40687,0.0,-3.16924,39.18734844
33.854407,0.000000,272.393257,184.0,184.0,1.0,5.0,18.30913,8.25959,1.26267,-1.26268,0.0,-2.12691,54.61755965
35.400340,0.000000,272.613720,185.0,185.0,1.0,5.0,18.68607,8.2649,1.27152,-1.27153,0.0,-2.01768,53.51580081
3.243693,0.000000,275.885280,186.0,186.0,1.0,5.0,28.81906,6.76033,1.45968,-1.45969,0.0,-3.69277,34.69925806
1.145307,0.000000,275.878307,187.0,187.0,1.0,5.0,29.13567,6.58085,1.46442,-1.46443,0.0,-4.10974,34.32218995
8.498920,0.000000,273.696540,188.0,188.0,1.0,5.0,24.88628,7.28792,1.39596,-1.39597,0.0,-3.10082,40.18278345
13.638680,0.000000,273.872787,189.0,189.0,1.0,5.0,23.08551,7.70207,1.36334,-1.36335,0.0,-2.48399,43.317215
9.903417,0.000000,274.951760,190.0,190.0,1.0,5.0,25.76156,7.43523,1.41097,-1.41098,0.0,-3.06215,38.81752503
31.974000,0.000000,272.929023,191.0,191.0,1.0,5.0,18.42118,8.27869,1.26532,-1.26533,0.0,-2.24151,54.28533894
27.538317,0.000000,272.771147,192.0,192.0,1.0,5.0,18.15436,8.23723,1.25898,-1.259,0.0,-2.1152,55.08318663
22.728257,0.000000,273.904223,193.0,193.0,1.0,5.0,19.45558,8.18938,1.28904,-1.28906,0.0,-2.32232,51.39913588
15.225907,0.000000,272.894107,194.0,194.0,1.0,5.0,21.79388,7.75034,1.33833,-1.33835,0.0,-2.53179,45.88444095
32.833193,0.000000,272.843490,195.0,195.0,1.0,5.0,18.44088,8.27553,1.26578,-1.2658,0.0,-2.11767,54.22734707
9.167070,0.000000,274.657537,196.0,196.0,1.0,5.0,25.60824,7.37599,1.40838,-1.40839,0.0,-3.18625,39.0499308
22.467460,0.000000,273.130100,197.0,197.0,1.0,5.0,19.19998,8.15249,1.2833,-1.28332,0.0,-2.1379,52.08338759
12.201377,0.000000,273.082997,198.0,198.0,1.0,5.0,23.22534,7.55976,1.36596,-1.36597,0.0,-2.85226,43.05642027
24.305420,0.000000,272.692430,199.0,199.0,1.0,5.0,18.61902,8.17465,1.26996,-1.26997,0.0,-2.19688,53.70851957
28.061883,0.000000,272.654043,200.0,200.0,1.0,5.0,18.12838,8.24104,1.25836,-1.25837,0.0,-2.07292,55.16212701
8.488110,0.000000,274.221803,201.0,201.0,1.0,5.0,25.50853,7.30415,1.40669,-1.4067,0.0,-3.08047,39.20257263
38.096747,0.000000,272.487660,202.0,202.0,1.0,5.0,19.26457,8.24729,1.28476,-1.28477,0.0,-2.35197,51.90876308
9.062267,0.000000,275.064040,203.0,203.0,1.0,5.0,26.14382,7.37159,1.41737,-1.41738,0.0,-3.21561,38.24995735
