    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    4    1        13   16        0.00827         37.717         37.715            3.410            3.252         0.14142E+00    0.14142E+00    0
    4    1        16   19        0.77099         37.659         38.245            3.130            3.158         0.14142E+00    0.14142E+00    0
    4    1        19   22        1.35118         34.796         35.749            3.120            3.335         0.14142E+00    0.14142E+00    0
    4    1        22   25        1.83049         32.319         33.975            5.420            3.463         0.14142E+00    0.16527E+00    1
    4    1        25   28        1.72983         33.055         34.595            2.490            3.517         0.14142E+00    0.16228E+00    1
    4    1        28   31        0.41982         29.022         29.244            0.450            3.917         0.14142E+00    0.14142E+00    0
    5    4         6    7        2.53373         23.513         25.509            1.400            1.799         0.14142E+00    0.17934E+00    1
    5    4         7    8        1.12346         27.896         28.530            1.380            1.642         0.14142E+00    0.14142E+00    0
    5    4         8    9        0.75448         37.687         37.123            2.170            1.865         0.14142E+00    0.14142E+00    0
    5    4         9   10        1.00942         41.361         40.535            1.230            1.925         0.14142E+00    0.14142E+00    0
    5    4        10   11        0.47340         42.562         42.161            3.300            3.084         0.14142E+00    0.14142E+00    0
    5    4        11   12        0.14407         39.155         39.045            2.100            2.694         0.14142E+00    0.14142E+00    0
    5    4        12   13        0.76904         44.834         44.150            3.480            3.228         0.14142E+00    0.14142E+00    0
    5    4        13   14        0.63666         37.698         37.222            3.790            3.166         0.14142E+00    0.14142E+00    0
    5    3         7    9        0.06787         31.167         31.210            1.740            1.763         0.14142E+00    0.14142E+00    0
    5    3         9   11        0.80329         41.230         40.573            2.160            2.450         0.14142E+00    0.14142E+00    0
    5    3        11   13        0.51734         40.156         39.743            2.820            2.944         0.14142E+00    0.14142E+00    0
    5    3        13   15        0.96267         36.695         35.995            3.570            3.207         0.14142E+00    0.14142E+00    0
    5    3        15   17        0.64661         39.668         39.158            3.310            3.071         0.14142E+00    0.14142E+00    0
    5    3        17   19        0.73272         37.598         37.051            3.240            3.049         0.14142E+00    0.14142E+00    0
    5    3        19   21        0.73271         36.950         36.413            4.060            3.221         0.14142E+00    0.14142E+00    0
    5    3        21   23        0.12034         33.554         33.479            4.410            3.520         0.14142E+00    0.14142E+00    0
    5    2         8   11        0.82775         39.634         38.983            2.290            2.227         0.14142E+00    0.14142E+00    0
    5    2        11   14        0.38006         38.829         38.535            3.060            3.040         0.14142E+00    0.14142E+00    0
    5    2        14   17        0.36449         37.695         37.422            3.290            3.171         0.14142E+00    0.14142E+00    0
    5    2        17   20        0.16481         35.995         35.877            3.330            3.099         0.14142E+00    0.14142E+00    0
    5    2        20   23        0.53943         34.333         34.705            3.150            3.451         0.14142E+00    0.14142E+00    0
    5    2        23   26        1.36529         32.363         33.296            3.930            3.394         0.14142E+00    0.14434E+00    1
    5    2        26   29        0.49859         30.414         30.718            3.930            3.732         0.14142E+00    0.14142E+00    0
    5    2        29   32        1.48782         29.124         28.022            4.920            4.071         0.14142E+00    0.16103E+00    1
    5    1         9   13        0.53956         42.102         41.650            2.520            2.699         0.14142E+00    0.14142E+00    0
    5    1        13   17        0.19001         38.328         38.183            3.330            3.212         0.14142E+00    0.14142E+00    0
    5    1        17   21        0.45575         37.482         37.826            3.240            3.152         0.14142E+00    0.14142E+00    0
    5    1        21   25        1.41250         32.986         33.977            4.350            3.484         0.14142E+00    0.14476E+00    1
    5    1        25   29        1.34575         33.438         34.382            2.470            3.612         0.14142E+00    0.14389E+00    1
    5    1        29   33        1.26122         29.551         28.754            3.600            3.960         0.14142E+00    0.14722E+00    1
    5    1        33   37        0.52447         27.224         26.940            3.360            3.543         0.14142E+00    0.14142E+00    0
    6    5         7    8        1.18938         31.726         30.973            1.190            1.440         0.14142E+00    0.14214E+00    1
    6    5         8    9        1.20534         42.765         41.624            2.010            1.675         0.14142E+00    0.14974E+00    1
    6    5         9   10        1.33351         47.794         46.393            0.930            1.720         0.14142E+00    0.14940E+00    1
    6    5        10   11        1.08306         50.218         49.142            3.330            2.921         0.14142E+00    0.14142E+00    0
    6    5        11   12        0.29345         46.508         46.237            2.220            2.559         0.14142E+00    0.14142E+00    0
    6    5        12   13        0.45150         53.055         52.579            3.510            3.122         0.14142E+00    0.14142E+00    0
    6    5        13   14        0.03204         44.511         44.537            3.360            3.079         0.14142E+00    0.14142E+00    0
    6    5        14   15        0.14359         45.434         45.307            3.740            3.150         0.14142E+00    0.14142E+00    0
    6    4         8   10        1.13974         42.356         41.353            1.720            1.749         0.14142E+00    0.14499E+00    1
    6    4        10   12        0.64442         45.813         45.226            2.960            2.848         0.14142E+00    0.14142E+00    0
    6    4        12   14        0.44717         46.048         45.639            3.420            3.144         0.14142E+00    0.14142E+00    0
    6    4        14   16        0.35891         44.053         43.738            3.220            3.081         0.14142E+00    0.14142E+00    0
    6    4        16   18        0.26386         43.174         42.947            3.290            3.035         0.14142E+00    0.14142E+00    0
    6    4        18   20        0.40404         44.199         43.843            3.180            3.151         0.14142E+00    0.14142E+00    0
    6    4        20   22        0.03644         41.642         41.639            2.670            3.395         0.14142E+00    0.14142E+00    0
    6    4        22   24        0.64692         40.592         41.121            3.240            3.595         0.14142E+00    0.14142E+00    0
    6    3         9   12        0.91676         44.321         43.516            2.030            2.365         0.14142E+00    0.14142E+00    0
    6    3        12   15        0.61748         43.215         42.685            3.460            3.175         0.14142E+00    0.14142E+00    0
    6    3        15   18        0.38974         42.259         41.930            2.960            3.013         0.14142E+00    0.14142E+00    0
    6    3        18   21        0.39527         41.869         41.539            3.270            3.190         0.14142E+00    0.14142E+00    0
    6    3        21   24        0.20218         37.106         37.256            3.480            3.549         0.14142E+00    0.14142E+00    0
    6    3        24   27        0.89950         34.263         34.884            3.560            3.357         0.14142E+00    0.14142E+00    0
    6    3        27   30        0.66319         34.249         33.799            4.750            3.861         0.14142E+00    0.14142E+00    0
    6    3        30   33        1.88570         33.093         31.209            1.910            4.039         0.14142E+00    0.17638E+00    1
    6    2        10   14        0.46118         43.433         43.034            3.220            3.004         0.14142E+00    0.14142E+00    0
    6    2        14   18        0.24017         40.343         40.150            3.190            3.102         0.14142E+00    0.14142E+00    0
    6    2        18   22        0.06252         39.093         39.142            3.360            3.260         0.14142E+00    0.14142E+00    0
    6    2        22   26        1.20070         35.616         36.481            3.560            3.456         0.14142E+00    0.14142E+00    0
    6    2        26   30        0.25211         31.676         31.835            4.410            3.778         0.14142E+00    0.14142E+00    0
    6    2        30   34        1.58466         30.598         29.355            5.050            3.936         0.14142E+00    0.16184E+00    1
    6    2        34   38        1.31380         27.439         26.700            5.070            3.609         0.14142E+00    0.14428E+00    1
    6    2        38   42        1.37001         23.760         23.062            0.780            3.502         0.14142E+00    0.14780E+00    1
    6    1        11   16        0.22597         42.425         42.234            3.090            3.021         0.14142E+00    0.14142E+00    0
    6    1        16   21        0.26717         40.455         40.672            3.150            3.144         0.14142E+00    0.14142E+00    0
    6    1        21   26        1.35636         35.769         36.752            3.650            3.471         0.14142E+00    0.14142E+00    0
    6    1        26   31        0.19150         32.305         32.427            4.510            3.806         0.14142E+00    0.14142E+00    0
    6    1        31   36        1.07753         30.281         29.636            3.530            3.749         0.14142E+00    0.14142E+00    0
    6    1        36   41        1.30315         26.029         25.355            2.690            3.666         0.14142E+00    0.14194E+00    1
    6    1        41   46        0.20190         21.308         21.223            3.680            3.414         0.14142E+00    0.14142E+00    0
    6    1        46   51        1.33603         18.568         19.138            9.090            2.812         0.14142E+00    0.15201E+00    1
    7    6         8    9        1.68925         34.326         32.790            1.780            1.385         0.14142E+00    0.16462E+00    1
    7    6         9   10        0.70096         37.714         37.190            0.720            1.379         0.14142E+00    0.14142E+00    0
    7    6        10   11        1.27392         41.207         40.078            3.120            2.620         0.14142E+00    0.14770E+00    1
    7    6        11   12        0.83403         38.994         38.349            2.060            2.287         0.14142E+00    0.14142E+00    0
    7    6        12   13        0.83492         44.579         43.841            3.340            2.881         0.14142E+00    0.14142E+00    0
    7    6        13   14        0.25501         37.517         37.326            3.070            2.856         0.14142E+00    0.14142E+00    0
    7    6        14   15        0.51280         38.585         38.191            3.300            2.938         0.14142E+00    0.14142E+00    0
    7    6        15   16        0.25326         42.711         42.495            2.750            2.724         0.14142E+00    0.14142E+00    0
    7    5         9   11        1.04061         41.655         40.797            1.640            1.924         0.14142E+00    0.14142E+00    0
    7    5        11   13        0.63954         43.717         43.161            2.550            2.617         0.14142E+00    0.14142E+00    0
    7    5        13   15        0.24228         40.614         40.418            3.170            2.982         0.14142E+00    0.14142E+00    0
    7    5        15   17        0.17023         45.097         44.944            2.590            2.887         0.14142E+00    0.14142E+00    0
    7    5        17   19        0.29432         43.279         43.025            2.750            2.918         0.14142E+00    0.14142E+00    0
    7    5        19   21        0.29604         42.981         42.727            3.100            3.124         0.14142E+00    0.14142E+00    0
    7    5        21   23        0.03158         39.556         39.580            3.540            3.458         0.14142E+00    0.14142E+00    0
    7    4        10   13        0.87673         43.525         42.768            2.960            2.737         0.14142E+00    0.14142E+00    0
    7    4        13   16        0.33283         41.083         40.811            3.170            2.986         0.14142E+00    0.14142E+00    0
    7    4        16   19        0.37155         42.707         42.391            3.100            2.984         0.14142E+00    0.14142E+00    0
    7    4        19   22        0.41808         40.496         40.159            3.000            3.233         0.14142E+00    0.14142E+00    0
    7    4        22   25        0.65233         37.858         38.355            3.690            3.439         0.14142E+00    0.14142E+00    0
    7    4        25   28        0.56231         38.339         38.773            3.600            3.536         0.14142E+00    0.14142E+00    0
    7    4        28   31        1.22856         33.269         32.410            3.310            3.974         0.14142E+00    0.14600E+00    1
    7    4        31   34        1.46960         32.554         31.388            5.430            3.919         0.14142E+00    0.15763E+00    1
    7    3        11   15        0.54806         41.513         41.060            2.860            2.816         0.14142E+00    0.14142E+00    0
    7    3        15   19        0.39506         42.206         41.874            2.880            2.959         0.14142E+00    0.14142E+00    0
    7    3        19   23        0.32901         38.907         38.652            3.240            3.294         0.14142E+00    0.14142E+00    0
    7    3        23   27        0.75452         35.489         36.029            3.540            3.413         0.14142E+00    0.14142E+00    0
    7    3        27   31        1.13282         33.963         33.202            4.090            3.881         0.14142E+00    0.14142E+00    0
    7    3        31   35        1.67045         31.901         30.516            3.680            3.796         0.14142E+00    0.16301E+00    1
    7    3        35   39        1.55717         26.363         25.370            3.970            3.678         0.14142E+00    0.15704E+00    1
    7    3        39   43        1.41841         24.168         23.382            5.010            3.501         0.14142E+00    0.15274E+00    1
    7    2        12   17        0.41723         41.830         41.482            3.270            3.064         0.14142E+00    0.14142E+00    0
    7    2        17   22        0.17645         39.006         38.869            3.130            3.112         0.14142E+00    0.14142E+00    0
    7    2        22   27        1.00197         35.111         35.822            3.580            3.449         0.14142E+00    0.14142E+00    0
    7    2        27   32        1.12622         33.594         32.845            3.680            3.961         0.14142E+00    0.14142E+00    0
    7    2        32   37        1.08108         27.565         26.975            3.380            3.556         0.14142E+00    0.14142E+00    0
    7    2        37   42        1.38636         23.965         23.232            4.840            3.541         0.14142E+00    0.14971E+00    1
    7    2        42   47        0.35009         19.517         19.383            4.530            3.373         0.14142E+00    0.14142E+00    0
    7    1        13   19        0.13608         40.270         40.161            3.180            3.058         0.14142E+00    0.14142E+00    0
    7    1        19   25        0.62886         37.230         37.701            3.380            3.335         0.14142E+00    0.14142E+00    0
    7    1        25   31        0.40650         34.165         34.443            4.050            3.689         0.14142E+00    0.14142E+00    0
    7    1        31   37        1.24302         30.280         29.525            3.600            3.763         0.14142E+00    0.14249E+00    1
    7    1        37   43        1.02762         24.386         23.890            2.970            3.555         0.14142E+00    0.14142E+00    0
    7    1        43   49        0.57239         18.653         18.867            2.230            3.123         0.14142E+00    0.14142E+00    0
    7    1        49   55        1.07689         20.193         20.649            2.150            2.814         0.14142E+00    0.14396E+00    1
    7    1        55   61        1.45020         22.589         23.309            8.490            2.676         0.14142E+00    0.14826E+00    1
    8    7         9   10        1.26213         28.863         29.601            0.580            0.921         0.14142E+00    0.14142E+00    0
    8    7        10   11        0.47682         33.893         33.573            3.120            2.191         0.14142E+00    0.14142E+00    0
    8    7        11   12        0.98873         34.054         33.388            1.880            1.882         0.14142E+00    0.14142E+00    0
    8    7        12   13        1.09844         39.695         38.804            3.190            2.503         0.14142E+00    0.14383E+00    1
    8    7        13   14        0.48651         33.860         33.532            2.940            2.495         0.14142E+00    0.14142E+00    0
    8    7        14   15        0.68235         35.280         34.803            3.070            2.583         0.14142E+00    0.14142E+00    0
    8    7        15   16        0.44411         39.450         39.101            2.490            2.372         0.14142E+00    0.14142E+00    0
    8    7        16   17        0.48561         38.417         38.046            3.070            2.562         0.14142E+00    0.14142E+00    0
    8    6        10   12        0.76204         35.665         35.126            2.760            2.228         0.14142E+00    0.14142E+00    0
    8    6        12   14        0.78835         38.844         38.237            3.130            2.636         0.14142E+00    0.14142E+00    0
    8    6        14   16        0.51070         38.195         37.807            2.810            2.633         0.14142E+00    0.14142E+00    0
    8    6        16   18        0.56469         38.413         37.982            2.690            2.633         0.14142E+00    0.14142E+00    0
    8    6        18   20        0.88106         40.028         39.329            2.970            2.794         0.14142E+00    0.14142E+00    0
    8    6        20   22        0.64525         38.229         37.740            3.630            3.072         0.14142E+00    0.14142E+00    0
    8    6        22   24        0.02590         37.502         37.507            3.820            3.314         0.14142E+00    0.14142E+00    0
    8    6        24   26        0.71473         35.297         35.805            3.220            3.038         0.14142E+00    0.14142E+00    0
    8    5        11   14        0.74499         38.652         38.080            2.560            2.407         0.14142E+00    0.14142E+00    0
    8    5        14   17        0.41774         40.354         40.019            2.910            2.747         0.14142E+00    0.14142E+00    0
    8    5        17   20        0.65097         40.436         39.913            3.150            2.780         0.14142E+00    0.14142E+00    0
    8    5        20   23        0.27731         39.764         39.544            3.530            3.212         0.14142E+00    0.14142E+00    0
    8    5        23   26        0.73702         37.744         38.304            3.710            3.242         0.14142E+00    0.14142E+00    0
    8    5        26   29        0.17481         35.113         35.233            4.330            3.628         0.14142E+00    0.14142E+00    0
    8    5        29   32        1.46865         33.168         31.895            3.440            4.009         0.14142E+00    0.16326E+00    1
    8    5        32   35        0.83037         29.272         28.790            4.040            3.407         0.14142E+00    0.14142E+00    0
    8    4        12   16        0.61511         40.499         40.004            3.120            2.786         0.14142E+00    0.14142E+00    0
    8    4        16   20        0.57739         40.603         40.137            2.940            2.837         0.14142E+00    0.14142E+00    0
    8    4        20   24        0.16803         39.213         39.081            3.360            3.292         0.14142E+00    0.14142E+00    0
    8    4        24   28        0.60958         35.705         36.142            3.750            3.311         0.14142E+00    0.14142E+00    0
    8    4        28   32        1.43983         33.666         32.484            3.440            3.984         0.14142E+00    0.15756E+00    1
    8    4        32   36        0.84348         28.105         27.642            0.490            3.436         0.14142E+00    0.14142E+00    0
    8    4        36   40        1.48123         26.280         25.337            4.410            3.613         0.14142E+00    0.15712E+00    1
    8    4        40   44        1.18856         23.068         22.495            3.210            3.407         0.14142E+00    0.14548E+00    1
    8    3        13   18        0.47587         38.530         38.165            3.010            2.819         0.14142E+00    0.14142E+00    0
    8    3        18   23        0.54287         39.699         39.271            3.330            3.103         0.14142E+00    0.14142E+00    0
    8    3        23   28        0.50123         35.588         35.946            4.090            3.367         0.14142E+00    0.14142E+00    0
    8    3        28   33        1.49977         31.971         30.794            4.560            3.919         0.14142E+00    0.15817E+00    1
    8    3        33   38        1.38323         27.661         26.844            5.340            3.529         0.14142E+00    0.14744E+00    1
    8    3        38   43        1.43758         23.911         23.107            4.720            3.454         0.14142E+00    0.15428E+00    1
    8    2        14   20        0.40439         39.338         39.021            3.000            2.872         0.14142E+00    0.14142E+00    0
    8    2        20   26        0.32313         36.919         37.158            3.390            3.297         0.14142E+00    0.14142E+00    0
    8    2        26   32        0.73437         32.511         32.037            4.000            3.810         0.14142E+00    0.14142E+00    0
    8    2        32   38        1.15543         26.887         26.273            2.440            3.520         0.14142E+00    0.14142E+00    0
    8    2        38   44        1.35107         22.705         22.041            3.530            3.436         0.14142E+00    0.14820E+00    1
    8    2        44   50        0.09188         18.098         18.111            1.290            2.976         0.14142E+00    0.14142E+00    0
    8    2        50   56        1.19408         19.638         20.136            1.740            2.768         0.14142E+00    0.14501E+00    1
    8    2        56   62        0.08353         22.177         22.182            4.210            2.552         0.14142E+00    0.14142E+00    0
    8    1        15   22        0.14322         40.099         39.984            2.920            2.920         0.14142E+00    0.14142E+00    0
    8    1        22   29        0.88500         35.501         36.135            3.760            3.444         0.14142E+00    0.14142E+00    0
    8    1        29   36        1.24986         29.885         29.099            3.290            3.779         0.14142E+00    0.14604E+00    1
    8    1        36   43        1.25229         25.115         24.483            2.710            3.577         0.14142E+00    0.14270E+00    1
    8    1        43   50        0.41878         18.459         18.611            1.420            3.040         0.14142E+00    0.14142E+00    0
    8    1        57   64        1.07622         21.739         22.211            1.300            2.779         0.14142E+00    0.14142E+00    0
    8    1        64   71        0.80890         19.619         19.939            4.040            3.129         0.14142E+00    0.14142E+00    0
    9    8        10   11        2.13520         30.521         32.439            3.620            2.043         0.14142E+00    0.16896E+00    1
    9    8        11   12        0.28957         34.296         34.098            1.710            1.802         0.14142E+00    0.14142E+00    0
    9    8        12   13        0.78836         41.197         40.553            2.960            2.476         0.14142E+00    0.14142E+00    0
    9    8        13   14        0.11850         35.868         35.783            2.660            2.500         0.14142E+00    0.14142E+00    0
    9    8        14   15        0.23961         38.106         37.924            2.910            2.603         0.14142E+00    0.14142E+00    0
    9    8        15   16        0.08789         43.148         43.224            2.270            2.401         0.14142E+00    0.14142E+00    0
    9    8        16   17        0.05406         42.386         42.431            2.440            2.608         0.14142E+00    0.14142E+00    0
    9    8        17   18        0.24355         39.767         39.574            2.960            2.460         0.14142E+00    0.14142E+00    0
    9    7        11   13        0.62602         36.038         35.590            2.160            2.033         0.14142E+00    0.14142E+00    0
    9    7        13   15        0.32454         35.809         35.578            2.830            2.535         0.14142E+00    0.14142E+00    0
    9    7        15   17        0.15153         41.247         41.122            2.350            2.469         0.14142E+00    0.14142E+00    0
    9    7        17   19        0.54003         40.426         39.992            2.780            2.555         0.14142E+00    0.14142E+00    0
    9    7        19   21        0.79221         40.886         40.243            2.810            2.800         0.14142E+00    0.14142E+00    0
    9    7        21   23        0.57940         38.074         37.635            2.850            3.174         0.14142E+00    0.14142E+00    0
    9    7        23   25        0.46007         36.518         36.852            1.910            3.136         0.14142E+00    0.14142E+00    0
    9    7        25   27        0.59015         37.269         37.711            2.730            3.248         0.14142E+00    0.14142E+00    0
    9    6        12   15        0.62160         38.747         38.269            2.980            2.573         0.14142E+00    0.14142E+00    0
    9    6        15   18        0.27105         40.699         40.479            2.470            2.531         0.14142E+00    0.14142E+00    0
    9    6        18   21        0.68508         42.020         41.448            3.010            2.818         0.14142E+00    0.14142E+00    0
    9    6        21   24        0.32123         38.177         37.933            3.420            3.266         0.14142E+00    0.14142E+00    0
    9    6        24   27        0.62878         35.379         35.827            3.380            3.154         0.14142E+00    0.14142E+00    0
    9    6        27   30        0.37375         34.892         34.634            2.780            3.718         0.14142E+00    0.14142E+00    0
    9    6        30   33        1.58643         33.122         31.717            3.180            3.940         0.14142E+00    0.16530E+00    1
    9    6        33   36        0.32134         28.153         27.981            1.520            3.399         0.14142E+00    0.14142E+00    0
    9    5        13   17        0.23567         38.624         38.442            2.790            2.644         0.14142E+00    0.14142E+00    0
    9    5        17   21        0.52771         41.496         41.060            3.030            2.769         0.14142E+00    0.14142E+00    0
    9    5        21   25        0.04877         37.977         38.014            3.450            3.263         0.14142E+00    0.14142E+00    0
    9    5        25   29        0.32078         38.183         38.428            4.080            3.498         0.14142E+00    0.14142E+00    0
    9    5        29   33        1.38407         32.627         31.541            4.160            3.926         0.14142E+00    0.15641E+00    1
    9    5        33   37        0.74370         29.514         29.078            3.600            3.516         0.14142E+00    0.14142E+00    0
    9    5        37   41        1.12447         25.211         24.637            1.030            3.524         0.14142E+00    0.14358E+00    1
    9    5        41   45        0.72581         22.367         22.049            0.720            3.303         0.14142E+00    0.14142E+00    0
    9    4        14   19        0.33392         40.546         40.276            2.830            2.705         0.14142E+00    0.14142E+00    0
    9    4        19   24        0.41896         39.975         39.641            3.340            3.143         0.14142E+00    0.14142E+00    0
    9    4        24   29        0.41582         36.481         36.785            3.940            3.381         0.14142E+00    0.14142E+00    0
    9    4        29   34        1.43081         31.690         30.608            4.160            3.876         0.14142E+00    0.15580E+00    1
    9    4        34   39        1.26351         28.400         27.655            3.330            3.556         0.14142E+00    0.14504E+00    1
    9    4        39   44        1.17608         23.450         22.879            3.330            3.406         0.14142E+00    0.14476E+00    1
    9    4        44   49        0.17903         18.795         18.857            1.520            2.972         0.14142E+00    0.14142E+00    0
    9    3        15   21        0.36062         41.352         41.055            2.780            2.748         0.14142E+00    0.14142E+00    0
    9    3        21   27        0.16117         36.760         36.878            3.560            3.318         0.14142E+00    0.14142E+00    0
    9    3        27   33        1.23901         34.045         33.172            3.930            3.853         0.14142E+00    0.14481E+00    1
    9    3        33   39        1.30465         27.732         26.996            2.860            3.538         0.14142E+00    0.14363E+00    1
    9    3        39   45        1.28953         22.933         22.308            2.820            3.390         0.14142E+00    0.14646E+00    1
    9    3        45   51        0.08860         18.235         18.205            3.510            2.801         0.14142E+00    0.14142E+00    0
    9    3        51   57        1.04283         20.438         20.868            1.770            2.712         0.14142E+00    0.14142E+00    0
    9    3        57   63        0.46247         22.584         22.381            0.660            2.635         0.14142E+00    0.14142E+00    0
    9    2        16   23        0.28694         39.840         39.612            2.980            2.916         0.14142E+00    0.14142E+00    0
    9    2        23   30        0.50928         34.964         35.322            3.780            3.450         0.14142E+00    0.14142E+00    0
    9    2        30   37        1.45911         30.524         29.468            3.530            3.780         0.14142E+00    0.15530E+00    1
    9    2        37   44        1.29442         23.321         22.683            2.620            3.480         0.14142E+00    0.14639E+00    1
    9    2        44   51        0.07041         18.545         18.567            2.220            2.904         0.14142E+00    0.14142E+00    0
    9    2        51   58        1.21345         20.797         21.309            3.040            2.709         0.14142E+00    0.14157E+00    1
    9    2        58   65        0.33956         20.399         20.261            2.820            2.804         0.14142E+00    0.14142E+00    0
    9    1        17   25        0.01414         39.025         39.015            3.150            3.010         0.14142E+00    0.14142E+00    0
    9    1        25   33        0.14568         34.509         34.409            3.840            3.674         0.14142E+00    0.14142E+00    0
    9    1        33   41        0.88776         26.945         26.471            3.270            3.534         0.14142E+00    0.14142E+00    0
    9    1        41   49        0.06217         20.053         20.032            2.550            3.184         0.14142E+00    0.14142E+00    0
    9    1        49   57        1.30218         20.268         20.860            1.710            2.722         0.14142E+00    0.14868E+00    1
    9    1        57   65        0.49483         21.548         21.757            0.580            2.782         0.14142E+00    0.14142E+00    0
   10    9        11   12        0.22586         33.978         34.132            2.000            1.664         0.14142E+00    0.14142E+00    0
   10    9        12   13        0.59086         41.445         40.959            2.910            2.363         0.14142E+00    0.14142E+00    0
   10    9        13   14        0.14350         36.697         36.592            2.490            2.408         0.14142E+00    0.14142E+00    0
   10    9        14   15        0.39428         39.780         39.468            2.540            2.518         0.14142E+00    0.14142E+00    0
   10    9        15   16        0.05249         45.511         45.556            1.920            2.318         0.14142E+00    0.14142E+00    0
   10    9        16   17        0.23633         45.073         45.286            2.390            2.539         0.14142E+00    0.14142E+00    0
   10    9        17   18        0.04625         42.200         42.162            2.580            2.412         0.14142E+00    0.14142E+00    0
   10    9        18   19        0.03514         48.979         48.948            3.010            2.702         0.14142E+00    0.14142E+00    0
   10    8        12   14        0.50435         39.740         39.342            2.820            2.411         0.14142E+00    0.14142E+00    0
   10    8        14   16        0.18719         41.129         40.975            2.430            2.471         0.14142E+00    0.14142E+00    0
   10    8        16   18        0.03124         42.809         42.836            2.430            2.515         0.14142E+00    0.14142E+00    0
