       24.54577      275.84305    0.12183E+02       31.51742    0.10857E+01   -0.10860E+01
       17.90258      274.44893    0.12268E+02       29.27942    0.10888E+01   -0.10890E+01
       28.82966      275.07331    0.11934E+02       32.38316    0.10768E+01   -0.10770E+01
       55.61074      275.55819    0.13292E+02       33.40902    0.11236E+01   -0.11238E+01
       62.14410      275.36781    0.14318E+02       30.73037    0.11559E+01   -0.11561E+01
       46.07600      275.45407    0.12255E+02       34.84072    0.10883E+01   -0.10886E+01
       64.87007      275.21336    0.14798E+02       29.61901    0.11702E+01   -0.11704E+01
       39.22401      274.39842    0.11799E+02       33.97764    0.10718E+01   -0.10721E+01
       55.94807      275.20636    0.13310E+02       33.15246    0.11242E+01   -0.11244E+01
       49.94860      274.78408    0.12471E+02       34.35198    0.10959E+01   -0.10961E+01
       43.90123      276.26397    0.12280E+02       35.16542    0.10892E+01   -0.10895E+01
        6.88990      274.33287    0.13769E+02       25.40642    0.11389E+01   -0.11390E+01
       46.49806      275.18262    0.12270E+02       34.77101    0.10889E+01   -0.10891E+01
       61.72494      275.07063    0.14185E+02       30.92078    0.11518E+01   -0.11520E+01
       56.95306      275.09184    0.13416E+02       32.78243    0.11276E+01   -0.11279E+01
       33.44727      275.28212    0.11945E+02       33.36905    0.10772E+01   -0.10774E+01
       24.61138      274.76239    0.11975E+02       31.32683    0.10783E+01   -0.10785E+01
       33.89482      275.48848    0.11986E+02       33.52656    0.10787E+01   -0.10789E+01
       58.50217      275.35667    0.13650E+02       32.21383    0.11351E+01   -0.11354E+01
       28.90016      274.56536    0.11794E+02       32.23735    0.10717E+01   -0.10719E+01
       25.02738      275.60952    0.12148E+02       31.61534    0.10845E+01   -0.10847E+01
       44.35384      276.00105    0.12272E+02       35.12374    0.10889E+01   -0.10892E+01
       24.12742      275.55151    0.12160E+02       31.36621    0.10849E+01   -0.10852E+01
       39.59797      274.84512    0.11869E+02       34.17902    0.10744E+01   -0.10747E+01
       63.57585      275.27621    0.14588E+02       30.19482    0.11640E+01   -0.11642E+01
       25.69991      274.85388    0.11978E+02       31.61978    0.10784E+01   -0.10786E+01
       50.16646      274.35758    0.12453E+02       34.05701    0.10953E+01   -0.10955E+01
       50.86787      274.38533    0.12508E+02       34.00024    0.10972E+01   -0.10974E+01
       64.74595      274.61042    0.14622E+02       29.54513    0.11650E+01   -0.11652E+01
       26.97685      275.10891    0.11999E+02       31.99071    0.10792E+01   -0.10794E+01
       34.26134      276.35494    0.12209E+02       33.83784    0.10867E+01   -0.10869E+01
       39.45175      275.34151    0.11965E+02       34.35760    0.10779E+01   -0.10782E+01
       56.53539      275.41017    0.13384E+02       33.04108    0.11266E+01   -0.11268E+01
       61.18460      275.41331    0.14110E+02       31.16403    0.11495E+01   -0.11497E+01
       28.36085      275.30591    0.11975E+02       32.29879    0.10783E+01   -0.10785E+01
       57.99775      275.03849    0.13547E+02       32.37535    0.11318E+01   -0.11321E+01
       35.35993      274.59175    0.11815E+02       33.54242    0.10724E+01   -0.10727E+01
       40.61538      274.38365    0.11831E+02       34.11552    0.10730E+01   -0.10733E+01
       35.75760      275.45397    0.12021E+02       33.93084    0.10799E+01   -0.10802E+01
       45.66883      275.24471    0.12201E+02       34.77826    0.10864E+01   -0.10867E+01
       33.30201      274.74920    0.11822E+02       33.15014    0.10727E+01   -0.10729E+01
       37.53845      275.36281    0.11981E+02       34.15492    0.10785E+01   -0.10787E+01
       56.79896      274.48603    0.13303E+02       32.58889    0.11240E+01   -0.11242E+01
       63.93945      275.56993    0.14709E+02       30.04605    0.11676E+01   -0.11678E+01
       41.29030      274.39114    0.11850E+02       34.16563    0.10737E+01   -0.10740E+01
       26.60967      275.35524    0.12047E+02       31.91833    0.10809E+01   -0.10811E+01
       60.74498      275.14357    0.13996E+02       31.32360    0.11460E+01   -0.11462E+01
       64.07804      274.39948    0.14509E+02       29.75298    0.11616E+01   -0.11618E+01
       65.39012      275.48941    0.14909E+02       29.41785    0.11734E+01   -0.11736E+01
       40.27792      274.83808    0.11878E+02       34.22034    0.10747E+01   -0.10750E+01
       71.00302      274.76709    0.15808E+02       26.93364    0.11989E+01   -0.11990E+01
       42.29213      275.36692    0.12061E+02       34.69528    0.10814E+01   -0.10816E+01
       33.83963      276.09504    0.12171E+02       33.70549    0.10853E+01   -0.10856E+01
       25.92132      274.30863    0.11852E+02       31.57017    0.10738E+01   -0.10740E+01
       44.43345      275.48509    0.12154E+02       34.80959    0.10847E+01   -0.10850E+01
       37.11047      275.59843    0.12018E+02       34.13575    0.10798E+01   -0.10801E+01
       49.02009      274.83230    0.12403E+02       34.44053    0.10935E+01   -0.10938E+01
       25.08495      275.01537    0.12000E+02       31.50518    0.10792E+01   -0.10794E+01
       40.44531      275.33291    0.11976E+02       34.45251    0.10783E+01   -0.10786E+01
       35.39633      275.69503    0.12066E+02       33.90323    0.10816E+01   -0.10818E+01
       37.19548      274.47394    0.11790E+02       33.77032    0.10715E+01   -0.10718E+01
       48.65888      275.29171    0.12420E+02       34.62563    0.10941E+01   -0.10944E+01
       65.84040      275.39707    0.14976E+02       29.21565    0.11754E+01   -0.11756E+01
       42.59601      274.44877    0.11924E+02       34.31733    0.10764E+01   -0.10767E+01
       35.78685      274.97999    0.11875E+02       33.73047    0.10746E+01   -0.10749E+01
       60.15071      274.37722    0.13783E+02       31.31094    0.11393E+01   -0.11395E+01
       66.09913      274.91224    0.14975E+02       28.93926    0.11754E+01   -0.11755E+01
       63.57751      274.76662    0.14454E+02       30.02456    0.11600E+01   -0.11602E+01
       57.88641      274.40802    0.13427E+02       32.15405    0.11280E+01   -0.11282E+01
       32.33159      274.35848    0.11754E+02       32.87539    0.10702E+01   -0.10704E+01
       38.98835      275.55425    0.11993E+02       34.35112    0.10789E+01   -0.10792E+01
       34.69172      274.70589    0.11823E+02       33.46265    0.10727E+01   -0.10730E+01
       51.18358      274.94099    0.12620E+02       34.17629    0.11011E+01   -0.11013E+01
       43.52640      275.05000    0.12061E+02       34.63319    0.10814E+01   -0.10816E+01
       38.52838      274.41562    0.11792E+02       33.91988    0.10716E+01   -0.10718E+01
       19.32718      274.45643    0.12156E+02       29.72207    0.10848E+01   -0.10850E+01
       42.69243      275.60596    0.12117E+02       34.81784    0.10834E+01   -0.10837E+01
       68.86852      274.30238    0.15359E+02       27.72864    0.11864E+01   -0.11865E+01
       37.60099      274.87835    0.11855E+02       33.96173    0.10739E+01   -0.10742E+01
       42.20044      274.87487    0.11951E+02       34.42367    0.10774E+01   -0.10777E+01
       27.01856      274.63945    0.11875E+02       31.87486    0.10746E+01   -0.10749E+01
       43.45191      276.03529    0.12235E+02       35.07413    0.10876E+01   -0.10879E+01
       44.12187      275.05107    0.12082E+02       34.65162    0.10821E+01   -0.10824E+01
       40.89874      275.54382    0.12020E+02       34.57020    0.10799E+01   -0.10802E+01
       31.71628      274.41463    0.11758E+02       32.77985    0.10704E+01   -0.10706E+01
       50.47679      275.52157    0.12611E+02       34.53131    0.11007E+01   -0.11010E+01
       36.56684      274.50393    0.11790E+02       33.70327    0.10715E+01   -0.10718E+01
       43.24695      274.49221    0.11955E+02       34.36473    0.10775E+01   -0.10778E+01
       29.57173      274.38778    0.11777E+02       32.32791    0.10710E+01   -0.10712E+01
       44.51687      274.57876    0.12057E+02       34.52685    0.10813E+01   -0.10815E+01
       60.71398      274.57472    0.13863E+02       31.15337    0.11418E+01   -0.11421E+01
       22.60695      274.42199    0.11974E+02       30.67127    0.10782E+01   -0.10784E+01
       59.81894      275.24420    0.13845E+02       31.67668    0.11413E+01   -0.11415E+01
       58.96423      275.15572    0.13709E+02       31.96725    0.11370E+01   -0.11372E+01
