    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    4    3        10   11        0.27083         46.651         46.400            2.500            2.088         0.14142E+00    0.14142E+00    0
    4    3        11   12        0.11712         50.948         51.065            2.070            1.587         0.14142E+00    0.14142E+00    0
    4    3        12   13        0.26202         53.231         52.957            2.880            1.933         0.14142E+00    0.14142E+00    0
    4    2         6    8        0.06996         45.366         45.307            2.270            1.752         0.14142E+00    0.14142E+00    0
    4    2         8   10        0.33362         43.779         43.489            2.500            1.837         0.14142E+00    0.14142E+00    0
    4    2        10   12        0.25570         47.739         47.497            2.470            1.833         0.14142E+00    0.14142E+00    0
    4    2        12   14        0.40788         55.939         55.488            2.970            1.964         0.14142E+00    0.14142E+00    0
    4    2        14   16        0.17992         58.763         58.973            3.380            2.883         0.14142E+00    0.14142E+00    0
    4    2        16   18        0.65656         68.380         67.488            4.500            5.054         0.14142E+00    0.14142E+00    0
    4    1         7   10        0.15770         43.915         43.780            2.520            1.850         0.14142E+00    0.14142E+00    0
    4    1        10   13        0.21068         46.108         45.917            2.540            1.864         0.14142E+00    0.14142E+00    0
    4    1        13   16        0.02356         55.847         55.827            2.880            2.584         0.14142E+00    0.14142E+00    0
    4    1        16   19        0.90478         59.957         58.889            3.530            5.741         0.14142E+00    0.14142E+00    0
    4    1        19   22        2.22919         48.113         44.746            4.800           10.238         0.14142E+00    0.18060E+00    1
    4    1        28   31        1.55954         47.810         45.907           14.380           12.863         0.14142E+00    0.16151E+00    1
    5    4         6    7        1.71327         36.297         37.886            1.800            1.548         0.14142E+00    0.15810E+00    1
    5    4         7    8        0.45035         40.332         40.697            2.370            1.939         0.14142E+00    0.14142E+00    0
    5    4         8    9        0.08763         36.923         36.984            2.400            1.809         0.14142E+00    0.14142E+00    0
    5    4         9   10        0.15492         39.587         39.465            2.610            2.285         0.14142E+00    0.14142E+00    0
    5    4        10   11        0.30683         40.582         40.333            2.390            2.197         0.14142E+00    0.14142E+00    0
    5    4        11   12        0.06596         44.496         44.548            2.270            1.678         0.14142E+00    0.14142E+00    0
    5    4        12   13        0.51780         46.855         46.374            2.830            1.981         0.14142E+00    0.14142E+00    0
    5    4        13   14        0.34230         54.731         54.358            2.470            1.985         0.14142E+00    0.14142E+00    0
    5    3         7    9        0.13809         41.462         41.575            2.420            1.895         0.14142E+00    0.14142E+00    0
    5    3         9   11        0.25609         42.281         42.066            2.560            2.209         0.14142E+00    0.14142E+00    0
    5    3        11   13        0.17414         48.110         47.948            2.660            1.771         0.14142E+00    0.14142E+00    0
    5    3        13   15        0.03596         57.726         57.748            2.830            2.222         0.14142E+00    0.14142E+00    0
    5    3        15   17        0.27122         59.841         60.165            3.170            3.570         0.14142E+00    0.14142E+00    0
    5    3        17   19        0.54997         57.611         56.998            3.510            6.183         0.14142E+00    0.14142E+00    0
    5    3        19   21        1.76254         49.993         47.679            3.070            8.973         0.14142E+00    0.16456E+00    1
    5    2         8   11        0.17990         41.009         40.864            2.500            1.945         0.14142E+00    0.14142E+00    0
    5    2        11   14        0.26936         50.704         50.435            2.620            1.815         0.14142E+00    0.14142E+00    0
    5    2        14   17        0.15140         59.271         59.451            3.150            3.193         0.14142E+00    0.14142E+00    0
    5    2        17   20        1.22217         56.542         55.065            3.480            6.740         0.14142E+00    0.14771E+00    1
    5    2        26   29        1.31454         53.584         51.828           15.110           13.271         0.14142E+00    0.15940E+00    1
    5    2        29   32        1.34858         49.729         48.105           14.600           12.600         0.14142E+00    0.15710E+00    1
    5    1         9   13        0.17805         43.364         43.212            2.590            2.026         0.14142E+00    0.14142E+00    0
    5    1        13   17        0.03251         56.782         56.746            2.980            2.832         0.14142E+00    0.14142E+00    0
    5    1        17   21        1.42597         52.448         50.711            3.840            7.415         0.14142E+00    0.15405E+00    1
    5    1        21   25        2.01870         48.941         46.071           12.020           12.762         0.14142E+00    0.17302E+00    1
    5    1        25   29        1.23479         48.245         46.890           16.530           13.503         0.14142E+00    0.15249E+00    1
    5    1        29   33        1.46388         48.331         46.553           14.750           12.702         0.14142E+00    0.16022E+00    1
    5    1        33   37        1.97146         53.661         50.400           12.960           12.344         0.14142E+00    0.17833E+00    1
    6    5         7    8        0.54797         39.491         39.927            1.750            1.618         0.14142E+00    0.14142E+00    0
    6    5         8    9        0.37901         35.524         35.794            2.220            1.705         0.14142E+00    0.14142E+00    0
    6    5         9   10        0.12488         38.293         38.198            2.460            2.258         0.14142E+00    0.14142E+00    0
    6    5        10   11        0.13377         39.075         38.971            2.280            2.226         0.14142E+00    0.14142E+00    0
    6    5        11   12        0.16939         43.160         43.018            2.440            1.725         0.14142E+00    0.14142E+00    0
    6    5        12   13        0.21311         44.998         44.810            2.820            2.004         0.14142E+00    0.14142E+00    0
    6    5        13   14        0.86659         53.238         52.325            2.970            1.945         0.14142E+00    0.14142E+00    0
    6    5        14   15        0.11524         53.208         53.099            3.410            2.350         0.14142E+00    0.14142E+00    0
    6    4         8   10        0.18566         36.742         36.878            2.340            1.902         0.14142E+00    0.14142E+00    0
    6    4        10   12        0.14388         41.118         41.001            2.370            2.014         0.14142E+00    0.14142E+00    0
    6    4        12   14        0.47465         49.006         48.544            2.550            1.980         0.14142E+00    0.14142E+00    0
    6    4        14   16        0.14283         52.155         52.304            2.850            2.592         0.14142E+00    0.14142E+00    0
    6    4        16   18        0.33421         61.227         60.835            2.560            4.463         0.14142E+00    0.14142E+00    0
    6    4        22   24        1.66625         50.152         47.995            8.050           12.230         0.14142E+00    0.16271E+00    1
    6    3         9   12        0.14636         41.093         40.974            2.470            2.123         0.14142E+00    0.14142E+00    0
    6    3        12   15        0.29326         51.924         51.623            2.820            2.094         0.14142E+00    0.14142E+00    0
    6    3        15   18        0.09259         58.414         58.315            3.210            3.959         0.14142E+00    0.14142E+00    0
    6    3        18   21        1.43429         50.008         48.381            3.820            7.801         0.14142E+00    0.15235E+00    1
    6    3        27   30        1.28336         50.016         48.475           15.090           13.042         0.14142E+00    0.15641E+00    1
    6    3        30   33        1.22056         53.194         51.632           14.890           12.645         0.14142E+00    0.15657E+00    1
    6    2        10   14        0.25275         45.480         45.252            2.500            1.963         0.14142E+00    0.14142E+00    0
    6    2        14   18        0.08914         57.967         57.866            3.120            3.498         0.14142E+00    0.14142E+00    0
    6    2        18   22        1.68781         50.236         48.060            4.190            8.558         0.14142E+00    0.16233E+00    1
    6    2        26   30        1.33146         51.405         49.728           15.730           13.114         0.14142E+00    0.15817E+00    1
    6    2        30   34        1.55102         55.184         52.883           13.410           12.557         0.14142E+00    0.16572E+00    1
    6    2        34   38        1.93029         55.812         52.450           11.890           12.307         0.14142E+00    0.17939E+00    1
    6    2        38   42        1.63195         61.227         58.782            9.990           12.956         0.14142E+00    0.15817E+00    1
    6    1        11   16        0.13867         49.103         48.970            2.660            2.064         0.14142E+00    0.14142E+00    0
    6    1        16   21        1.12986         55.703         54.440            3.410            6.184         0.14142E+00    0.14295E+00    1
    6    1        21   26        1.78902         47.888         45.608           12.600           12.753         0.14142E+00    0.16511E+00    1
    6    1        26   31        1.39136         49.710         47.998           15.600           13.057         0.14142E+00    0.15903E+00    1
    6    1        31   36        1.76060         52.410         49.749           12.660           12.532         0.14142E+00    0.17201E+00    1
    7    6         8    9        0.44623         37.873         38.212            1.880            1.449         0.14142E+00    0.14142E+00    0
    7    6         9   10        0.62647         41.672         41.153            2.110            2.121         0.14142E+00    0.14142E+00    0
    7    6        10   11        0.50041         42.248         41.827            2.030            2.210         0.14142E+00    0.14142E+00    0
    7    6        11   12        0.15401         46.161         46.020            2.170            1.780         0.14142E+00    0.14142E+00    0
    7    6        12   13        0.43009         48.327         47.914            2.730            2.068         0.14142E+00    0.14142E+00    0
    7    6        13   14        0.73632         56.956         56.125            2.880            1.962         0.14142E+00    0.14142E+00    0
    7    6        14   15        0.04073         56.423         56.394            2.910            2.273         0.14142E+00    0.14142E+00    0
    7    6        15   16        0.17961         52.461         52.648            3.070            2.586         0.14142E+00    0.14142E+00    0
    7    5         9   11        0.42743         40.820         40.472            2.160            2.176         0.14142E+00    0.14142E+00    0
    7    5        11   13        0.23166         45.796         45.586            2.420            1.869         0.14142E+00    0.14142E+00    0
    7    5        13   15        0.49427         55.314         54.771            2.690            2.098         0.14142E+00    0.14142E+00    0
    7    5        15   17        0.02744         57.075         57.044            2.940            3.061         0.14142E+00    0.14142E+00    0
    7    5        17   19        0.66143         55.824         55.097            3.500            5.389         0.14142E+00    0.14142E+00    0
    7    5        19   21        1.48733         48.514         46.838            3.810            8.041         0.14142E+00    0.15423E+00    1
    7    5        21   23        2.03163         52.106         48.926            8.270           11.583         0.14142E+00    0.17613E+00    1
    7    4        10   13        0.29333         43.237         42.985            2.290            2.037         0.14142E+00    0.14142E+00    0
    7    4        13   16        0.29687         54.259         53.940            2.900            2.254         0.14142E+00    0.14142E+00    0
    7    4        16   19        0.41684         59.432         58.945            3.380            4.734         0.14142E+00    0.14142E+00    0
    7    4        19   22        1.68979         48.556         46.452            4.600            8.988         0.14142E+00    0.16223E+00    1
    7    4        25   28        0.74673         49.761         49.034           15.640           13.335         0.14142E+00    0.14142E+00    0
    7    4        28   31        1.16469         50.954         49.619           13.250           12.708         0.14142E+00    0.15101E+00    1
    7    4        31   34        1.38718         56.251         54.240           14.280           12.564         0.14142E+00    0.16215E+00    1
    7    3        11   15        0.22688         49.326         49.105            2.560            1.942         0.14142E+00    0.14142E+00    0
    7    3        15   19        0.19086         57.462         57.251            3.170            4.195         0.14142E+00    0.14142E+00    0
    7    3        19   23        1.85297         50.537         47.954            5.250            9.830         0.14142E+00    0.16850E+00    1
    7    3        23   27        0.36899         49.145         48.834           16.530           12.868         0.14142E+00    0.14142E+00    0
    7    3        27   31        1.18077         51.612         50.202           14.190           12.894         0.14142E+00    0.15330E+00    1
    7    3        31   35        1.44943         55.726         53.589           12.790           12.578         0.14142E+00    0.16425E+00    1
    7    3        39   43        1.34589         60.656         58.900            9.640           13.468         0.14142E+00    0.14828E+00    1
    7    2        12   17        0.25980         53.780         53.502            2.820            2.384         0.14142E+00    0.14142E+00    0
    7    2        17   22        1.34809         53.517         51.915            3.870            7.242         0.14142E+00    0.15058E+00    1
    7    2        22   27        1.36506         50.821         49.257           15.180           12.818         0.14142E+00    0.15162E+00    1
    7    2        27   32        1.39156         51.519         49.710           15.060           12.872         0.14142E+00    0.16049E+00    1
    7    2        37   42        1.64501         62.368         59.743            9.520           12.791         0.14142E+00    0.16186E+00    1
    7    2        42   47        0.96339         55.083         54.038           14.400           16.724         0.14142E+00    0.14142E+00    0
    7    1        13   19        0.30084         56.155         55.818            3.040            3.214         0.14142E+00    0.14142E+00    0
    7    1        25   31        1.17151         49.173         47.902           16.090           13.178         0.14142E+00    0.15010E+00    1
    7    1        31   37        1.73390         54.136         51.414           12.980           12.493         0.14142E+00    0.17252E+00    1
    7    1        37   43        1.62942         58.355         55.993           10.610           13.080         0.14142E+00    0.15935E+00    1
    7    1        49   55        0.51127         56.382         56.955           22.560           23.821         0.14142E+00    0.14142E+00    0
    7    1        55   61        1.16975         54.485         55.869           25.470           25.276         0.14142E+00    0.14646E+00    1
    8    7         9   10        1.10389         40.009         39.136            1.530            1.930         0.14142E+00    0.14142E+00    0
    8    7        10   11        0.51164         40.107         39.699            1.690            2.197         0.14142E+00    0.14142E+00    0
    8    7        11   12        0.08584         43.429         43.355            2.000            1.912         0.14142E+00    0.14142E+00    0
    8    7        12   13        0.66096         45.638         45.039            2.610            2.260         0.14142E+00    0.14142E+00    0
    8    7        13   14        0.76196         53.256         52.451            2.370            2.137         0.14142E+00    0.14142E+00    0
    8    7        14   15        0.10969         52.823         52.713            3.010            2.360         0.14142E+00    0.14142E+00    0
    8    7        15   16        0.12120         49.342         49.223            2.710            2.562         0.14142E+00    0.14142E+00    0
    8    7        16   17        0.04395         62.986         62.940            2.760            3.260         0.14142E+00    0.14142E+00    0
    8    6        10   12        0.35507         41.780         41.485            1.880            2.094         0.14142E+00    0.14142E+00    0
    8    6        12   14        0.64433         49.587         48.952            2.580            2.139         0.14142E+00    0.14142E+00    0
    8    6        14   16        0.04590         52.787         52.742            2.780            2.420         0.14142E+00    0.14142E+00    0
    8    6        16   18        0.19071         62.033         61.804            2.920            3.866         0.14142E+00    0.14142E+00    0
    8    6        18   20        0.76858         51.071         50.313            2.470            6.109         0.14142E+00    0.14142E+00    0
    8    6        20   22        1.58259         47.363         45.504            5.930            9.722         0.14142E+00    0.15934E+00    1
    8    5        11   14        0.33755         46.528         46.215            2.350            1.973         0.14142E+00    0.14142E+00    0
    8    5        14   17        0.07419         55.088         55.007            2.900            2.682         0.14142E+00    0.14142E+00    0
    8    5        17   20        0.71700         53.843         53.087            3.170            5.567         0.14142E+00    0.14142E+00    0
    8    5        20   23        1.79789         48.990         46.590            6.790           10.522         0.14142E+00    0.16732E+00    1
    8    5        26   29        1.05758         53.884         52.599           14.940           13.116         0.14142E+00    0.15135E+00    1
    8    5        29   32        1.15123         50.513         49.201           14.090           12.588         0.14142E+00    0.15137E+00    1
    8    5        32   35        1.45214         58.017         55.792           12.020           12.613         0.14142E+00    0.16409E+00    1
    8    4        12   16        0.39579         50.365         49.968            2.750            2.215         0.14142E+00    0.14142E+00    0
    8    4        16   20        0.51634         57.359         56.777            3.250            4.889         0.14142E+00    0.14142E+00    0
    8    4        20   24        1.64292         48.832         46.782            8.880           10.884         0.14142E+00    0.16163E+00    1
    8    4        24   28        0.61194         49.133         48.569           17.130           13.260         0.14142E+00    0.14142E+00    0
    8    4        28   32        1.14921         51.094         49.762           14.870           12.733         0.14142E+00    0.15198E+00    1
    8    4        32   36        1.50887         57.114         54.803           13.920           12.492         0.14142E+00    0.16554E+00    1
    8    4        36   40        1.45617         61.201         58.912           13.730           12.466         0.14142E+00    0.16187E+00    1
    8    3        13   18        0.24687         55.919         55.643            2.820            2.747         0.14142E+00    0.14142E+00    0
    8    3        18   23        1.49258         50.464         48.699            4.700            8.417         0.14142E+00    0.15479E+00    1
    8    3        23   28        0.45106         49.377         48.976           16.590           12.857         0.14142E+00    0.14142E+00    0
    8    3        28   33        1.11195         52.309         50.994           13.790           12.760         0.14142E+00    0.15143E+00    1
    8    3        38   43        1.29870         61.091         59.392           10.530           13.258         0.14142E+00    0.14762E+00    1
    8    3        43   48        0.16324         57.225         57.127           15.060           17.869         0.14142E+00    0.14142E+00    0
    8    2        14   20        0.26717         55.774         55.479            3.120            3.788         0.14142E+00    0.14142E+00    0
    8    2        26   32        1.19563         52.321         50.859           15.750           12.951         0.14142E+00    0.15440E+00    1
    8    2        32   38        1.63729         58.134         55.444           13.960           12.440         0.14142E+00    0.17018E+00    1
    8    2        38   44        1.44783         60.658         58.682           12.000           13.570         0.14142E+00    0.15130E+00    1
    8    2        44   50        0.09106         56.637         56.739           19.420           19.627         0.14142E+00    0.14142E+00    0
    8    2        50   56        0.88744         59.980         61.052           26.030           24.345         0.14142E+00    0.14142E+00    0
    8    2        56   62        1.27028         56.212         57.773           28.090           25.525         0.14142E+00    0.14699E+00    1
    8    1        15   22        0.71207         54.166         53.405            3.460            5.180         0.14142E+00    0.14142E+00    0
    8    1        22   29        1.32818         49.896         48.396           15.030           12.847         0.14142E+00    0.15187E+00    1
    8    1        29   36        1.50544         52.118         50.073           13.380           12.558         0.14142E+00    0.16309E+00    1
    8    1        36   43        1.68977         59.099         56.447           11.340           12.976         0.14142E+00    0.16488E+00    1
    8    1        43   50        0.25158         55.198         54.950           16.620           18.926         0.14142E+00    0.14142E+00    0
    8    1        50   57        0.96347         57.121         58.231           23.850           24.454         0.14142E+00    0.14142E+00    0
    8    1        64   71        1.14483         55.085         56.434           27.390           27.774         0.14142E+00    0.14542E+00    1
    9    8        10   11        0.04155         33.576         33.573            1.030            1.855         0.14142E+00    0.14142E+00    0
    9    8        11   12        0.56604         36.068         36.478            1.530            1.711         0.14142E+00    0.14142E+00    0
    9    8        12   13        0.15025         37.780         37.667            2.250            2.153         0.14142E+00    0.14142E+00    0
    9    8        13   14        0.70843         44.178         43.557            2.190            2.038         0.14142E+00    0.14142E+00    0
    9    8        14   15        0.36193         43.712         43.397            2.490            2.178         0.14142E+00    0.14142E+00    0
    9    8        15   16        0.56081         40.887         40.431            2.460            2.251         0.14142E+00    0.14142E+00    0
    9    8        16   17        0.65438         52.233         51.555            1.970            2.791         0.14142E+00    0.14142E+00    0
    9    8        17   18        0.79429         47.240         46.499            2.250            3.881         0.14142E+00    0.14142E+00    0
    9    7        11   13        0.15210         38.829         38.947            1.920            1.905         0.14142E+00    0.14142E+00    0
    9    7        13   15        0.55643         47.385         46.861            2.440            2.145         0.14142E+00    0.14142E+00    0
    9    7        15   17        0.37640         49.030         48.662            2.700            2.664         0.14142E+00    0.14142E+00    0
    9    7        17   19        0.53778         48.586         48.071            3.120            4.598         0.14142E+00    0.14142E+00    0
    9    7        19   21        1.34739         42.979         41.739            3.150            7.053         0.14142E+00    0.14800E+00    1
    9    7        21   23        1.98032         46.743         44.026            6.820           10.743         0.14142E+00    0.17406E+00    1
    9    7        25   27        0.39287         45.399         45.072           16.140           13.133         0.14142E+00    0.14142E+00    0
    9    6        12   15        0.42167         45.119         44.741            2.470            2.151         0.14142E+00    0.14142E+00    0
    9    6        15   18        0.33084         51.711         51.371            2.760            3.129         0.14142E+00    0.14142E+00    0
    9    6        18   21        1.03394         45.808         44.880            3.220            6.403         0.14142E+00    0.14142E+00    0
    9    6        21   24        1.64316         47.903         45.881            9.640           11.021         0.14142E+00    0.16204E+00    1
    9    6        27   30        1.19370         48.485         47.135           13.820           12.946         0.14142E+00    0.15390E+00    1
    9    6        33   36        1.57193         55.394         52.993           13.250           12.348         0.14142E+00    0.16792E+00    1
    9    5        13   17        0.44297         50.242         49.799            2.550            2.336         0.14142E+00    0.14142E+00    0
    9    5        17   21        0.92212         49.036         48.149            3.100            5.734         0.14142E+00    0.14142E+00    0
    9    5        21   25        1.53781         47.597         45.825           10.950           11.476         0.14142E+00    0.15708E+00    1
    9    5        25   29        0.94074         48.638         47.714           15.880           13.164         0.14142E+00    0.14367E+00    1
    9    5        29   33        1.16698         49.560         48.224           12.720           12.627         0.14142E+00    0.15306E+00    1
    9    4        14   19        0.25268         51.237         50.979            2.960            3.180         0.14142E+00    0.14142E+00    0
    9    4        19   24        1.58667         46.808         44.978            6.520            9.402         0.14142E+00    0.15872E+00    1
    9    4        24   29        0.81695         47.801         47.043           16.260           13.135         0.14142E+00    0.14142E+00    0
    9    4        29   34        1.26605         51.351         49.796           13.440           12.564         0.14142E+00    0.15592E+00    1
    9    4        39   44        1.31788         58.930         57.255           11.040           13.820         0.14142E+00    0.14817E+00    1
    9    4        49   54        0.60733         59.084         59.806           24.300           23.756         0.14142E+00    0.14142E+00    0
    9    3        15   21        0.50634         51.573         51.057            3.130            4.380         0.14142E+00    0.14142E+00    0
    9    3        27   33        1.16965         50.412         49.033           14.380           12.847         0.14142E+00    0.15416E+00    1
    9    3        33   39        1.60869         57.300         54.736           12.200           12.332         0.14142E+00    0.16867E+00    1
    9    3        39   45        1.18372         58.542         57.169           11.190           14.185         0.14142E+00    0.14204E+00    1
    9    3        45   51        0.57311         56.077         56.724           20.680           20.741         0.14142E+00    0.14142E+00    0
    9    3        57   63        1.31838         56.676         58.308           23.370           25.858         0.14142E+00    0.14720E+00    1
    9    2        16   23        1.12463         53.251         52.071            3.930            6.011         0.14142E+00    0.14142E+00    0
    9    2        23   30        0.83701         47.825         47.051           16.250           12.788         0.14142E+00    0.14142E+00    0
    9    2        30   37        1.53617         54.351         52.071           13.120           12.494         0.14142E+00    0.16706E+00    1
    9    2        37   44        1.55733         59.677         57.400           10.940           13.328         0.14142E+00    0.15813E+00    1
    9    2        44   51        0.06464         55.850         55.778           19.920           20.064         0.14142E+00    0.14142E+00    0
    9    2        51   58        1.06952         58.219         59.477           24.430           24.782         0.14142E+00    0.14142E+00    0
    9    2        65   72        1.00302         56.378         57.520           27.640           27.901         0.14142E+00    0.14142E+00    0
    9    1        25   33        1.13100         48.693         47.477           15.770           13.051         0.14142E+00    0.15010E+00    1
    9    1        33   41        1.73988         56.357         53.598           12.380           12.475         0.14142E+00    0.16986E+00    1
    9    1        41   49        0.87598         56.002         55.032           15.390           17.038         0.14142E+00    0.14142E+00    0
    9    1        49   57        0.74929         56.078         56.924           25.240           24.179         0.14142E+00    0.14142E+00    0
    9    1        57   65        1.18205         53.657         54.993           26.620           26.091         0.14142E+00    0.14426E+00    1
   10    9        11   12        1.97546         40.357         38.254            1.020            2.077         0.14142E+00    0.16460E+00    1
   10    9        12   13        0.39732         39.329         39.019            2.110            2.686         0.14142E+00    0.14142E+00    0
   10    9        13   14        0.34354         44.587         44.283            2.010            2.663         0.14142E+00    0.14142E+00    0
   10    9        14   15        0.01002         43.306         43.312            2.620            2.767         0.14142E+00    0.14142E+00    0
   10    9        15   16        0.18533         40.201         40.053            2.820            2.713         0.14142E+00    0.14142E+00    0
   10    9        16   17        0.26345         50.994         50.726            3.070            3.067         0.14142E+00    0.14142E+00    0
   10    9        17   18        0.23231         45.971         45.758            3.720            3.994         0.14142E+00    0.14142E+00    0
   10    9        18   19        0.10655         40.741         40.660            4.110            4.894         0.14142E+00    0.14142E+00    0
   10    8        12   14        0.35320         40.533         40.248            2.100            2.511         0.14142E+00    0.14142E+00    0
   10    8        14   16        0.19674         42.342         42.175            2.500            2.546         0.14142E+00    0.14142E+00    0
   10    8        16   18        0.43243         49.311         48.888            2.580            3.361         0.14142E+00    0.14142E+00    0
   10    8        18   20        0.65204         41.027         40.511            2.100            5.210         0.14142E+00    0.14142E+00    0
   10    8        20   22        1.40472         38.222         36.998            4.530            8.716         0.14142E+00    0.15276E+00    1
   10    8        22   24        1.40897         42.951         41.554           10.330           10.955         0.14142E+00    0.15317E+00    1
   10    8        24   26        0.14189         38.768         38.717           15.430           12.940         0.14142E+00    0.14142E+00    0
   10    8        26   28        1.04156         45.244         44.196           14.890           13.102         0.14142E+00    0.15030E+00    1
   10    7        13   16        0.35581         45.026         44.707            2.290            2.454         0.14142E+00    0.14142E+00    0
   10    7        16   19        0.37302         49.603         49.238            2.750            3.827         0.14142E+00    0.14142E+00    0
   10    7        19   22        1.31717         41.481         40.315            3.680            7.592         0.14142E+00    0.14776E+00    1
   10    7        22   25        1.25237         44.375         43.217           12.020           11.525         0.14142E+00    0.14536E+00    1
   10    7        25   28        0.68073         44.463         43.872           15.510           13.227         0.14142E+00    0.14142E+00    0
   10    7        28   31        1.02913         45.803         44.803           13.080           12.850         0.14142E+00    0.14648E+00    1
   10    7        31   34        1.28768         51.043         49.396           12.660           12.813         0.14142E+00    0.15959E+00    1
   10    7        34   37        1.58763         50.278         47.972           11.130           12.564         0.14142E+00    0.17200E+00    1
   10    6        14   18        0.18995         47.703         47.522            2.750            2.848         0.14142E+00    0.14142E+00    0
   10    6        22   26        1.03895         44.963         44.040           12.810           11.938         0.14142E+00    0.14142E+00    0
   10    6        26   30        1.02285         47.922         46.859           14.400           13.031         0.14142E+00    0.14830E+00    1
   10    6        30   34        1.19083         52.004         50.524           13.350           12.711         0.14142E+00    0.15576E+00    1
   10    6        34   38        1.65384         53.490         50.902           13.040           12.491         0.14142E+00    0.17320E+00    1
   10    6        38   42        1.37814         59.773         57.864           14.270           13.082         0.14142E+00    0.15355E+00    1
   10    5        15   20        0.37677         48.377         48.017            2.810            3.737         0.14142E+00    0.14142E+00    0
   10    5        30   35        1.30691         51.727         50.036           14.600           12.695         0.14142E+00    0.15969E+00    1
   10    5        35   40        1.50677         56.737         54.464           12.020           12.479         0.14142E+00    0.16471E+00    1
   10    5        40   45        1.28504         56.758         55.191           13.560           14.647         0.14142E+00    0.14762E+00    1
   10    5        50   55        0.75035         58.750         59.636           23.760           24.467         0.14142E+00    0.14142E+00    0
   10    4        16   22        0.71826         49.863         49.157            3.240            5.131         0.14142E+00    0.14142E+00    0
   10    4        28   34        1.22548         50.061         48.611           12.600           12.754         0.14142E+00    0.15488E+00    1
   10    3        24   31        0.72799         46.852         46.187           15.630           13.070         0.14142E+00    0.14142E+00    0
   10    3        31   38        1.46583         53.912         51.780           12.520           12.566         0.14142E+00    0.16591E+00    1
   10    3        38   45        1.19700         57.664         56.264           11.220           13.946         0.14142E+00    0.14363E+00    1
   10    3        45   52        0.46709         56.008         56.518           19.160           21.233         0.14142E+00    0.14142E+00    0
   10    3        52   59        1.37521         56.911         58.607           22.090           25.226         0.14142E+00    0.14674E+00    1
   10    2        26   34        1.22325         50.678         49.210           14.840           12.903         0.14142E+00    0.15528E+00    1
   10    2        34   42        1.63243         56.824         54.289           11.820           12.687         0.14142E+00    0.16722E+00    1
   10    2        42   50        0.52686         54.548         53.976           17.880           18.328         0.14142E+00    0.14142E+00    0
