2014
1	2	1	3	4	0.861284	1.95
2	2	1	4	5	0.208925	1.71
3	2	1	5	6	0.085248	1.97
4	2	1	6	7	0.046979	2.06
5	2	1	7	8	0.02791	2.4
6	2	1	8	9	0.01563	2.04
7	2	1	9	10	0.010869	2.39
8	2	1	10	11	0.007704	2.49
9	3	2	4	5	0.987421	1.62
10	3	2	5	6	0.259984	2.15
11	3	2	6	7	0.116754	2.28
12	3	2	7	8	0.06196	2.59
13	3	2	8	9	0.031941	2.43
14	3	2	9	10	0.020925	2.59
15	3	2	10	11	0.014166	2.1
16	3	2	11	12	0.010831	2.0
17	3	1	5	7	0.508796	2.13
18	3	1	7	9	0.13748	2.5
19	3	1	9	11	0.053697	2.52
20	3	1	11	13	0.029821	2.52
21	3	1	13	15	0.020019	2.78
22	3	1	15	17	0.012401	3.04
23	3	1	17	19	0.008677	3.56
24	3	1	19	21	0.004899	3.22
25	4	3	5	6	1.08638	1.69
26	4	3	6	7	0.29528	2.07
27	4	3	7	8	0.127137	2.5
28	4	3	8	9	0.057564	2.35
29	4	3	9	10	0.034763	2.62
30	4	3	10	11	0.022123	2.5
31	4	3	11	12	0.016099	2.07
32	4	3	12	13	0.011769	2.88
33	4	2	6	8	0.600937	2.27
34	4	2	8	10	0.145235	2.5
35	4	2	10	12	0.063241	2.47
36	4	2	12	14	0.036889	2.97
37	4	2	14	16	0.022232	3.38
38	4	2	16	18	0.015505	4.5
39	4	1	7	10	0.388668	2.52
40	4	1	10	13	0.101745	2.54
41	4	1	13	16	0.049094	2.88
42	4	1	16	19	0.026422	3.53
43	4	1	19	22	0.011791	4.8
44	4	1	28	31	0.003489	14.38
45	5	4	6	7	0.951555	1.8
46	5	4	7	8	0.267423	2.37
47	5	4	8	9	0.097692	2.4
48	5	4	9	10	0.052273	2.61
49	5	4	10	11	0.030578	2.39
50	5	4	11	12	0.020932	2.27
51	5	4	12	13	0.014682	2.83
52	5	4	13	14	0.011877	2.47
53	5	3	7	9	0.549973	2.42
54	5	3	9	11	0.139838	2.56
55	5	3	11	13	0.063546	2.66
56	5	3	13	15	0.037949	2.83
57	5	3	15	17	0.021721	3.17
58	5	3	17	19	0.014429	3.51
59	5	3	19	21	0.007855	3.07
60	5	2	8	11	0.361946	2.5
61	5	2	11	14	0.111357	2.62
62	5	2	14	17	0.05104	3.15
63	5	2	17	20	0.025994	3.48
64	5	2	26	29	0.005599	15.11
65	5	2	29	32	0.003629	14.6
66	5	1	9	13	0.286697	2.59
67	5	1	13	17	0.092089	2.98
68	5	1	17	21	0.035865	3.84
69	5	1	21	25	0.016062	12.02
70	5	1	25	29	0.009081	16.53
71	5	1	29	33	0.005664	14.75
72	5	1	33	37	0.004129	12.96
73	6	5	7	8	1.049143	1.75
74	6	5	8	9	0.23601	2.22
75	6	5	9	10	0.101652	2.46
76	6	5	10	11	0.051819	2.28
77	6	5	11	12	0.032685	2.44
78	6	5	12	13	0.021287	2.82
79	6	5	13	14	0.016682	2.97
80	6	5	14	15	0.011764	3.41
81	6	4	8	10	0.487366	2.34
82	6	4	10	12	0.135993	2.37
83	6	4	12	14	0.06453	2.55
84	6	4	14	16	0.0345	2.85
85	6	4	16	18	0.022224	2.56
86	6	4	22	24	0.005815	8.05
87	6	3	9	12	0.362928	2.47
88	6	3	12	15	0.1142	2.82
89	6	3	15	18	0.050369	3.21
90	6	3	18	21	0.023029	3.82
91	6	3	27	30	0.005219	15.09
92	6	3	30	33	0.003884	14.89
