x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
26.976850,0.000000,275.108907,30.0,30.0,1.0,5.0,11.99925,31.99071,1.07915,-1.07938,0.0,-3.22095,83.33854199
34.261337,0.000000,276.354943,31.0,31.0,1.0,5.0,12.20937,33.83784,1.08669,-1.08694,0.0,-2.99266,81.90430792
39.451757,0.000000,275.341513,32.0,32.0,1.0,5.0,11.96507,34.3576,1.07792,-1.07817,0.0,-3.09339,83.57661092
56.535390,0.000000,275.410170,33.0,33.0,1.0,5.0,13.38421,33.04108,1.12659,-1.12683,0.0,-3.48968,74.7149066
61.184600,0.000000,275.413307,34.0,34.0,1.0,5.0,14.11006,31.16403,1.14953,-1.14974,0.0,-3.91361,70.87142082
28.360847,0.000000,275.305910,35.0,35.0,1.0,5.0,11.97525,32.29879,1.07828,-1.07851,0.0,-3.16352,83.50556356
57.997753,0.000000,275.038493,36.0,36.0,1.0,5.0,13.54711,32.37535,1.13185,-1.13207,0.0,-3.46056,73.81648189
35.359937,0.000000,274.591747,37.0,37.0,1.0,5.0,11.81482,33.54242,1.07243,-1.07267,0.0,-2.94423,84.63946129
40.615377,0.000000,274.383653,38.0,38.0,1.0,5.0,11.83101,34.11552,1.07302,-1.07327,0.0,-2.90366,84.52363746
35.757607,0.000000,275.453973,39.0,39.0,1.0,5.0,12.02112,33.93084,1.07995,-1.0802,0.0,-3.20207,83.18692435
45.668833,0.000000,275.244707,40.0,40.0,1.0,5.0,12.20079,34.77826,1.08639,-1.08665,0.0,-3.41704,81.96190575
33.302007,0.000000,274.749200,41.0,41.0,1.0,5.0,11.82242,33.15014,1.07271,-1.07295,0.0,-3.08912,84.58505111
37.538453,0.000000,275.362807,42.0,42.0,1.0,5.0,11.98097,34.15492,1.07849,-1.07875,0.0,-3.0166,83.46569602
56.798963,0.000000,274.486027,43.0,43.0,1.0,5.0,13.30325,32.58889,1.12396,-1.12419,0.0,-3.53355,75.16960141
63.939453,0.000000,275.569933,44.0,44.0,1.0,5.0,14.70921,30.04605,1.16759,-1.16779,0.0,-4.29728,67.98461644
41.290307,0.000000,274.391140,45.0,45.0,1.0,5.0,11.84975,34.16563,1.07371,-1.07396,0.0,-2.91917,84.38996603
26.609667,0.000000,275.355237,46.0,46.0,1.0,5.0,12.04651,31.91833,1.08086,-1.08108,0.0,-3.32152,83.01159423
60.744980,0.000000,275.143573,47.0,47.0,1.0,5.0,13.99568,31.3236,1.14599,-1.14621,0.0,-3.83112,71.45061905
64.078040,0.000000,274.399480,48.0,48.0,1.0,5.0,14.50875,29.75298,1.16163,-1.16182,0.0,-3.94024,68.92392522
65.390117,0.000000,275.489410,49.0,49.0,1.0,5.0,14.90851,29.41785,1.17343,-1.17362,0.0,-4.32459,67.07578423
40.277920,0.000000,274.838087,50.0,50.0,1.0,5.0,11.87759,34.22034,1.07473,-1.07498,0.0,-3.09955,84.19216356
71.003020,0.000000,274.767087,51.0,51.0,1.0,5.0,15.80767,26.93364,1.19887,-1.19903,0.0,-4.59529,63.26042991
42.292133,0.000000,275.366923,52.0,52.0,1.0,5.0,12.06114,34.69528,1.08139,-1.08165,0.0,-3.18077,82.91090229
33.839633,0.000000,276.095040,53.0,53.0,1.0,5.0,12.17133,33.70549,1.08534,-1.08558,0.0,-3.0004,82.1602898
25.921317,0.000000,274.308630,54.0,54.0,1.0,5.0,11.85223,31.57017,1.0738,-1.07402,0.0,-2.82057,84.372308
44.433447,0.000000,275.485093,55.0,55.0,1.0,5.0,12.15389,34.80959,1.08472,-1.08498,0.0,-3.25147,82.27818419
37.110473,0.000000,275.598433,56.0,56.0,1.0,5.0,12.01776,34.13575,1.07982,-1.08008,0.0,-3.13582,83.21018226
49.020090,0.000000,274.832300,57.0,57.0,1.0,5.0,12.40291,34.44053,1.09352,-1.09378,0.0,-3.26764,80.62624013
25.084947,0.000000,275.015373,58.0,58.0,1.0,5.0,12.0001,31.50518,1.07918,-1.0794,0.0,-3.03593,83.33263889
40.445307,0.000000,275.332913,59.0,59.0,1.0,5.0,11.97635,34.45251,1.07832,-1.07858,0.0,-3.13068,83.49789377
35.396337,0.000000,275.695030,60.0,60.0,1.0,5.0,12.06607,33.90323,1.08157,-1.08182,0.0,-3.27431,82.87702624
37.195477,0.000000,274.473940,61.0,61.0,1.0,5.0,11.79023,33.77032,1.07152,-1.07177,0.0,-2.91923,84.81598747
48.658883,0.000000,275.291710,62.0,62.0,1.0,5.0,12.41964,34.62563,1.09411,-1.09437,0.0,-3.27639,80.51763175
65.840400,0.000000,275.397073,63.0,63.0,1.0,5.0,14.97604,29.21565,1.1754,-1.17558,0.0,-4.34338,66.77332593
42.596007,0.000000,274.448767,64.0,64.0,1.0,5.0,11.92368,34.31733,1.07641,-1.07667,0.0,-2.93897,83.86672571
35.786857,0.000000,274.979990,65.0,65.0,1.0,5.0,11.8745,33.73047,1.07462,-1.07486,0.0,-3.21333,84.21407217
60.150713,0.000000,274.377223,66.0,66.0,1.0,5.0,13.78269,31.31094,1.13933,-1.13955,0.0,-3.89492,72.55477704
66.099133,0.000000,274.912243,67.0,67.0,1.0,5.0,14.9748,28.93926,1.17536,-1.17554,0.0,-4.16382,66.77885514
63.577510,0.000000,274.766620,68.0,68.0,1.0,5.0,14.45436,30.02456,1.16,-1.16019,0.0,-4.08745,69.18327757
57.886410,0.000000,274.408020,69.0,69.0,1.0,5.0,13.4272,32.15405,1.12799,-1.12821,0.0,-3.47413,74.47569113
32.331587,0.000000,274.358477,70.0,70.0,1.0,5.0,11.75386,32.87539,1.07018,-1.07042,0.0,-2.96693,85.07843381
38.988353,0.000000,275.554247,71.0,71.0,1.0,5.0,11.99318,34.35112,1.07893,-1.07919,0.0,-3.06858,83.38072138
34.691723,0.000000,274.705887,72.0,72.0,1.0,5.0,11.82285,33.46265,1.07272,-1.07297,0.0,-2.77637,84.58197474
51.183580,0.000000,274.940990,73.0,73.0,1.0,5.0,12.62043,34.17629,1.10107,-1.10133,0.0,-3.25405,79.23660287
43.526400,0.000000,275.050000,74.0,74.0,1.0,5.0,12.06089,34.63319,1.08138,-1.08164,0.0,-2.85954,82.91262088
38.528383,0.000000,274.415620,75.0,75.0,1.0,5.0,11.79161,33.91988,1.07157,-1.07182,0.0,-2.89188,84.80606126
19.327180,0.000000,274.456427,76.0,76.0,1.0,5.0,12.15627,29.72207,1.0848,-1.08499,0.0,-3.57519,82.26207546
42.692433,0.000000,275.605960,77.0,77.0,1.0,5.0,12.11734,34.81784,1.08341,-1.08367,0.0,-3.25546,82.52636305
68.868517,0.000000,274.302387,78.0,78.0,1.0,5.0,15.35867,27.72864,1.18635,-1.18652,0.0,-4.56459,65.10980443
37.600983,0.000000,274.878347,79.0,79.0,1.0,5.0,11.85504,33.96173,1.0739,-1.07415,0.0,-3.09015,84.35230923
42.200440,0.000000,274.874870,80.0,80.0,1.0,5.0,11.95074,34.42367,1.07739,-1.07765,0.0,-3.17333,83.67682671
27.018560,0.000000,274.639450,81.0,81.0,1.0,5.0,11.87544,31.87486,1.07465,-1.07487,0.0,-3.27735,84.20740621
43.451910,0.000000,276.035290,82.0,82.0,1.0,5.0,12.23472,35.07413,1.08759,-1.08786,0.0,-3.12608,81.73460447
44.121870,0.000000,275.051067,83.0,83.0,1.0,5.0,12.082,34.65162,1.08214,-1.0824,0.0,-3.1733,82.76775368
40.898740,0.000000,275.543817,84.0,84.0,1.0,5.0,12.01999,34.5702,1.0799,-1.08016,0.0,-3.11631,83.19474475
31.716280,0.000000,274.414627,85.0,85.0,1.0,5.0,11.75845,32.77985,1.07035,-1.07058,0.0,-3.04122,85.0452228
50.476787,0.000000,275.521573,86.0,86.0,1.0,5.0,12.61051,34.53131,1.10073,-1.10099,0.0,-3.34505,79.29893398
36.566847,0.000000,274.503927,87.0,87.0,1.0,5.0,11.7905,33.70327,1.07153,-1.07178,0.0,-2.99063,84.81404521
43.246950,0.000000,274.492210,88.0,88.0,1.0,5.0,11.95459,34.36473,1.07753,-1.07779,0.0,-2.92027,83.64987841
29.571730,0.000000,274.387780,89.0,89.0,1.0,5.0,11.77666,32.32791,1.07102,-1.07125,0.0,-3.1159,84.91371917
44.516867,0.000000,274.578760,90.0,90.0,1.0,5.0,12.05745,34.52685,1.08126,-1.08151,0.0,-3.17883,82.93627591
60.713980,0.000000,274.574723,91.0,91.0,1.0,5.0,13.86257,31.15337,1.14184,-1.14205,0.0,-3.80707,72.13669615
22.606950,0.000000,274.421987,92.0,92.0,1.0,5.0,11.97385,30.67127,1.07823,-1.07844,0.0,-3.15211,83.51532715
59.818943,0.000000,275.244197,93.0,93.0,1.0,5.0,13.8447,31.67668,1.14128,-1.1415,0.0,-4.05309,72.22980635
58.964233,0.000000,275.155717,94.0,94.0,1.0,5.0,13.70891,31.96725,1.137,-1.13722,0.0,-3.79901,72.94525969
45.448370,0.000000,274.693970,95.0,95.0,1.0,5.0,12.11547,34.56377,1.08334,-1.0836,0.0,-3.25036,82.53910084
57.516807,0.000000,275.376627,96.0,96.0,1.0,5.0,13.50364,32.64144,1.13045,-1.13068,0.0,-3.56317,74.05410689
51.213223,0.000000,275.980053,97.0,97.0,1.0,5.0,12.75027,34.60818,1.10552,-1.10578,0.0,-3.43171,78.42971168
56.169337,0.000000,274.307290,98.0,98.0,1.0,5.0,13.22703,32.72057,1.12146,-1.12169,0.0,-3.57246,75.60276192
64.454073,0.000000,275.561873,99.0,99.0,1.0,5.0,14.77019,29.88381,1.16939,-1.16958,0.0,-4.26113,67.7039361
51.619617,0.000000,275.979283,100.0,100.0,1.0,5.0,12.79879,34.55164,1.10717,-1.10743,0.0,-3.41453,78.13238595
29.829310,0.000000,276.138360,101.0,101.0,1.0,5.0,12.17488,32.82611,1.08546,-1.0857,0.0,-3.17342,82.13633317
59.753473,0.000000,274.731570,102.0,102.0,1.0,5.0,13.7434,31.55813,1.13809,-1.13831,0.0,-3.99699,72.76219858
29.372823,0.000000,275.869597,103.0,103.0,1.0,5.0,12.13874,32.69062,1.08417,-1.08441,0.0,-3.08488,82.38087314
54.808433,0.000000,275.103520,104.0,104.0,1.0,5.0,13.12783,33.40309,1.11819,-1.11844,0.0,-3.49201,76.17405161
18.872557,0.000000,274.613973,105.0,105.0,1.0,5.0,12.19986,29.60517,1.08635,-1.08655,0.0,-3.39895,81.96815373
44.986907,0.000000,274.791913,106.0,106.0,1.0,5.0,12.09754,34.58465,1.0827,-1.08296,0.0,-3.39538,82.66143365
53.092697,0.000000,274.368460,107.0,107.0,1.0,5.0,12.80917,33.61078,1.10752,-1.10777,0.0,-3.30649,78.06907083
50.932483,0.000000,275.417090,108.0,108.0,1.0,5.0,12.64681,34.45935,1.10198,-1.10224,0.0,-3.36851,79.07132312
69.995223,0.000000,274.583883,109.0,109.0,1.0,5.0,15.63369,27.3045,1.19406,-1.19422,0.0,-4.44813,63.96442555
26.093667,0.000000,275.284970,110.0,110.0,1.0,5.0,12.04673,31.81399,1.08087,-1.08109,0.0,-3.22893,83.01007825
66.160137,0.000000,275.943180,111.0,111.0,1.0,5.0,15.10202,29.12729,1.17904,-1.17922,0.0,-4.43777,66.21630749
33.367463,0.000000,276.373430,112.0,112.0,1.0,5.0,12.21013,33.63721,1.08672,-1.08697,0.0,-3.1188,81.89920992
30.718243,0.000000,276.195993,113.0,113.0,1.0,5.0,12.193,33.03721,1.08611,-1.08635,0.0,-3.2065,82.01427048
27.141773,0.000000,276.070067,114.0,114.0,1.0,5.0,12.16741,32.16972,1.0852,-1.08542,0.0,-3.22085,82.18675955
25.451607,0.000000,275.916467,115.0,115.0,1.0,5.0,12.17584,31.76483,1.0855,-1.08572,0.0,-3.13968,82.12985716
28.921013,0.000000,276.106237,116.0,116.0,1.0,5.0,12.16581,32.60551,1.08514,-1.08537,0.0,-3.15703,82.19756843
19.251977,0.000000,275.471590,117.0,117.0,1.0,5.0,12.30638,29.85057,1.09013,-1.09032,0.0,-3.36672,81.25866421
23.671650,0.000000,275.783467,118.0,118.0,1.0,5.0,12.18993,31.26237,1.086,-1.08621,0.0,-3.23946,82.03492555
21.006620,0.000000,275.607887,119.0,119.0,1.0,5.0,12.22906,30.3961,1.08739,-1.08759,0.0,-3.33426,81.77243386
68.012760,0.000000,275.534170,120.0,120.0,1.0,5.0,15.38734,28.23346,1.18716,-1.18734,0.0,-4.67079,64.98849054
34.496813,0.000000,275.258773,121.0,121.0,1.0,5.0,11.96908,33.61131,1.07806,-1.07831,0.0,-2.85008,83.54861025
17.477877,0.000000,275.285223,122.0,122.0,1.0,5.0,12.42377,29.24936,1.09425,-1.09444,0.0,-3.40192,80.49086549
52.099560,0.000000,274.562667,123.0,123.0,1.0,5.0,12.69177,33.87438,1.10352,-1.10377,0.0,-3.40421,78.79121667
35.950813,0.000000,276.388287,124.0,124.0,1.0,5.0,12.23665,34.19807,1.08766,-1.08792,0.0,-3.19344,81.72171305
31.596533,0.000000,276.256323,125.0,125.0,1.0,5.0,12.20684,33.23964,1.0866,-1.08684,0.0,-3.18213,81.92128348
37.720330,0.000000,276.353777,126.0,126.0,1.0,5.0,12.21009,34.47223,1.08672,-1.08698,0.0,-3.15629,81.89947822
30.287553,0.000000,275.921020,127.0,127.0,1.0,5.0,12.14543,32.89893,1.08441,-1.08465,0.0,-3.17505,82.33549574
50.079877,0.000000,276.315107,128.0,128.0,1.0,5.0,12.69984,34.98738,1.1038,-1.10406,0.0,-3.30533,78.74114949
12.204687,0.000000,274.780647,129.0,129.0,1.0,5.0,12.90729,27.31709,1.11084,-1.111,0.0,-3.69191,77.47559712
40.410880,0.000000,276.346947,130.0,130.0,1.0,5.0,12.22661,34.8954,1.08731,-1.08757,0.0,-3.14595,81.78881963
34.699900,0.000000,276.131300,131.0,131.0,1.0,5.0,12.17628,33.90339,1.08551,-1.08576,0.0,-3.19947,82.12688933
65.054473,0.000000,276.244480,132.0,132.0,1.0,5.0,14.96511,29.73944,1.17508,-1.17527,0.0,-4.25657,66.82209486
7.787047,0.000000,274.430617,133.0,133.0,1.0,5.0,13.60807,25.7267,1.1338,-1.13394,0.0,-4.1311,73.48580658
58.913763,0.000000,276.238660,134.0,134.0,1.0,5.0,13.8718,32.37667,1.14213,-1.14236,0.0,-3.7541,72.08869793
54.512003,0.000000,276.206813,135.0,135.0,1.0,5.0,13.25663,34.03789,1.12243,-1.12268,0.0,-3.37853,75.43395267
20.138073,0.000000,275.546470,136.0,136.0,1.0,5.0,12.26833,30.13265,1.08879,-1.08898,0.0,-3.34765,81.51068646
44.821777,0.000000,276.337077,137.0,137.0,1.0,5.0,12.32703,35.21566,1.09086,-1.09113,0.0,-3.16854,81.12254128
32.480903,0.000000,276.307837,138.0,138.0,1.0,5.0,12.20864,33.43688,1.08667,-1.08691,0.0,-3.12724,81.90920528
67.061683,0.000000,274.619317,139.0,139.0,1.0,5.0,15.10602,28.515,1.17915,-1.17933,0.0,-4.32166,66.19877373
22.052027,0.000000,274.434540,140.0,140.0,1.0,5.0,11.98948,30.56098,1.0788,-1.079,0.0,-3.29462,83.40645299
32.066470,0.000000,275.501857,141.0,141.0,1.0,5.0,11.96565,33.10622,1.07794,-1.07817,0.0,-3.12349,83.57255979
70.373710,0.000000,276.257360,142.0,142.0,1.0,5.0,16.04083,27.18657,1.20523,-1.20539,0.0,-4.67519,62.34091378
23.304587,0.000000,275.006487,143.0,143.0,1.0,5.0,12.03111,30.98602,1.08031,-1.08051,0.0,-3.40308,83.11785031
16.605897,0.000000,275.223097,144.0,144.0,1.0,5.0,12.49462,28.94357,1.09672,-1.09691,0.0,-3.51359,80.03444683
39.508947,0.000000,276.348510,145.0,145.0,1.0,5.0,12.21722,34.76458,1.08697,-1.08723,0.0,-3.14635,81.85168148
41.292203,0.000000,276.345763,146.0,146.0,1.0,5.0,12.23954,35.00293,1.08777,-1.08803,0.0,-3.14918,81.70241692
53.621920,0.000000,276.267743,147.0,147.0,1.0,5.0,13.12809,34.32085,1.1182,-1.11846,0.0,-3.47361,76.172543
69.491257,0.000000,276.250333,148.0,148.0,1.0,5.0,15.86093,27.63892,1.20033,-1.20049,0.0,-4.6067,63.04800538
66.564107,0.000000,275.948827,149.0,149.0,1.0,5.0,15.17765,28.94575,1.1812,-1.18139,0.0,-4.51297,65.88635263
63.363187,0.000000,276.252540,150.0,150.0,1.0,5.0,14.69785,30.41806,1.16725,-1.16745,0.0,-4.14706,68.0371619
31.172277,0.000000,275.987317,151.0,151.0,1.0,5.0,12.16422,33.10507,1.08508,-1.08532,0.0,-3.20128,82.20831258
59.794393,0.000000,276.249190,152.0,152.0,1.0,5.0,14.01619,32.00029,1.14663,-1.14685,0.0,-3.84819,71.3460648
13.103263,0.000000,274.852313,153.0,153.0,1.0,5.0,12.79598,27.66798,1.10707,-1.10724,0.0,-3.60316,78.14954384
55.370613,0.000000,276.287497,154.0,154.0,1.0,5.0,13.35835,33.76265,1.12575,-1.126,0.0,-3.71123,74.85954478
45.690857,0.000000,276.342400,155.0,155.0,1.0,5.0,12.38181,35.24427,1.09278,-1.09305,0.0,-3.19779,80.76363633
11.327180,0.000000,274.736493,156.0,156.0,1.0,5.0,13.02853,26.97866,1.1149,-1.11505,0.0,-3.84608,76.75463003
58.031693,0.000000,276.220450,157.0,157.0,1.0,5.0,13.7298,32.75702,1.13766,-1.1379,0.0,-3.63843,72.8342729
15.733163,0.000000,275.137993,158.0,158.0,1.0,5.0,12.56016,28.63523,1.099,-1.09917,0.0,-3.55798,79.61682017
46.560743,0.000000,276.325563,159.0,159.0,1.0,5.0,12.44276,35.24771,1.09492,-1.09519,0.0,-3.16415,80.36802124
32.940867,0.000000,276.086267,160.0,160.0,1.0,5.0,12.17331,33.50257,1.08541,-1.08565,0.0,-3.10597,82.14692635
13.992330,0.000000,274.959477,161.0,161.0,1.0,5.0,12.70426,28.00531,1.10395,-1.10412,0.0,-3.61151,78.71375428
18.364080,0.000000,275.364740,162.0,162.0,1.0,5.0,12.35707,29.55448,1.09192,-1.09211,0.0,-3.3388,80.92533262
10.440653,0.000000,274.672410,163.0,163.0,1.0,5.0,13.15561,26.66345,1.11911,-1.11927,0.0,-3.94585,76.01319893
62.476343,0.000000,276.231250,164.0,164.0,1.0,5.0,14.52351,30.79432,1.16207,-1.16228,0.0,-4.00984,68.85387899
19.710050,0.000000,275.257227,165.0,165.0,1.0,5.0,12.26615,29.96946,1.08871,-1.0889,0.0,-3.34545,81.52517294
42.186783,0.000000,276.351660,166.0,166.0,1.0,5.0,12.24917,35.07526,1.08811,-1.08837,0.0,-3.17561,81.63818446
68.588600,0.000000,276.222140,167.0,167.0,1.0,5.0,15.65139,28.0687,1.19455,-1.19472,0.0,-4.46154,63.89208882
55.736103,0.000000,274.709293,168.0,168.0,1.0,5.0,13.20405,32.99968,1.12071,-1.12094,0.0,-3.57503,75.73433909
49.476407,0.000000,275.717093,169.0,169.0,1.0,5.0,12.54287,34.77978,1.0984,-1.09866,0.0,-3.44798,79.72656976
57.136603,0.000000,276.235693,170.0,170.0,1.0,5.0,13.60517,33.14366,1.1337,-1.13394,0.0,-3.63205,73.5014704
52.619827,0.000000,274.727747,171.0,171.0,1.0,5.0,12.76266,33.81429,1.10594,-1.10619,0.0,-3.3948,78.35357206
52.748203,0.000000,276.284800,172.0,172.0,1.0,5.0,13.01224,34.51911,1.11435,-1.11461,0.0,-3.43846,76.85071902
47.439207,0.000000,276.349070,173.0,173.0,1.0,5.0,12.50696,35.22147,1.09715,-1.09742,0.0,-3.25959,79.95548079
9.542307,0.000000,274.589863,174.0,174.0,1.0,5.0,13.29618,26.35506,1.12373,-1.12388,0.0,-3.99653,75.20957147
14.859717,0.000000,275.052820,175.0,175.0,1.0,5.0,12.62798,28.32469,1.10133,-1.10151,0.0,-3.59859,79.189229
32.052437,0.000000,276.034160,176.0,176.0,1.0,5.0,12.17327,33.30606,1.08541,-1.08565,0.0,-3.14564,82.14719628
56.230847,0.000000,276.238810,177.0,177.0,1.0,5.0,13.46495,33.49672,1.1292,-1.12945,0.0,-3.58089,74.26689293
62.661843,0.000000,275.131247,178.0,178.0,1.0,5.0,14.402,30.46436,1.15842,-1.15862,0.0,-4.12219,69.43480072
61.558750,0.000000,276.245243,179.0,179.0,1.0,5.0,14.33971,31.1893,1.15654,-1.15675,0.0,-3.97025,69.73641726
68.302373,0.000000,275.173700,180.0,180.0,1.0,5.0,15.41006,28.00637,1.1878,-1.18797,0.0,-4.72507,64.89267401
67.694883,0.000000,276.269340,181.0,181.0,1.0,5.0,15.45893,28.47145,1.18918,-1.18936,0.0,-4.55801,64.68753012
48.344467,0.000000,276.318323,182.0,182.0,1.0,5.0,12.57703,35.16727,1.09958,-1.09985,0.0,-3.1997,79.51002741
20.582193,0.000000,275.326857,183.0,183.0,1.0,5.0,12.22786,30.24543,1.08735,-1.08755,0.0,-3.38807,81.78045872
22.555577,0.000000,275.393783,184.0,184.0,1.0,5.0,12.11621,30.82409,1.08337,-1.08357,0.0,-3.33104,82.53405974
17.051273,0.000000,274.993320,185.0,185.0,1.0,5.0,12.44508,29.07782,1.095,-1.09518,0.0,-3.50663,80.35303911
54.933450,0.000000,275.989310,186.0,186.0,1.0,5.0,13.29074,33.82013,1.12355,-1.1238,0.0,-3.62607,75.24035532
51.734087,0.000000,275.021837,187.0,187.0,1.0,5.0,12.67431,34.11681,1.10292,-1.10318,0.0,-3.40331,78.89975865
18.818557,0.000000,275.151330,188.0,188.0,1.0,5.0,12.30951,29.68038,1.09024,-1.09043,0.0,-3.34813,81.23800216
38.610367,0.000000,276.347593,189.0,189.0,1.0,5.0,12.21331,34.62233,1.08683,-1.08709,0.0,-3.14031,81.87788568
12.678783,0.000000,274.529627,190.0,190.0,1.0,5.0,12.83482,27.48138,1.10839,-1.10855,0.0,-3.65095,77.91305215
70.814960,0.000000,276.003160,191.0,191.0,1.0,5.0,16.07266,26.99338,1.20609,-1.20625,0.0,-4.6732,62.21745498
55.066063,0.000000,275.521190,192.0,192.0,1.0,5.0,13.24495,33.49358,1.12205,-1.12229,0.0,-3.71985,75.50047377
17.926957,0.000000,275.049963,193.0,193.0,1.0,5.0,12.37264,29.37996,1.09246,-1.09265,0.0,-3.37649,80.82349442
39.962327,0.000000,276.095457,194.0,194.0,1.0,5.0,12.19043,34.78595,1.08602,-1.08628,0.0,-3.08274,82.03156082
40.863083,0.000000,276.092710,195.0,195.0,1.0,5.0,12.19825,34.89468,1.0863,-1.08656,0.0,-3.14391,81.97897239
32.672523,0.000000,274.780120,196.0,196.0,1.0,5.0,11.82258,33.07701,1.07271,-1.07295,0.0,-3.14807,84.58390639
54.066423,0.000000,275.959557,197.0,197.0,1.0,5.0,13.16492,34.11115,1.11942,-1.11967,0.0,-3.42374,75.95944373
54.322857,0.000000,275.077123,198.0,198.0,1.0,5.0,13.06181,33.51545,1.116,-1.11625,0.0,-3.7023,76.559068
27.568873,0.000000,275.833357,199.0,199.0,1.0,5.0,12.13356,32.24548,1.08399,-1.08421,0.0,-3.15057,82.41604278
28.039600,0.000000,276.088290,200.0,200.0,1.0,5.0,12.15939,32.37838,1.08491,-1.08514,0.0,-3.18993,82.24096768
21.879523,0.000000,274.887720,201.0,201.0,1.0,5.0,12.07163,30.53876,1.08177,-1.08197,0.0,-3.54732,82.8388544
28.465613,0.000000,275.844527,202.0,202.0,1.0,5.0,12.12439,32.45695,1.08366,-1.08389,0.0,-3.16892,82.47837623
59.355657,0.000000,275.987850,203.0,203.0,1.0,5.0,13.92027,32.14483,1.14365,-1.14387,0.0,-3.84187,71.83768706
