    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    5    4        10   11        0.59647         36.604         36.170            1.970            2.534         0.14142E+00    0.14142E+00    0
    5    4        11   12        0.46401         36.938         36.597            2.470            2.768         0.14142E+00    0.14142E+00    0
    5    4        12   13        0.44252         35.073         34.764            2.560            2.790         0.14142E+00    0.14142E+00    0
    5    4        13   14        0.11940         32.879         32.802            2.130            2.588         0.14142E+00    0.14142E+00    0
    5    3         7    9        0.16369         39.374         39.247            1.920            2.560         0.14142E+00    0.14142E+00    0
    5    3         9   11        0.53705         36.888         36.494            1.950            2.602         0.14142E+00    0.14142E+00    0
    5    3        11   13        0.28071         37.178         36.971            2.310            2.824         0.14142E+00    0.14142E+00    0
    5    3        13   15        0.12664         33.907         33.992            2.560            2.756         0.14142E+00    0.14142E+00    0
    5    3        15   17        0.60204         31.040         31.416            2.470            2.522         0.14142E+00    0.14142E+00    0
    5    3        17   19        0.32286         27.606         27.784            3.000            2.892         0.14142E+00    0.14142E+00    0
    5    3        19   21        0.22737         26.684         26.801            4.250            3.027         0.14142E+00    0.14142E+00    0
    5    3        21   23        0.12693         23.093         23.150            3.990            3.422         0.14142E+00    0.14142E+00    0
    5    2         8   11        0.57395         38.534         38.095            2.040            2.646         0.14142E+00    0.14142E+00    0
    5    2        11   14        0.22055         35.054         34.900            2.430            2.804         0.14142E+00    0.14142E+00    0
    5    2        14   17        0.42952         31.050         31.318            2.830            2.691         0.14142E+00    0.14142E+00    0
    5    2        17   20        0.37108         25.997         26.190            3.420            2.824         0.14142E+00    0.14142E+00    0
    5    2        20   23        0.09975         24.017         24.057            4.370            3.291         0.14142E+00    0.14142E+00    0
    5    1         9   13        0.52441         35.226         34.859            2.190            2.739         0.14142E+00    0.14142E+00    0
    5    1        13   17        0.39306         30.500         30.741            2.690            2.663         0.14142E+00    0.14142E+00    0
    5    1        17   21        0.48166         25.430         25.675            3.840            2.839         0.14142E+00    0.14142E+00    0
    5    1        21   25        0.45627         21.297         21.490            5.030            3.488         0.14142E+00    0.14142E+00    0
    5    1        25   29        0.90429         21.665         22.058            6.040            4.219         0.14142E+00    0.14142E+00    0
    6    5         7    8        1.84431         36.153         34.747            1.970            2.624         0.14142E+00    0.14664E+00    1
    6    5         8    9        1.34415         36.918         37.924            2.010            2.559         0.14142E+00    0.14142E+00    0
    6    5         9   10        0.76231         33.694         34.211            1.800            2.469         0.14142E+00    0.14142E+00    0
    6    5        10   11        0.15453         37.189         37.303            2.070            2.433         0.14142E+00    0.14142E+00    0
    6    5        11   12        0.02047         38.647         38.644            2.270            2.672         0.14142E+00    0.14142E+00    0
    6    5        12   13        0.18264         37.823         37.686            2.500            2.715         0.14142E+00    0.14142E+00    0
    6    5        13   14        0.02904         35.971         35.960            2.030            2.536         0.14142E+00    0.14142E+00    0
    6    5        14   15        0.06412         37.244         37.291            3.070            2.904         0.14142E+00    0.14142E+00    0
    6    4         8   10        0.72258         36.481         37.011            1.950            2.545         0.14142E+00    0.14142E+00    0
    6    4        10   12        0.15838         37.343         37.227            2.100            2.560         0.14142E+00    0.14142E+00    0
    6    4        12   14        0.21753         35.875         35.720            2.330            2.671         0.14142E+00    0.14142E+00    0
    6    4        14   16        0.15917         34.065         34.173            2.470            2.737         0.14142E+00    0.14142E+00    0
    6    4        16   18        0.12294         31.467         31.544            2.620            2.802         0.14142E+00    0.14142E+00    0
    6    4        18   20        0.10950         27.167         27.226            3.000            2.897         0.14142E+00    0.14142E+00    0
    6    4        20   22        0.43427         26.804         26.574            4.400            3.406         0.14142E+00    0.14142E+00    0
    6    4        22   24        0.49421         22.382         22.163            2.730            3.703         0.14142E+00    0.14142E+00    0
    6    3         9   12        0.03801         36.190         36.208            1.980            2.563         0.14142E+00    0.14142E+00    0
    6    3        12   15        0.06239         35.894         35.850            2.440            2.749         0.14142E+00    0.14142E+00    0
    6    3        15   18        0.41133         31.597         31.858            2.520            2.650         0.14142E+00    0.14142E+00    0
    6    3        18   21        0.12621         27.665         27.734            3.440            2.980         0.14142E+00    0.14142E+00    0
    6    3        21   24        0.17271         23.238         23.158            3.920            3.568         0.14142E+00    0.14142E+00    0
    6    3        24   27        0.13571         23.708         23.646            3.540            4.219         0.14142E+00    0.14142E+00    0
    6    3        27   30        0.15045         22.941         23.008            5.190            4.511         0.14142E+00    0.14142E+00    0
    6    3        30   33        0.61128         22.099         22.368            6.010            4.324         0.14142E+00    0.14142E+00    0
    6    2        10   14        0.18030         36.560         36.429            2.220            2.650         0.14142E+00    0.14142E+00    0
    6    2        14   18        0.30438         31.991         32.187            2.790            2.742         0.14142E+00    0.14142E+00    0
    6    2        18   22        0.11970         26.225         26.286            3.630            3.009         0.14142E+00    0.14142E+00    0
    6    2        22   26        0.05955         22.603         22.577            4.170            3.821         0.14142E+00    0.14142E+00    0
    6    2        26   30        0.13478         22.052         22.105            5.660            4.406         0.14142E+00    0.14142E+00    0
    6    2        30   34        0.82372         22.211         22.578            6.040            4.207         0.14142E+00    0.14142E+00    0
    6    1        11   16        0.01675         34.729         34.729            2.420            2.755         0.14142E+00    0.14142E+00    0
    6    1        16   21        0.36696         27.986         28.192            3.270            2.798         0.14142E+00    0.14142E+00    0
    6    1        21   26        0.19762         22.419         22.504            4.800            3.649         0.14142E+00    0.14142E+00    0
    6    1        26   31        0.57023         21.748         21.992            6.620            4.346         0.14142E+00    0.14142E+00    0
    6    1        36   41        0.35165         25.895         26.068            3.940            1.695         0.14142E+00    0.14142E+00    0
    7    6         8    9        0.17044         35.606         35.486            1.970            2.567         0.14142E+00    0.14142E+00    0
    7    6         9   10        1.70010         30.213         31.295            1.770            2.316         0.14142E+00    0.14391E+00    1
    7    6        10   11        0.82895         34.512         35.089            2.000            2.220         0.14142E+00    0.14142E+00    0
    7    6        11   12        0.07424         37.416         37.470            2.160            2.441         0.14142E+00    0.14142E+00    0
    7    6        12   13        0.19444         37.277         37.133            2.310            2.497         0.14142E+00    0.14142E+00    0
    7    6        13   14        0.18164         36.386         36.254            2.270            2.333         0.14142E+00    0.14142E+00    0
    7    6        14   15        0.05255         37.869         37.829            2.820            2.727         0.14142E+00    0.14142E+00    0
    7    6        15   16        0.29354         34.435         34.638            2.190            2.332         0.14142E+00    0.14142E+00    0
    7    5         9   11        1.19607         32.417         33.201            1.840            2.340         0.14142E+00    0.14142E+00    0
    7    5        11   13        0.06024         37.736         37.692            2.290            2.547         0.14142E+00    0.14142E+00    0
    7    5        13   15        0.07810         36.789         36.732            2.350            2.574         0.14142E+00    0.14142E+00    0
    7    5        15   17        0.26472         34.517         34.699            2.040            2.475         0.14142E+00    0.14142E+00    0
    7    5        17   19        0.01090         30.741         30.742            3.170            2.958         0.14142E+00    0.14142E+00    0
    7    5        19   21        0.21275         29.502         29.376            3.330            3.133         0.14142E+00    0.14142E+00    0
    7    5        21   23        0.40121         25.320         25.117            3.680            3.532         0.14142E+00    0.14142E+00    0
    7    5        23   25        0.56518         23.911         23.642            3.870            3.962         0.14142E+00    0.14142E+00    0
    7    4        10   13        0.16569         36.422         36.542            2.100            2.455         0.14142E+00    0.14142E+00    0
    7    4        13   16        0.01580         35.274         35.279            2.290            2.566         0.14142E+00    0.14142E+00    0
    7    4        16   19        0.07407         31.546         31.592            2.790            2.785         0.14142E+00    0.14142E+00    0
    7    4        19   22        0.29833         27.581         27.417            3.720            3.205         0.14142E+00    0.14142E+00    0
    7    4        22   25        0.53439         23.358         23.110            4.370            3.805         0.14142E+00    0.14142E+00    0
    7    4        25   28        0.45904         24.138         23.918            4.810            4.398         0.14142E+00    0.14142E+00    0
    7    4        28   31        0.27876         23.194         23.065            4.980            4.551         0.14142E+00    0.14142E+00    0
    7    4        31   34        0.16598         23.017         22.966            6.750            4.280         0.14142E+00    0.14142E+00    0
    7    3        11   15        0.08549         37.055         36.993            2.310            2.626         0.14142E+00    0.14142E+00    0
    7    3        15   19        0.26805         31.893         32.064            2.470            2.643         0.14142E+00    0.14142E+00    0
    7    3        19   23        0.17890         26.752         26.658            3.820            3.244         0.14142E+00    0.14142E+00    0
    7    3        23   27        0.47168         23.556         23.335            4.510            4.091         0.14142E+00    0.14142E+00    0
    7    3        27   31        0.12011         23.581         23.532            5.660            4.508         0.14142E+00    0.14142E+00    0
    7    3        31   35        0.26466         23.875         23.751            5.050            4.033         0.14142E+00    0.14142E+00    0
    7    3        39   43        0.68238         30.447         30.038           -0.800            0.880         0.14142E+00    0.14142E+00    0
    7    2        12   17        0.01930         35.009         35.020            2.400            2.621         0.14142E+00    0.14142E+00    0
    7    2        17   22        0.02890         27.873         27.883            3.450            3.013         0.14142E+00    0.14142E+00    0
    7    2        22   27        0.24747         23.004         22.891            4.650            3.911         0.14142E+00    0.14142E+00    0
    7    2        27   32        0.20029         22.801         22.885            6.120            4.436         0.14142E+00    0.14142E+00    0
    7    1        13   19        0.19894         32.596         32.726            2.550            2.636         0.14142E+00    0.14142E+00    0
    7    1        19   25        0.03507         24.749         24.745            4.000            3.319         0.14142E+00    0.14142E+00    0
    7    1        25   31        0.29231         22.787         22.917            5.660            4.343         0.14142E+00    0.14142E+00    0
    7    1        49   55        1.97604         28.605         27.421           -5.460            0.579         0.14142E+00    0.14701E+00    1
    8    7         9   10        2.15726         29.399         31.084            1.560            2.259         0.14142E+00    0.16074E+00    1
    8    7        10   11        2.00545         32.966         34.557            1.950            2.050         0.14142E+00    0.15328E+00    1
    8    7        11   12        0.77713         36.772         37.348            2.100            2.224         0.14142E+00    0.14142E+00    0
    8    7        12   13        0.09683         38.005         38.079            2.230            2.285         0.14142E+00    0.14142E+00    0
    8    7        13   14        0.19213         37.982         37.836            1.940            2.129         0.14142E+00    0.14142E+00    0
    8    7        14   15        0.06972         40.366         40.311            2.820            2.547         0.14142E+00    0.14142E+00    0
    8    7        15   16        0.08529         37.018         37.076            1.520            2.182         0.14142E+00    0.14142E+00    0
    8    7        16   17        0.09292         38.461         38.532            2.670            2.416         0.14142E+00    0.14142E+00    0
    8    6        10   12        1.47239         34.461         35.491            1.980            2.159         0.14142E+00    0.14142E+00    0
    8    6        12   14        0.10688         37.633         37.552            2.160            2.304         0.14142E+00    0.14142E+00    0
    8    6        14   16        0.02810         38.040         38.019            2.430            2.473         0.14142E+00    0.14142E+00    0
    8    6        16   18        0.00187         35.707         35.708            2.640            2.649         0.14142E+00    0.14142E+00    0
    8    6        18   20        0.14736         30.823         30.732            2.820            2.833         0.14142E+00    0.14142E+00    0
    8    6        20   22        0.62586         30.139         29.764            3.760            3.360         0.14142E+00    0.14142E+00    0
    8    6        22   24        0.51928         24.865         24.608            3.690            3.645         0.14142E+00    0.14142E+00    0
    8    5        11   14        0.18162         37.386         37.522            2.130            2.362         0.14142E+00    0.14142E+00    0
    8    5        14   17        0.02701         37.324         37.344            2.420            2.524         0.14142E+00    0.14142E+00    0
    8    5        17   20        0.08779         31.410         31.355            3.070            2.906         0.14142E+00    0.14142E+00    0
    8    5        20   23        0.55097         28.412         28.101            4.080            3.429         0.14142E+00    0.14142E+00    0
    8    5        23   26        0.66636         25.374         25.039            4.630            4.020         0.14142E+00    0.14142E+00    0
    8    5        26   29        0.58921         24.884         24.594            5.290            4.464         0.14142E+00    0.14142E+00    0
    8    4        12   16        0.07281         36.984         36.930            2.270            2.451         0.14142E+00    0.14142E+00    0
    8    4        16   20        0.01062         32.384         32.378            2.860            2.754         0.14142E+00    0.14142E+00    0
    8    4        20   24        0.58452         26.673         26.363            3.850            3.489         0.14142E+00    0.14142E+00    0
    8    4        24   28        0.59379         25.058         24.764            5.500            4.273         0.14142E+00    0.14142E+00    0
    8    4        32   36        0.85293         25.612         25.179            4.540            3.743         0.14142E+00    0.14142E+00    0
    8    4        36   40        0.76381         27.694         27.274            4.020            2.070         0.14142E+00    0.14205E+00    1
    8    4        40   44        1.05999         32.599         31.916            1.830            0.504         0.14142E+00    0.14142E+00    0
    8    3        13   18        0.03878         35.851         35.878            2.350            2.511         0.14142E+00    0.14142E+00    0
    8    3        18   23        0.17196         28.350         28.253            3.530            3.096         0.14142E+00    0.14142E+00    0
    8    3        23   28        0.46734         24.350         24.124            5.000            4.130         0.14142E+00    0.14142E+00    0
    8    3        28   33        0.04745         23.298         23.280            4.960            4.438         0.14142E+00    0.14142E+00    0
    8    3        33   38        0.82848         27.186         26.717            4.720            3.102         0.14142E+00    0.14521E+00    1
    8    3        38   43        0.28172         30.653         30.494           -1.080            1.092         0.14142E+00    0.14142E+00    0
    8    2        14   20        0.13459         33.759         33.850            2.750            2.648         0.14142E+00    0.14142E+00    0
    8    2        20   26        0.37412         25.766         25.575            4.170            3.594         0.14142E+00    0.14142E+00    0
    8    2        26   32        0.12212         23.289         23.243            5.790            4.413         0.14142E+00    0.14142E+00    0
    8    2        32   38        0.76156         25.451         25.069            5.070            3.279         0.14142E+00    0.14142E+00    0
    8    2        38   44        0.36602         30.033         29.818           -0.550            0.920         0.14142E+00    0.14142E+00    0
    8    2        44   50        1.79024         27.074         26.035           -3.680           -0.316         0.14142E+00    0.14814E+00    1
    8    1        15   22        0.16810         31.017         31.122            2.810            2.679         0.14142E+00    0.14142E+00    0
    8    1        22   29        0.14656         23.479         23.416            5.100            3.982         0.14142E+00    0.14142E+00    0
    8    1        36   43        0.32540         28.353         28.174            2.830            1.403         0.14142E+00    0.14142E+00    0
    8    1        57   64        1.49916         31.572         30.640            7.610            7.181         0.14142E+00    0.14142E+00    0
    9    8        10   11        0.92757         39.297         38.574            1.840            1.866         0.14142E+00    0.14142E+00    0
    9    8        11   12        0.97448         40.020         40.808            2.000            1.945         0.14142E+00    0.14142E+00    0
    9    8        12   13        0.06790         41.581         41.637            2.160            1.994         0.14142E+00    0.14142E+00    0
    9    8        13   14        0.41978         42.763         42.405            1.720            1.836         0.14142E+00    0.14142E+00    0
    9    8        15   16        0.25786         42.866         42.646            1.500            1.937         0.14142E+00    0.14142E+00    0
    9    8        16   17        0.45400         44.717         44.313            2.290            2.201         0.14142E+00    0.14142E+00    0
    9    8        17   18        0.54299         40.491         40.053            2.790            2.709         0.14142E+00    0.14142E+00    0
    9    7        11   13        0.68222         39.356         39.896            2.070            2.049         0.14142E+00    0.14142E+00    0
    9    7        13   15        0.35433         41.948         41.651            2.150            2.113         0.14142E+00    0.14142E+00    0
    9    7        15   17        0.18345         41.004         40.854            1.840            2.140         0.14142E+00    0.14142E+00    0
    9    7        17   19        0.33292         36.707         36.463            2.700            2.740         0.14142E+00    0.14142E+00    0
    9    7        19   21        0.46428         34.826         34.504            2.920            2.959         0.14142E+00    0.14142E+00    0
    9    7        21   23        0.61047         29.510         29.152            2.900            3.361         0.14142E+00    0.14142E+00    0
    9    7        23   25        0.88511         27.687         27.201            3.620            3.773         0.14142E+00    0.14142E+00    0
    9    7        25   27        0.75344         28.550         28.124            4.630            4.174         0.14142E+00    0.14142E+00    0
    9    6        12   15        0.14731         40.322         40.203            2.210            2.170         0.14142E+00    0.14142E+00    0
    9    6        15   18        0.17523         38.880         38.744            2.160            2.332         0.14142E+00    0.14142E+00    0
    9    6        18   21        0.40708         33.669         33.396            3.130            2.871         0.14142E+00    0.14142E+00    0
    9    6        21   24        0.72373         27.656         27.259            3.790            3.476         0.14142E+00    0.14142E+00    0
    9    6        24   27        0.87496         27.800         27.318            4.750            4.114         0.14142E+00    0.14142E+00    0
    9    6        27   30        0.68477         26.678         26.318            6.150            4.441         0.14142E+00    0.14142E+00    0
    9    6        30   33        0.16923         25.587         25.507            5.610            4.311         0.14142E+00    0.14142E+00    0
    9    6        33   36        1.20841         30.325         29.449            6.180            3.503         0.14142E+00    0.15607E+00    1
    9    5        13   17        0.22025         39.911         39.735            2.150            2.241         0.14142E+00    0.14142E+00    0
    9    5        17   21        0.32300         33.850         33.632            2.980            2.887         0.14142E+00    0.14142E+00    0
    9    5        21   25        0.73768         27.136         26.739            4.190            3.593         0.14142E+00    0.14142E+00    0
    9    5        25   29        0.71288         26.966         26.584            4.630            4.339         0.14142E+00    0.14142E+00    0
    9    5        29   33        0.35767         24.882         24.706            5.150            4.387         0.14142E+00    0.14142E+00    0
    9    5        33   37        1.17814         28.861         28.047            5.350            3.317         0.14142E+00    0.15601E+00    1
    9    4        14   19        0.16537         38.066         37.940            2.500            2.481         0.14142E+00    0.14142E+00    0
    9    4        19   24        0.53018         29.100         28.793            3.710            3.242         0.14142E+00    0.14142E+00    0
    9    4        24   29        0.70618         26.332         25.963            4.840            4.251         0.14142E+00    0.14142E+00    0
    9    4        29   34        0.39645         24.841         24.648            5.850            4.342         0.14142E+00    0.14142E+00    0
    9    3        15   21        0.07957         35.212         35.156            2.560            2.543         0.14142E+00    0.14142E+00    0
    9    3        21   27        0.59523         26.087         25.779            4.330            3.741         0.14142E+00    0.14142E+00    0
    9    3        27   33        0.18607         24.734         24.647            5.560            4.408         0.14142E+00    0.14142E+00    0
    9    3        39   45        0.77931         32.170         31.673           -0.090            0.589         0.14142E+00    0.14142E+00    0
    9    3        45   51        1.63719         28.769         27.727           -3.850           -0.361         0.14142E+00    0.15047E+00    1
    9    2        16   23        0.13938         32.601         32.511            3.010            2.798         0.14142E+00    0.14142E+00    0
    9    2        23   30        0.50859         24.900         24.649            5.030            4.134         0.14142E+00    0.14142E+00    0
    9    2        30   37        0.51425         25.354         25.095            4.260            3.766         0.14142E+00    0.14142E+00    0
    9    2        37   44        0.59012         31.351         30.986           -0.320            1.087         0.14142E+00    0.14142E+00    0
    9    2        51   58        1.69617         31.578         30.527           -3.360            2.107         0.14142E+00    0.14215E+00    1
    9    1        25   33        0.10126         24.292         24.252            5.470            4.304         0.14142E+00    0.14142E+00    0
    9    1        33   41        0.59200         28.000         27.673            3.760            2.505         0.14142E+00    0.14142E+00    0
    9    1        49   57        1.88388         30.695         29.422           -0.320            1.173         0.14142E+00    0.14999E+00    1
   10    9        11   12        1.07271         35.410         34.658            1.940            1.618         0.14142E+00    0.14142E+00    0
   10    9        12   13        0.85940         34.607         35.206            2.190            1.645         0.14142E+00    0.14142E+00    0
   10    9        13   14        0.20934         36.191         36.343            1.650            1.467         0.14142E+00    0.14142E+00    0
   10    9        14   15        0.35942         40.377         40.090            2.700            1.919         0.14142E+00    0.14142E+00    0
   10    9        15   16        0.07676         37.874         37.816            1.470            1.608         0.14142E+00    0.14142E+00    0
   10    9        16   17        0.33740         40.108         39.839            2.280            1.898         0.14142E+00    0.14142E+00    0
   10    9        17   18        0.41065         36.318         36.021            2.620            2.435         0.14142E+00    0.14142E+00    0
   10    9        18   19        0.20333         33.740         33.603            2.540            2.356         0.14142E+00    0.14142E+00    0
   10    8        12   14        0.43154         37.012         37.332            2.010            1.704         0.14142E+00    0.14142E+00    0
   10    8        14   16        0.35208         41.394         41.104            2.270            1.940         0.14142E+00    0.14142E+00    0
   10    8        16   18        0.42477         40.282         39.941            2.390            2.221         0.14142E+00    0.14142E+00    0
   10    8        18   20        0.28793         34.634         34.435            2.420            2.507         0.14142E+00    0.14142E+00    0
   10    8        20   22        0.61253         33.507         33.099            3.040            3.055         0.14142E+00    0.14142E+00    0
   10    8        22   24        0.60695         27.410         27.079            3.560            3.323         0.14142E+00    0.14142E+00    0
   10    8        24   26        0.70713         29.526         29.113            4.810            3.798         0.14142E+00    0.14142E+00    0
   10    8        26   28        0.71227         27.192         26.808            3.720            4.062         0.14142E+00    0.14142E+00    0
   10    7        13   16        0.14641         39.454         39.339            2.000            1.852         0.14142E+00    0.14142E+00    0
   10    7        16   19        0.33586         38.368         38.112            2.440            2.352         0.14142E+00    0.14142E+00    0
   10    7        19   22        0.46475         32.973         32.668            3.070            2.914         0.14142E+00    0.14142E+00    0
   10    7        22   25        0.63502         27.303         26.959            3.970            3.504         0.14142E+00    0.14142E+00    0
   10    6        14   18        0.24286         39.859         39.666            2.370            2.169         0.14142E+00    0.14142E+00    0
   10    6        18   22        0.38906         32.832         32.578            2.920            2.814         0.14142E+00    0.14142E+00    0
   10    6        22   26        0.63358         27.162         26.820            4.290            3.642         0.14142E+00    0.14142E+00    0
   10    6        26   30        0.69718         26.060         25.701            5.450            4.267         0.14142E+00    0.14142E+00    0
   10    6        34   38        1.23952         29.873         28.896            4.710            2.650         0.14142E+00    0.16396E+00    1
   10    6        38   42        0.33346         33.082         32.862            1.580            1.134         0.14142E+00    0.14142E+00    0
   10    5        15   20        0.15568         36.897         36.783            2.210            2.274         0.14142E+00    0.14142E+00    0
   10    5        20   25        0.64064         29.073         28.703            3.720            3.375         0.14142E+00    0.14142E+00    0
   10    5        25   30        0.65851         26.486         26.141            5.380            4.252         0.14142E+00    0.14142E+00    0
   10    5        30   35        0.38793         26.424         26.223            5.320            4.045         0.14142E+00    0.14142E+00    0
   10    5        35   40        0.99494         29.720         29.036            5.030            2.176         0.14142E+00    0.15360E+00    1
   10    4        16   22        0.27552         34.784         34.593            2.780            2.607         0.14142E+00    0.14142E+00    0
   10    4        22   28        0.63173         26.032         25.705            4.470            3.826         0.14142E+00    0.14142E+00    0
   10    4        28   34        0.31806         25.072         24.919            6.060            4.297         0.14142E+00    0.14142E+00    0
   10    4        34   40        1.01484         29.046         28.369            3.460            2.375         0.14142E+00    0.15246E+00    1
   10    4        40   46        1.22202         32.698         31.908           -0.040            0.181         0.14142E+00    0.14142E+00    0
   10    4        58   64        1.81327         35.346         33.794            5.910            7.404         0.14142E+00    0.15740E+00    1
   10    3        17   24        0.30676         31.396         31.204            3.190            2.907         0.14142E+00    0.14142E+00    0
   10    3        24   31        0.52265         25.984         25.715            5.290            4.192         0.14142E+00    0.14142E+00    0
   10    3        31   38        0.89466         26.587         26.118            5.100            3.426         0.14142E+00    0.14142E+00    0
   10    3        38   45        0.71726         32.122         31.665            0.170            0.727         0.14142E+00    0.14142E+00    0
   10    2        18   26        0.31018         29.275         29.094            3.440            3.086         0.14142E+00    0.14142E+00    0
   10    2        26   34        0.27136         24.623         24.492            5.240            4.267         0.14142E+00    0.14142E+00    0
   10    2        34   42        0.88300         29.364         28.832            2.460            1.988         0.14142E+00    0.14395E+00    1
   10    2        42   50        1.60891         29.771         28.768           -4.330           -0.291         0.14142E+00    0.14653E+00    1
   10    2        50   58        1.84113         32.464         31.176           -2.270            1.642         0.14142E+00    0.14866E+00    1
   10    1        19   28        0.29513         27.621         27.460            4.110            3.348         0.14142E+00    0.14142E+00    0
   10    1        28   37        0.30600         24.751         24.611            6.200            3.907         0.14142E+00    0.14142E+00    0
   10    1        37   46        0.59961         30.566         30.201            1.120            0.797         0.14142E+00    0.14142E+00    0
   11   10        12   13        0.24112         33.794         33.636            2.280            1.229         0.14142E+00    0.14142E+00    0
   11   10        13   14        0.86134         34.608         35.209            1.540            1.032         0.14142E+00    0.14142E+00    0
   11   10        14   15        0.15998         39.679         39.798            2.670            1.506         0.14142E+00    0.14142E+00    0
