        1.60796      251.87507       -2.93772
        5.13671      251.90488       -3.03926
       10.11870      251.94572       -2.77820
       11.91467      253.87141       -2.35422
       22.59737      251.82126       -1.95536
       27.42089      252.31283       -1.98974
       20.42937      252.45648       -2.14511
       27.80656      251.87314       -1.87727
       12.46104      253.46027       -2.37982
       20.64455      251.87538       -2.19230
       23.15281      252.29081       -1.92786
       12.41711      252.63652       -2.47607
       26.17447      251.97029       -1.83001
       21.89841      252.10770       -1.99642
       31.24126      251.84713       -1.87516
       14.74438      252.76249       -2.44030
        2.44467      252.26396       -3.20822
       13.16315      251.61229       -2.57198
        3.24874      251.89790       -3.03915
        2.48880      253.08676       -3.18678
       15.24986      252.38090       -2.53920
       13.88001      251.67327       -2.54037
        0.20667      252.38226       -3.22546
       25.47166      252.30974       -1.98503
        5.94254      252.22820       -3.20160
        5.98935      252.96812       -3.21036
       11.72078      252.13375       -2.55572
       13.00218      252.39716       -2.84336
        8.72529      252.34415       -3.01880
        8.19729      251.90416       -2.94008
       10.90005      253.00921       -2.88494
       10.97290      252.38357       -2.57764
        3.84797      252.40614       -3.32744
       28.60715      252.04517       -2.00371
        1.90087      253.47248       -3.30130
        0.99301      252.37562       -3.29846
       11.30075      253.60313       -2.68287
        4.57263      252.39285       -3.37547
       16.42971      251.66370       -2.66514
        6.67255      251.82850       -3.10153
        3.77039      254.47210       -3.30140
        0.74447      253.54256       -3.51058
       35.40834      252.51501       -1.76018
        0.28000      254.56129       -3.29633
       33.08013      252.79895       -1.80213
       24.88268      253.35129       -1.96233
       31.90904      252.85889       -1.80375
       30.72887      252.92535       -1.82390
       28.33142      253.13376       -1.92090
       29.50942      252.95720       -1.72372
       22.50762      253.42290       -1.95289
        7.29418      254.25782       -3.03927
       38.95660      252.10290       -1.73807
       13.13636      253.88664       -2.41416
       19.03425      253.61663       -2.24014
       17.37691      252.72150       -2.31666
        2.60742      254.52795       -3.30327
       37.76353      252.14635       -1.60715
        6.11897      254.32979       -3.13926
       34.24524      252.68600       -1.78448
       40.16237      251.99944       -1.75265
       30.06719      252.57144       -1.67885
        8.46724      254.20449       -2.97798
       14.30220      253.85417       -2.41568
       45.99117      251.63686       -1.85240
       23.72865      253.39965       -1.97004
        1.42279      254.55334       -3.29344
       44.82107      251.70115       -1.85714
       42.41791      251.85378       -1.82147
       43.61725      251.70159       -1.68187
       16.67575      253.72892       -2.29791
        9.64409      254.13743       -2.86274
       20.22454      253.60468       -2.29892
       32.47251      252.49117       -1.79561
       31.29458      252.55091       -1.78400
       28.84084      252.69096       -1.75218
        3.16448      254.16672       -3.33942
       24.29800      253.03094       -2.00556
       21.66251      252.74819       -2.34844
       26.08184      253.30391       -1.95967
       19.63768      253.31243       -2.24522
       33.63537      252.41717       -1.77874
        6.68315      253.96094       -3.15183
       15.48813      253.79332       -2.35563
       38.33681      251.74258       -1.63152
        7.86142      253.90897       -3.08679
       15.92602      252.72814       -2.40880
       39.56231      251.69901       -1.67308
       23.09627      253.04922       -1.85777
       13.67524      253.50747       -2.49386
       25.47785      252.99520       -1.89636
        1.99021      254.20352       -3.25276
        1.24178      253.15023       -3.32323
        9.04022      253.85747       -2.98811
        0.83613      254.21463       -3.34835
       32.43317      251.79892       -1.89606
       37.12748      251.89529       -1.66775
        0.09487      253.16482       -3.34742
       34.79025      252.26434       -1.78651
       14.85367      253.48082       -2.39735
        3.13521      253.45656       -3.34676
        5.40573      253.35641       -3.26199
       16.99958      252.36753       -2.67343
       16.05500      253.42223       -2.32212
       35.94562      252.12062       -1.81164
        4.31621      254.10883       -3.32701
       40.72663      251.68675       -1.95781
       18.44312      253.34247       -2.27725
       27.71206      252.92766       -2.08622
        5.49256      254.03542       -3.20974
        6.64036      253.27828       -3.18581
       10.80275      254.09172       -2.79515
       17.25463      253.38808       -2.30564
        4.26540      253.48890       -3.53059
       41.81107      251.62887       -1.99925
       10.20350      253.80915       -2.93497
       17.85887      253.69250       -2.31404
       21.91381      253.23349       -2.21773
       36.57395      252.37894       -1.82530
       41.29315      251.99509       -1.99034
        4.93248      254.40340       -3.23575
       18.49089      252.71808       -2.39663
       20.80407      253.37526       -2.43856
       26.63359      253.01114       -2.12452
       17.07096      251.66898       -2.73480
       18.27558      251.71951       -2.58907
       13.58497      252.84175       -2.75461
       27.21064      253.29390       -2.12756
        7.33959      252.21682       -3.07875
       16.35833      252.36225       -2.60531
       23.80358      252.01669       -2.20515
       24.89488      252.04128       -2.21241
       14.10265      252.47012       -2.63324
       18.99832      251.69208       -2.39220
       20.94387      252.87663       -2.39274
       19.70270      252.66285       -2.16983
       30.05138      251.89264       -1.93823
        7.26059      252.92667       -3.15387
        4.79483      253.10446       -3.49416
       21.39496      251.65505       -2.28154
       10.19392      253.19522       -2.98673
       24.31639      252.40639       -2.31334
        9.48761      252.33425       -3.04796
       18.02892      252.40153       -2.57454
       26.73242      252.36298       -2.03627
        7.87062      253.26049       -3.13028
        9.63568      252.95811       -3.19455
       21.37286      253.63058       -2.48812
       33.59062      251.77529       -2.03475
        3.69031      253.14201       -3.47949
        8.47761      252.99063       -3.26299
        9.04139      253.29208       -3.22370
       19.14704      252.34267       -2.35808
       51.32253      271.51402       -0.28428
        7.84234      275.98454       -0.18144
       51.90578      252.18747       -1.80888
       33.27400      270.89468       -0.38590
       31.03452      271.71780       -0.26968
        7.36741      275.09202       -0.30697
       17.78541      263.56177       -1.11431
       68.67766      275.52133        0.18818
       65.01649      276.38505        1.64073
        7.36339      275.33198       -0.30687
       61.86133      268.03392       -0.78733
       65.31279      272.03868       -0.58057
       15.44143      278.76910        1.61478
        8.46805      278.65325        1.21068
        4.45582      279.59071        1.90424
       30.82145      271.84683       -0.46435
       12.43464      274.29588       -0.20774
       28.72479      277.68323        1.06844
        9.25823      279.37264        2.18878
        4.27972      279.37779        1.18939
       32.81459      276.91216        0.69360
       15.57066      256.50177       -1.93405
       19.49450      276.19235        0.15655
       40.23132      267.15177       -0.74185
       33.24439      276.86041        0.32813
       39.29636      274.63187       -0.06415
        4.27885      279.23779        1.16752
        9.71062      263.44476       -1.58500
       34.46626      267.10280       -0.91467
       49.11424      276.61585        1.95714
       34.84999      276.70309        0.48477
       27.37450      277.96720        1.20159
       46.33173      270.32674       -0.64464
       28.59634      257.10048       -1.44533
        6.80928      277.81735        0.34939
       22.24287      272.21715       -0.29704
        7.13058      274.97786       -0.28973
        6.77306      279.26819        1.51950
       39.45664      274.64957       -0.07082
       41.11839      275.81030        0.43473
       55.59500      276.01691        0.89077
       25.53286      256.85463       -1.48000
       70.68614      274.28930       -1.35546
       65.09832      263.45802       -1.66171
       10.03052      263.13396       -1.53890
       42.41947      277.10445        2.07624
       33.20788      271.16115       -0.49676
       18.27260      262.81198       -1.18486
       44.31854      276.12457        0.76092
       27.23031      278.19943        1.42653
       54.59598      266.31464       -0.88135
        9.95083      278.41346        0.94648
       53.30378      275.51102        0.44668
       46.45243      265.04908       -1.05948
       32.39648      275.40489        0.10235
       10.81830      279.02858        1.49657
       47.56575      270.95396       -0.37592
        9.02080      272.75650       -0.47464
       28.01506      278.38814        3.02975
       20.79522      277.77638        0.76820
       20.41673      278.49400        1.38216
       64.76142      263.67201       -1.60247
       38.60973      274.71399        0.15639
       22.07539      272.40247       -0.46524
       39.68133      266.02792       -0.72302
       50.82760      258.23115       -1.42519
       61.57855      270.90317       -0.86717
       61.50688      268.04582       -0.81861
       30.95865      275.89557        0.24222
       26.40874      275.10149       -0.03103
       26.60072      257.27942       -1.66852
       27.37825      277.81759        1.19647
       31.29838      277.42261        0.75516
       18.77363      272.35512       -0.38952
       51.44694      271.31447       -0.32057
       61.87842      273.88402       -0.32222
       28.95505      273.06629       -0.15996
       27.55958      277.58596        0.99775
       37.65523      270.74070       -0.31540
       30.85801      275.76677        0.32935
       20.11806      267.11353       -0.85631
       19.98521      272.57275       -0.42431
       32.38052      277.99896        1.63989
       28.25444      278.05182        1.45843
       48.31826      265.01421       -0.95152
        3.14603      277.14707       -0.18703
       53.52458      275.69441        0.50078
       33.24411      276.69946        0.39127
       10.24084      278.39558        0.95185
       22.68037      277.60870        0.67782
       40.69137      266.37616       -0.78894
       66.87188      260.27872       -2.17311
       13.74426      278.21872        0.76523
       18.69484      262.72815       -1.39649
        1.10750      261.48890       -2.77304
       58.94629      272.31053       -0.57882
       28.83250      278.05454        1.63321
       22.57513      277.69533        0.69598
       20.54205      278.58154        1.90128
       13.85149      278.11538        0.84002
       41.13789      259.04052       -1.15023
       65.13185      276.31902        1.02604
       62.04991      269.25337       -0.70121
       37.31740      277.22115        1.20826
       21.07167      278.11267        1.07347
       38.75320      274.86451        0.11789
       10.04852      278.30583        0.78776
       22.44730      268.75177       -0.57862
       37.10289      270.92711       -0.33239
       22.55761      269.05371       -0.75287
       55.65097      274.08701        0.03427
       38.86908      277.19670        1.06694
       15.46878      274.82545       -0.18133
       54.79223      276.41854        1.27318
