2289
1	2	1	3	4	0.962952	2.16
2	2	1	4	5	0.282441	2.37
3	2	1	5	6	0.11088	1.56
4	2	1	6	7	0.058847	2.08
5	2	1	7	8	0.036565	1.02
6	2	1	8	9	0.020304	2.31
7	2	1	9	10	0.014388	3.22
8	2	1	10	11	0.009717	4.46
9	3	2	4	5	1.168629	1.81
10	3	2	5	6	0.282405	1.3
11	3	2	6	7	0.121171	1.89
12	3	2	7	8	0.066949	1.08
13	3	2	8	9	0.034482	1.77
14	3	2	9	10	0.023203	3.34
15	3	2	10	11	0.015089	3.57
16	3	2	11	12	0.010642	2.5
17	3	1	5	7	0.573219	1.54
18	3	1	7	9	0.158362	1.33
19	3	1	9	11	0.062444	3.48
20	3	1	11	13	0.031912	3.22
21	3	1	13	15	0.017936	3.48
22	3	1	15	17	0.010662	4.05
23	3	1	17	19	0.006955	5.03
24	3	1	19	21	0.004529	5.87
25	4	3	5	6	0.93067	0.22
26	4	3	6	7	0.259029	1.36
27	4	3	7	8	0.117632	0.77
28	4	3	8	9	0.053806	1.62
29	4	3	9	10	0.033695	3.0
30	4	3	10	11	0.020788	3.58
31	4	3	11	12	0.014121	1.59
32	4	2	6	8	0.564511	1.29
33	4	2	8	10	0.145214	2.15
34	4	2	10	12	0.060666	2.92
35	4	2	12	14	0.032269	3.87
36	4	2	14	16	0.018189	3.99
37	4	2	16	18	0.010959	5.25
38	4	1	7	10	0.400908	1.5
39	4	1	10	13	0.102518	3.15
40	4	1	13	16	0.041057	3.5
41	4	1	16	19	0.019773	4.8
42	4	1	19	22	0.01015	5.66
43	4	1	22	25	0.006577	5.96
44	4	1	25	28	0.003284	5.15
45	4	1	28	31	0.002604	6.33
46	5	4	6	7	0.974076	0.32
47	5	4	7	8	0.288004	0.42
48	5	4	8	9	0.1073	1.33
49	5	4	9	10	0.06008	2.59
50	5	4	10	11	0.034389	3.06
51	5	4	11	12	0.022176	1.46
52	5	4	12	13	0.01637	3.0
53	5	4	13	14	0.010602	2.98
54	5	3	7	9	0.566562	0.78
55	5	3	9	11	0.148974	2.79
56	5	3	11	13	0.06354	2.33
57	5	3	13	15	0.032124	3.01
58	5	3	15	17	0.01778	4.28
59	5	3	17	19	0.011025	5.38
60	5	3	19	21	0.006864	5.5
61	5	2	8	11	0.382771	2.17
62	5	2	11	14	0.106252	2.7
63	5	2	14	17	0.043016	3.9
64	5	2	17	20	0.020356	5.18
65	5	2	20	23	0.01001	5.91
66	5	2	23	26	0.00692	6.07
67	5	2	29	32	0.002532	5.01
68	5	1	9	13	0.306767	2.86
69	5	1	13	17	0.078535	3.65
70	5	1	17	21	0.029414	5.58
71	5	1	21	25	0.013759	7.29
72	5	1	25	29	0.006212	5.76
73	5	1	29	33	0.003901	5.01
74	5	1	33	37	0.00249	4.65
75	6	5	7	8	0.984114	-0.06
76	6	5	8	9	0.233244	1.06
77	6	5	9	10	0.107514	2.42
78	6	5	10	11	0.054948	2.79
79	6	5	11	12	0.032902	1.26
80	6	5	13	14	0.014337	2.75
81	6	5	14	15	0.010961	2.19
82	6	4	8	10	0.507893	1.59
83	6	4	10	12	0.144446	2.28
84	6	4	12	14	0.064412	2.94
85	6	4	14	16	0.03252	3.36
86	6	4	16	18	0.018272	4.05
87	6	4	18	20	0.010952	5.22
88	6	4	20	22	0.006599	6.86
89	6	4	22	24	0.005024	7.11
90	6	3	9	12	0.380521	2.43
91	6	3	12	15	0.107748	3.0
92	6	3	15	18	0.041512	3.96
93	6	3	18	21	0.019679	5.04
94	6	3	21	24	0.01079	7.02
95	6	3	24	27	0.005886	6.79
96	6	3	27	30	0.003302	4.72
97	6	2	10	14	0.301711	2.73
98	6	2	14	18	0.079969	3.71
99	6	2	18	22	0.028885	6.11
100	6	2	22	26	0.01392	6.95
101	6	2	26	30	0.006189	5.9
102	6	2	38	42	0.001438	4.67
103	6	1	11	16	0.249889	2.75
104	6	1	16	21	0.060233	4.89
105	6	1	21	26	0.021584	6.51
106	6	1	26	31	0.008991	5.21
107	6	1	41	46	0.001634	4.4
108	7	6	9	10	0.253637	2.22
109	7	6	10	11	0.105806	2.55
110	7	6	11	12	0.056313	1.08
111	7	6	12	13	0.036277	2.85
112	7	6	13	14	0.021464	2.37
113	7	6	14	15	0.015818	2.25
114	7	6	15	16	0.010288	4.16
115	7	5	9	11	0.521638	2.4
116	7	5	11	13	0.14857	1.83
117	7	5	13	15	0.062605	2.47
118	7	5	15	17	0.031215	3.5
119	7	5	17	19	0.018013	4.4
120	7	5	19	21	0.010627	5.34
121	7	5	21	23	0.006278	7.11
122	7	5	23	25	0.005443	5.7
123	7	4	10	13	0.382111	2.31
124	7	4	13	16	0.105086	2.83
125	7	4	16	19	0.042428	4.19
126	7	4	19	22	0.019403	5.93
127	7	4	22	25	0.0114	6.48
128	7	4	25	28	0.005269	7.38
129	7	4	28	31	0.003923	5.58
130	7	4	31	34	0.002307	5.18
131	7	3	11	15	0.306749	2.19
132	7	3	15	19	0.078053	4.0
133	7	3	19	23	0.028025	6.09
134	7	3	23	27	0.014218	6.21
135	7	3	27	31	0.006469	4.62
