    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    5    1        17   21        0.19010         41.600         41.443            2.070            2.342         0.14142E+00    0.14142E+00    0
    5    1        21   25        0.35378         37.591         37.858            2.210            2.313         0.14142E+00    0.14142E+00    0
    5    1        25   29        0.58040         37.323         37.758            3.390            2.656         0.14142E+00    0.14142E+00    0
    5    1        29   33        0.28736         34.273         34.470            2.130            2.746         0.14142E+00    0.14142E+00    0
    6    5         7    8        0.85016         37.864         37.225            1.780            1.733         0.14142E+00    0.14142E+00    0
    6    5         8    9        0.77834         42.713         42.053            2.100            1.887         0.14142E+00    0.14142E+00    0
    6    5         9   10        1.60054         36.224         37.402            1.800            1.839         0.14142E+00    0.14142E+00    0
    6    5        10   11        0.44610         40.478         40.841            1.920            1.899         0.14142E+00    0.14142E+00    0
    6    5        11   12        0.39375         42.721         43.058            2.010            1.914         0.14142E+00    0.14142E+00    0
    6    5        12   13        0.25795         40.528         40.320            1.980            2.079         0.14142E+00    0.14142E+00    0
    6    5        13   14        0.95710         44.092         43.256            1.670            1.960         0.14142E+00    0.14142E+00    0
    6    5        14   15        1.19771         46.859         45.751            1.290            1.883         0.14142E+00    0.14142E+00    0
    6    4         8   10        0.32777         37.779         38.028            2.040            1.875         0.14142E+00    0.14142E+00    0
    6    4        10   12        0.29153         38.547         38.772            1.980            1.908         0.14142E+00    0.14142E+00    0
    6    4        12   14        0.74438         38.874         38.300            2.100            2.038         0.14142E+00    0.14142E+00    0
    6    4        14   16        1.16440         40.502         39.570            1.780            1.950         0.14142E+00    0.14142E+00    0
    6    4        16   18        0.88179         42.649         41.904            2.220            2.147         0.14142E+00    0.14142E+00    0
    6    4        18   20        0.64081         42.443         41.903            2.470            2.115         0.14142E+00    0.14142E+00    0
    6    3         9   12        0.87500         36.321         36.963            1.940            1.892         0.14142E+00    0.14142E+00    0
    6    3        12   15        0.89616         40.289         39.573            1.980            2.040         0.14142E+00    0.14142E+00    0
    6    3        15   18        0.73998         40.649         40.052            1.970            2.139         0.14142E+00    0.14142E+00    0
    6    3        18   21        0.24556         42.517         42.308            2.060            2.189         0.14142E+00    0.14142E+00    0
    6    3        21   24        0.31158         38.719         38.960            2.730            2.220         0.14142E+00    0.14142E+00    0
    6    3        24   27        0.80535         37.915         38.528            1.090            2.311         0.14142E+00    0.14142E+00    0
    6    3        27   30        0.43311         37.549         37.875            3.130            2.570         0.14142E+00    0.14142E+00    0
    6    2        10   14        0.17544         39.339         39.201            1.970            1.988         0.14142E+00    0.14142E+00    0
    6    2        14   18        0.87810         41.717         40.991            1.860            2.100         0.14142E+00    0.14142E+00    0
    6    2        18   22        0.05566         41.147         41.101            2.420            2.306         0.14142E+00    0.14142E+00    0
    6    2        22   26        0.54972         39.631         40.068            1.500            2.088         0.14142E+00    0.14142E+00    0
    6    2        26   30        0.56077         37.027         37.444            2.960            2.611         0.14142E+00    0.14142E+00    0
    6    2        30   34        0.40369         35.531         35.820            2.820            2.798         0.14142E+00    0.14142E+00    0
    6    2        34   38        0.28790         35.678         35.475            2.660            3.572         0.14142E+00    0.14142E+00    0
    6    2        38   42        0.30567         32.558         32.757            2.920            3.637         0.14142E+00    0.14142E+00    0
    6    1        11   16        0.69976         40.566         40.003            2.000            2.045         0.14142E+00    0.14142E+00    0
    6    1        16   21        0.50886         42.966         42.531            2.220            2.257         0.14142E+00    0.14142E+00    0
    6    1        21   26        0.31725         38.865         39.112            2.130            2.285         0.14142E+00    0.14142E+00    0
    6    1        26   31        0.35169         37.334         37.594            1.520            2.606         0.14142E+00    0.14142E+00    0
    6    1        31   36        0.16189         35.711         35.606            1.830            3.151         0.14142E+00    0.14142E+00    0
    6    1        36   41        0.04672         33.512         33.503            4.650            3.757         0.14142E+00    0.14142E+00    0
    7    6         8    9        4.70750         51.076         42.203            2.310            2.013         0.14142E+00    0.20134E+00    1
    7    6         9   10        0.45031         36.497         36.170            1.720            1.968         0.14142E+00    0.14142E+00    0
    7    6        10   11        0.61937         39.344         38.860            1.880            2.030         0.14142E+00    0.14142E+00    0
    7    6        11   12        0.23134         40.262         40.448            2.070            2.039         0.14142E+00    0.14142E+00    0
    7    6        12   13        0.00905         38.001         37.996            2.290            2.196         0.14142E+00    0.14142E+00    0
    7    6        13   14        0.54742         40.912         40.466            2.150            2.069         0.14142E+00    0.14142E+00    0
    7    6        14   15        0.94708         43.748         42.927            1.940            1.983         0.14142E+00    0.14142E+00    0
    7    6        15   16        0.54267         37.924         37.515            2.610            2.090         0.14142E+00    0.14142E+00    0
    7    5         9   11        0.01666         37.311         37.321            1.770            1.948         0.14142E+00    0.14142E+00    0
    7    5        11   13        0.12785         40.310         40.413            2.040            2.051         0.14142E+00    0.14142E+00    0
    7    5        13   15        0.86953         43.234         42.489            1.970            1.992         0.14142E+00    0.14142E+00    0
    7    5        15   17        0.87584         41.249         40.533            2.040            2.076         0.14142E+00    0.14142E+00    0
    7    5        17   19        0.84292         45.619         44.856            1.880            2.206         0.14142E+00    0.14142E+00    0
    7    5        19   21        0.38914         45.315         44.964            2.540            2.165         0.14142E+00    0.14142E+00    0
    7    5        21   23        0.14166         41.684         41.569            2.810            2.209         0.14142E+00    0.14142E+00    0
    7    4        10   13        0.07074         38.901         38.846            1.940            2.005         0.14142E+00    0.14142E+00    0
    7    4        13   16        0.93660         40.781         40.024            1.860            2.000         0.14142E+00    0.14142E+00    0
    7    4        16   19        0.90899         43.180         42.402            2.060            2.166         0.14142E+00    0.14142E+00    0
    7    4        19   22        0.26924         41.326         41.104            2.390            2.284         0.14142E+00    0.14142E+00    0
    7    4        22   25        0.02926         40.712         40.724            1.420            1.929         0.14142E+00    0.14142E+00    0
    7    3        11   15        0.30648         40.206         39.960            1.970            2.034         0.14142E+00    0.14142E+00    0
    7    3        15   19        0.76808         41.205         40.577            2.030            2.150         0.14142E+00    0.14142E+00    0
    7    3        19   23        0.06427         41.680         41.627            2.030            2.216         0.14142E+00    0.14142E+00    0
    7    3        23   27        0.45955         38.649         39.006            2.440            2.256         0.14142E+00    0.14142E+00    0
    7    3        27   31        0.43119         37.977         38.306            2.760            2.511         0.14142E+00    0.14142E+00    0
    7    3        35   39        0.19229         36.369         36.229            3.330            3.555         0.14142E+00    0.14142E+00    0
    7    3        39   43        0.18398         31.274         31.389            3.510            3.580         0.14142E+00    0.14142E+00    0
    7    2        12   17        0.72021         40.177         39.602            1.880            2.089         0.14142E+00    0.14142E+00    0
    7    2        17   22        0.31925         42.381         42.111            2.230            2.297         0.14142E+00    0.14142E+00    0
    7    2        22   27        0.46235         39.612         39.980            2.080            2.150         0.14142E+00    0.14142E+00    0
    7    2        27   32        0.44290         37.364         37.696            2.290            2.611         0.14142E+00    0.14142E+00    0
    7    2        32   37        0.06791         35.322         35.298            2.030            3.208         0.14142E+00    0.14142E+00    0
    7    2        37   42        0.21180         34.112         34.247            2.230            3.699         0.14142E+00    0.14142E+00    0
    7    1        13   19        0.92752         41.926         41.156            1.860            2.106         0.14142E+00    0.14142E+00    0
    7    1        19   25        0.00927         41.020         41.025            2.100            2.244         0.14142E+00    0.14142E+00    0
    7    1        25   31        0.43830         38.022         38.356            2.310            2.544         0.14142E+00    0.14142E+00    0
    7    1        31   37        0.24591         35.502         35.328            3.070            3.195         0.14142E+00    0.14142E+00    0
    7    1        37   43        0.21767         33.550         33.405            3.250            3.690         0.14142E+00    0.14142E+00    0
    7    1        43   49        1.04032         34.839         34.049            3.810            3.708         0.14142E+00    0.14854E+00    1
    7    1        49   55        1.30385         30.872         29.976            3.870            3.475         0.14142E+00    0.15035E+00    1
    8    7         9   10        0.98145         33.110         32.466            1.650            1.824         0.14142E+00    0.14142E+00    0
    8    7        10   11        0.89087         34.747         34.134            1.680            1.887         0.14142E+00    0.14142E+00    0
    8    7        11   12        0.47143         35.182         35.515            1.830            1.898         0.14142E+00    0.14142E+00    0
    8    7        12   13        0.65140         32.715         33.144            2.080            2.052         0.14142E+00    0.14142E+00    0
    8    7        13   14        0.44638         35.157         35.472            1.980            1.924         0.14142E+00    0.14142E+00    0
    8    7        14   15        0.01767         37.373         37.361            1.720            1.834         0.14142E+00    0.14142E+00    0
    8    7        15   16        0.11123         32.921         32.993            1.540            1.933         0.14142E+00    0.14142E+00    0
    8    7        16   17        0.43853         37.678         37.350            1.190            1.978         0.14142E+00    0.14142E+00    0
    8    6        10   12        0.41628         36.164         35.864            1.750            1.933         0.14142E+00    0.14142E+00    0
    8    6        12   14        0.26811         35.510         35.701            2.010            2.057         0.14142E+00    0.14142E+00    0
    8    6        14   16        0.31396         37.544         37.309            1.800            1.938         0.14142E+00    0.14142E+00    0
    8    6        16   18        0.64990         40.693         40.167            2.060            2.111         0.14142E+00    0.14142E+00    0
    8    6        18   20        0.63567         41.320         40.798            1.920            2.069         0.14142E+00    0.14142E+00    0
    8    6        20   22        0.08941         38.601         38.532            2.350            2.325         0.14142E+00    0.14142E+00    0
    8    6        22   24        0.03577         40.044         40.018            1.520            1.817         0.14142E+00    0.14142E+00    0
    8    5        11   14        0.27409         37.116         37.320            1.940            1.991         0.14142E+00    0.14142E+00    0
    8    5        14   17        0.57973         39.394         38.940            1.780            1.964         0.14142E+00    0.14142E+00    0
    8    5        17   20        0.64706         42.775         42.225            1.980            2.127         0.14142E+00    0.14142E+00    0
    8    5        20   23        0.06652         40.586         40.534            1.770            2.155         0.14142E+00    0.14142E+00    0
    8    5        23   26        0.28470         39.131         39.354            2.640            2.073         0.14142E+00    0.14142E+00    0
    8    5        29   32        0.31526         35.532         35.754            1.380            2.446         0.14142E+00    0.14142E+00    0
    8    4        12   16        0.19087         37.038         36.896            1.970            2.018         0.14142E+00    0.14142E+00    0
    8    4        16   20        0.71830         41.528         40.936            2.070            2.110         0.14142E+00    0.14142E+00    0
    8    4        20   24        0.03251         39.294         39.299            2.790            2.149         0.14142E+00    0.14142E+00    0
    8    4        24   28        0.45602         37.635         37.980            2.230            2.265         0.14142E+00    0.14142E+00    0
    8    4        28   32        0.34979         36.234         36.487            1.890            2.495         0.14142E+00    0.14142E+00    0
    8    4        32   36        0.44857         35.474         35.157            2.660            3.015         0.14142E+00    0.14142E+00    0
    8    4        36   40        0.25448         32.277         32.439            2.700            3.631         0.14142E+00    0.14142E+00    0
    8    3        13   18        0.52836         39.346         38.933            1.920            2.014         0.14142E+00    0.14142E+00    0
    8    3        18   23        0.26905         40.926         40.706            2.060            2.151         0.14142E+00    0.14142E+00    0
    8    3        23   28        0.41785         37.843         38.160            2.080            2.245         0.14142E+00    0.14142E+00    0
    8    3        28   33        0.32109         36.257         36.491            2.520            2.569         0.14142E+00    0.14142E+00    0
    8    3        33   38        0.32212         35.248         35.021            3.390            3.352         0.14142E+00    0.14142E+00    0
    8    3        38   43        0.10586         31.530         31.594            4.110            3.549         0.14142E+00    0.14142E+00    0
    8    3        43   48        0.78286         34.224         33.680            3.600            3.639         0.14142E+00    0.14309E+00    1
    8    3        48   53        1.12746         30.991         30.182            4.470            3.486         0.14142E+00    0.15327E+00    1
    8    2        14   20        0.59037         40.290         39.817            1.910            2.061         0.14142E+00    0.14142E+00    0
    8    2        20   26        0.25846         39.187         39.390            2.000            2.194         0.14142E+00    0.14142E+00    0
    8    2        26   32        0.47480         36.577         36.926            2.370            2.553         0.14142E+00    0.14142E+00    0
    8    2        32   38        0.17096         35.233         35.112            3.190            3.253         0.14142E+00    0.14142E+00    0
    8    2        38   44        0.08061         31.931         31.977            2.850            3.542         0.14142E+00    0.14142E+00    0
    8    2        44   50        0.84391         33.630         33.035            5.640            3.714         0.14142E+00    0.14591E+00    1
    8    2        56   62        0.12865         31.432         31.352            2.900            3.121         0.14142E+00    0.14142E+00    0
    8    1        15   22        0.47601         39.909         39.531            2.010            2.178         0.14142E+00    0.14142E+00    0
    8    1        29   36        0.06684         35.354         35.309            2.350            2.811         0.14142E+00    0.14142E+00    0
    8    1        36   43        0.21399         32.663         32.529            2.460            3.668         0.14142E+00    0.14142E+00    0
    8    1        43   50        1.02965         34.164         33.390            3.340            3.663         0.14142E+00    0.14921E+00    1
    9    8        10   11        3.82839         44.961         39.406            1.650            1.998         0.14142E+00    0.18560E+00    1
    9    8        11   12        1.50818         42.080         40.830            1.670            1.979         0.14142E+00    0.14142E+00    0
    9    8        12   13        0.25434         38.380         38.185            1.980            2.113         0.14142E+00    0.14142E+00    0
    9    8        13   14        0.39383         40.102         40.419            1.840            1.974         0.14142E+00    0.14142E+00    0
    9    8        14   15        0.25420         42.450         42.666            1.670            1.871         0.14142E+00    0.14142E+00    0
    9    8        15   16        0.38063         37.316         37.601            1.940            1.952         0.14142E+00    0.14142E+00    0
    9    8        16   17        0.41952         43.415         43.052            2.100            1.983         0.14142E+00    0.14142E+00    0
    9    8        17   18        0.30302         45.528         45.253            2.060            2.119         0.14142E+00    0.14142E+00    0
    9    7        11   13        0.61584         38.671         38.198            1.780            1.994         0.14142E+00    0.14142E+00    0
    9    7        13   15        0.30324         38.849         39.085            1.830            1.919         0.14142E+00    0.14142E+00    0
    9    7        15   17        0.05065         37.426         37.388            1.830            1.959         0.14142E+00    0.14142E+00    0
    9    7        17   19        0.47695         42.518         42.115            2.130            2.068         0.14142E+00    0.14142E+00    0
    9    7        19   21        0.28504         42.882         42.638            1.940            2.013         0.14142E+00    0.14142E+00    0
    9    7        21   23        0.01290         39.685         39.675            2.080            2.056         0.14142E+00    0.14142E+00    0
    9    7        23   25        0.26070         39.303         39.505            0.930            1.887         0.14142E+00    0.14142E+00    0
    9    7        25   27        0.80722         38.337         38.961            2.190            2.229         0.14142E+00    0.14142E+00    0
    9    6        12   15        0.09192         37.848         37.917            1.940            2.029         0.14142E+00    0.14142E+00    0
    9    6        15   18        0.28587         39.160         38.937            1.920            2.035         0.14142E+00    0.14142E+00    0
    9    6        18   21        0.49881         43.003         42.577            1.860            2.053         0.14142E+00    0.14142E+00    0
    9    6        21   24        0.04429         39.809         39.778            2.520            2.075         0.14142E+00    0.14142E+00    0
    9    6        24   27        0.56837         39.109         39.556            2.070            2.134         0.14142E+00    0.14142E+00    0
    9    6        27   30        0.30200         38.718         38.952            2.860            2.395         0.14142E+00    0.14142E+00    0
    9    6        30   33        0.28405         36.836         37.046            2.640            2.505         0.14142E+00    0.14142E+00    0
    9    6        33   36        0.34390         36.784         36.532            3.340            3.043         0.14142E+00    0.14142E+00    0
    9    5        13   17        0.12563         39.612         39.513            1.840            1.959         0.14142E+00    0.14142E+00    0
    9    5        17   21        0.52919         43.707         43.247            2.000            2.101         0.14142E+00    0.14142E+00    0
    9    5        21   25        0.02024         40.350         40.334            1.950            2.054         0.14142E+00    0.14142E+00    0
    9    5        25   29        0.47147         39.992         40.371            1.810            2.370         0.14142E+00    0.14142E+00    0
    9    5        29   33        0.25470         36.571         36.755            1.600            2.455         0.14142E+00    0.14142E+00    0
    9    5        33   37        0.46057         36.381         36.050            2.150            3.153         0.14142E+00    0.14142E+00    0
    9    5        37   41        0.37562         35.044         35.308            3.340            3.569         0.14142E+00    0.14142E+00    0
    9    4        14   19        0.42946         40.383         40.038            1.880            1.994         0.14142E+00    0.14142E+00    0
    9    4        19   24        0.20263         41.336         41.169            2.150            2.092         0.14142E+00    0.14142E+00    0
    9    4        24   29        0.47095         39.147         39.516            1.440            2.263         0.14142E+00    0.14142E+00    0
    9    4        29   34        0.19540         35.634         35.774            2.370            2.536         0.14142E+00    0.14142E+00    0
    9    4        34   39        0.33825         35.916         35.674            3.000            3.427         0.14142E+00    0.14142E+00    0
    9    4        39   44        0.17943         31.834         31.948            3.530            3.451         0.14142E+00    0.14142E+00    0
    9    4        44   49        0.71433         34.294         33.798            2.910            3.697         0.14142E+00    0.14290E+00    1
    9    4        49   54        1.23592         31.750         30.840            4.770            3.412         0.14142E+00    0.15354E+00    1
    9    3        15   21        0.40028         40.514         40.191            1.880            2.075         0.14142E+00    0.14142E+00    0
    9    3        21   27        0.22932         39.185         39.365            2.110            2.154         0.14142E+00    0.14142E+00    0
    9    3        27   33        0.33243         37.526         37.777            2.440            2.509         0.14142E+00    0.14142E+00    0
    9    3        33   39        0.27591         35.880         35.683            2.960            3.337         0.14142E+00    0.14142E+00    0
    9    2        16   23        0.39224         42.127         41.798            1.970            2.132         0.14142E+00    0.14142E+00    0
    9    2        23   30        0.45283         38.505         38.855            2.070            2.272         0.14142E+00    0.14142E+00    0
    9    2        30   37        0.02080         35.923         35.938            2.780            2.890         0.14142E+00    0.14142E+00    0
    9    2        37   44        0.03656         33.612         33.592            3.970            3.567         0.14142E+00    0.14142E+00    0
    9    2        44   51        0.95413         34.242         33.521            3.900            3.627         0.14142E+00    0.14935E+00    1
    9    2        51   58        0.77028         30.048         29.593            5.580            3.580         0.14142E+00    0.14142E+00    0
    9    2        58   65        0.10379         33.034         32.971            3.840            2.995         0.14142E+00    0.14142E+00    0
    9    1        17   25        0.26281         41.963         41.743            2.070            2.161         0.14142E+00    0.14142E+00    0
    9    1        25   33        0.38819         37.772         38.066            2.370            2.505         0.14142E+00    0.14142E+00    0
    9    1        33   41        0.32935         35.138         34.907            3.760            3.422         0.14142E+00    0.14142E+00    0
    9    1        41   49        0.74510         33.593         33.097            4.200            3.616         0.14142E+00    0.14142E+00    0
    9    1        49   57        1.26498         30.954         30.153            5.430            3.530         0.14142E+00    0.14416E+00    1
    9    1        57   65        0.53848         33.458         33.100            2.130            3.012         0.14142E+00    0.14142E+00    0
   10    9        11   12        2.64356         37.621         35.176            1.560            2.063         0.14142E+00    0.15944E+00    1
   10    9        12   13        0.48970         32.803         32.484            1.950            2.161         0.14142E+00    0.14142E+00    0
   10    9        13   14        0.72620         33.495         33.986            1.920            2.010         0.14142E+00    0.14142E+00    0
   10    9        14   15        0.80171         34.584         35.143            2.010            1.892         0.14142E+00    0.14142E+00    0
   10    9        15   16        0.78173         30.776         31.261            2.130            1.952         0.14142E+00    0.14142E+00    0
   10    9        16   17        0.34161         36.052         35.806            1.880            1.964         0.14142E+00    0.14142E+00    0
   10    9        17   18        0.38304         38.381         38.088            2.470            2.090         0.14142E+00    0.14142E+00    0
   10    9        18   19        0.74219         38.141         37.580            2.760            1.949         0.14142E+00    0.14142E+00    0
   10    8        12   14        0.09160         34.541         34.478            1.910            2.101         0.14142E+00    0.14142E+00    0
   10    8        14   16        0.60015         35.382         35.810            1.890            1.911         0.14142E+00    0.14142E+00    0
   10    8        16   18        0.36320         39.599         39.312            2.100            2.026         0.14142E+00    0.14142E+00    0
   10    8        18   20        0.68488         41.341         40.779            1.740            1.954         0.14142E+00    0.14142E+00    0
   10    8        20   22        0.34939         39.429         39.155            2.660            2.189         0.14142E+00    0.14142E+00    0
   10    8        22   24        0.28738         41.218         40.987            0.450            1.655         0.14142E+00    0.14142E+00    0
   10    8        24   26        0.37571         39.379         39.676            1.780            1.894         0.14142E+00    0.14142E+00    0
   10    8        26   28        0.25020         37.955         38.145            2.160            2.264         0.14142E+00    0.14142E+00    0
   10    7        13   16        0.54845         35.374         35.764            1.880            1.947         0.14142E+00    0.14142E+00    0
   10    7        16   19        0.47493         39.577         39.203            1.980            2.017         0.14142E+00    0.14142E+00    0
   10    7        19   22        0.38759         39.830         39.523            2.330            2.095         0.14142E+00    0.14142E+00    0
   10    7        22   25        0.08075         39.836         39.775            1.190            1.707         0.14142E+00    0.14142E+00    0
   10    7        25   28        0.43912         37.619         37.951            1.830            2.212         0.14142E+00    0.14142E+00    0
   10    7        28   31        0.36497         37.114         37.381            0.840            2.194         0.14142E+00    0.14142E+00    0
   10    7        34   37        0.48269         34.652         34.320            3.070            3.142         0.14142E+00    0.14142E+00    0
   10    6        14   18        0.08336         37.195         37.257            1.920            1.963         0.14142E+00    0.14142E+00    0
   10    6        18   22        0.51641         40.488         40.072            2.150            2.088         0.14142E+00    0.14142E+00    0
   10    6        22   26        0.04881         39.976         40.011            1.410            1.824         0.14142E+00    0.14142E+00    0
   10    6        26   30        0.29052         37.428         37.646            2.040            2.337         0.14142E+00    0.14142E+00    0
   10    6        30   34        0.11316         35.858         35.939            2.390            2.503         0.14142E+00    0.14142E+00    0
   10    6        34   38        0.50236         35.776         35.419            2.710            3.309         0.14142E+00    0.14142E+00    0
   10    6        38   42        0.05233         32.757         32.729            4.020            3.423         0.14142E+00    0.14142E+00    0
   10    6        42   46        0.33280         31.577         31.367            3.690            3.478         0.14142E+00    0.14142E+00    0
   10    5        15   20        0.28296         38.317         38.101            1.910            2.017         0.14142E+00    0.14142E+00    0
   10    5        20   25        0.17675         40.086         39.944            2.070            2.033         0.14142E+00    0.14142E+00    0
   10    5        25   30        0.34152         38.309         38.570            1.740            2.303         0.14142E+00    0.14142E+00    0
   10    5        30   35        0.10663         36.139         36.073            1.530            2.645         0.14142E+00    0.14142E+00    0
   10    5        35   40        0.17585         34.965         34.842            3.450            3.360         0.14142E+00    0.14142E+00    0
   10    4        16   22        0.51602         40.489         40.073            2.110            2.090         0.14142E+00    0.14142E+00    0
