2226
1	2	1	3	4	0.515118	1.24
2	2	1	4	5	0.106025	1.27
3	2	1	5	6	0.039758	0.61
4	2	1	6	7	0.017281	1.48
5	2	1	7	8	0.011558	1.78
6	2	1	8	9	0.007034	1.06
7	2	1	9	10	0.00529	3.01
8	2	1	10	11	0.003576	2.71
9	3	2	4	5	0.570846	0.92
10	3	2	5	6	0.104348	0.38
11	3	2	6	7	0.036205	0.89
12	3	2	7	8	0.021366	1.69
13	3	2	8	9	0.011968	1.72
14	3	2	9	10	0.008444	1.64
15	3	2	10	11	0.005471	1.52
16	3	2	11	12	0.003586	4.75
17	3	1	5	7	0.197516	0.54
18	3	1	7	9	0.051953	1.36
19	3	1	9	11	0.022811	2.27
20	3	1	11	13	0.010909	2.56
21	3	1	13	15	0.00665	1.56
22	3	1	15	17	0.004371	4.46
23	3	1	17	19	0.003319	1.05
24	3	1	19	21	0.002145	1.44
25	4	3	5	6	0.524107	0.01
26	4	3	6	7	0.094579	1.19
27	4	3	7	8	0.04416	1.02
28	4	3	8	9	0.021474	1.19
29	4	3	9	10	0.013736	1.26
30	4	3	10	11	0.00835	1.81
31	4	3	11	12	0.005148	-1.09
32	4	2	6	8	0.196245	1.14
33	4	2	8	10	0.055651	1.64
34	4	2	10	12	0.022615	1.91
35	4	2	12	14	0.011649	2.94
36	4	2	14	16	0.007181	2.9
37	4	2	16	18	0.00495	2.39
38	4	2	18	20	0.003229	1.52
39	4	1	7	10	0.145025	1.3
40	4	1	10	13	0.037519	2.15
41	4	1	13	16	0.015785	2.44
42	4	1	16	19	0.009172	2.67
43	4	1	19	22	0.005251	2.94
44	4	1	22	25	0.004087	1.92
45	4	1	25	28	0.002607	0.21
46	5	4	6	7	0.581822	0.54
47	5	4	7	8	0.132769	0.98
48	5	4	8	9	0.048166	1.03
49	5	4	9	10	0.026209	1.83
50	5	4	10	11	0.014387	2.1
51	5	4	11	12	0.00827	2.08
52	5	4	12	13	0.006017	2.39
53	5	4	13	14	0.003978	4.19
54	5	3	7	9	0.246475	1.01
55	5	3	9	11	0.062712	1.8
56	5	3	11	13	0.023471	1.62
57	5	3	13	15	0.012409	2.0
58	5	3	15	17	0.007429	2.28
