       25.45438      251.79819    0.19148E+02       18.41089    0.12821E+01   -0.12822E+01
       29.82464      251.21534    0.19366E+02       16.51793    0.12870E+01   -0.12871E+01
        7.39266      252.34049    0.18438E+02       13.99913    0.12657E+01   -0.12658E+01
       26.17505      251.54390    0.19181E+02       18.18486    0.12829E+01   -0.12829E+01
       24.78619      251.44607    0.19141E+02       18.51286    0.12820E+01   -0.12820E+01
       16.21787      251.19046    0.18967E+02       17.81066    0.12780E+01   -0.12781E+01
        7.64399      251.61142    0.18426E+02       14.27981    0.12654E+01   -0.12655E+01
        0.04850      252.53704    0.17192E+02       10.50068    0.12353E+01   -0.12353E+01
       30.50501      251.15305    0.19396E+02       16.17362    0.12877E+01   -0.12878E+01
        1.94889      252.65652    0.17551E+02       11.30807    0.12443E+01   -0.12443E+01
       12.44415      252.39045    0.18854E+02       16.41138    0.12754E+01   -0.12755E+01
       10.23380      251.47690    0.18657E+02       15.35852    0.12708E+01   -0.12709E+01
       15.75954      251.90038    0.18962E+02       17.73296    0.12779E+01   -0.12780E+01
        9.07399      252.20134    0.18590E+02       14.80701    0.12693E+01   -0.12693E+01
       38.26584      251.14171    0.19448E+02       10.81862    0.12889E+01   -0.12889E+01
        0.14190      251.81550    0.17192E+02       10.74663    0.12353E+01   -0.12353E+01
       14.97674      251.95962    0.18949E+02       17.50854    0.12776E+01   -0.12777E+01
       38.99685      251.07978    0.19421E+02       10.39806    0.12883E+01   -0.12883E+01
        2.51177      252.31615    0.17673E+02       11.67489    0.12473E+01   -0.12473E+01
        6.65893      252.61266    0.18361E+02       13.65302    0.12639E+01   -0.12639E+01
       11.84868      252.09958    0.18808E+02       16.09395    0.12743E+01   -0.12744E+01
       12.92666      252.04332    0.18879E+02       16.72231    0.12760E+01   -0.12760E+01
        6.17920      251.01719    0.18199E+02       13.64061    0.12600E+01   -0.12601E+01
       23.28006      251.12757    0.19127E+02       18.56412    0.12817E+01   -0.12817E+01
       20.37582      252.16660    0.18995E+02       18.85224    0.12786E+01   -0.12787E+01
        8.71988      252.78640    0.18578E+02       14.45366    0.12690E+01   -0.12691E+01
       32.21200      251.59375    0.19442E+02       15.16424    0.12887E+01   -0.12888E+01
