    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   16   11        36   41        1.02569         44.669         42.439            4.790            7.670         0.22361E+00    0.22361E+00    0
   16   11        41   46        0.08849         43.605         43.675           17.910           13.761         0.22361E+00    0.22361E+00    0
   16   11        46   51        0.53921         51.958         50.581           18.300           16.536         0.22361E+00    0.22361E+00    0
   16   11        51   56        0.17508         59.119         58.677           21.780           17.402         0.22361E+00    0.22361E+00    0
   16   11        56   61        0.04490         53.889         54.005           18.290           17.608         0.22361E+00    0.22361E+00    0
   16   10        22   28        0.79584         36.546         35.121            2.690            2.604         0.22361E+00    0.22361E+00    0
   16   10        28   34        1.45132         44.205         41.111            3.680            3.868         0.22361E+00    0.22361E+00    0
   16   10        34   40        1.11822         45.395         42.928            3.620            6.078         0.22361E+00    0.22361E+00    0
   16   10        40   46        0.30191         41.722         42.352           15.500           13.349         0.22361E+00    0.22361E+00    0
   16   10        46   52        0.43476         52.289         51.165           17.290           16.813         0.22361E+00    0.22361E+00    0
   16   10        52   58        0.07725         60.684         60.450           17.050           17.423         0.22361E+00    0.22361E+00    0
   16   10        58   64        0.36458         50.133         51.017           23.130           17.607         0.22361E+00    0.22361E+00    0
   16   10        64   70        0.97571         48.360         50.765           23.760           17.750         0.22361E+00    0.22361E+00    0
   16    9        23   30        0.79408         40.396         38.824            2.830            2.788         0.22361E+00    0.22361E+00    0
   16    9        30   37        1.34919         43.675         40.826            2.730            4.344         0.22361E+00    0.22361E+00    0
   16    9        37   44        0.67856         45.923         44.391            9.040           10.300         0.22361E+00    0.22361E+00    0
   16    9        44   51        0.41780         51.827         50.792           21.410           16.366         0.22361E+00    0.22361E+00    0
   16    9        51   58        0.15037         59.502         59.326           24.360           17.518         0.22361E+00    0.22361E+00    0
   16    9        58   65        0.21694         51.291         51.707           25.020           17.611         0.22361E+00    0.22361E+00    0
   16    8        24   32        0.98367         43.488         41.401            3.340            3.070         0.22361E+00    0.22361E+00    0
   16    8        32   40        1.24459         44.849         42.144            3.750            5.670         0.22361E+00    0.22361E+00    0
   16    8        40   48        0.21005         43.410         43.866           15.330           14.106         0.22361E+00    0.22361E+00    0
   16    8        48   56        0.11843         58.044         57.702           17.480           17.393         0.22361E+00    0.22361E+00    0
   16    8        56   64        0.14343         52.117         52.492           17.570           17.552         0.22361E+00    0.22361E+00    0
   16    8        64   72        0.72022         49.731         51.542           14.070           17.795         0.22361E+00    0.22361E+00    0
   16    7        25   34        1.17903         46.129         43.488            3.620            3.265         0.22361E+00    0.22361E+00    0
   16    7        34   43        0.82603         45.013         43.195            4.920            7.727         0.22361E+00    0.22361E+00    0
   16    7        43   52        0.19939         50.522         50.026           17.480           16.283         0.22361E+00    0.22361E+00    0
   16    7        52   61        0.11940         59.227         59.579           18.500           17.670         0.22361E+00    0.22361E+00    0
   16    7        61   70        0.41206         48.693         49.705           16.630           17.577         0.22361E+00    0.22361E+00    0
   16    6        26   36        1.26387         46.362         43.523            3.760            3.532         0.22361E+00    0.22361E+00    0
   16    6        36   46        0.64226         45.835         44.388            8.600           10.500         0.22361E+00    0.22361E+00    0
   16    6        46   56        0.18712         55.724         55.233           20.190           17.285         0.22361E+00    0.22361E+00    0
   16    6        56   66        0.22176         51.836         52.397           20.570           17.661         0.22361E+00    0.22361E+00    0
   16    5        27   38        1.30767         46.650         43.698            3.540            3.992         0.22361E+00    0.22361E+00    0
   16    5        38   49        0.55043         46.681         45.414           13.020           13.379         0.22361E+00    0.22361E+00    0
   17   16        18   19        4.08437         44.457         36.245            1.970            3.226         0.22361E+00    0.22361E+00    0
   17   16        19   20        0.10460         36.695         36.509            1.680            2.910         0.22361E+00    0.22361E+00    0
   17   16        20   21        0.36590         32.616         32.025            2.290            2.785         0.22361E+00    0.22361E+00    0
   17   16        21   22        0.90863         31.551         30.150            2.070            2.892         0.22361E+00    0.22361E+00    0
   17   16        22   23        0.90587         32.992         31.531            1.980            1.958         0.22361E+00    0.22361E+00    0
   17   16        23   24        0.40165         33.979         33.303            1.260            1.762         0.22361E+00    0.22361E+00    0
   17   16        24   25        0.80017         37.819         36.335            2.730            2.557         0.22361E+00    0.22361E+00    0
   17   16        25   26        1.25459         47.052         44.191            1.920            2.124         0.22361E+00    0.22361E+00    0
   17   15        19   21        0.12203         32.056         31.865            1.810            2.964         0.22361E+00    0.22361E+00    0
   17   15        21   23        0.94871         29.420         28.057            1.940            2.685         0.22361E+00    0.22361E+00    0
   17   15        23   25        0.52165         31.998         31.174            2.100            2.279         0.22361E+00    0.22361E+00    0
   17   15        25   27        1.19202         41.498         39.097            2.880            2.304         0.22361E+00    0.22361E+00    0
   17   15        27   29        1.49993         47.400         43.975            3.060            1.872         0.22361E+00    0.22361E+00    0
   17   15        29   31        1.71969         45.072         41.359            3.460            3.104         0.22361E+00    0.22361E+00    0
   17   15        31   33        1.49012         37.711         35.003            3.710            3.316         0.22361E+00    0.22361E+00    0
   17   15        33   35        1.53552         47.134         43.652            4.260            2.761         0.22361E+00    0.22361E+00    0
   17   14        20   23        0.76250         29.376         28.277            2.080            2.733         0.22361E+00    0.22361E+00    0
   17   14        23   26        0.65783         33.672         32.582            2.250            2.228         0.22361E+00    0.22361E+00    0
   17   14        26   29        1.30132         43.592         40.847            3.000            1.984         0.22361E+00    0.22361E+00    0
   17   14        29   32        1.61580         42.749         39.431            4.330            3.188         0.22361E+00    0.22361E+00    0
   17   14        32   35        1.42251         40.486         37.706            3.480            2.893         0.22361E+00    0.22361E+00    0
   17   14        35   38        0.89290         42.086         40.250            5.910            4.271         0.22361E+00    0.22361E+00    0
   17   14        38   41        1.31764         44.784         41.936            2.710            8.099         0.22361E+00    0.22361E+00    0
   17   14        41   44        0.35726         40.636         41.365            9.880           11.431         0.22361E+00    0.22361E+00    0
   17   13        21   25        0.85554         30.908         29.614            2.110            2.658         0.22361E+00    0.22361E+00    0
   17   13        25   29        1.20991         44.203         41.608            2.430            2.345         0.22361E+00    0.22361E+00    0
   17   13        29   33        1.55226         42.306         39.147            2.440            3.524         0.22361E+00    0.22361E+00    0
   17   13        33   37        1.10986         44.618         42.212            0.890            3.654         0.22361E+00    0.22361E+00    0
   17   13        37   41        1.26192         46.979         44.113            3.270            7.793         0.22361E+00    0.22361E+00    0
   17   12        22   27        0.79691         34.491         33.144            2.500            2.457         0.22361E+00    0.22361E+00    0
   17   12        27   32        1.48028         46.494         43.177            3.130            2.887         0.22361E+00    0.22361E+00    0
   17   12        32   37        1.22359         42.050         39.555            2.710            3.834         0.22361E+00    0.22361E+00    0
   17   12        37   42        0.99305         45.776         43.560            6.250            8.613         0.22361E+00    0.22361E+00    0
   17   12        42   47        0.50576         47.891         46.703           16.580           13.980         0.22361E+00    0.22361E+00    0
   17   12        47   52        0.62292         53.366         51.729           15.430           16.396         0.22361E+00    0.22361E+00    0
   17   12        52   57        0.27687         63.493         62.635           19.340           16.966         0.22361E+00    0.22361E+00    0
   17   12        57   62        0.07115         52.686         52.706           20.710           17.166         0.22361E+00    0.22361E+00    0
   17   11        23   29        0.86079         39.223         37.571            2.710            2.478         0.22361E+00    0.22361E+00    0
   17   11        29   35        1.54837         44.497         41.183            3.410            3.682         0.22361E+00    0.22361E+00    0
   17   11        35   41        1.04380         45.540         43.228            3.690            6.783         0.22361E+00    0.22361E+00    0
   17   11        41   47        0.24718         46.589         46.020           14.840           13.694         0.22361E+00    0.22361E+00    0
   17   11        47   53        0.60508         56.647         54.959           16.950           16.551         0.22361E+00    0.22361E+00    0
   17   11        53   59        0.18924         59.909         59.362           19.250           17.091         0.22361E+00    0.22361E+00    0
   17   11        59   65        0.13791         50.546         50.864           14.430           17.218         0.22361E+00    0.22361E+00    0
   17   11        65   71        0.64461         50.575         52.232           17.500           17.582         0.22361E+00    0.22361E+00    0
   17   10        24   31        1.09712         43.444         41.125            3.130            2.792         0.22361E+00    0.22361E+00    0
   17   10        31   38        1.31250         43.863         41.077            3.600            4.336         0.22361E+00    0.22361E+00    0
   17   10        38   45        0.68990         46.422         44.848            9.720           11.120         0.22361E+00    0.22361E+00    0
   17   10        45   52        0.64916         53.557         51.847           14.380           16.254         0.22361E+00    0.22361E+00    0
   17   10        52   59        0.26364         62.708         61.888           16.350           17.149         0.22361E+00    0.22361E+00    0
   17   10        59   66        0.15216         51.048         51.434           16.350           17.325         0.22361E+00    0.22361E+00    0
   17    9        25   33        1.22798         45.969         43.232            3.250            2.887         0.22361E+00    0.22361E+00    0
   17    9        33   41        1.21155         47.601         44.805            3.650            5.892         0.22361E+00    0.22361E+00    0
   17    9        41   49        0.18399         48.422         48.001           17.190           14.431         0.22361E+00    0.22361E+00    0
   17    9        49   57        0.20601         60.486         59.874           18.660           17.191         0.22361E+00    0.22361E+00    0
   17    9        57   65        0.10197         52.592         52.858           18.130           17.281         0.22361E+00    0.22361E+00    0
   17    8        26   35        1.31153         46.656         43.694            3.450            3.075         0.22361E+00    0.22361E+00    0
   17    8        35   44        0.71067         45.600         44.009            6.760            8.421         0.22361E+00    0.22361E+00    0
   17    8        44   53        0.45222         54.289         53.077           17.230           16.313         0.22361E+00    0.22361E+00    0
   17    8        53   62        0.10233         57.538         57.782           20.290           17.329         0.22361E+00    0.22361E+00    0
   17    8        62   71        0.46656         49.924         51.082           22.110           17.435         0.22361E+00    0.22361E+00    0
   17    7        27   37        1.36029         47.462         44.341            3.570            3.446         0.22361E+00    0.22361E+00    0
   17    7        37   47        0.69872         48.044         46.396            9.640           11.358         0.22361E+00    0.22361E+00    0
   17    7        47   57        0.21525         58.392         57.768           17.380           17.116         0.22361E+00    0.22361E+00    0
   17    7        57   67        0.08665         52.477         52.704           17.960           17.420         0.22361E+00    0.22361E+00    0
   17    6        28   39        1.43461         46.539         43.318            3.690            4.258         0.22361E+00    0.22361E+00    0
   17    6        39   50        0.24291         46.793         46.232           15.160           13.854         0.22361E+00    0.22361E+00    0
   17    6        50   61        0.11850         60.584         60.272           20.340           17.511         0.22361E+00    0.22361E+00    0
   17    6        61   72        0.37047         50.086         50.989           22.750           17.494         0.22361E+00    0.22361E+00    0
   18   17        19   20        5.29970         51.224         39.300            2.060            3.561         0.22361E+00    0.22361E+00    0
   18   17        20   21        0.48436         29.109         29.822            2.190            3.374         0.22361E+00    0.22361E+00    0
   18   17        21   22        0.36587         25.500         25.970            2.160            3.480         0.22361E+00    0.22361E+00    0
   18   17        22   23        0.14867         26.658         26.462            1.680            2.600         0.22361E+00    0.22361E+00    0
   18   17        23   24        0.51638         27.027         27.734            2.640            2.409         0.22361E+00    0.22361E+00    0
   18   17        24   25        0.20741         30.764         30.448            2.350            3.199         0.22361E+00    0.22361E+00    0
   18   17        25   26        0.79659         38.542         37.037            2.350            2.775         0.22361E+00    0.22361E+00    0
   18   17        26   27        0.84305         38.227         36.652            5.220            2.727         0.22361E+00    0.22361E+00    0
   18   16        20   22        0.16283         29.131         29.367            2.170            3.227         0.22361E+00    0.22361E+00    0
   18   16        22   24        0.20413         29.071         28.776            2.010            2.275         0.22361E+00    0.22361E+00    0
   18   16        24   26        0.68779         36.784         35.540            2.850            2.734         0.22361E+00    0.22361E+00    0
   18   16        26   28        1.22361         45.407         42.713            3.630            2.094         0.22361E+00    0.22361E+00    0
   18   16        28   30        1.33128         45.822         42.872            3.680            2.761         0.22361E+00    0.22361E+00    0
   18   16        30   32        1.67843         45.382         41.733            7.170            3.209         0.22361E+00    0.22361E+00    0
   18   16        32   34        1.52197         43.486         40.301            4.920            3.208         0.22361E+00    0.22361E+00    0
   18   16        34   36        0.59171         43.945         42.689            8.550            2.770         0.22361E+00    0.22361E+00    0
   18   15        21   24        0.27524         27.726         27.348            1.970            2.802         0.22361E+00    0.22361E+00    0
   18   15        24   27        0.82783         36.623         35.138            2.500            2.685         0.22361E+00    0.22361E+00    0
   18   15        27   30        1.38008         45.761         42.710            2.370            2.342         0.22361E+00    0.22361E+00    0
   18   15        30   33        1.61151         40.449         37.317            2.820            3.255         0.22361E+00    0.22361E+00    0
   18   15        33   36        1.22226         45.177         42.499            1.880            3.197         0.22361E+00    0.22361E+00    0
   18   15        36   39        1.25617         46.579         43.754           -0.830            4.739         0.22361E+00    0.22361E+00    0
   18   15        42   45        0.46029         47.062         46.013           16.620           12.236         0.22361E+00    0.22361E+00    0
   18   14        22   26        0.45766         30.575         29.883            2.070            2.378         0.22361E+00    0.22361E+00    0
   18   14        26   30        1.23844         43.054         40.469            2.910            2.335         0.22361E+00    0.22361E+00    0
   18   14        30   34        1.62247         41.458         38.228            3.900            3.311         0.22361E+00    0.22361E+00    0
   18   14        34   38        0.75873         41.921         40.361            2.400            3.480         0.22361E+00    0.22361E+00    0
   18   14        38   42        0.89473         43.805         41.889            6.680            8.527         0.22361E+00    0.22361E+00    0
   18   14        42   46        0.58771         46.438         45.096           14.210           12.662         0.22361E+00    0.22361E+00    0
   18   14        46   50        0.89492         50.142         47.950           16.440           14.868         0.22361E+00    0.22361E+00    0
   18   14        50   54        0.73310         63.718         61.428           17.500           16.182         0.22361E+00    0.22361E+00    0
   18   13        23   28        0.65059         35.696         34.554            2.880            2.466         0.22361E+00    0.22361E+00    0
   18   13        28   33        1.44299         42.506         39.547            4.210            3.217         0.22361E+00    0.22361E+00    0
   18   13        33   38        1.15442         45.236         42.703            6.990            3.860         0.22361E+00    0.22361E+00    0
   18   13        38   43        0.75151         44.795         43.149            5.900            9.393         0.22361E+00    0.22361E+00    0
   18   13        53   58        0.19209         59.144         59.137            6.960           16.565         0.22361E+00    0.22361E+00    0
   18   12        24   30        0.97648         40.362         38.439            2.760            2.733         0.22361E+00    0.22361E+00    0
   18   12        30   36        1.44489         42.586         39.618            3.380            3.671         0.22361E+00    0.22361E+00    0
   18   12        36   42        0.85970         44.742         42.861            5.280            7.322         0.22361E+00    0.22361E+00    0
   18   12        42   48        0.52169         47.941         46.751           20.490           13.913         0.22361E+00    0.22361E+00    0
   18   12        48   54        0.64926         59.574         57.707           22.260           16.507         0.22361E+00    0.22361E+00    0
   18   11        25   32        1.21047         44.227         41.629            3.300            2.763         0.22361E+00    0.22361E+00    0
   18   11        32   39        1.27364         44.009         41.294            3.440            4.373         0.22361E+00    0.22361E+00    0
   18   11        39   46        0.21910         44.615         44.129           12.210           11.921         0.22361E+00    0.22361E+00    0
   18   11        46   53        0.59076         55.893         54.266           15.250           16.150         0.22361E+00    0.22361E+00    0
   18   10        26   34        1.32777         45.143         42.244            3.460            2.981         0.22361E+00    0.22361E+00    0
   18   10        34   42        0.86507         44.812         42.916            4.410            6.284         0.22361E+00    0.22361E+00    0
   18   10        42   50        0.50054         49.489         48.271           16.340           14.584         0.22361E+00    0.22361E+00    0
   18   10        50   58        0.36371         62.729         61.600           17.540           16.994         0.22361E+00    0.22361E+00    0
   18   10        58   66        0.02557         52.710         52.753           18.210           17.211         0.22361E+00    0.22361E+00    0
   18    9        27   36        1.33131         46.310         43.328            3.420            3.196         0.22361E+00    0.22361E+00    0
   18    9        36   45        0.68671         46.429         44.864            7.370            9.089         0.22361E+00    0.22361E+00    0
   18    9        45   54        0.51502         56.439         55.005           16.350           16.299         0.22361E+00    0.22361E+00    0
   18    9        54   63        0.06770         56.611         56.432           18.290           17.125         0.22361E+00    0.22361E+00    0
   18    9        63   72        0.42313         51.717         52.822           18.910           17.443         0.22361E+00    0.22361E+00    0
   18    8        28   38        1.29319         44.966         42.150            3.600            3.792         0.22361E+00    0.22361E+00    0
   18    8        38   48        0.55851         47.057         45.761           11.640           12.036         0.22361E+00    0.22361E+00    0
   18    8        48   58        0.29799         59.589         58.715           18.600           16.928         0.22361E+00    0.22361E+00    0
   18    8        58   68        0.15641         51.987         52.393           18.270           17.293         0.22361E+00    0.22361E+00    0
   19   18        20   21        3.05563         32.260         27.689            2.780            3.217         0.22361E+00    0.22361E+00    0
   19   18        21   22        1.11571         20.222         21.381            1.950            3.232         0.22361E+00    0.22361E+00    0
   19   18        22   23        0.76546         19.823         20.596            1.810            2.458         0.22361E+00    0.22361E+00    0
   19   18        23   24        1.11326         20.427         21.596            2.220            2.309         0.22361E+00    0.22361E+00    0
   19   18        24   25        0.32309         23.722         24.108            2.340            3.116         0.22361E+00    0.22361E+00    0
   19   18        25   26        0.37846         30.274         29.707            2.420            2.724         0.22361E+00    0.22361E+00    0
   19   18        26   27        0.58335         30.609         29.730            3.970            2.695         0.22361E+00    0.22361E+00    0
   19   18        27   28        0.95801         38.093         36.311            2.620            1.930         0.22361E+00    0.22361E+00    0
   19   17        21   23        0.77673         21.637         22.493            1.890            3.070         0.22361E+00    0.22361E+00    0
   19   17        23   25        0.57770         23.951         24.653            2.060            2.665         0.22361E+00    0.22361E+00    0
   19   17        25   27        0.61272         33.424         32.416            2.370            2.731         0.22361E+00    0.22361E+00    0
   19   17        27   29        1.08805         40.007         37.889            2.000            2.211         0.22361E+00    0.22361E+00    0
   19   17        29   31        1.21732         38.925         36.627            2.550            3.327         0.22361E+00    0.22361E+00    0
   19   17        31   33        0.97919         33.159         31.575            2.660            3.400         0.22361E+00    0.22361E+00    0
   19   17        33   35        1.06914         42.058         39.871            0.330            2.672         0.22361E+00    0.22361E+00    0
   19   17        35   37        0.20252         37.158         36.878           -3.310            3.415         0.22361E+00    0.22361E+00    0
   19   16        22   25        0.26973         24.513         24.845            1.950            2.472         0.22361E+00    0.22361E+00    0
   19   16        25   28        0.89800         37.998         36.330            2.810            2.371         0.22361E+00    0.22361E+00    0
   19   16        28   31        1.31306         41.256         38.635            2.820            2.885         0.22361E+00    0.22361E+00    0
   19   16        31   34        1.37110         39.064         36.476            4.290            3.331         0.22361E+00    0.22361E+00    0
   19   16        34   37        0.46775         40.091         39.165            1.800            2.679         0.22361E+00    0.22361E+00    0
   19   16        37   40        1.29985         49.131         46.041            3.680            6.159         0.22361E+00    0.22361E+00    0
   19   16        43   46        0.53155         47.942         46.715           18.060           12.671         0.22361E+00    0.22361E+00    0
   19   15        23   27        0.15540         29.043         28.818            2.550            2.555         0.22361E+00    0.22361E+00    0
   19   15        27   31        1.33908         42.129         39.400            2.460            2.499         0.22361E+00    0.22361E+00    0
   19   15        31   35        1.30301         38.673         36.234            3.440            3.070         0.22361E+00    0.22361E+00    0
   19   15        35   39        0.90156         42.555         40.680            3.250            4.463         0.22361E+00    0.22361E+00    0
   19   15        39   43        0.21932         40.931         40.488           10.830            9.674         0.22361E+00    0.22361E+00    0
   19   15        43   47        0.78314         47.819         45.998           17.700           13.231         0.22361E+00    0.22361E+00    0
   19   15        47   51        0.88855         53.259         50.952           17.920           15.093         0.22361E+00    0.22361E+00    0
   19   15        51   55        0.48366         59.912         58.502           19.620           15.855         0.22361E+00    0.22361E+00    0
   19   14        24   29        0.73349         34.774         33.521            2.620            2.537         0.22361E+00    0.22361E+00    0
   19   14        29   34        1.44282         39.757         36.990            3.580            3.304         0.22361E+00    0.22361E+00    0
   19   14        34   39        0.88286         41.465         39.675            2.560            3.815         0.22361E+00    0.22361E+00    0
   19   14        39   44        0.25755         40.901         40.379           10.940           10.065         0.22361E+00    0.22361E+00    0
   19   14        44   49        0.82538         49.384         47.387           14.270           14.259         0.22361E+00    0.22361E+00    0
   19   14        49   54        0.62835         57.308         55.535           14.960           15.876         0.22361E+00    0.22361E+00    0
   19   14        54   59        0.31480         56.477         55.620           19.530           16.100         0.22361E+00    0.22361E+00    0
   19   14        59   64        0.06176         48.610         48.744           17.790           16.343         0.22361E+00    0.22361E+00    0
   19   13        25   31        1.07296         39.807         37.728            2.980            2.614         0.22361E+00    0.22361E+00    0
   19   13        31   37        1.13996         39.446         37.260            3.420            3.440         0.22361E+00    0.22361E+00    0
   19   13        37   43        0.78985         44.181         42.472            6.620            8.245         0.22361E+00    0.22361E+00    0
   19   13        43   49        0.70756         49.035         47.330           14.430           14.093         0.22361E+00    0.22361E+00    0
   19   13        49   55        0.51512         57.926         56.457           17.520           16.169         0.22361E+00    0.22361E+00    0
   19   13        55   61        0.29947         56.784         55.951           14.070           16.728         0.22361E+00    0.22361E+00    0
   19   13        61   67        0.06329         49.046         48.937           14.370           16.661         0.22361E+00    0.22361E+00    0
   19   12        26   33        1.20435         40.696         38.318            3.420            2.800         0.22361E+00    0.22361E+00    0
   19   12        33   40        1.17227         44.714         42.169            2.910            4.675         0.22361E+00    0.22361E+00    0
   19   12        40   47        0.19336         42.795         42.401           15.110           12.460         0.22361E+00    0.22361E+00    0
   19   12        47   54        0.62310         56.151         54.430           16.910           16.083         0.22361E+00    0.22361E+00    0
   19   12        54   61        0.18693         56.296         55.772           16.790           16.746         0.22361E+00    0.22361E+00    0
   19   12        61   68        0.01837         48.719         48.733           17.750           16.872         0.22361E+00    0.22361E+00    0
   19   11        27   35        1.31917         42.975         40.232            3.660            2.919         0.22361E+00    0.22361E+00    0
   19   11        35   43        0.73198         43.337         41.780            5.760            7.106         0.22361E+00    0.22361E+00    0
   19   11        43   51        0.56350         50.338         48.962            9.350           14.812         0.22361E+00    0.22361E+00    0
   19   11        51   59        0.25993         59.516         58.844           10.210           16.696         0.22361E+00    0.22361E+00    0
   19   11        59   67        0.23288         50.334         50.799            9.960           16.985         0.22361E+00    0.22361E+00    0
   19   10        28   37        1.24625         41.995         39.458            2.730            3.446         0.22361E+00    0.22361E+00    0
   19   10        37   46        0.78428         45.942         44.176            9.710            9.975         0.22361E+00    0.22361E+00    0
   19   10        46   55        0.78688         56.811         54.654           22.520           16.156         0.22361E+00    0.22361E+00    0
   19   10        55   64        0.41186         55.427         54.382           24.450           16.994         0.22361E+00    0.22361E+00    0
   19    9        29   39        1.30604         43.086         40.362            3.920            4.042         0.22361E+00    0.22361E+00    0
   19    9        39   49        0.31730         46.068         45.344           11.930           12.806         0.22361E+00    0.22361E+00    0
   19    9        49   59        0.26882         59.032         58.246           15.590           16.803         0.22361E+00    0.22361E+00    0
   19    9        59   69        0.24227         50.589         51.191           14.680           17.135         0.22361E+00    0.22361E+00    0
   20   19        21   22        4.12866         38.450         31.279            2.500            3.023         0.22361E+00    0.22361E+00    0
   20   19        22   23        1.49112         22.070         23.779            1.520            2.289         0.22361E+00    0.22361E+00    0
   20   19        23   24        1.65926         21.203         23.037            2.110            2.208         0.22361E+00    0.22361E+00    0
   20   19        24   25        0.91182         24.454         25.595            2.150            3.049         0.22361E+00    0.22361E+00    0
   20   19        25   26        0.06545         31.556         31.659            2.370            2.718         0.22361E+00    0.22361E+00    0
   20   19        26   27        0.35496         32.534         31.962            3.150            2.728         0.22361E+00    0.22361E+00    0
   20   19        27   28        0.79532         41.048         39.447            1.940            1.955         0.22361E+00    0.22361E+00    0
   20   19        28   29        0.73616         37.557         36.200            3.850            2.560         0.22361E+00    0.22361E+00    0
   20   18        22   24        1.36199         21.260         22.759            1.750            2.307         0.22361E+00    0.22361E+00    0
   20   18        24   26        0.34493         26.720         27.184            2.500            2.925         0.22361E+00    0.22361E+00    0
   20   18        26   28        0.65172         35.007         33.885            3.330            2.365         0.22361E+00    0.22361E+00    0
   20   18        28   30        0.87606         36.792         35.215            3.240            2.916         0.22361E+00    0.22361E+00    0
   20   18        30   32        1.34154         37.535         35.101            5.100            3.281         0.22361E+00    0.22361E+00    0
   20   18        32   34        1.14956         36.324         34.297            5.070            3.116         0.22361E+00    0.22361E+00    0
   20   18        34   36        0.36402         37.479         36.845            8.710            2.489         0.22361E+00    0.22361E+00    0
   20   17        23   26        0.73257         24.658         25.577            2.290            2.612         0.22361E+00    0.22361E+00    0
   20   17        26   29        0.80749         36.786         35.331            2.590            2.417         0.22361E+00    0.22361E+00    0
   20   17        29   32        1.21487         38.703         36.422            3.540            3.363         0.22361E+00    0.22361E+00    0
   20   17        32   35        1.06237         37.832         35.875            2.230            2.718         0.22361E+00    0.22361E+00    0
   20   17        35   38        0.40558         40.250         39.448            0.960            3.669         0.22361E+00    0.22361E+00    0
   20   17        38   41        0.93970         43.999         41.990            2.330            7.221         0.22361E+00    0.22361E+00    0
   20   17        44   47        0.72471         49.429         47.731           22.410           13.458         0.22361E+00    0.22361E+00    0
   20   16        24   28        0.28319         31.982         31.532            2.730            2.658         0.22361E+00    0.22361E+00    0
   20   16        28   32        1.21298         40.048         37.691            3.010            2.998         0.22361E+00    0.22361E+00    0
   20   16        32   36        1.01581         39.535         37.578            3.380            2.924         0.22361E+00    0.22361E+00    0
   20   16        36   40        0.97092         46.217         44.027            5.470            4.964         0.22361E+00    0.22361E+00    0
   20   16        40   44        0.17470         40.542         40.898            9.920           10.108         0.22361E+00    0.22361E+00    0
   20   16        44   48        0.78813         50.722         48.762           12.500           13.604         0.22361E+00    0.22361E+00    0
   20   16        48   52        0.73363         57.395         55.331           12.550           15.191         0.22361E+00    0.22361E+00    0
   20   16        52   56        0.41692         66.904         65.543           11.790           15.583         0.22361E+00    0.22361E+00    0
   20   15        25   30        0.80375         37.119         35.656            2.730            2.535         0.22361E+00    0.22361E+00    0
   20   15        30   35        1.39607         39.547         36.881            3.580            3.037         0.22361E+00    0.22361E+00    0
   20   15        35   40        0.93642         43.784         41.783            2.750            4.858         0.22361E+00    0.22361E+00    0
   20   15        40   45        0.05457         40.988         41.078           12.480           10.840         0.22361E+00    0.22361E+00    0
   20   15        45   50        0.91511         50.304         48.054           13.150           14.246         0.22361E+00    0.22361E+00    0
   20   15        50   55        0.57193         63.101         61.322           15.600           15.725         0.22361E+00    0.22361E+00    0
   20   14        26   32        1.06023         38.992         36.979            3.100            2.589         0.22361E+00    0.22361E+00    0
   20   14        32   38        0.95142         39.545         37.709            1.810            3.215         0.22361E+00    0.22361E+00    0
   20   14        38   44        0.70596         43.343         41.840            8.750            8.888         0.22361E+00    0.22361E+00    0
   20   14        44   50        0.91156         49.537         47.335           16.840           14.148         0.22361E+00    0.22361E+00    0
   20   14        50   56        0.65518         62.592         60.589           19.320           15.863         0.22361E+00    0.22361E+00    0
   20   14        56   62        0.35346         54.875         53.930           19.230           16.198         0.22361E+00    0.22361E+00    0
   20   14        62   68        0.01734         49.199         49.236           15.980           16.375         0.22361E+00    0.22361E+00    0
   20   13        27   34        1.23991         41.294         38.812            3.710            2.800         0.22361E+00    0.22361E+00    0
   20   13        34   41        0.80964         42.430         40.746            5.180            4.850         0.22361E+00    0.22361E+00    0
   20   13        41   48        0.45923         45.790         44.792            6.040           12.742         0.22361E+00    0.22361E+00    0
   20   13        48   55        0.71605         59.206         57.170            7.880           15.824         0.22361E+00    0.22361E+00    0
   20   13        62   69        0.24665         49.600         49.988            7.200           16.670         0.22361E+00    0.22361E+00    0
   20   12        28   36        1.21650         40.458         38.070            3.390            3.244         0.22361E+00    0.22361E+00    0
   20   12        36   44        0.69153         43.710         42.225            5.990            7.553         0.22361E+00    0.22361E+00    0
   20   12        44   52        0.82237         52.083         49.984           14.750           15.051         0.22361E+00    0.22361E+00    0
   20   11        29   38        1.19379         41.263         38.872            3.870            3.593         0.22361E+00    0.22361E+00    0
   20   11        38   47        0.74257         45.928         44.256            8.940           10.781         0.22361E+00    0.22361E+00    0
   20   11        47   56        0.56768         57.771         56.155           14.520           16.022         0.22361E+00    0.22361E+00    0
   20   11        56   65        0.15365         53.823         53.412           15.950           16.693         0.22361E+00    0.22361E+00    0
   20   10        30   40        1.29240         42.430         39.775            3.900            4.146         0.22361E+00    0.22361E+00    0
   20   10        40   50        0.30133         45.186         44.513           11.670           13.109         0.22361E+00    0.22361E+00    0
   21   20        22   23        1.85016         31.248         28.487            1.470            1.863         0.22361E+00    0.22361E+00    0
   21   20        23   24        1.40306         20.842         22.356            2.100            1.774         0.22361E+00    0.22361E+00    0
   21   20        24   25        0.69484         22.439         23.232            2.110            2.631         0.22361E+00    0.22361E+00    0
   21   20        25   26        0.38261         28.813         28.267            1.920            2.377         0.22361E+00    0.22361E+00    0
