x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
2.460293,0.000000,280.993873,49.0,49.0,1.0,5.0,14.2779,21.75165,1.15466,-1.15477,0.0,-4.32165,70.03831096
27.578300,0.000000,279.309783,50.0,50.0,1.0,5.0,18.84056,34.35259,1.27509,-1.27535,0.0,-2.98108,53.0769786
5.388977,0.000000,282.753407,51.0,51.0,1.0,5.0,13.8645,23.02782,1.1419,-1.14202,0.0,-4.07936,72.12665441
50.809253,0.000000,276.295297,52.0,52.0,1.0,5.0,17.44048,23.62623,1.24156,-1.24168,0.0,-3.28433,57.33787143
10.367013,0.000000,282.413643,53.0,53.0,1.0,5.0,13.94237,26.46202,1.14434,-1.14449,0.0,-3.63272,71.7238174
15.738137,0.000000,279.329543,54.0,54.0,1.0,5.0,15.12636,29.6872,1.17973,-1.17993,0.0,-3.23905,66.10975806
30.631470,0.000000,277.736493,55.0,55.0,1.0,5.0,19.11385,33.45869,1.28135,-1.28159,0.0,-3.00982,52.31808348
30.145930,0.000000,277.283913,56.0,56.0,1.0,5.0,18.84132,33.17638,1.27511,-1.27535,0.0,-2.89736,53.07483764
47.548220,0.000000,276.897800,57.0,57.0,1.0,5.0,18.29635,26.05343,1.26236,-1.26251,0.0,-3.15881,54.65571002
43.591090,0.000000,276.226817,58.0,58.0,1.0,5.0,19.10886,28.75713,1.28123,-1.28141,0.0,-3.36446,52.33174559
15.081763,0.000000,279.693180,59.0,59.0,1.0,5.0,14.97311,29.36359,1.17531,-1.1755,0.0,-3.24191,66.78639241
34.948040,0.000000,280.258650,60.0,60.0,1.0,5.0,20.98449,34.84089,1.3219,-1.32216,0.0,-2.94535,47.65424368
24.982110,0.000000,279.255970,61.0,61.0,1.0,5.0,17.85268,33.60244,1.2517,-1.25195,0.0,-2.97454,56.01399902
26.923597,0.000000,278.291067,62.0,62.0,1.0,5.0,18.23949,33.47957,1.26101,-1.26126,0.0,-2.85012,54.82609437
38.915407,0.000000,279.904733,63.0,63.0,1.0,5.0,21.05269,33.25114,1.32331,-1.32355,0.0,-2.90827,47.49986819
24.359867,0.000000,279.594067,64.0,64.0,1.0,5.0,17.67888,33.49469,1.24745,-1.2477,0.0,-2.98929,56.56466926
37.992953,0.000000,280.306893,65.0,65.0,1.0,5.0,21.22976,33.83827,1.32695,-1.32719,0.0,-3.11842,47.10368841
17.374230,0.000000,281.653790,66.0,66.0,1.0,5.0,15.59793,31.1642,1.19307,-1.19328,0.0,-3.26528,64.11107115
12.442707,0.000000,282.670260,67.0,67.0,1.0,5.0,14.23903,27.95133,1.15348,-1.15365,0.0,-3.52863,70.22950299
12.410080,0.000000,278.235940,68.0,68.0,1.0,5.0,14.5795,27.46765,1.16374,-1.16391,0.0,-3.43466,68.5894578
7.386267,0.000000,282.194763,69.0,69.0,1.0,5.0,13.80993,24.55829,1.14019,-1.14032,0.0,-4.08156,72.4116632
15.753990,0.000000,278.595730,70.0,70.0,1.0,5.0,15.18521,29.34477,1.18142,-1.18161,0.0,-3.27506,65.85355092
34.467363,0.000000,280.336447,71.0,71.0,1.0,5.0,20.9355,34.97764,1.32088,-1.32115,0.0,-3.17009,47.76575673
6.287053,0.000000,279.888713,72.0,72.0,1.0,5.0,14.09274,24.14231,1.149,-1.14912,0.0,-3.80204,70.95852191
4.322113,0.000000,283.027910,73.0,73.0,1.0,5.0,13.93513,22.2859,1.14411,-1.14422,0.0,-4.32639,71.76108153
17.338560,0.000000,282.211883,74.0,74.0,1.0,5.0,15.63974,31.23325,1.19423,-1.19444,0.0,-3.28433,63.93968186
21.394720,0.000000,279.028163,75.0,75.0,1.0,5.0,16.69485,32.25568,1.22258,-1.22281,0.0,-3.17219,59.89871128
6.966503,0.000000,282.158797,76.0,76.0,1.0,5.0,13.81427,24.2832,1.14033,-1.14046,0.0,-4.12313,72.38891378
51.408030,0.000000,277.312273,77.0,77.0,1.0,5.0,17.40256,23.37673,1.24061,-1.24073,0.0,-3.49151,57.46281007
25.009680,0.000000,278.566890,78.0,78.0,1.0,5.0,17.65913,33.06755,1.24697,-1.24721,0.0,-3.01996,56.62793127
25.966097,0.000000,280.664547,79.0,79.0,1.0,5.0,18.5535,34.46524,1.26843,-1.26868,0.0,-2.93046,53.89818633
50.973543,0.000000,277.602027,80.0,80.0,1.0,5.0,17.52837,23.7212,1.24374,-1.24386,0.0,-3.35617,57.05037034
5.734487,0.000000,279.454847,81.0,81.0,1.0,5.0,14.15975,23.72186,1.15106,-1.15118,0.0,-3.84748,70.6227158
12.839693,0.000000,282.351133,82.0,82.0,1.0,5.0,14.33426,28.27224,1.15638,-1.15655,0.0,-3.52011,69.76293161
11.873287,0.000000,278.679097,83.0,83.0,1.0,5.0,14.44288,27.13018,1.15965,-1.15981,0.0,-3.58066,69.23826827
35.845653,0.000000,280.588527,84.0,84.0,1.0,5.0,21.23213,34.81735,1.32699,-1.32726,0.0,-3.00531,47.09843054
0.072583,0.000000,283.490777,85.0,85.0,1.0,5.0,14.51891,19.64947,1.16193,-1.16202,0.0,-4.7975,68.87569384
15.354810,0.000000,281.816257,86.0,86.0,1.0,5.0,15.00961,29.99926,1.17637,-1.17656,0.0,-3.43127,66.6239829
17.618353,0.000000,279.764567,87.0,87.0,1.0,5.0,15.63323,30.87635,1.19405,-1.19426,0.0,-3.17922,63.96630767
45.976407,0.000000,278.807000,88.0,88.0,1.0,5.0,19.24349,27.90405,1.28428,-1.28445,0.0,-3.12923,51.96562578
23.522947,0.000000,281.453923,89.0,89.0,1.0,5.0,17.9181,34.0592,1.25329,-1.25354,0.0,-3.43792,55.80948873
0.783167,0.000000,280.037810,90.0,90.0,1.0,5.0,14.58797,20.83036,1.16399,-1.16409,0.0,-4.40627,68.54963371
22.796067,0.000000,280.456597,91.0,91.0,1.0,5.0,17.33227,33.34021,1.23886,-1.2391,0.0,-3.10735,57.69584711
35.712137,0.000000,279.587340,92.0,92.0,1.0,5.0,20.83426,34.26308,1.31878,-1.31903,0.0,-3.02292,47.99786505
5.034933,0.000000,279.857293,93.0,93.0,1.0,5.0,14.16647,23.32492,1.15126,-1.15138,0.0,-3.91011,70.58921524
3.537373,0.000000,278.295720,94.0,94.0,1.0,5.0,14.48538,22.49151,1.16093,-1.16104,0.0,-3.86501,69.03512369
4.936960,0.000000,281.880563,95.0,95.0,1.0,5.0,13.93897,23.02523,1.14423,-1.14435,0.0,-3.9748,71.74131231
14.910647,0.000000,281.751497,96.0,96.0,1.0,5.0,14.90037,29.74181,1.1732,-1.17339,0.0,-3.68109,67.11242741
25.470150,0.000000,280.307057,97.0,97.0,1.0,5.0,18.29264,34.22975,1.26228,-1.26253,0.0,-2.9085,54.66679495
35.468850,0.000000,278.210490,98.0,98.0,1.0,5.0,20.1405,33.37641,1.30407,-1.30431,0.0,-2.79035,49.65120032
22.785123,0.000000,281.844453,99.0,99.0,1.0,5.0,17.68553,33.83725,1.24762,-1.24787,0.0,-3.29759,56.54340017
56.777500,0.000000,277.407643,100.0,100.0,1.0,5.0,16.31219,19.60582,1.21251,-1.2126,0.0,-3.65383,61.303847
17.069790,0.000000,279.355230,101.0,101.0,1.0,5.0,15.44353,30.41118,1.18875,-1.18895,0.0,-3.11315,64.75203532
0.376743,0.000000,283.209730,102.0,102.0,1.0,5.0,14.45873,19.9668,1.16013,-1.16022,0.0,-4.61481,69.16236765
21.978840,0.000000,282.015633,103.0,103.0,1.0,5.0,17.41457,33.55834,1.24091,-1.24116,0.0,-3.29839,57.4231807
21.040987,0.000000,279.432027,104.0,104.0,1.0,5.0,16.56176,32.21196,1.21911,-1.21933,0.0,-3.34479,60.38005623
39.292423,0.000000,276.224513,105.0,105.0,1.0,5.0,19.41772,30.60312,1.2882,-1.2884,0.0,-2.86728,51.49935214
38.829193,0.000000,279.386097,106.0,106.0,1.0,5.0,20.74889,32.92001,1.31699,-1.31723,0.0,-2.92188,48.19534925
11.361697,0.000000,281.936290,107.0,107.0,1.0,5.0,14.1029,27.25623,1.14931,-1.14947,0.0,-3.6555,70.90740202
11.855167,0.000000,281.916877,108.0,108.0,1.0,5.0,14.15925,27.52652,1.15104,-1.1512,0.0,-3.68142,70.62520967
1.709627,0.000000,282.932580,109.0,109.0,1.0,5.0,14.27862,20.8294,1.15469,-1.15478,0.0,-4.51894,70.03477927
0.240517,0.000000,280.010210,110.0,110.0,1.0,5.0,14.65915,20.56902,1.16611,-1.1662,0.0,-4.48485,68.21677928
4.988010,0.000000,280.591857,111.0,111.0,1.0,5.0,14.04977,23.25778,1.14767,-1.14779,0.0,-4.00086,71.17554238
2.758560,0.000000,278.719343,112.0,112.0,1.0,5.0,14.51821,22.07,1.16191,-1.16202,0.0,-3.88473,68.8790147
36.661667,0.000000,279.370917,113.0,113.0,1.0,5.0,20.77569,33.78867,1.31756,-1.3178,0.0,-3.16515,48.13317873
57.175200,0.000000,276.560303,114.0,114.0,1.0,5.0,16.30695,19.40803,1.21237,-1.21245,0.0,-3.69175,61.3235461
35.174760,0.000000,279.642377,115.0,115.0,1.0,5.0,20.778,34.40716,1.3176,-1.31786,0.0,-2.91621,48.12782751
2.669313,0.000000,279.562073,116.0,116.0,1.0,5.0,14.37834,21.91577,1.15771,-1.15781,0.0,-3.95138,69.54905782
41.095423,0.000000,278.607587,117.0,117.0,1.0,5.0,20.20794,31.24544,1.30552,-1.30573,0.0,-3.23799,49.48549926
38.303800,0.000000,278.526897,118.0,118.0,1.0,5.0,20.34934,32.53038,1.30855,-1.30878,0.0,-3.13808,49.14164292
26.456630,0.000000,281.552707,119.0,119.0,1.0,5.0,19.12086,35.07983,1.28151,-1.28177,0.0,-3.11705,52.29890287
52.704673,0.000000,277.852247,120.0,120.0,1.0,5.0,17.12823,22.5054,1.23371,-1.23382,0.0,-3.57693,58.38314876
24.895137,0.000000,280.564640,121.0,121.0,1.0,5.0,18.13289,34.13287,1.25847,-1.25872,0.0,-2.97195,55.14840712
16.365663,0.000000,279.689533,122.0,122.0,1.0,5.0,15.27701,30.10308,1.18404,-1.18424,0.0,-3.22246,65.45783501
36.056483,0.000000,280.141867,123.0,123.0,1.0,5.0,21.04217,34.39094,1.32309,-1.32335,0.0,-2.95444,47.52361567
25.007857,0.000000,276.333730,124.0,124.0,1.0,5.0,17.28797,31.56314,1.23774,-1.23796,0.0,-3.17952,57.84369131
7.992397,0.000000,282.928623,125.0,125.0,1.0,5.0,13.76996,24.87115,1.13893,-1.13907,0.0,-3.79953,72.62185221
16.335403,0.000000,280.375083,126.0,126.0,1.0,5.0,15.24798,30.33487,1.18321,-1.18341,0.0,-3.21955,65.58245748
25.547290,0.000000,279.619757,127.0,127.0,1.0,5.0,18.10822,33.87195,1.25788,-1.25813,0.0,-3.0101,55.22353936
16.865913,0.000000,281.343543,128.0,128.0,1.0,5.0,15.43031,30.85588,1.18837,-1.18858,0.0,-3.23325,64.80751197
23.812807,0.000000,280.552140,129.0,129.0,1.0,5.0,17.72757,33.75955,1.24865,-1.2489,0.0,-3.14959,56.40931047
5.514383,0.000000,281.612003,130.0,130.0,1.0,5.0,13.90944,23.35621,1.14331,-1.14343,0.0,-3.92612,71.89362045
4.364767,0.000000,282.571850,131.0,131.0,1.0,5.0,13.95188,22.49253,1.14463,-1.14474,0.0,-4.30907,71.6749284
4.397863,0.000000,281.567300,132.0,132.0,1.0,5.0,13.99552,22.75685,1.14599,-1.1461,0.0,-4.25156,71.45143589
37.800107,0.000000,278.200077,133.0,133.0,1.0,5.0,20.28067,32.63774,1.30708,-1.30731,0.0,-3.04082,49.30803568
1.276153,0.000000,279.527987,134.0,134.0,1.0,5.0,14.52103,21.24446,1.162,-1.1621,0.0,-4.13484,68.86563832
14.428700,0.000000,279.345897,135.0,135.0,1.0,5.0,14.84229,28.95122,1.1715,-1.17168,0.0,-3.33043,67.37504792
28.683157,0.000000,281.074410,136.0,136.0,1.0,5.0,19.84578,35.49651,1.29767,-1.29794,0.0,-2.95293,50.38854608
2.019293,0.000000,278.235033,137.0,137.0,1.0,5.0,14.62571,21.6849,1.16512,-1.16522,0.0,-4.06476,68.37274908
35.274587,0.000000,280.650273,138.0,138.0,1.0,5.0,21.19813,34.91817,1.3263,-1.32656,0.0,-3.09291,47.17397242
13.842977,0.000000,280.451547,139.0,139.0,1.0,5.0,14.64744,28.84442,1.16576,-1.16594,0.0,-3.22007,68.27131567
27.153773,0.000000,279.739627,140.0,140.0,1.0,5.0,18.74343,34.40644,1.27285,-1.27311,0.0,-3.25681,53.35202788
22.243860,0.000000,281.687030,141.0,141.0,1.0,5.0,17.52697,33.67654,1.24371,-1.24395,0.0,-3.27722,57.05492735
51.921910,0.000000,276.398327,142.0,142.0,1.0,5.0,17.21254,22.91588,1.23585,-1.23596,0.0,-3.3143,58.09717799
52.297363,0.000000,277.416940,143.0,143.0,1.0,5.0,17.20307,22.77099,1.23561,-1.23572,0.0,-3.58442,58.1291595
48.642277,0.000000,276.922430,144.0,144.0,1.0,5.0,18.03253,25.30741,1.25606,-1.2562,0.0,-3.29881,55.45533544
0.514700,0.000000,278.285040,145.0,145.0,1.0,5.0,14.79961,20.90369,1.17025,-1.17035,0.0,-3.9563,67.56934811
23.695013,0.000000,279.266567,146.0,146.0,1.0,5.0,17.45552,33.25321,1.24193,-1.24217,0.0,-2.89613,57.28846806
28.196767,0.000000,281.406000,147.0,147.0,1.0,5.0,19.74819,35.48418,1.29553,-1.2958,0.0,-3.01975,50.6375521
13.259983,0.000000,281.437740,148.0,148.0,1.0,5.0,14.45862,28.55271,1.16013,-1.1603,0.0,-3.3909,69.16289383
28.753810,0.000000,279.268173,149.0,149.0,1.0,5.0,19.14195,34.46762,1.28199,-1.28224,0.0,-2.98784,52.24128158
18.968837,0.000000,281.533507,150.0,150.0,1.0,5.0,16.10163,31.95056,1.20687,-1.20709,0.0,-3.13353,62.10551354
7.821353,0.000000,281.814547,151.0,151.0,1.0,5.0,13.83395,24.9356,1.14095,-1.14108,0.0,-3.73621,72.28593424
5.556213,0.000000,280.934113,152.0,152.0,1.0,5.0,13.99604,23.57523,1.14601,-1.14613,0.0,-3.88419,71.44878123
15.757863,0.000000,281.412113,153.0,153.0,1.0,5.0,15.14438,30.28816,1.18025,-1.18045,0.0,-3.12745,66.03109536
41.652563,0.000000,278.428990,154.0,154.0,1.0,5.0,20.1188,30.94398,1.3036,-1.30381,0.0,-2.98766,49.70475376
41.183233,0.000000,277.343457,155.0,155.0,1.0,5.0,19.73415,30.52559,1.29522,-1.29542,0.0,-2.92813,50.67357854
40.633337,0.000000,276.242467,156.0,156.0,1.0,5.0,19.35823,30.05215,1.28687,-1.28706,0.0,-2.96081,51.65761539
29.256083,0.000000,280.188727,157.0,157.0,1.0,5.0,19.65405,35.1011,1.29345,-1.29372,0.0,-2.99293,50.8800985
1.256910,0.000000,278.717950,158.0,158.0,1.0,5.0,14.68087,21.28505,1.16675,-1.16685,0.0,-4.01295,68.11585417
5.072533,0.000000,278.232623,159.0,159.0,1.0,5.0,14.38952,23.32193,1.15805,-1.15816,0.0,-3.90184,69.49502138
28.188630,0.000000,278.239633,160.0,160.0,1.0,5.0,18.62414,33.68898,1.27008,-1.27032,0.0,-2.9759,53.69375445
28.881943,0.000000,277.167963,161.0,161.0,1.0,5.0,18.49865,33.0172,1.26714,-1.26738,0.0,-3.0027,54.05799883
58.139177,0.000000,276.874307,162.0,162.0,1.0,5.0,16.18507,18.85944,1.20911,-1.20919,0.0,-4.05842,61.78533673
25.056163,0.000000,281.481527,163.0,163.0,1.0,5.0,18.53695,34.61833,1.26804,-1.2683,0.0,-3.27089,53.94630724
36.659110,0.000000,278.157977,164.0,164.0,1.0,5.0,20.24268,33.02718,1.30627,-1.3065,0.0,-2.9413,49.40057344
37.310810,0.000000,277.162273,165.0,165.0,1.0,5.0,19.83099,32.09593,1.29734,-1.29757,0.0,-3.00455,50.42612598
33.713003,0.000000,279.053237,166.0,166.0,1.0,5.0,20.29863,34.41405,1.30747,-1.30772,0.0,-2.92833,49.26440848
52.395757,0.000000,276.833017,167.0,167.0,1.0,5.0,17.11897,22.58879,1.23348,-1.23359,0.0,-3.44475,58.41472939
10.994737,0.000000,281.557837,168.0,168.0,1.0,5.0,14.05069,26.88452,1.1477,-1.14785,0.0,-3.5704,71.170882
28.206453,0.000000,280.192530,169.0,169.0,1.0,5.0,19.33955,34.95575,1.28645,-1.28671,0.0,-2.94843,51.70751129
15.086217,0.000000,278.216827,170.0,170.0,1.0,5.0,15.05622,28.92753,1.17772,-1.1779,0.0,-3.33974,66.417733
49.151370,0.000000,277.315017,171.0,171.0,1.0,5.0,17.93693,24.99395,1.25375,-1.25388,0.0,-3.34925,55.75090052
16.897217,0.000000,280.718133,172.0,172.0,1.0,5.0,15.41407,30.7024,1.18792,-1.18812,0.0,-3.20877,64.87579205
9.498767,0.000000,278.171220,173.0,173.0,1.0,5.0,14.3291,25.69995,1.15622,-1.15636,0.0,-3.64699,69.78805368
40.597907,0.000000,278.263183,174.0,174.0,1.0,5.0,20.1972,31.41878,1.30529,-1.30551,0.0,-3.1527,49.51181352
4.407083,0.000000,280.956483,175.0,175.0,1.0,5.0,14.07518,22.9082,1.14845,-1.14857,0.0,-4.08183,71.04704878
6.538073,0.000000,278.233317,176.0,176.0,1.0,5.0,14.33737,24.15438,1.15647,-1.1566,0.0,-3.80272,69.74779893
41.760053,0.000000,277.774977,177.0,177.0,1.0,5.0,19.74563,30.34251,1.29547,-1.29567,0.0,-2.93,50.6441172
48.730010,0.000000,276.275287,178.0,178.0,1.0,5.0,17.88041,24.99989,1.25238,-1.25251,0.0,-3.3287,55.92712919
13.749930,0.000000,278.226293,179.0,179.0,1.0,5.0,14.8022,28.2067,1.17033,-1.1705,0.0,-3.43422,67.55752523
24.388737,0.000000,278.203520,180.0,180.0,1.0,5.0,17.42754,32.78269,1.24124,-1.24147,0.0,-3.04535,57.38044497
27.754370,0.000000,280.549720,181.0,181.0,1.0,5.0,19.21465,34.92303,1.28363,-1.2839,0.0,-3.06744,52.04362296
41.257407,0.000000,276.640673,182.0,182.0,1.0,5.0,19.38517,29.90427,1.28747,-1.28766,0.0,-3.03592,51.58582566
1.949290,0.000000,279.887800,183.0,183.0,1.0,5.0,14.4305,21.57103,1.15928,-1.15938,0.0,-4.16951,69.29766813
56.657600,0.000000,276.201070,184.0,184.0,1.0,5.0,16.3866,19.74761,1.21449,-1.21457,0.0,-3.5994,61.02547203
26.625090,0.000000,279.781637,185.0,185.0,1.0,5.0,18.58433,34.29674,1.26915,-1.2694,0.0,-3.09729,53.80877331
16.446153,0.000000,278.215857,186.0,186.0,1.0,5.0,15.33967,29.6393,1.18582,-1.18601,0.0,-3.27898,65.19045064
29.299613,0.000000,279.594233,187.0,187.0,1.0,5.0,19.3571,34.62253,1.28684,-1.2871,0.0,-3.03162,51.66063098
6.618803,0.000000,281.713717,188.0,188.0,1.0,5.0,13.85453,23.96907,1.14159,-1.14172,0.0,-3.9446,72.1785582
3.874820,0.000000,281.848947,189.0,189.0,1.0,5.0,14.03914,22.44603,1.14734,-1.14745,0.0,-4.32843,71.22943428
26.276313,0.000000,278.641377,190.0,190.0,1.0,5.0,18.07663,33.44008,1.25712,-1.25736,0.0,-2.88959,55.32004583
20.550300,0.000000,278.167543,191.0,191.0,1.0,5.0,16.35496,31.48054,1.21365,-1.21386,0.0,-3.14815,61.14353077
23.067477,0.000000,278.188613,192.0,192.0,1.0,5.0,17.02207,32.34867,1.23101,-1.23124,0.0,-3.0587,58.74726164
37.218380,0.000000,278.489020,193.0,193.0,1.0,5.0,20.33304,32.93854,1.3082,-1.30844,0.0,-2.99402,49.18103737
30.279383,0.000000,276.476137,194.0,194.0,1.0,5.0,18.5724,32.43947,1.26887,-1.2691,0.0,-2.96424,53.84333743
8.039150,0.000000,278.148133,195.0,195.0,1.0,5.0,14.31437,24.9438,1.15577,-1.15591,0.0,-3.88582,69.85986809
28.778910,0.000000,278.603883,196.0,196.0,1.0,5.0,18.84647,33.8636,1.27523,-1.27548,0.0,-3.01741,53.06033438
14.417300,0.000000,278.603357,197.0,197.0,1.0,5.0,14.91318,28.62222,1.17357,-1.17375,0.0,-3.36531,67.05477973
34.213363,0.000000,279.413297,198.0,198.0,1.0,5.0,20.47718,34.45638,1.31127,-1.31153,0.0,-3.1156,48.83484933
25.656613,0.000000,278.220107,199.0,199.0,1.0,5.0,17.82713,33.15403,1.25108,-1.25132,0.0,-3.02465,56.09427878
37.859623,0.000000,277.540203,200.0,200.0,1.0,5.0,19.93365,32.03702,1.29959,-1.29981,0.0,-3.08348,50.16642712
17.837207,0.000000,278.238877,201.0,201.0,1.0,5.0,15.66749,30.34723,1.195,-1.1952,0.0,-3.15485,63.82643295
22.705777,0.000000,280.955413,202.0,202.0,1.0,5.0,17.45372,33.56676,1.24189,-1.24213,0.0,-3.21248,57.29437621
23.696313,0.000000,278.565100,203.0,203.0,1.0,5.0,17.25407,32.66399,1.23689,-1.23712,0.0,-2.96655,57.95733992
