x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
31.241260,0.000000,251.847133,15.0,15.0,1.0,5.0,18.55217,1.36812,1.26839,-1.2684,0.0,-1.87516,53.90205027
14.744373,0.000000,252.762493,16.0,16.0,1.0,5.0,25.22759,-0.24282,1.40188,-1.40188,-5.0166,-2.4403,39.63914111
2.444670,0.000000,252.263957,17.0,17.0,1.0,5.0,21.38292,1.72602,1.33007,-1.33007,0.0,-3.20822,46.76629759
13.163150,0.000000,251.612287,18.0,18.0,1.0,5.0,24.51349,0.19026,1.38941,-1.38941,0.0,-2.57198,40.79386493
3.248740,0.000000,251.897897,19.0,19.0,1.0,5.0,21.63699,1.62592,1.3352,-1.3352,0.0,-3.03915,46.21714943
2.488800,0.000000,253.086753,20.0,20.0,1.0,5.0,21.51817,1.62523,1.33281,-1.33281,0.0,-3.18678,46.47235336
15.249860,0.000000,252.380900,21.0,21.0,1.0,5.0,25.14823,-0.24817,1.40051,-1.40051,-5.00576,-2.5392,39.76422993
13.880003,0.000000,251.673273,22.0,22.0,1.0,5.0,24.61989,0.10862,1.39129,-1.39129,0.0,-2.54037,40.61756572
0.206667,0.000000,252.382267,23.0,23.0,1.0,5.0,20.59009,2.05252,1.31366,-1.31366,0.0,-3.22546,48.56705337
25.471660,0.000000,252.309740,24.0,24.0,1.0,5.0,22.23845,-0.14367,1.3471,-1.3471,-5.18975,-1.98503,44.96716273
5.942540,0.000000,252.228203,25.0,25.0,1.0,5.0,22.75124,1.13514,1.35701,-1.35701,0.0,-3.2016,43.95364824
5.989353,0.000000,252.968117,26.0,26.0,1.0,5.0,23.05121,0.97087,1.36269,-1.36269,0.0,-3.21036,43.38167064
11.720780,0.000000,252.133747,27.0,27.0,1.0,5.0,24.55392,0.23936,1.39012,-1.39012,0.0,-2.55572,40.72669456
13.002177,0.000000,252.397160,28.0,28.0,1.0,5.0,24.88526,0.02426,1.39594,-1.39594,0.0,-2.84336,40.18443046
8.725290,0.000000,252.344147,29.0,29.0,1.0,5.0,23.86962,0.60417,1.37785,-1.37785,0.0,-3.0188,41.89425722
8.197293,0.000000,251.904160,30.0,30.0,1.0,5.0,23.45205,0.81011,1.37018,-1.37018,0.0,-2.94008,42.64019563
10.900057,0.000000,253.009203,31.0,31.0,1.0,5.0,24.79188,0.14416,1.39431,-1.39431,0.0,-2.88494,40.33578736
10.972900,0.000000,252.383570,32.0,32.0,1.0,5.0,24.45624,0.30422,1.38839,-1.38839,0.0,-2.57764,40.88935993
3.847970,0.000000,252.406140,33.0,33.0,1.0,5.0,22.03265,1.44088,1.34307,-1.34307,0.0,-3.32744,45.38718674
28.607157,0.000000,252.045170,34.0,34.0,1.0,5.0,20.48079,0.44544,1.31135,-1.31135,0.0,-2.00371,48.82624157
1.900863,0.000000,253.472480,35.0,35.0,1.0,5.0,21.25827,1.72553,1.32753,-1.32753,0.0,-3.3013,47.04051647
0.993010,0.000000,252.375620,36.0,36.0,1.0,5.0,20.82036,1.9526,1.31849,-1.31849,0.0,-3.29846,48.02990919
11.300753,0.000000,253.603133,37.0,37.0,1.0,5.0,25.17625,-0.05471,1.40099,-1.40099,-5.66289,-2.68287,39.71997418
4.572630,0.000000,252.392847,38.0,38.0,1.0,5.0,22.27035,1.338,1.34773,-1.34773,0.0,-3.37547,44.90275187
16.429710,0.000000,251.663700,39.0,39.0,1.0,5.0,24.67226,-0.1113,1.39221,-1.39221,-5.34573,-2.66514,40.53134978
6.672550,0.000000,251.828507,40.0,40.0,1.0,5.0,22.93806,1.05512,1.36056,-1.36056,0.0,-3.10153,43.59566589
3.770393,0.000000,254.472097,41.0,41.0,1.0,5.0,22.20435,1.26494,1.34644,-1.34644,0.0,-3.3014,45.03622038
0.744467,0.000000,253.542560,42.0,42.0,1.0,5.0,20.7626,1.93497,1.31728,-1.31728,0.0,-3.51058,48.1635248
35.408340,0.000000,252.515007,43.0,43.0,1.0,5.0,16.25321,2.68634,1.21094,-1.21094,0.0,-1.76018,61.52630773
0.280000,0.000000,254.561287,44.0,44.0,1.0,5.0,20.55792,1.97186,1.31298,-1.31298,0.0,-3.29633,48.64305338
33.080130,0.000000,252.798947,45.0,45.0,1.0,5.0,17.7455,1.57138,1.24909,-1.24909,0.0,-1.80213,56.35231467
24.882680,0.000000,253.351287,46.0,46.0,1.0,5.0,23.26209,-0.67039,1.36665,-1.36665,-4.54032,-1.96233,42.98839872
31.909043,0.000000,252.858890,47.0,47.0,1.0,5.0,18.52439,1.11435,1.26774,-1.26774,0.0,-1.80375,53.98288419
30.728873,0.000000,252.925350,48.0,48.0,1.0,5.0,19.32627,0.70217,1.28615,-1.28615,0.0,-1.8239,51.74304198
28.331420,0.000000,253.133760,49.0,49.0,1.0,5.0,21.1133,-0.04393,1.32456,-1.32456,-5.68182,-1.9209,47.3635102
29.509423,0.000000,252.957200,50.0,50.0,1.0,5.0,20.20639,0.31227,1.30549,-1.30549,0.0,-1.72372,49.48929522
22.507617,0.000000,253.422903,51.0,51.0,1.0,5.0,24.52454,-0.85141,1.3896,-1.3896,-4.45946,-1.95289,40.77548447
7.294180,0.000000,254.257817,52.0,52.0,1.0,5.0,23.93679,0.5248,1.37907,-1.37907,0.0,-3.03927,41.77669604
38.956603,0.000000,252.102900,53.0,53.0,1.0,5.0,14.32387,4.68965,1.15606,-1.15607,0.0,-1.73807,69.81353503
13.136363,0.000000,253.886637,54.0,54.0,1.0,5.0,25.6609,-0.35501,1.40927,-1.40927,-4.85903,-2.41416,38.96979451
19.034250,0.000000,253.616633,55.0,55.0,1.0,5.0,25.65014,-0.89973,1.40909,-1.40909,-4.45498,-2.24014,38.98614199
17.376907,0.000000,252.721497,56.0,56.0,1.0,5.0,25.17929,-0.46307,1.40104,-1.40104,-4.7354,-2.31666,39.71517862
2.607420,0.000000,254.527953,57.0,57.0,1.0,5.0,21.62606,1.50865,1.33498,-1.33498,0.0,-3.30327,46.24050798
37.763533,0.000000,252.146353,58.0,58.0,1.0,5.0,14.92614,3.99077,1.17395,-1.17395,0.0,-1.60715,66.99655772
6.118973,0.000000,254.329793,59.0,59.0,1.0,5.0,23.3762,0.76986,1.36877,-1.36877,0.0,-3.13926,42.77855254
34.245243,0.000000,252.686000,60.0,60.0,1.0,5.0,16.9903,2.09559,1.2302,-1.2302,0.0,-1.78448,58.85711259
40.162370,0.000000,251.999440,61.0,61.0,1.0,5.0,13.84016,5.33668,1.14114,-1.14115,0.0,-1.75265,72.25349996
30.067187,0.000000,252.571440,62.0,62.0,1.0,5.0,19.67758,0.58245,1.29397,-1.29397,0.0,-1.67885,50.81925725
8.467240,0.000000,254.204487,63.0,63.0,1.0,5.0,24.44391,0.297,1.38817,-1.38817,0.0,-2.97798,40.90998535
14.302203,0.000000,253.854167,64.0,64.0,1.0,5.0,25.8149,-0.49889,1.41187,-1.41187,-4.71387,-2.41568,38.73731837
45.991170,0.000000,251.636863,65.0,65.0,1.0,5.0,12.21329,8.5862,1.08683,-1.08685,0.0,-1.8524,81.87801976
23.728650,0.000000,253.399650,66.0,66.0,1.0,5.0,23.89663,-0.76933,1.37834,-1.37834,-4.49223,-1.97004,41.84690477
1.422793,0.000000,254.553343,67.0,67.0,1.0,5.0,21.07787,1.74437,1.32383,-1.32383,0.0,-3.29344,47.443124
44.821073,0.000000,251.701147,68.0,68.0,1.0,5.0,12.45888,7.92828,1.09548,-1.09549,0.0,-1.85714,80.26403657
42.417913,0.000000,251.853780,69.0,69.0,1.0,5.0,13.12928,6.50185,1.11824,-1.11825,0.0,-1.82147,76.16563894
43.617250,0.000000,251.701590,70.0,70.0,1.0,5.0,12.77305,7.20986,1.10629,-1.10631,0.0,-1.68187,78.2898368
16.675753,0.000000,253.728917,71.0,71.0,1.0,5.0,25.89327,-0.73876,1.41319,-1.41319,-4.54468,-2.29791,38.62007386
9.644087,0.000000,254.137427,72.0,72.0,1.0,5.0,24.8696,0.10054,1.39567,-1.39567,0.0,-2.86274,40.20973397
20.224540,0.000000,253.604683,73.0,73.0,1.0,5.0,25.35002,-0.91253,1.40398,-1.40398,-4.44373,-2.29892,39.44770063
32.472507,0.000000,252.491170,74.0,74.0,1.0,5.0,18.07607,1.40906,1.2571,-1.2571,0.0,-1.79561,55.32175965
31.294583,0.000000,252.550907,75.0,75.0,1.0,5.0,18.85306,0.98069,1.27538,-1.27538,0.0,-1.784,53.04178738
28.840843,0.000000,252.690960,76.0,76.0,1.0,5.0,20.58344,0.21437,1.31352,-1.31352,0.0,-1.75218,48.58274419
3.164480,0.000000,254.166717,77.0,77.0,1.0,5.0,21.9107,1.39826,1.34066,-1.34066,0.0,-3.33942,45.63980156
24.297997,0.000000,253.030937,78.0,78.0,1.0,5.0,23.4733,-0.65732,1.37057,-1.37057,-4.5528,-2.00556,42.60159415
21.662503,0.000000,252.748187,79.0,79.0,1.0,5.0,24.48628,-0.62029,1.38892,-1.38892,-4.59633,-2.34844,40.83919648
26.081840,0.000000,253.303907,80.0,80.0,1.0,5.0,22.56195,-0.5092,1.35338,-1.35338,-4.64648,-1.95967,44.32241008
19.637680,0.000000,253.312427,81.0,81.0,1.0,5.0,25.40988,-0.85687,1.405,-1.405,-4.47209,-2.24522,39.35477066
33.635373,0.000000,252.417167,82.0,82.0,1.0,5.0,17.31634,1.89955,1.23846,-1.23846,0.0,-1.77874,57.74892385
6.683153,0.000000,253.960943,83.0,83.0,1.0,5.0,23.62456,0.67012,1.37336,-1.37336,0.0,-3.15183,42.32883067
15.488133,0.000000,253.793317,84.0,84.0,1.0,5.0,25.89637,-0.62648,1.41324,-1.41324,-4.61633,-2.35563,38.61545074
38.336803,0.000000,251.742587,85.0,85.0,1.0,5.0,14.58441,4.40548,1.16389,-1.16389,0.0,-1.63152,68.56636641
7.861420,0.000000,253.908970,86.0,86.0,1.0,5.0,24.15519,0.43282,1.38301,-1.38301,0.0,-3.08679,41.39897057
15.926020,0.000000,252.728140,87.0,87.0,1.0,5.0,25.25294,-0.34727,1.40231,-1.40231,-4.86164,-2.4088,39.59934962
39.562307,0.000000,251.699007,88.0,88.0,1.0,5.0,14.05189,5.05975,1.14773,-1.14774,0.0,-1.67308,71.16480417
23.096267,0.000000,253.049220,89.0,89.0,1.0,5.0,24.08046,-0.7375,1.38166,-1.38166,-4.5139,-1.85777,41.5274459
13.675233,0.000000,253.507470,90.0,90.0,1.0,5.0,25.63793,-0.376,1.40888,-1.40888,-4.83369,-2.49386,39.00470904
25.477853,0.000000,252.995193,91.0,91.0,1.0,5.0,22.82877,-0.53726,1.35848,-1.35848,-4.6283,-1.89636,43.80437492
1.990213,0.000000,254.203520,92.0,92.0,1.0,5.0,21.34081,1.64101,1.32921,-1.32921,0.0,-3.25276,46.85857753
1.241783,0.000000,253.150233,93.0,93.0,1.0,5.0,20.98048,1.85204,1.32182,-1.32182,0.0,-3.32323,47.66335184
9.040217,0.000000,253.857470,94.0,94.0,1.0,5.0,24.6185,0.2209,1.39126,-1.39126,0.0,-2.98811,40.61985905
0.836127,0.000000,254.214630,95.0,95.0,1.0,5.0,20.81074,1.87056,1.31829,-1.31829,0.0,-3.34835,48.05211155
32.433173,0.000000,251.798917,96.0,96.0,1.0,5.0,17.83385,1.77764,1.25125,-1.25125,0.0,-1.89606,56.07314181
37.127483,0.000000,251.895293,97.0,97.0,1.0,5.0,15.23421,3.6989,1.18282,-1.18282,0.0,-1.66775,65.64173659
0.094870,0.000000,253.164823,98.0,98.0,1.0,5.0,20.54106,2.03828,1.31262,-1.31262,0.0,-3.34742,48.68297936
34.790250,0.000000,252.264340,99.0,99.0,1.0,5.0,16.57012,2.4576,1.21933,-1.21933,0.0,-1.78651,60.34959312
14.853670,0.000000,253.480817,100.0,100.0,1.0,5.0,25.75521,-0.51086,1.41087,-1.41087,-4.70256,-2.39735,38.82709557
3.135210,0.000000,253.456557,101.0,101.0,1.0,5.0,21.8125,1.49484,1.33871,-1.33871,0.0,-3.34676,45.84527221
5.405730,0.000000,253.356407,102.0,102.0,1.0,5.0,22.82872,1.06204,1.35848,-1.35848,0.0,-3.26199,43.80447086
16.999583,0.000000,252.367537,103.0,103.0,1.0,5.0,25.05624,-0.33893,1.39892,-1.39892,-4.8688,-2.67343,39.91021797
16.054997,0.000000,253.422233,104.0,104.0,1.0,5.0,25.78501,-0.62488,1.41137,-1.41137,-4.61557,-2.32212,38.78222269
35.945623,0.000000,252.120613,105.0,105.0,1.0,5.0,15.87426,3.06252,1.20069,-1.2007,0.0,-1.81164,62.99506245
4.316207,0.000000,254.108833,106.0,106.0,1.0,5.0,22.48642,1.15817,1.35192,-1.35192,0.0,-3.32701,44.47128534
40.726630,0.000000,251.686750,107.0,107.0,1.0,5.0,13.6224,5.67864,1.13425,-1.13426,0.0,-1.95781,73.40850364
18.443123,0.000000,253.342467,108.0,108.0,1.0,5.0,25.64523,-0.82185,1.40901,-1.40901,-4.49421,-2.27725,38.99360622
27.712060,0.000000,252.927660,109.0,109.0,1.0,5.0,21.43266,-0.11751,1.33108,-1.33108,-5.261,-2.08622,46.65776437
5.492563,0.000000,254.035417,110.0,110.0,1.0,5.0,23.05641,0.91779,1.36279,-1.36279,0.0,-3.20974,43.3718866
6.640367,0.000000,253.278277,111.0,111.0,1.0,5.0,23.34372,0.83401,1.36817,-1.36817,0.0,-3.18581,42.83807379
10.802747,0.000000,254.091723,112.0,112.0,1.0,5.0,25.17137,-0.04812,1.40091,-1.40091,-5.71854,-2.79515,39.72767474
17.254627,0.000000,253.388083,113.0,113.0,1.0,5.0,25.74432,-0.73298,1.41068,-1.41068,-4.54559,-2.30564,38.84351966
4.265393,0.000000,253.488900,114.0,114.0,1.0,5.0,22.32767,1.27753,1.34884,-1.34884,0.0,-3.53059,44.7874767
41.811063,0.000000,251.628867,115.0,115.0,1.0,5.0,13.29784,6.21369,1.12378,-1.12379,0.0,-1.99925,75.20018289
10.203500,0.000000,253.809150,116.0,116.0,1.0,5.0,24.98305,0.04747,1.39765,-1.39765,0.0,-2.93497,40.0271384
17.858873,0.000000,253.692500,117.0,117.0,1.0,5.0,25.82558,-0.83916,1.41205,-1.41205,-4.48821,-2.31404,38.72129881
21.913810,0.000000,253.233483,118.0,118.0,1.0,5.0,24.68849,-0.81526,1.39249,-1.39249,-4.4812,-2.21773,40.50470482
36.573950,0.000000,252.378940,119.0,119.0,1.0,5.0,15.57826,3.30885,1.19252,-1.19252,0.0,-1.8253,64.19202145
41.293150,0.000000,251.995087,120.0,120.0,1.0,5.0,13.46263,5.9187,1.12913,-1.12914,0.0,-1.99034,74.27969126
4.932480,0.000000,254.403403,121.0,121.0,1.0,5.0,22.79171,1.01916,1.35778,-1.35778,0.0,-3.23575,43.87560214
18.490897,0.000000,252.718083,122.0,122.0,1.0,5.0,25.05767,-0.52533,1.39894,-1.39894,-4.67851,-2.39663,39.90794036
20.804067,0.000000,253.375263,123.0,123.0,1.0,5.0,25.08524,-0.85684,1.39942,-1.39942,-4.46652,-2.43856,39.86407943
26.633590,0.000000,253.011140,124.0,124.0,1.0,5.0,22.12091,-0.35051,1.3448,-1.3448,-4.8001,-2.12452,45.20609686
17.070967,0.000000,251.668983,125.0,125.0,1.0,5.0,24.66809,-0.14976,1.39214,-1.39214,-5.21675,-2.7348,40.53820138
18.275577,0.000000,251.719513,126.0,126.0,1.0,5.0,24.59634,-0.24973,1.39087,-1.39087,-4.9934,-2.58907,40.65645539
13.584973,0.000000,252.841747,127.0,127.0,1.0,5.0,25.103,-0.11153,1.39973,-1.39973,-5.35233,-2.75461,39.83587619
27.210640,0.000000,253.293900,128.0,128.0,1.0,5.0,21.87189,-0.31171,1.33989,-1.33989,-4.84614,-2.12756,45.7207859
7.339590,0.000000,252.216820,129.0,129.0,1.0,5.0,23.26635,0.8971,1.36673,-1.36673,0.0,-3.07875,42.98052767
16.358327,0.000000,252.362253,130.0,130.0,1.0,5.0,25.07481,-0.31101,1.39924,-1.39924,-4.90647,-2.60531,39.88066111
23.803587,0.000000,252.016687,131.0,131.0,1.0,5.0,22.9191,-0.19404,1.3602,-1.3602,-5.0723,-2.20515,43.63173074
24.894883,0.000000,252.041280,132.0,132.0,1.0,5.0,22.43275,-0.1313,1.35088,-1.35088,-5.23263,-2.21241,44.57768218
14.102647,0.000000,252.470120,133.0,133.0,1.0,5.0,25.06091,-0.12254,1.399,-1.399,-5.31072,-2.63324,39.90278086
18.998317,0.000000,251.692080,134.0,134.0,1.0,5.0,24.47835,-0.25167,1.38878,-1.38878,-4.98795,-2.3922,40.85242674
20.943873,0.000000,252.876633,135.0,135.0,1.0,5.0,24.65873,-0.6405,1.39197,-1.39197,-4.58545,-2.39274,40.55358893
19.702700,0.000000,252.662850,136.0,136.0,1.0,5.0,24.85112,-0.56979,1.39535,-1.39535,-4.63963,-2.16983,40.23963507
30.051383,0.000000,251.892637,137.0,137.0,1.0,5.0,19.22032,1.06228,1.28376,-1.28376,0.0,-1.93823,52.02827008
7.260593,0.000000,252.926677,138.0,138.0,1.0,5.0,23.53801,0.75049,1.37177,-1.37177,0.0,-3.15387,42.48447511
4.794833,0.000000,253.104460,139.0,139.0,1.0,5.0,22.53032,1.19941,1.35277,-1.35277,0.0,-3.49416,44.38463368
21.394960,0.000000,251.655053,140.0,140.0,1.0,5.0,23.91407,-0.26235,1.37865,-1.37865,-4.95977,-2.28154,41.81638675
10.193917,0.000000,253.195220,141.0,141.0,1.0,5.0,24.65056,0.21746,1.39183,-1.39183,0.0,-2.98673,40.56702971
24.316393,0.000000,252.406383,142.0,142.0,1.0,5.0,22.78565,-0.23541,1.35766,-1.35766,-4.98584,-2.31334,43.88727116
9.487617,0.000000,252.334247,143.0,143.0,1.0,5.0,24.07277,0.50383,1.38153,-1.38153,0.0,-3.04796,41.54071177
18.028927,0.000000,252.401530,144.0,144.0,1.0,5.0,25.00904,-0.44008,1.3981,-1.3981,-4.75456,-2.57454,39.98554123
26.732417,0.000000,252.362977,145.0,145.0,1.0,5.0,21.65358,-0.04773,1.33553,-1.33553,-5.6567,-2.03627,46.18173992
7.870620,0.000000,253.260497,146.0,146.0,1.0,5.0,23.82756,0.61254,1.37708,-1.37708,0.0,-3.13028,41.96820824
9.635677,0.000000,252.958110,147.0,147.0,1.0,5.0,24.38723,0.34831,1.38716,-1.38716,0.0,-3.19455,41.005067
21.372860,0.000000,253.630580,148.0,148.0,1.0,5.0,25.00864,-0.90104,1.39809,-1.39809,-4.44334,-2.48812,39.98618078
33.590617,0.000000,251.775287,149.0,149.0,1.0,5.0,17.18076,2.21305,1.23504,-1.23504,0.0,-2.03475,58.20464287
3.690310,0.000000,253.142003,150.0,150.0,1.0,5.0,22.06381,1.39729,1.34368,-1.34368,0.0,-3.47949,45.3230879
8.477613,0.000000,252.990627,151.0,151.0,1.0,5.0,24.00054,0.53421,1.38022,-1.38022,0.0,-3.26299,41.66572919
9.041390,0.000000,253.292083,152.0,152.0,1.0,5.0,24.25053,0.41349,1.38472,-1.38472,0.0,-3.2237,41.23621216
19.147043,0.000000,252.342673,153.0,153.0,1.0,5.0,24.87099,-0.49207,1.39569,-1.39569,-4.70366,-2.35808,40.20748671
51.322530,0.000000,271.514023,154.0,154.0,1.0,5.0,11.58239,3.53397,1.0638,-1.0638,0.0,-0.28428,86.33796652
7.842347,0.000000,275.984537,155.0,155.0,1.0,5.0,17.74232,4.24471,1.24901,-1.24901,0.0,-0.18144,56.36241484
51.905783,0.000000,252.187467,156.0,156.0,1.0,5.0,11.58618,11.74401,1.06394,-1.06397,0.0,-1.80888,86.30972417
33.273997,0.000000,270.894673,157.0,157.0,1.0,5.0,10.92981,5.99584,1.03861,-1.03862,0.0,-0.3859,91.49289878
31.034523,0.000000,271.717803,158.0,158.0,1.0,5.0,10.00819,8.09006,1.00036,-1.00037,0.0,-0.26968,99.91816702
7.367413,0.000000,275.092023,159.0,159.0,1.0,5.0,12.6899,4.72729,1.10346,-1.10346,0.0,-0.30697,78.80282745
17.785410,0.000000,263.561767,160.0,160.0,1.0,5.0,25.96615,-2.22885,1.41441,-1.41441,-4.06633,-1.11431,38.5116777
68.677663,0.000000,275.521337,161.0,161.0,1.0,5.0,28.24009,-0.96125,1.45087,-1.45087,-4.46803,0.18818,35.41065202
65.016490,0.000000,276.385047,162.0,162.0,1.0,5.0,29.99145,2.5063,1.477,-1.477,0.0,1.64073,33.34283604
7.363397,0.000000,275.331980,163.0,163.0,1.0,5.0,14.06558,4.66975,1.14816,-1.14816,0.0,-0.30687,71.09553961
61.861327,0.000000,268.033913,164.0,164.0,1.0,5.0,11.70208,16.60747,1.06826,-1.06832,0.0,-0.78733,85.45489349
65.312790,0.000000,272.038677,165.0,165.0,1.0,5.0,14.8852,8.1248,1.17275,-1.17277,0.0,-0.58057,67.18082391
15.441433,0.000000,278.769107,166.0,166.0,1.0,5.0,21.72337,-0.78416,1.33693,-1.33693,-4.44252,1.61478,46.03337327
8.468053,0.000000,278.653247,167.0,167.0,1.0,5.0,17.62722,1.90317,1.24618,-1.24618,0.0,1.21068,56.73044303
4.455817,0.000000,279.590713,168.0,168.0,1.0,5.0,13.88229,2.91534,1.14246,-1.14246,0.0,1.90424,72.0342249
30.821453,0.000000,271.846833,169.0,169.0,1.0,5.0,9.91875,8.25269,0.99646,-0.99647,0.0,-0.46435,100.81915564
12.434643,0.000000,274.295883,170.0,170.0,1.0,5.0,11.62996,1.9445,1.06558,-1.06558,0.0,-0.20774,85.98481852
28.724787,0.000000,277.683230,171.0,171.0,1.0,5.0,20.16637,2.30025,1.30463,-1.30463,0.0,1.06844,49.58750633
9.258230,0.000000,279.372637,172.0,172.0,1.0,5.0,16.42144,1.1997,1.21541,-1.21541,0.0,2.18878,60.89599938
4.279720,0.000000,279.377790,173.0,173.0,1.0,5.0,17.52814,2.65334,1.24374,-1.24374,0.0,1.18939,57.05111894
32.814590,0.000000,276.912163,174.0,174.0,1.0,5.0,17.85721,1.98171,1.25181,-1.25181,0.0,0.6936,55.99978944
15.570660,0.000000,256.501770,175.0,175.0,1.0,5.0,27.88901,-1.6264,1.44543,-1.44543,-4.23421,-1.93405,35.85641799
19.494500,0.000000,276.192347,176.0,176.0,1.0,5.0,15.0282,2.67017,1.17691,-1.17691,0.0,0.15655,66.54156852
40.231317,0.000000,267.151770,177.0,177.0,1.0,5.0,13.48116,0.33315,1.12973,-1.12973,0.0,-0.74185,74.17759303
33.244387,0.000000,276.860413,178.0,178.0,1.0,5.0,17.64864,1.88181,1.24671,-1.24671,0.0,0.32813,56.66158979
39.296360,0.000000,274.631873,179.0,179.0,1.0,5.0,13.93272,3.44634,1.14404,-1.14404,0.0,-0.06415,71.77349434
4.278853,0.000000,279.237790,180.0,180.0,1.0,5.0,19.41563,2.46494,1.28815,-1.28815,0.0,1.16752,51.5048958
9.710623,0.000000,263.444763,181.0,181.0,1.0,5.0,23.02191,-0.96388,1.36214,-1.36214,-4.37812,-1.585,43.43688252
34.466253,0.000000,267.102803,182.0,182.0,1.0,5.0,14.75083,1.10567,1.16882,-1.16882,0.0,-0.91467,67.79279539
49.114233,0.000000,276.615853,183.0,183.0,1.0,5.0,24.66428,0.68737,1.39207,-1.39207,0.0,1.95714,40.54446349
34.849990,0.000000,276.703087,184.0,184.0,1.0,5.0,16.43859,1.85661,1.21586,-1.21587,0.0,0.48477,60.83246799
27.374503,0.000000,277.967203,185.0,185.0,1.0,5.0,19.91444,3.06049,1.29917,-1.29917,0.0,1.20159,50.214819
46.331730,0.000000,270.326737,186.0,186.0,1.0,5.0,11.79263,1.55853,1.07161,-1.07161,0.0,-0.64464,84.79872598
28.596337,0.000000,257.100473,187.0,187.0,1.0,5.0,22.89602,-1.8191,1.35976,-1.35976,-4.0999,-1.44533,43.67571307
6.809277,0.000000,277.817353,188.0,188.0,1.0,5.0,21.65626,2.68681,1.33558,-1.33559,0.0,0.34939,46.17602485
22.242873,0.000000,272.217153,189.0,189.0,1.0,5.0,8.60137,8.04544,0.93457,-0.93458,0.0,-0.29704,116.26054919
7.130580,0.000000,274.977857,190.0,190.0,1.0,5.0,12.31147,4.81399,1.09031,-1.09032,0.0,-0.28973,81.22506898
6.773063,0.000000,279.268187,191.0,191.0,1.0,5.0,16.55912,2.62158,1.21904,-1.21904,0.0,1.5195,60.38968254
39.456643,0.000000,274.649567,192.0,192.0,1.0,5.0,14.13263,3.38128,1.15022,-1.15023,0.0,-0.07082,70.7582382
41.118393,0.000000,275.810297,193.0,193.0,1.0,5.0,16.68133,1.92035,1.22223,-1.22223,0.0,0.43473,59.9472584
55.594997,0.000000,276.016907,194.0,194.0,1.0,5.0,24.17299,1.76922,1.38333,-1.38333,0.0,0.89077,41.36848607
25.532860,0.000000,256.854633,195.0,195.0,1.0,5.0,25.40921,-2.24633,1.40499,-1.40499,-4.05352,-1.48,39.35580839
70.686143,0.000000,274.289300,196.0,196.0,1.0,5.0,24.0148,0.09181,1.38048,-1.38048,0.0,-1.35546,41.64098806
65.098323,0.000000,263.458023,197.0,197.0,1.0,5.0,13.65654,15.8621,1.13534,-1.1354,0.0,-1.66171,73.22498964
10.030517,0.000000,263.133957,198.0,198.0,1.0,5.0,23.60136,-1.12037,1.37294,-1.37294,-4.32357,-1.5389,42.37043967
42.419473,0.000000,277.104453,199.0,199.0,1.0,5.0,30.38462,0.96045,1.48265,-1.48265,0.0,2.07624,32.91138741
33.207877,0.000000,271.161153,200.0,200.0,1.0,5.0,10.65313,6.32151,1.02748,-1.02749,0.0,-0.49676,93.86912579
