x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
66.694187,0.000000,262.500667,17.0,17.0,1.0,5.0,40.83238,0.43498,1.611,-1.611,0.0,-3.35858,24.49036769
64.357923,0.000000,262.651200,18.0,18.0,1.0,5.0,37.94565,0.23245,1.57916,-1.57916,0.0,-3.19736,26.35348189
55.134590,0.000000,262.786217,19.0,19.0,1.0,5.0,28.42199,0.00535,1.45365,-1.45365,0.0,-2.54172,35.18402476
22.382887,0.000000,263.294570,20.0,20.0,1.0,5.0,16.15233,1.65141,1.20824,-1.20824,0.0,-1.87347,61.91057265
39.907060,0.000000,262.980423,21.0,21.0,1.0,5.0,18.71103,0.85314,1.2721,-1.2721,0.0,-1.91261,53.4444122
21.260590,0.000000,263.388987,22.0,22.0,1.0,5.0,16.27384,1.66825,1.21149,-1.21149,0.0,-2.12601,61.44831214
10.806997,0.000000,263.581173,23.0,23.0,1.0,5.0,19.61556,2.02132,1.2926,-1.2926,0.0,-2.62919,50.97993634
20.132633,0.000000,263.283387,24.0,24.0,1.0,5.0,16.44409,1.68858,1.21601,-1.21601,0.0,-1.91285,60.81212156
49.230377,0.000000,262.813213,25.0,25.0,1.0,5.0,23.67402,0.25908,1.37427,-1.37427,0.0,-2.17785,42.24039686
29.391107,0.000000,263.118267,26.0,26.0,1.0,5.0,16.0752,1.38686,1.20616,-1.20616,0.0,-1.7336,62.20762417
30.555827,0.000000,263.147977,27.0,27.0,1.0,5.0,16.24134,1.35245,1.21062,-1.21062,0.0,-1.85287,61.57127429
11.931180,0.000000,263.581500,28.0,28.0,1.0,5.0,19.1884,1.98251,1.28304,-1.28304,0.0,-2.69323,52.11481937
41.048517,0.000000,262.935920,29.0,29.0,1.0,5.0,19.22352,0.7739,1.28383,-1.28383,0.0,-1.88382,52.01960931
18.905760,0.000000,263.327650,30.0,30.0,1.0,5.0,16.70462,1.71941,1.22284,-1.22284,0.0,-2.02812,59.86367843
31.744227,0.000000,263.133213,31.0,31.0,1.0,5.0,16.43097,1.30049,1.21566,-1.21566,0.0,-1.85531,60.86067956
50.408350,0.000000,262.790070,32.0,32.0,1.0,5.0,24.48563,0.19064,1.38891,-1.38891,0.0,-2.25754,40.84028061
28.217987,0.000000,263.191777,33.0,33.0,1.0,5.0,15.98576,1.42483,1.20373,-1.20373,0.0,-1.83315,62.55567455
36.412817,0.000000,263.069877,34.0,34.0,1.0,5.0,17.55088,1.06148,1.2443,-1.2443,0.0,-1.86401,56.9772
53.932367,0.000000,262.756760,35.0,35.0,1.0,5.0,27.33779,0.03578,1.43676,-1.43676,0.0,-2.40036,36.57940163
13.049837,0.000000,263.418650,36.0,36.0,1.0,5.0,18.70547,1.9401,1.27197,-1.27197,0.0,-2.30828,53.46029798
17.743940,0.000000,263.387720,37.0,37.0,1.0,5.0,17.03279,1.76284,1.23129,-1.23129,0.0,-2.14853,58.71028763
42.253027,0.000000,262.916227,38.0,38.0,1.0,5.0,19.80449,0.68727,1.29676,-1.29676,0.0,-1.87949,50.49360019
32.903470,0.000000,263.104010,39.0,39.0,1.0,5.0,16.67551,1.24741,1.22208,-1.22208,0.0,-1.83138,59.96818088
27.057763,0.000000,263.227447,40.0,40.0,1.0,5.0,15.95766,1.47101,1.20297,-1.20297,0.0,-1.85543,62.66582945
25.918017,0.000000,263.278680,41.0,41.0,1.0,5.0,15.95024,1.51725,1.20277,-1.20277,0.0,-1.91801,62.69498139
48.059060,0.000000,262.842737,42.0,42.0,1.0,5.0,22.92837,0.33419,1.36037,-1.36037,0.0,-2.12136,43.61409032
35.261500,0.000000,263.063547,43.0,43.0,1.0,5.0,17.23234,1.12385,1.23634,-1.23634,0.0,-1.81133,58.03042419
14.295833,0.000000,263.401960,44.0,44.0,1.0,5.0,18.15517,1.88824,1.259,-1.259,0.0,-2.21608,55.08072907
34.074563,0.000000,263.067453,45.0,45.0,1.0,5.0,16.94768,1.18863,1.22911,-1.22911,0.0,-1.78689,59.00512637
44.564700,0.000000,262.906027,46.0,46.0,1.0,5.0,20.98542,0.54624,1.32192,-1.32192,0.0,-1.95991,47.65213181
15.426197,0.000000,263.531170,47.0,47.0,1.0,5.0,17.76982,1.85244,1.24968,-1.24968,0.0,-2.51125,56.27519018
65.530193,0.000000,262.594380,48.0,48.0,1.0,5.0,39.32114,0.32677,1.59463,-1.59463,0.0,-3.30417,25.43161261
3.733857,0.000000,263.809410,49.0,49.0,1.0,5.0,23.8931,2.29645,1.37827,-1.37827,0.0,-3.26388,41.85308729
8.428010,0.000000,263.688270,50.0,50.0,1.0,5.0,20.72235,2.10969,1.31644,-1.31644,0.0,-2.86265,48.25707509
46.867610,0.000000,262.878273,51.0,51.0,1.0,5.0,22.23067,0.41039,1.34695,-1.34695,0.0,-2.08539,44.98289975
4.931130,0.000000,263.786040,52.0,52.0,1.0,5.0,23.0087,2.25202,1.36189,-1.36189,0.0,-3.19142,43.46182096
15.043303,0.000000,262.563513,53.0,53.0,1.0,5.0,17.57005,1.74525,1.24477,-1.24477,0.0,-2.63976,56.91503439
7.265413,0.000000,263.721083,54.0,54.0,1.0,5.0,21.39418,2.15493,1.3303,-1.3303,0.0,-2.97361,46.74168395
52.742727,0.000000,262.777843,55.0,55.0,1.0,5.0,26.30775,0.079,1.42008,-1.42008,0.0,-2.38768,38.01161255
9.616427,0.000000,263.649320,56.0,56.0,1.0,5.0,20.13029,2.06419,1.30385,-1.30385,0.0,-2.76522,49.6763832
40.456690,0.000000,262.607457,57.0,57.0,1.0,5.0,18.89357,0.77942,1.27631,-1.27631,0.0,-1.94923,52.92805965
19.527280,0.000000,262.902147,58.0,58.0,1.0,5.0,16.49927,1.67079,1.21746,-1.21747,0.0,-1.86972,60.60874208
16.539613,0.000000,263.378723,59.0,59.0,1.0,5.0,17.41324,1.81359,1.24088,-1.24088,0.0,-2.12383,57.42756661
6.102237,0.000000,263.755940,60.0,60.0,1.0,5.0,22.1624,2.20388,1.34562,-1.34562,0.0,-3.089,45.12146699
21.800143,0.000000,262.990223,61.0,61.0,1.0,5.0,16.15121,1.62858,1.20821,-1.20821,0.0,-2.09001,61.91486582
29.945820,0.000000,262.761800,62.0,62.0,1.0,5.0,16.0968,1.33441,1.20674,-1.20674,0.0,-1.80489,62.1241489
20.716557,0.000000,262.975707,63.0,63.0,1.0,5.0,16.27933,1.64407,1.21164,-1.21164,0.0,-2.11624,61.42758946
37.581723,0.000000,263.044047,64.0,64.0,1.0,5.0,17.89566,0.99304,1.25275,-1.25275,0.0,-1.8697,55.87947022
2.599413,0.000000,263.905840,65.0,65.0,1.0,5.0,24.70646,2.33201,1.39281,-1.39281,0.0,-3.51583,40.47524413
38.763527,0.000000,263.011827,66.0,66.0,1.0,5.0,18.28013,0.92656,1.26198,-1.26198,0.0,-1.88959,54.70420615
12.461017,0.000000,263.147930,67.0,67.0,1.0,5.0,18.93125,1.94005,1.27718,-1.27718,0.0,-2.60601,52.82271377
11.384843,0.000000,263.269340,68.0,68.0,1.0,5.0,19.35685,1.98274,1.28683,-1.28684,0.0,-2.81044,51.6612982
28.772427,0.000000,262.776710,69.0,69.0,1.0,5.0,15.9479,1.35983,1.2027,-1.2027,0.0,-1.75233,62.70418049
31.133387,0.000000,262.801190,70.0,70.0,1.0,5.0,16.25675,1.28235,1.21103,-1.21103,0.0,-1.80396,61.51291002
10.236757,0.000000,263.283827,71.0,71.0,1.0,5.0,19.81927,2.02351,1.29709,-1.29709,0.0,-2.70718,50.45594515
18.303033,0.000000,262.985370,72.0,72.0,1.0,5.0,16.78925,1.70597,1.22503,-1.22503,0.0,-2.10411,59.56192206
41.638210,0.000000,262.558813,73.0,73.0,1.0,5.0,19.41468,0.69369,1.28813,-1.28813,0.0,-1.7851,51.50741604
39.337253,0.000000,262.658917,74.0,74.0,1.0,5.0,18.43083,0.85673,1.26554,-1.26555,0.0,-1.94725,54.25691626
32.314363,0.000000,262.777223,75.0,75.0,1.0,5.0,16.47242,1.23138,1.21676,-1.21676,0.0,-1.8555,60.70753417
27.602417,0.000000,262.852557,76.0,76.0,1.0,5.0,15.89693,1.40641,1.20131,-1.20131,0.0,-1.85071,62.90522761
0.266937,0.000000,263.902933,77.0,77.0,1.0,5.0,26.50279,2.40948,1.42329,-1.42329,0.0,-3.54567,37.73187653
35.840983,0.000000,262.720090,78.0,78.0,1.0,5.0,17.32351,1.05493,1.23864,-1.23864,0.0,-1.86741,57.72502224
2.037200,0.000000,263.579167,79.0,79.0,1.0,5.0,25.02849,2.33608,1.39843,-1.39844,0.0,-3.54282,39.95446789
10.305677,0.000000,262.605957,80.0,80.0,1.0,5.0,19.62927,1.93193,1.2929,-1.29291,0.0,-2.73956,50.94432956
13.659003,0.000000,262.997277,81.0,81.0,1.0,5.0,18.36509,1.89054,1.26399,-1.26399,0.0,-2.14578,54.45113528
26.466893,0.000000,262.907237,82.0,82.0,1.0,5.0,15.88458,1.45593,1.20098,-1.20098,0.0,-1.94123,62.95413539
0.871390,0.000000,263.565150,83.0,83.0,1.0,5.0,25.96177,2.37925,1.41433,-1.41434,0.0,-3.38877,38.51817499
33.478033,0.000000,262.729240,84.0,84.0,1.0,5.0,16.73608,1.17743,1.22365,-1.22365,0.0,-1.79526,59.75114842
17.100220,0.000000,263.006443,85.0,85.0,1.0,5.0,17.15597,1.75827,1.23442,-1.23442,0.0,-2.0783,58.2887473
57.370690,0.000000,262.799553,86.0,86.0,1.0,5.0,30.38568,-0.02258,1.48267,-1.48267,-6.12895,-2.71237,32.9102393
34.669397,0.000000,262.704333,87.0,87.0,1.0,5.0,17.01577,1.1162,1.23085,-1.23085,0.0,-1.75119,58.76901251
47.436670,0.000000,262.523230,88.0,88.0,1.0,5.0,22.5329,0.35054,1.35282,-1.35282,0.0,-2.04494,44.37955168
14.868697,0.000000,263.126463,89.0,89.0,1.0,5.0,17.87632,1.84275,1.25228,-1.25228,0.0,-2.47428,55.939925
62.024730,0.000000,262.769323,90.0,90.0,1.0,5.0,35.12067,0.0785,1.54556,-1.54556,0.0,-3.0605,28.4732609
3.136603,0.000000,263.548583,91.0,91.0,1.0,5.0,24.24694,2.29995,1.38466,-1.38466,0.0,-3.47486,41.24231759
23.585397,0.000000,263.366327,92.0,92.0,1.0,5.0,16.03494,1.61528,1.20507,-1.20507,0.0,-2.04428,62.36381302
36.994540,0.000000,262.720590,93.0,93.0,1.0,5.0,17.6622,0.99075,1.24704,-1.24705,0.0,-1.85047,56.61808835
4.301653,0.000000,263.462117,94.0,94.0,1.0,5.0,23.3914,2.25959,1.36906,-1.36906,0.0,-3.21483,42.75075455
22.958283,0.000000,262.979787,95.0,95.0,1.0,5.0,16.03077,1.60847,1.20495,-1.20496,0.0,-1.89445,62.38003539
7.836757,0.000000,263.376020,96.0,96.0,1.0,5.0,21.00057,2.11404,1.32223,-1.32223,0.0,-2.98697,47.61775514
9.023323,0.000000,263.344257,97.0,97.0,1.0,5.0,20.38001,2.07113,1.3092,-1.30921,0.0,-2.81997,49.06768937
38.178583,0.000000,262.689207,98.0,98.0,1.0,5.0,18.02587,0.92246,1.2559,-1.2559,0.0,-1.83872,55.47582447
15.946923,0.000000,263.124337,99.0,99.0,1.0,5.0,17.54097,1.80726,1.24405,-1.24405,0.0,-2.39352,57.00939002
5.504480,0.000000,263.441980,100.0,100.0,1.0,5.0,22.5175,2.2118,1.35252,-1.35252,0.0,-3.19365,44.40990341
6.674317,0.000000,263.410357,101.0,101.0,1.0,5.0,21.7169,2.16275,1.3368,-1.3368,0.0,-3.09877,46.04708775
45.728993,0.000000,262.966970,102.0,102.0,1.0,5.0,21.6221,0.4769,1.3349,-1.3349,0.0,-2.22404,46.24897674
7.796990,0.000000,262.727700,103.0,103.0,1.0,5.0,20.79107,2.01718,1.31788,-1.31788,0.0,-3.07753,48.09757266
55.739173,0.000000,262.541560,104.0,104.0,1.0,5.0,28.92242,-0.01149,1.46123,-1.46123,-6.40105,-2.75266,34.57525338
46.273270,0.000000,262.618577,105.0,105.0,1.0,5.0,21.84901,0.41822,1.33943,-1.33943,0.0,-2.19794,45.76866412
45.137027,0.000000,262.619663,106.0,106.0,1.0,5.0,21.28015,0.47935,1.32797,-1.32797,0.0,-2.08328,46.99214996
42.832480,0.000000,262.655373,107.0,107.0,1.0,5.0,20.05692,0.61924,1.30226,-1.30226,0.0,-2.04188,49.85810384
0.857553,0.000000,262.899757,108.0,108.0,1.0,5.0,25.53944,2.31456,1.40721,-1.40721,0.0,-3.42639,39.15512635
43.979707,0.000000,262.658507,109.0,109.0,1.0,5.0,20.59558,0.55526,1.31377,-1.31377,0.0,-2.07091,48.55410724
4.282723,0.000000,262.778543,110.0,110.0,1.0,5.0,23.10919,2.17461,1.36378,-1.36379,0.0,-3.2498,43.27282782
51.587433,0.000000,262.773837,111.0,111.0,1.0,5.0,25.36287,0.1307,1.4042,-1.4042,0.0,-2.32118,39.42771461
56.808607,0.000000,262.554897,112.0,112.0,1.0,5.0,29.83278,-0.02232,1.47469,-1.47469,-6.12603,-2.88834,33.52017479
56.251250,0.000000,262.855343,113.0,113.0,1.0,5.0,29.41118,-0.01373,1.46851,-1.46851,-6.33082,-2.81667,34.00067593
43.406120,0.000000,263.025813,114.0,114.0,1.0,5.0,20.38792,0.62007,1.30937,-1.30937,0.0,-2.214,49.04865234
5.498477,0.000000,262.801860,115.0,115.0,1.0,5.0,22.17769,2.11029,1.34592,-1.34592,0.0,-3.29704,45.09035882
6.665923,0.000000,262.823967,116.0,116.0,1.0,5.0,21.43591,2.06035,1.33114,-1.33114,0.0,-3.3574,46.65069036
9.022767,0.000000,262.704273,117.0,117.0,1.0,5.0,20.17037,1.96953,1.30471,-1.30471,0.0,-2.93094,49.5776726
6.087840,0.000000,262.529430,118.0,118.0,1.0,5.0,21.71591,2.0666,1.33678,-1.33678,0.0,-3.39733,46.04918698
62.663483,0.000000,287.886707,119.0,119.0,1.0,5.0,80.97183,10.93693,1.90833,-1.90836,0.0,1.68758,12.34997406
67.385447,0.000000,279.611343,120.0,120.0,1.0,5.0,31.75996,-1.07056,1.50188,-1.50188,-4.47227,-1.37249,31.48618575
33.742897,0.000000,286.419097,121.0,121.0,1.0,5.0,62.53729,2.67247,1.79614,-1.79614,0.0,0.51863,15.99045945
17.380490,0.000000,275.033087,122.0,122.0,1.0,5.0,34.95921,5.50762,1.54356,-1.54357,0.0,-1.00525,28.60476538
47.608097,0.000000,287.801580,123.0,123.0,1.0,5.0,44.7957,3.51244,1.65124,-1.65124,0.0,2.00251,22.32357124
40.717510,0.000000,287.824613,124.0,124.0,1.0,5.0,41.09305,3.55172,1.61377,-1.61377,0.0,1.63804,24.33501529
60.730873,0.000000,283.586890,125.0,125.0,1.0,5.0,30.6039,3.36349,1.48578,-1.48578,0.0,-0.37543,32.67557403
65.073850,0.000000,283.004883,126.0,126.0,1.0,5.0,26.83538,-0.27342,1.42871,-1.42871,-4.99187,-0.58337,37.26423848
60.782373,0.000000,281.590443,127.0,127.0,1.0,5.0,21.94092,1.96485,1.34125,-1.34126,0.0,-0.41226,45.57694026
29.036197,0.000000,282.098353,128.0,128.0,1.0,5.0,23.11213,6.02745,1.36384,-1.36385,0.0,-0.29,43.26732326
34.982767,0.000000,287.890257,129.0,129.0,1.0,5.0,39.45154,3.68909,1.59606,-1.59607,0.0,1.60932,25.34755297
29.250217,0.000000,276.266637,130.0,130.0,1.0,5.0,30.93276,7.16121,1.49042,-1.49043,0.0,-0.8661,32.32818539
33.869813,0.000000,286.253077,131.0,131.0,1.0,5.0,63.90931,2.60191,1.80556,-1.80557,0.0,0.3249,15.64717253
40.536327,0.000000,287.925293,132.0,132.0,1.0,5.0,41.69087,3.54517,1.62004,-1.62004,0.0,2.31962,23.98606697
59.752930,0.000000,287.689960,133.0,133.0,1.0,5.0,52.64615,3.6366,1.72137,-1.72137,0.0,1.72561,18.99474131
45.186040,0.000000,271.244810,134.0,134.0,1.0,5.0,30.48914,3.92417,1.48415,-1.48415,0.0,-1.06698,32.79856369
23.490567,0.000000,284.244530,135.0,135.0,1.0,5.0,29.31512,3.18479,1.46709,-1.46709,0.0,-0.18163,34.1120896
59.618727,0.000000,287.570230,136.0,136.0,1.0,5.0,53.22387,3.28746,1.72611,-1.72611,0.0,1.62178,18.78856235
48.953413,0.000000,287.181103,137.0,137.0,1.0,5.0,50.82645,3.39766,1.70609,-1.70609,0.0,1.12986,19.67479531
3.459580,0.000000,284.264607,138.0,138.0,1.0,5.0,29.12339,3.97816,1.46424,-1.46425,0.0,-0.40046,34.33666204
19.711770,0.000000,286.442843,139.0,139.0,1.0,5.0,59.19886,2.65629,1.77231,-1.77231,0.0,0.11393,16.89221718
61.783077,0.000000,283.003750,140.0,140.0,1.0,5.0,26.69046,2.31429,1.42636,-1.42636,0.0,-0.28164,37.46657045
17.607177,0.000000,275.366463,141.0,141.0,1.0,5.0,35.08413,5.62498,1.54511,-1.54512,0.0,-1.20962,28.50291571
37.398217,0.000000,287.926943,142.0,142.0,1.0,5.0,40.35374,3.56332,1.60588,-1.60589,0.0,1.62856,24.78085055
3.255733,0.000000,283.513760,143.0,143.0,1.0,5.0,30.7723,4.05516,1.48816,-1.48816,0.0,-0.55722,32.49675845
29.486430,0.000000,276.569493,144.0,144.0,1.0,5.0,30.63161,7.25661,1.48617,-1.48618,0.0,-0.79675,32.64601502
35.190640,0.000000,285.304803,145.0,145.0,1.0,5.0,55.04341,2.43119,1.74071,-1.74071,0.0,0.01896,18.16747909
40.747630,0.000000,269.927550,146.0,146.0,1.0,5.0,26.61361,3.72164,1.4251,-1.42511,0.0,-1.08783,37.57475968
11.049727,0.000000,279.432973,147.0,147.0,1.0,5.0,33.04994,5.12452,1.51917,-1.51918,0.0,-0.91625,30.25724101
56.999573,0.000000,285.505680,148.0,148.0,1.0,5.0,80.1079,2.72566,1.90368,-1.90368,0.0,0.35416,12.48316333
47.793457,0.000000,270.512490,149.0,149.0,1.0,5.0,30.73486,3.08257,1.48763,-1.48763,0.0,-1.40902,32.53634472
43.908697,0.000000,285.909923,150.0,150.0,1.0,5.0,72.39045,2.69673,1.85968,-1.85968,0.0,0.17944,13.81397684
24.646667,0.000000,287.232400,151.0,151.0,1.0,5.0,53.32842,2.90647,1.72696,-1.72696,0.0,0.68234,18.7517275
22.091857,0.000000,284.783093,152.0,152.0,1.0,5.0,31.53397,2.72551,1.49878,-1.49878,0.0,-0.08719,31.7118333
33.860463,0.000000,283.943787,153.0,153.0,1.0,5.0,30.38428,3.49452,1.48265,-1.48265,0.0,-0.26479,32.91175568
47.502273,0.000000,287.683580,154.0,154.0,1.0,5.0,48.12782,3.5053,1.6824,-1.6824,0.0,1.52901,20.77800324
3.242093,0.000000,283.800783,155.0,155.0,1.0,5.0,30.09951,4.01001,1.47856,-1.47856,0.0,-0.63449,33.2231322
47.942193,0.000000,275.553457,156.0,156.0,1.0,5.0,29.97635,5.58572,1.47678,-1.47679,0.0,-0.88521,33.35963184
29.330147,0.000000,282.054643,157.0,157.0,1.0,5.0,22.77808,6.06279,1.35752,-1.35753,0.0,-0.51871,43.90185652
24.002117,0.000000,278.450330,158.0,158.0,1.0,5.0,29.11566,6.83,1.46413,-1.46414,0.0,-0.73879,34.34577818
39.875190,0.000000,281.600200,159.0,159.0,1.0,5.0,18.77297,5.56788,1.27353,-1.27354,0.0,-0.40713,53.26807639
9.108540,0.000000,287.605397,160.0,160.0,1.0,5.0,66.60782,2.91483,1.82353,-1.82353,0.0,0.75049,15.0132522
44.085417,0.000000,285.762517,161.0,161.0,1.0,5.0,73.12951,2.67982,1.86409,-1.86409,0.0,0.30597,13.67437031
64.640857,0.000000,274.386490,162.0,162.0,1.0,5.0,36.09811,-0.417,1.55748,-1.55748,-4.93735,-1.79729,27.70228137
4.546207,0.000000,288.621673,163.0,163.0,1.0,5.0,40.73968,3.33714,1.61002,-1.61002,0.0,1.53794,24.54609364
62.001040,0.000000,283.184713,164.0,164.0,1.0,5.0,27.31333,2.2392,1.43637,-1.43638,0.0,-0.39005,36.6121597
60.271060,0.000000,271.313317,165.0,165.0,1.0,5.0,34.98103,0.19726,1.54383,-1.54383,0.0,-1.7402,28.58692268
57.250360,0.000000,270.808760,166.0,166.0,1.0,5.0,33.65051,0.75856,1.52699,-1.52699,0.0,-1.60293,29.71723163
4.070080,0.000000,288.744987,167.0,167.0,1.0,5.0,37.90746,3.24412,1.57872,-1.57873,0.0,1.64528,26.38003179
56.791197,0.000000,274.980137,168.0,168.0,1.0,5.0,31.04905,2.03037,1.49205,-1.49205,0.0,-1.05614,32.20710457
48.189250,0.000000,283.586213,169.0,169.0,1.0,5.0,31.72173,3.54163,1.50136,-1.50136,0.0,-0.23227,31.52413188
14.203567,0.000000,276.273107,170.0,170.0,1.0,5.0,37.22782,5.35533,1.57087,-1.57087,0.0,-0.88139,26.86163197
66.352710,0.000000,277.732773,171.0,171.0,1.0,5.0,33.36956,-0.92964,1.52335,-1.52335,-4.55503,-1.47799,29.9674314
63.578730,0.000000,287.360140,172.0,172.0,1.0,5.0,45.98162,4.90637,1.66258,-1.66259,0.0,1.50906,21.74782011
19.083267,0.000000,273.934553,173.0,173.0,1.0,5.0,33.0651,5.46199,1.51937,-1.51938,0.0,-0.84718,30.24336839
54.628127,0.000000,287.432230,174.0,174.0,1.0,5.0,47.32951,3.34441,1.67513,-1.67513,0.0,1.46513,21.12846721
34.811110,0.000000,283.996847,175.0,175.0,1.0,5.0,31.67723,3.26492,1.50075,-1.50075,0.0,-0.2173,31.56841681
40.397607,0.000000,287.819733,176.0,176.0,1.0,5.0,39.59525,3.493,1.59764,-1.59765,0.0,1.82444,25.25555464
26.577213,0.000000,279.546137,177.0,177.0,1.0,5.0,25.97472,7.09816,1.41455,-1.41456,0.0,-0.79436,38.49897131
70.211383,0.000000,285.339607,178.0,178.0,1.0,5.0,38.19237,2.77323,1.58198,-1.58198,0.0,-0.74847,26.18324027
35.409103,0.000000,285.185940,179.0,179.0,1.0,5.0,54.18217,2.42689,1.73386,-1.73386,0.0,0.07976,18.456256
14.221660,0.000000,274.755790,180.0,180.0,1.0,5.0,35.60262,5.01449,1.55148,-1.55149,0.0,-0.92452,28.0878205
55.637273,0.000000,285.488973,181.0,181.0,1.0,5.0,79.11192,2.71581,1.89824,-1.89824,0.0,0.27471,12.64032019
10.753643,0.000000,279.252933,182.0,182.0,1.0,5.0,33.72286,5.09204,1.52792,-1.52793,0.0,-0.80952,29.65347542
13.760317,0.000000,288.443423,183.0,183.0,1.0,5.0,43.57659,2.84586,1.63925,-1.63926,0.0,1.77446,22.94810126
54.624157,0.000000,287.235023,184.0,184.0,1.0,5.0,56.15912,3.27835,1.74942,-1.74942,0.0,1.27079,17.80654683
30.284807,0.000000,273.502707,185.0,185.0,1.0,5.0,29.45368,6.09001,1.46914,-1.46915,0.0,-1.09859,33.95161487
64.726930,0.000000,273.943843,186.0,186.0,1.0,5.0,36.92577,-0.3591,1.56733,-1.56733,-5.01212,-1.74639,27.08135809
39.494547,0.000000,275.008083,187.0,187.0,1.0,5.0,31.01598,6.53493,1.49159,-1.49159,0.0,-0.9457,32.24144457
59.882243,0.000000,271.566613,188.0,188.0,1.0,5.0,34.69996,0.29271,1.54033,-1.54033,0.0,-1.8275,28.81847702
61.260343,0.000000,282.966377,189.0,189.0,1.0,5.0,26.5827,2.62595,1.4246,-1.4246,0.0,-0.46374,37.6184511
9.054347,0.000000,275.749893,190.0,190.0,1.0,5.0,36.73994,4.54519,1.56514,-1.56514,0.0,-1.32255,27.21833514
40.851527,0.000000,287.933177,191.0,191.0,1.0,5.0,39.69052,3.57967,1.59869,-1.59869,0.0,1.81433,25.1949332
63.565753,0.000000,287.557397,192.0,192.0,1.0,5.0,50.23102,4.82062,1.70097,-1.70098,0.0,1.47046,19.908017
12.052150,0.000000,288.777200,193.0,193.0,1.0,5.0,34.2625,3.46494,1.53482,-1.53482,0.0,3.02276,29.18642831
60.775293,0.000000,285.493577,194.0,194.0,1.0,5.0,64.18547,6.40834,1.80744,-1.80745,0.0,0.1697,15.57985008
39.696590,0.000000,281.387103,195.0,195.0,1.0,5.0,18.59978,5.69537,1.26951,-1.26951,0.0,-0.42257,53.76407678
30.066250,0.000000,286.061027,196.0,196.0,1.0,5.0,51.24251,2.75868,1.70963,-1.70963,0.0,0.48892,19.51504717
47.795280,0.000000,270.024167,197.0,197.0,1.0,5.0,29.77071,2.66725,1.47379,-1.47379,0.0,-1.13275,33.59006218
17.559143,0.000000,288.331523,198.0,198.0,1.0,5.0,38.09298,3.2954,1.58084,-1.58085,0.0,2.16602,26.25155606
16.050627,0.000000,286.362450,199.0,199.0,1.0,5.0,65.59853,3.22141,1.81689,-1.8169,0.0,0.23757,15.24424404
19.473797,0.000000,278.948917,200.0,200.0,1.0,5.0,29.08536,6.10702,1.46367,-1.46368,0.0,-0.77227,34.38155828
56.146693,0.000000,278.302433,201.0,201.0,1.0,5.0,24.02788,3.50921,1.38072,-1.38072,0.0,-0.82083,41.61832005
27.996163,0.000000,282.071590,202.0,202.0,1.0,5.0,23.77356,5.95954,1.37609,-1.3761,0.0,-0.55595,42.06353613
8.667127,0.000000,269.532413,203.0,203.0,1.0,5.0,25.34391,3.18134,1.40387,-1.40388,0.0,-2.1392,39.45721083
