x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
12.051650,0.000000,257.774007,38.0,38.0,1.0,5.0,29.07561,2.83025,1.46353,-1.46353,0.0,-3.74378,34.39308754
41.377887,0.000000,257.991630,39.0,39.0,1.0,5.0,25.8765,3.24443,1.41291,-1.41291,0.0,-2.76042,38.6451027
55.536113,0.000000,257.569513,40.0,40.0,1.0,5.0,22.35396,3.10981,1.34935,-1.34936,0.0,-3.40361,44.73480314
22.638650,0.000000,257.966880,41.0,41.0,1.0,5.0,29.18944,3.05828,1.46523,-1.46523,0.0,-3.14492,34.25896489
56.699653,0.000000,257.523910,42.0,42.0,1.0,5.0,22.21349,3.08968,1.34662,-1.34662,0.0,-3.44233,45.0176897
33.203483,0.000000,257.982073,43.0,43.0,1.0,5.0,27.78428,3.21166,1.4438,-1.4438,0.0,-2.97415,35.99157509
34.399477,0.000000,257.975453,44.0,44.0,1.0,5.0,27.5741,3.21922,1.4405,-1.4405,0.0,-2.96215,36.2659162
17.913780,0.000000,257.897513,45.0,45.0,1.0,5.0,29.34472,2.95538,1.46753,-1.46753,0.0,-3.28643,34.07768075
32.021373,0.000000,257.986527,46.0,46.0,1.0,5.0,27.97325,3.20163,1.44674,-1.44675,0.0,-2.96692,35.74843824
44.339503,0.000000,257.642710,47.0,47.0,1.0,5.0,24.89419,3.23604,1.3961,-1.3961,0.0,-3.01674,40.17001557
61.401743,0.000000,257.385627,48.0,48.0,1.0,5.0,21.92137,2.99957,1.34087,-1.34087,0.0,-3.74446,45.61758686
10.884170,0.000000,257.735653,49.0,49.0,1.0,5.0,29.03693,2.80688,1.46295,-1.46295,0.0,-3.80435,34.43890246
4.992950,0.000000,257.548967,50.0,50.0,1.0,5.0,28.82084,2.68689,1.45971,-1.45971,0.0,-4.18109,34.697115
45.546463,0.000000,257.573973,51.0,51.0,1.0,5.0,24.5187,3.22807,1.3895,-1.3895,0.0,-2.89682,40.78519661
0.300840,0.000000,257.436793,52.0,52.0,1.0,5.0,28.29079,2.60451,1.45165,-1.45165,0.0,-4.20078,35.3471925
20.858733,0.000000,257.636883,53.0,53.0,1.0,5.0,29.28166,3.01995,1.4666,-1.4666,0.0,-3.21693,34.1510693
43.173530,0.000000,257.681663,54.0,54.0,1.0,5.0,25.27415,3.23966,1.40268,-1.40268,0.0,-2.97513,39.56611795
48.443897,0.000000,257.857230,55.0,55.0,1.0,5.0,23.73016,3.21158,1.3753,-1.3753,0.0,-3.10604,42.14046597
30.843467,0.000000,257.988047,56.0,56.0,1.0,5.0,28.15889,3.19111,1.44962,-1.44962,0.0,-2.95553,35.51276346
19.097500,0.000000,257.905980,57.0,57.0,1.0,5.0,29.35849,2.98246,1.46773,-1.46774,0.0,-3.17359,34.06169731
50.215340,0.000000,257.445187,58.0,58.0,1.0,5.0,23.36906,3.18708,1.36864,-1.36864,0.0,-3.16139,42.79162277
13.821860,0.000000,257.467350,59.0,59.0,1.0,5.0,29.13438,2.86406,1.46441,-1.46441,0.0,-3.61544,34.32370965
14.996093,0.000000,257.485993,60.0,60.0,1.0,5.0,29.19781,2.88884,1.46535,-1.46535,0.0,-3.51783,34.24914403
25.602890,0.000000,257.652883,61.0,61.0,1.0,5.0,28.81274,3.11286,1.45958,-1.45959,0.0,-3.03972,34.70686925
40.788633,0.000000,257.680183,62.0,62.0,1.0,5.0,26.05954,3.23849,1.41597,-1.41597,0.0,-2.95211,38.37366277
9.185137,0.000000,257.307033,63.0,63.0,1.0,5.0,28.98241,2.76979,1.46213,-1.46214,0.0,-3.8885,34.50368689
49.017870,0.000000,257.502970,64.0,64.0,1.0,5.0,23.6134,3.20137,1.37316,-1.37316,0.0,-3.08587,42.34883583
22.052383,0.000000,257.643437,65.0,65.0,1.0,5.0,29.20798,3.04436,1.4655,-1.4655,0.0,-3.15105,34.23721873
24.423733,0.000000,257.640697,66.0,66.0,1.0,5.0,28.95455,3.09046,1.46172,-1.46172,0.0,-3.14324,34.53688626
12.648333,0.000000,257.462293,67.0,67.0,1.0,5.0,29.08091,2.84086,1.46361,-1.46361,0.0,-3.73542,34.38681939
51.392083,0.000000,257.390760,68.0,68.0,1.0,5.0,23.126,3.17137,1.3641,-1.3641,0.0,-3.20261,43.24137335
16.165393,0.000000,257.517780,69.0,69.0,1.0,5.0,29.25042,2.91394,1.46613,-1.46613,0.0,-3.45377,34.18754329
52.559857,0.000000,257.339557,70.0,70.0,1.0,5.0,22.88603,3.15388,1.35957,-1.35957,0.0,-3.27235,43.69477799
33.814073,0.000000,257.654193,71.0,71.0,1.0,5.0,27.66194,3.21221,1.44188,-1.44188,0.0,-2.91042,36.15075443
19.685833,0.000000,257.577417,72.0,72.0,1.0,5.0,29.3159,2.99358,1.4671,-1.46711,0.0,-3.22232,34.11118199
23.254680,0.000000,257.637727,73.0,73.0,1.0,5.0,29.0858,3.06713,1.46368,-1.46368,0.0,-3.11167,34.38103817
10.346370,0.000000,257.373283,74.0,74.0,1.0,5.0,29.00579,2.79427,1.46248,-1.46249,0.0,-3.9419,34.47587533
17.330483,0.000000,257.540587,75.0,75.0,1.0,5.0,29.29545,2.93983,1.4668,-1.4668,0.0,-3.37376,34.13499366
11.482487,0.000000,257.439660,76.0,76.0,1.0,5.0,29.0359,2.81779,1.46294,-1.46294,0.0,-3.85175,34.44012412
32.611523,0.000000,257.658600,77.0,77.0,1.0,5.0,27.85931,3.20338,1.44497,-1.44497,0.0,-2.94366,35.89464348
18.507947,0.000000,257.536827,78.0,78.0,1.0,5.0,29.32369,2.96672,1.46722,-1.46722,0.0,-3.23847,34.10212016
41.957270,0.000000,257.645123,79.0,79.0,1.0,5.0,25.66373,3.24064,1.40932,-1.40932,0.0,-2.78362,38.96549722
31.428173,0.000000,257.654573,80.0,80.0,1.0,5.0,28.04307,3.19263,1.44783,-1.44783,0.0,-2.94413,35.65943386
30.234350,0.000000,257.658760,81.0,81.0,1.0,5.0,28.22414,3.18053,1.45062,-1.45062,0.0,-2.9186,35.43066325
37.219123,0.000000,257.573133,82.0,82.0,1.0,5.0,26.98028,3.22458,1.43105,-1.43105,0.0,-2.8794,37.06410756
36.082763,0.000000,257.693960,83.0,83.0,1.0,5.0,27.24117,3.22124,1.43523,-1.43523,0.0,-3.04088,36.70914282
29.015473,0.000000,257.675697,84.0,84.0,1.0,5.0,28.38381,3.16437,1.45307,-1.45307,0.0,-2.94574,35.23135196
46.745687,0.000000,257.602517,85.0,85.0,1.0,5.0,24.14442,3.21946,1.38282,-1.38282,0.0,-3.10016,41.41743724
34.970687,0.000000,257.712067,86.0,86.0,1.0,5.0,27.44691,3.21811,1.43849,-1.4385,0.0,-3.11548,36.43397381
26.763230,0.000000,257.738433,87.0,87.0,1.0,5.0,28.65626,3.13196,1.45722,-1.45722,0.0,-3.24548,34.89638913
35.534543,0.000000,258.036613,88.0,88.0,1.0,5.0,27.3611,3.22388,1.43713,-1.43714,0.0,-3.13406,36.54823819
28.447923,0.000000,258.001650,89.0,89.0,1.0,5.0,28.48919,3.15959,1.45468,-1.45468,0.0,-3.05364,35.10103306
47.862917,0.000000,257.613650,90.0,90.0,1.0,5.0,23.87292,3.21272,1.37791,-1.37791,0.0,-3.27276,41.88846609
47.310133,0.000000,257.951973,91.0,91.0,1.0,5.0,23.99448,3.2207,1.38011,-1.38011,0.0,-3.24135,41.6762522
27.316937,0.000000,258.058733,92.0,92.0,1.0,5.0,28.62908,3.14343,1.45681,-1.45681,0.0,-3.27576,34.92951922
27.858193,0.000000,257.750383,93.0,93.0,1.0,5.0,28.52977,3.14746,1.4553,-1.4553,0.0,-3.23321,35.05110627
37.348120,0.000000,290.978487,94.0,94.0,1.0,5.0,26.19384,1.73778,1.4182,-1.4182,0.0,-0.11736,38.17691488
31.127293,0.000000,278.051737,95.0,95.0,1.0,5.0,24.32248,3.08555,1.38601,-1.38601,0.0,-1.40624,41.11422848
53.526527,0.000000,289.523643,96.0,96.0,1.0,5.0,26.95307,1.67274,1.43061,-1.43061,0.0,-0.54486,37.10152498
62.444300,0.000000,275.457080,97.0,97.0,1.0,5.0,19.92977,2.99788,1.2995,-1.2995,0.0,-2.12745,50.1761937
17.220387,0.000000,290.558513,98.0,98.0,1.0,5.0,27.79737,1.8574,1.444,-1.444,0.0,-0.36383,35.97462638
33.331603,0.000000,266.552130,99.0,99.0,1.0,5.0,29.30633,3.36974,1.46696,-1.46696,0.0,-2.01138,34.12232101
33.636737,0.000000,266.972630,100.0,100.0,1.0,5.0,29.20653,3.37751,1.46548,-1.46548,0.0,-2.13201,34.23891849
59.407060,0.000000,274.036253,101.0,101.0,1.0,5.0,19.68469,3.12145,1.29413,-1.29413,0.0,-2.03825,50.80090161
10.650113,0.000000,284.436450,102.0,102.0,1.0,5.0,24.67782,2.04517,1.39231,-1.39231,0.0,-1.20724,40.52221793
26.188850,0.000000,284.755417,103.0,103.0,1.0,5.0,23.14004,2.56654,1.36436,-1.36437,0.0,-0.85855,43.21513705
49.899050,0.000000,279.191053,104.0,104.0,1.0,5.0,20.19255,3.0809,1.30519,-1.30519,0.0,-1.28147,49.52321525
57.095787,0.000000,288.659663,105.0,105.0,1.0,5.0,26.60539,1.97288,1.42497,-1.42497,0.0,-0.6639,37.58636878
31.408083,0.000000,291.715477,106.0,106.0,1.0,5.0,26.42744,1.82365,1.42206,-1.42206,0.0,0.42693,37.83945778
44.384597,0.000000,286.605320,107.0,107.0,1.0,5.0,24.82922,2.30941,1.39496,-1.39496,0.0,-0.72705,40.27512745
60.704487,0.000000,280.022223,108.0,108.0,1.0,5.0,21.12499,2.90265,1.3248,-1.3248,0.0,-1.61436,47.33730051
31.707130,0.000000,274.124807,109.0,109.0,1.0,5.0,27.93242,3.28371,1.44611,-1.44611,0.0,-1.72326,35.80069324
22.624410,0.000000,290.419787,110.0,110.0,1.0,5.0,27.02599,1.73357,1.43178,-1.43178,0.0,-0.20479,37.00141974
17.915090,0.000000,291.955717,111.0,111.0,1.0,5.0,27.74282,1.66258,1.44315,-1.44315,0.0,0.30675,36.04536237
21.003453,0.000000,290.296110,112.0,112.0,1.0,5.0,27.70397,1.82792,1.44254,-1.44254,0.0,-0.06292,36.09590972
2.907137,0.000000,271.846053,113.0,113.0,1.0,5.0,27.3355,2.47803,1.43673,-1.43673,0.0,-3.1142,36.58246602
55.198807,0.000000,291.530913,114.0,114.0,1.0,5.0,31.04719,1.49448,1.49202,-1.49202,0.0,0.07362,32.20903405
31.521233,0.000000,272.886793,115.0,115.0,1.0,5.0,28.85054,3.32119,1.46015,-1.46016,0.0,-1.6595,34.66139629
1.618253,0.000000,291.361700,116.0,116.0,1.0,5.0,27.61094,1.85081,1.44108,-1.44108,0.0,-0.25841,36.21752827
22.759120,0.000000,290.518147,117.0,117.0,1.0,5.0,26.73835,1.71453,1.42713,-1.42714,0.0,-0.26981,37.39946556
44.591910,0.000000,286.505883,118.0,118.0,1.0,5.0,24.69696,2.31662,1.39264,-1.39264,0.0,-0.75997,40.49081344
5.859650,0.000000,286.240437,119.0,119.0,1.0,5.0,25.03551,2.02018,1.39856,-1.39856,0.0,-1.33633,39.94326459
12.075537,0.000000,291.257930,120.0,120.0,1.0,5.0,27.63792,1.81764,1.44151,-1.44151,0.0,-0.02809,36.1821729
30.784853,0.000000,291.443163,121.0,121.0,1.0,5.0,24.79098,1.78662,1.39429,-1.39429,0.0,-0.04132,40.33725169
71.056013,0.000000,259.139030,122.0,122.0,1.0,5.0,21.88405,2.79874,1.34013,-1.34013,0.0,-4.03288,45.69538088
41.479613,0.000000,291.553893,123.0,123.0,1.0,5.0,26.27756,1.47999,1.41958,-1.41959,0.0,0.21108,38.05528367
11.782543,0.000000,275.019663,124.0,124.0,1.0,5.0,27.18718,2.68504,1.43436,-1.43437,0.0,-1.95158,36.78204212
2.781967,0.000000,272.231833,125.0,125.0,1.0,5.0,27.24027,2.45991,1.43521,-1.43521,0.0,-3.4708,36.71035566
53.660637,0.000000,289.450493,126.0,126.0,1.0,5.0,26.94487,1.6852,1.43048,-1.43048,0.0,-0.63197,37.11281591
54.666613,0.000000,282.006277,127.0,127.0,1.0,5.0,21.97904,2.79237,1.34201,-1.34201,0.0,-1.19827,45.49789254
56.736747,0.000000,284.428230,128.0,128.0,1.0,5.0,24.54005,2.52953,1.38988,-1.38988,0.0,-1.12292,40.74971322
31.652740,0.000000,284.934463,129.0,129.0,1.0,5.0,23.93383,2.25499,1.37901,-1.37901,0.0,-0.94299,41.78186274
43.495030,0.000000,267.706767,130.0,130.0,1.0,5.0,24.93179,3.41243,1.39675,-1.39676,0.0,-2.09736,40.10943458
61.281643,0.000000,284.976667,131.0,131.0,1.0,5.0,24.84275,2.57589,1.3952,-1.3952,0.0,-1.30927,40.25319258
3.289693,0.000000,290.166713,132.0,132.0,1.0,5.0,25.64252,2.03298,1.40896,-1.40896,0.0,-0.42682,38.99772721
25.970160,0.000000,284.873357,133.0,133.0,1.0,5.0,23.22182,2.56609,1.3659,-1.3659,0.0,-0.94615,43.06294683
4.991877,0.000000,292.172650,134.0,134.0,1.0,5.0,26.01749,1.73015,1.41527,-1.41527,0.0,0.7044,38.43568307
37.332703,0.000000,291.123617,135.0,135.0,1.0,5.0,27.20401,1.74942,1.43463,-1.43463,0.0,-0.1325,36.75928659
61.378560,0.000000,284.728953,136.0,136.0,1.0,5.0,24.61151,2.59906,1.39114,-1.39114,0.0,-1.28143,40.63139564
53.497720,0.000000,283.015113,137.0,137.0,1.0,5.0,22.55231,2.68692,1.35319,-1.35319,0.0,-1.20207,44.34135572
67.076487,0.000000,286.311633,138.0,138.0,1.0,5.0,26.38245,2.27472,1.42132,-1.42132,0.0,-1.60846,37.90398541
24.432700,0.000000,292.625560,139.0,139.0,1.0,5.0,28.68535,1.80141,1.45766,-1.45766,0.0,0.85733,34.86100048
35.450163,0.000000,289.350247,140.0,140.0,1.0,5.0,29.43749,1.73451,1.4689,-1.4689,0.0,-0.3969,33.97028755
17.978357,0.000000,292.062087,141.0,141.0,1.0,5.0,27.58467,1.63955,1.44067,-1.44067,0.0,0.30162,36.25201969
12.402827,0.000000,281.315943,142.0,142.0,1.0,5.0,24.50096,2.36947,1.38918,-1.38918,0.0,-1.28223,40.81472726
35.708057,0.000000,285.636240,143.0,143.0,1.0,5.0,25.52717,2.16942,1.407,-1.407,0.0,-0.87356,39.17394682
13.748717,0.000000,280.079420,144.0,144.0,1.0,5.0,24.68299,2.55778,1.3924,-1.3924,0.0,-1.56167,40.51373031
6.986653,0.000000,292.742940,145.0,145.0,1.0,5.0,30.69495,1.88333,1.48707,-1.48707,0.0,1.20917,32.57864893
28.904433,0.000000,285.655347,146.0,146.0,1.0,5.0,24.48189,2.28484,1.38884,-1.38885,0.0,-0.8932,40.84651961
19.576940,0.000000,293.046590,147.0,147.0,1.0,5.0,19.47962,1.69861,1.28958,-1.28958,0.0,1.63857,51.33570367
40.493443,0.000000,284.439227,148.0,148.0,1.0,5.0,22.23803,2.50035,1.3471,-1.3471,0.0,-1.11888,44.968012
33.554927,0.000000,279.945643,149.0,149.0,1.0,5.0,22.67687,2.87178,1.35558,-1.35558,0.0,-1.33267,44.09779657
28.457010,0.000000,288.759387,150.0,150.0,1.0,5.0,27.81832,1.81884,1.44433,-1.44433,0.0,-0.52236,35.94753386
23.376030,0.000000,292.982180,151.0,151.0,1.0,5.0,25.30987,1.67472,1.40329,-1.40329,0.0,1.38037,39.51027801
23.698987,0.000000,293.227393,152.0,152.0,1.0,5.0,27.93318,1.82675,1.44612,-1.44612,0.0,1.96124,35.79971919
30.776907,0.000000,284.723387,153.0,153.0,1.0,5.0,23.51358,2.31688,1.37132,-1.37132,0.0,-0.93653,42.52861538
30.885750,0.000000,290.220413,154.0,154.0,1.0,5.0,25.13855,1.692,1.40034,-1.40034,0.0,-0.233,39.77954178
2.460487,0.000000,286.007213,155.0,155.0,1.0,5.0,23.79031,2.07145,1.3764,-1.3764,0.0,-1.95878,42.03392053
50.902710,0.000000,281.813540,156.0,156.0,1.0,5.0,20.95423,2.84317,1.32127,-1.32127,0.0,-1.2543,47.72306117
41.364643,0.000000,288.924610,157.0,157.0,1.0,5.0,30.25915,1.88954,1.48086,-1.48086,0.0,-0.68245,33.04785495
33.960717,0.000000,280.822660,158.0,158.0,1.0,5.0,22.06513,2.76768,1.34371,-1.34371,0.0,-1.2781,45.32037654
2.878373,0.000000,292.550180,159.0,159.0,1.0,5.0,25.38815,1.91825,1.40463,-1.40463,0.0,1.07691,39.38845485
13.144377,0.000000,284.236573,160.0,160.0,1.0,5.0,24.07142,2.14692,1.3815,-1.3815,0.0,-1.03092,41.5430415
15.522393,0.000000,292.541560,161.0,161.0,1.0,5.0,23.71808,1.88892,1.37508,-1.37508,0.0,0.84412,42.16192879
42.917827,0.000000,292.819697,162.0,162.0,1.0,5.0,34.0467,1.32432,1.53207,-1.53208,0.0,0.77049,29.37142219
3.937060,0.000000,278.245203,163.0,163.0,1.0,5.0,25.87287,2.29313,1.41284,-1.41285,0.0,-2.75074,38.65052466
17.292157,0.000000,290.406860,164.0,164.0,1.0,5.0,27.78071,1.85064,1.44374,-1.44374,0.0,-0.30111,35.99620024
12.097440,0.000000,291.097490,165.0,165.0,1.0,5.0,28.07295,1.78432,1.44829,-1.44829,0.0,-0.0947,35.62147904
30.689610,0.000000,291.509880,166.0,166.0,1.0,5.0,24.91834,1.78859,1.39652,-1.39652,0.0,-0.03258,40.13108417
62.279350,0.000000,291.496827,167.0,167.0,1.0,5.0,32.72961,1.71062,1.51494,-1.51494,0.0,0.1213,30.55337354
59.850020,0.000000,274.070393,168.0,168.0,1.0,5.0,19.68676,3.10894,1.29417,-1.29418,0.0,-2.13189,50.79556006
55.208833,0.000000,291.395337,169.0,169.0,1.0,5.0,30.25293,1.52438,1.48077,-1.48077,0.0,0.20856,33.05464958
20.852733,0.000000,288.229440,170.0,170.0,1.0,5.0,28.14303,2.03999,1.44937,-1.44937,0.0,-0.62963,35.53277668
23.442503,0.000000,293.066393,171.0,171.0,1.0,5.0,25.52481,1.71376,1.40696,-1.40696,0.0,1.46851,39.1775688
1.616783,0.000000,291.497123,172.0,172.0,1.0,5.0,27.79521,1.81633,1.44397,-1.44397,0.0,-0.40675,35.97742201
40.710657,0.000000,284.437100,173.0,173.0,1.0,5.0,22.18748,2.5077,1.34611,-1.34611,0.0,-1.07174,45.07046316
48.563460,0.000000,292.573420,174.0,174.0,1.0,5.0,35.57182,1.71141,1.55111,-1.55111,0.0,0.90204,28.11214045
51.484860,0.000000,282.548137,175.0,175.0,1.0,5.0,21.49442,2.76491,1.33233,-1.33233,0.0,-1.28937,46.52370243
12.934457,0.000000,291.913870,176.0,176.0,1.0,5.0,26.45613,1.81523,1.42253,-1.42253,0.0,0.13358,37.79842328
12.843447,0.000000,288.637753,177.0,177.0,1.0,5.0,28.74475,1.75914,1.45856,-1.45856,0.0,-0.50583,34.78896146
20.857677,0.000000,290.364357,178.0,178.0,1.0,5.0,27.66084,1.82744,1.44187,-1.44187,0.0,-0.23153,36.15219205
38.373180,0.000000,284.125900,179.0,179.0,1.0,5.0,22.50696,2.43786,1.35232,-1.35232,0.0,-1.03248,44.43070055
49.683627,0.000000,292.304197,180.0,180.0,1.0,5.0,31.79887,1.48062,1.50241,-1.50241,0.0,0.46099,31.44765836
64.161917,0.000000,288.754090,181.0,181.0,1.0,5.0,28.46064,2.09521,1.45424,-1.45425,0.0,-1.06724,35.1362443
23.596143,0.000000,282.462103,182.0,182.0,1.0,5.0,21.79986,2.86508,1.33845,-1.33846,0.0,-1.23336,45.87185422
33.420237,0.000000,287.978750,183.0,183.0,1.0,5.0,30.98346,1.81635,1.49113,-1.49113,0.0,-0.64109,32.27528494
13.499933,0.000000,279.923313,184.0,184.0,1.0,5.0,24.8115,2.54783,1.39465,-1.39465,0.0,-1.53557,40.30389134
20.989433,0.000000,288.389180,185.0,185.0,1.0,5.0,28.38021,2.0262,1.45302,-1.45302,0.0,-0.59228,35.23582102
41.293060,0.000000,269.223313,186.0,186.0,1.0,5.0,26.10731,3.41449,1.41676,-1.41676,0.0,-1.9355,38.30344834
11.509000,0.000000,291.121183,187.0,187.0,1.0,5.0,27.7101,1.86028,1.44264,-1.44264,0.0,-0.12946,36.08792462
64.319720,0.000000,288.816167,188.0,188.0,1.0,5.0,28.59726,2.08804,1.45632,-1.45633,0.0,-0.7982,34.96838508
35.706730,0.000000,285.859540,189.0,189.0,1.0,5.0,26.4727,2.11835,1.4228,-1.4228,0.0,-1.09537,37.77476419
34.182730,0.000000,292.956133,190.0,190.0,1.0,5.0,22.59715,1.52597,1.35405,-1.35405,0.0,1.30754,44.25336823
30.568680,0.000000,284.823147,191.0,191.0,1.0,5.0,23.53954,2.32056,1.3718,-1.3718,0.0,-1.00579,42.48171375
66.717670,0.000000,277.154593,192.0,192.0,1.0,5.0,20.90867,2.76872,1.32033,-1.32033,0.0,-2.79727,47.82704974
12.983767,0.000000,291.770783,193.0,193.0,1.0,5.0,26.72162,1.79747,1.42686,-1.42686,0.0,0.18039,37.4228808
60.548493,0.000000,272.823553,194.0,194.0,1.0,5.0,19.75614,3.09705,1.2957,-1.2957,0.0,-2.2074,50.61717522
3.028583,0.000000,289.799913,195.0,195.0,1.0,5.0,25.33966,2.04468,1.4038,-1.4038,0.0,-0.80957,39.46382864
9.296893,0.000000,292.541443,196.0,196.0,1.0,5.0,29.20769,2.28718,1.4655,-1.4655,0.0,0.92913,34.23755867
41.507120,0.000000,288.842080,197.0,197.0,1.0,5.0,30.16388,1.89454,1.47949,-1.47949,0.0,-0.59774,33.15223373
50.649363,0.000000,281.905793,198.0,198.0,1.0,5.0,20.92024,2.84042,1.32057,-1.32057,0.0,-1.3775,47.80059885
2.911010,0.000000,289.911007,199.0,199.0,1.0,5.0,25.35289,2.03598,1.40403,-1.40403,0.0,-0.94643,39.44323507
43.700927,0.000000,292.622397,200.0,200.0,1.0,5.0,30.12432,1.46408,1.47892,-1.47892,0.0,0.90194,33.19577006
11.160260,0.000000,289.226210,201.0,201.0,1.0,5.0,29.10137,1.73824,1.46391,-1.46391,0.0,-0.45031,34.36264341
54.492610,0.000000,285.906303,202.0,202.0,1.0,5.0,25.8568,2.27694,1.41257,-1.41258,0.0,-0.91568,38.67454596
28.305067,0.000000,288.687967,203.0,203.0,1.0,5.0,27.91919,1.83198,1.4459,-1.4459,0.0,-0.6082,35.81765803
