    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   15   13        36   38        1.11101         65.432         66.902            4.830            4.690         0.14142E+00    0.14142E+00    0
   15   14        16   17        0.52616        112.769        111.589            4.350            4.042         0.14142E+00    0.14142E+00    0
   15   14        19   20        0.67781         87.937         86.756            2.220            3.264         0.14142E+00    0.14142E+00    0
   15   14        22   23        0.15859         85.285         85.015            4.160            3.984         0.14142E+00    0.14142E+00    0
   15   14        23   24        0.09322         75.758         75.618            3.290            3.435         0.14142E+00    0.14142E+00    0
   16    9        45   52        1.61954         79.658         76.588            4.790            4.719         0.14142E+00    0.15579E+00    1
   16    9        59   66        0.12938         56.846         56.958            6.210            4.521         0.14142E+00    0.14142E+00    0
   16    9        47   54        1.32075         69.292         67.486            4.540            4.897         0.14142E+00    0.14142E+00    0
   16    9        61   68        0.07997         52.555         52.606            2.610            3.881         0.14142E+00    0.14142E+00    0
   16    9        49   56        0.73680         63.290         62.365            4.620            5.116         0.14142E+00    0.14142E+00    0
   16    9        56   63        0.74823         57.385         58.246            6.750            5.309         0.14142E+00    0.14142E+00    0
   16    9        63   70        0.09948         50.461         50.405            1.380            3.031         0.14142E+00    0.14142E+00    0
   16   12        35   39        0.75579         62.526         63.477            3.420            4.188         0.14142E+00    0.14142E+00    0
   16   12        39   43        0.68222         58.555         59.360            4.170            3.968         0.14142E+00    0.14142E+00    0
   16   12        43   47        1.54320         86.402         83.283            5.870            4.168         0.14142E+00    0.15446E+00    1
   16   12        47   51        1.17133         74.271         72.552            5.370            4.688         0.14142E+00    0.14142E+00    0
   16   12        37   41        0.82622         60.165         61.167            3.530            4.031         0.14142E+00    0.14142E+00    0
   16   12        41   45        0.34130         69.288         68.817            4.590            4.177         0.14142E+00    0.14142E+00    0
   16   12        45   49        1.57530         86.326         82.993            4.620            4.461         0.14142E+00    0.15810E+00    1
   16   12        49   53        0.58526         64.648         63.902            6.290            4.852         0.14142E+00    0.14142E+00    0
   16   14        23   25        0.08237         70.871         70.766            2.540            3.268         0.14142E+00    0.14142E+00    0
   16   14        25   27        0.44790         83.572         82.827            3.330            3.524         0.14142E+00    0.14142E+00    0
   16   14        27   29        0.31939         71.884         71.426            3.720            3.523         0.14142E+00    0.14142E+00    0
   16   14        33   35        0.52177         70.871         71.615            4.000            4.033         0.14142E+00    0.14142E+00    0
   16   14        35   37        0.80489         63.493         64.523            4.890            4.093         0.14142E+00    0.14142E+00    0
   16   14        37   39        0.89820         64.693         65.862            3.120            4.365         0.14142E+00    0.14142E+00    0
   16   15        18   19        0.76293         78.890         77.700            4.750            3.521         0.14142E+00    0.14142E+00    0
   16   15        19   20        0.42211         78.265         77.608            2.470            2.834         0.14142E+00    0.14142E+00    0
   16   15        20   21        0.05759         68.821         68.899            3.150            2.936         0.14142E+00    0.14142E+00    0
   16   15        21   22        0.02800         69.675         69.656            3.810            3.322         0.14142E+00    0.14142E+00    0
   16   15        22   23        0.17396         71.650         71.402            3.680            3.411         0.14142E+00    0.14142E+00    0
   16   15        23   24        0.22697         63.294         63.007            2.730            2.824         0.14142E+00    0.14142E+00    0
   16   15        24   25        0.13557         68.914         68.736            3.970            3.188         0.14142E+00    0.14142E+00    0
   17   10        53   60        0.12678         60.347         60.494            4.720            5.422         0.14142E+00    0.14142E+00    0
   17   10        60   67        0.02573         57.052         57.080            4.020            4.203         0.14142E+00    0.14142E+00    0
   17   10        55   62        0.13041         59.180         59.330            5.970            5.359         0.14142E+00    0.14142E+00    0
   17   10        62   69        0.23828         52.555         52.805            3.070            3.390         0.14142E+00    0.14142E+00    0
   17   10        50   57        0.36540         62.956         62.508            3.570            5.163         0.14142E+00    0.14142E+00    0
   17   10        57   64        0.35412         59.915         60.341            4.770            4.977         0.14142E+00    0.14142E+00    0
   17   13        44   48        1.70847         93.849         89.670            4.470            4.185         0.14142E+00    0.16328E+00    1
   17   13        48   52        0.90611         72.663         71.361            6.010            4.809         0.14142E+00    0.14142E+00    0
   17   13        38   42        0.82350         63.129         64.177            4.350            3.879         0.14142E+00    0.14142E+00    0
   17   13        46   50        1.40120         83.199         80.653            4.330            4.510         0.14142E+00    0.14892E+00    1
   17   15        24   26        0.40321         82.971         82.306            2.820            3.334         0.14142E+00    0.14142E+00    0
   17   15        26   28        0.49701         74.982         74.241            3.290            3.308         0.14142E+00    0.14142E+00    0
   17   15        28   30        0.24716         81.936         81.532            3.410            3.354         0.14142E+00    0.14142E+00    0
   17   15        30   32        0.02410         74.104         74.068            3.540            3.497         0.14142E+00    0.14142E+00    0
   17   15        32   34        0.32827         75.761         76.259            4.120            3.935         0.14142E+00    0.14142E+00    0
   17   15        34   36        0.24661         71.813         72.166            3.330            3.723         0.14142E+00    0.14142E+00    0
   17   15        38   40        0.30351         65.451         65.848            3.030            3.437         0.14142E+00    0.14142E+00    0
   17   16        19   20        1.07149        105.381        103.147            2.430            3.124         0.14142E+00    0.14142E+00    0
   17   16        20   21        0.48332         89.695         88.832            3.170            3.246         0.14142E+00    0.14142E+00    0
   17   16        21   22        0.18453         87.385         87.064            3.930            3.648         0.14142E+00    0.14142E+00    0
   17   16        22   23        0.04480         87.716         87.639            3.900            3.716         0.14142E+00    0.14142E+00    0
   17   16        23   24        0.01871         77.390         77.390            2.730            3.104         0.14142E+00    0.14142E+00    0
   17   16        24   25        0.04356         84.546         84.477            3.150            3.452         0.14142E+00    0.14142E+00    0
   17   16        25   26        0.73728         99.142         97.691            2.970            3.414         0.14142E+00    0.14142E+00    0
   18   11        47   54        1.05447         72.219         70.714            3.480            4.663         0.14142E+00    0.14142E+00    0
   18   11        54   61        0.07620         61.203         61.296            5.310            5.341         0.14142E+00    0.14142E+00    0
   18   11        49   56        0.59234         66.063         65.285            4.510            4.900         0.14142E+00    0.14142E+00    0
   18   11        56   63        0.44130         60.474         61.009            5.590            5.147         0.14142E+00    0.14142E+00    0
   18   11        51   58        0.06713         61.561         61.509            4.090            5.137         0.14142E+00    0.14142E+00    0
   18   11        58   65        0.09773         61.108         61.141            2.760            4.637         0.14142E+00    0.14142E+00    0
   18   14        37   41        0.63853         65.304         66.142            3.150            3.850         0.14142E+00    0.14142E+00    0
   18   14        41   45        0.42758         74.819         74.182            3.820            4.001         0.14142E+00    0.14142E+00    0
   18   14        45   49        1.67383         93.621         89.599            4.750            4.306         0.14142E+00    0.16198E+00    1
   18   14        43   47        1.64232         93.629         89.847            3.920            3.998         0.14142E+00    0.15844E+00    1
   18   14        47   51        1.33355         80.373         78.186            5.500            4.553         0.14142E+00    0.14390E+00    1
   18   14        51   55        0.30645         66.068         65.667            4.110            4.929         0.14142E+00    0.14142E+00    0
   18   16        25   27        0.57312         89.977         88.952            2.880            3.358         0.14142E+00    0.14142E+00    0
   18   16        27   29        0.76017         78.176         76.997            3.630            3.294         0.14142E+00    0.14142E+00    0
   18   16        29   31        0.25902         78.470         78.064            3.390            3.304         0.14142E+00    0.14142E+00    0
   18   16        31   33        0.08279         80.717         80.850            3.440            3.634         0.14142E+00    0.14142E+00    0
   18   16        33   35        0.15529         78.407         78.628            5.000            3.682         0.14142E+00    0.14142E+00    0
   18   16        35   37        0.27155         70.558         70.934            2.620            3.723         0.14142E+00    0.14142E+00    0
   18   16        37   39        0.46064         71.615         72.277            4.600            3.997         0.14142E+00    0.14142E+00    0
   18   16        39   41        0.57516         63.495         64.228            3.970            3.224         0.14142E+00    0.14142E+00    0
   18   17        19   20        0.08968        104.798        104.626            2.430            3.162         0.14142E+00    0.14142E+00    0
   18   17        20   21        0.60354         91.730         90.630            3.300            3.255         0.14142E+00    0.14142E+00    0
   18   17        21   22        0.55167         86.024         85.083            4.350            3.658         0.14142E+00    0.14142E+00    0
   18   17        22   23        0.17772         83.520         83.226            4.140            3.677         0.14142E+00    0.14142E+00    0
   18   17        23   24        0.18415         71.403         71.666            2.880            3.014         0.14142E+00    0.14142E+00    0
   18   17        24   25        0.20038         77.365         77.673            3.920            3.324         0.14142E+00    0.14142E+00    0
   18   17        25   26        0.72260         90.980         89.676            4.000            3.257         0.14142E+00    0.14142E+00    0
   18   17        26   27        0.30828         81.360         80.874            4.750            3.334         0.14142E+00    0.14142E+00    0
   19   12        48   55        0.73986         69.839         68.818            6.090            4.787         0.14142E+00    0.14142E+00    0
   19   12        55   62        0.12584         60.867         60.757            3.450            5.197         0.14142E+00    0.14142E+00    0
   19   12        62   69        0.08808         54.160         54.200            1.650            3.253         0.14142E+00    0.14142E+00    0
   19   15        46   50        1.53324         85.210         82.123            4.250            4.207         0.14142E+00    0.15514E+00    1
   19   15        50   54        0.46728         66.320         65.703            4.750            4.583         0.14142E+00    0.14142E+00    0
   19   15        44   48        1.86272         96.425         91.427            2.500            3.869         0.14142E+00    0.16907E+00    1
   19   15        48   52        0.97715         73.917         72.486            4.710            4.527         0.14142E+00    0.14142E+00    0
   19   15        52   56        0.40218         63.478         62.970            4.840            4.908         0.14142E+00    0.14142E+00    0
   19   17        26   28        0.51026         73.966         73.215            2.900            3.297         0.14142E+00    0.14142E+00    0
   19   17        28   30        0.57052         82.188         81.255            3.250            3.273         0.14142E+00    0.14142E+00    0
   19   17        30   32        0.38847         75.066         74.485            3.300            3.357         0.14142E+00    0.14142E+00    0
   19   17        32   34        0.09525         77.404         77.258            4.000            3.764         0.14142E+00    0.14142E+00    0
   19   17        34   36        0.05585         73.375         73.304            4.090            3.522         0.14142E+00    0.14142E+00    0
   19   17        36   38        0.33100         69.303         69.762            3.580            4.043         0.14142E+00    0.14142E+00    0
   19   17        38   40        0.09512         66.699         66.817            3.940            3.215         0.14142E+00    0.14142E+00    0
   19   17        40   42        1.49279         62.446         64.443            0.730            3.802         0.14142E+00    0.14556E+00    1
   19   18        20   21        0.00627         94.182         94.177            3.190            3.302         0.14142E+00    0.14142E+00    0
   19   18        21   22        1.48724         91.790         88.998            4.330            3.816         0.14142E+00    0.14413E+00    1
   19   18        22   23        1.11163         86.452         84.551            3.900            3.858         0.14142E+00    0.14142E+00    0
   19   18        23   24        0.12655         71.926         71.744            3.060            3.181         0.14142E+00    0.14142E+00    0
   19   18        24   25        0.28715         76.562         77.003            3.450            3.476         0.14142E+00    0.14142E+00    0
   19   18        25   26        0.64792         88.823         87.679            3.220            3.394         0.14142E+00    0.14142E+00    0
   19   18        26   27        0.22132         79.407         79.056            3.310            3.465         0.14142E+00    0.14142E+00    0
   19   18        27   28        0.82060         65.164         64.103            3.220            3.164         0.14142E+00    0.14142E+00    0
   20   13        49   56        0.63000         68.017         67.167            3.920            4.723         0.14142E+00    0.14142E+00    0
   20   13        56   63        0.34746         62.436         62.866            6.130            5.026         0.14142E+00    0.14142E+00    0
   20   13        65   72        0.66929         53.983         53.267            3.000            2.094         0.14142E+00    0.14142E+00    0
   20   13        60   67        0.20863         60.091         59.860            2.400            3.989         0.14142E+00    0.14142E+00    0
   20   16        39   43        0.52124         65.515         66.196            2.110            3.441         0.14142E+00    0.14142E+00    0
   20   16        43   47        1.65727         96.691         92.672            3.810            3.658         0.14142E+00    0.16005E+00    1
   20   16        51   55        0.49415         68.258         67.598            6.400            4.647         0.14142E+00    0.14142E+00    0
   20   16        41   45        0.47966         77.254         76.523            2.400            3.663         0.14142E+00    0.14142E+00    0
   20   16        45   49        1.74200         96.935         92.445            3.820            3.976         0.14142E+00    0.16501E+00    1
   20   16        49   53        0.69472         71.887         70.899            5.700            4.440         0.14142E+00    0.14142E+00    0
   20   16        53   57        0.12533         67.210         67.047            5.580            5.013         0.14142E+00    0.14142E+00    0
   20   18        27   29        0.53066         74.668         73.880            3.150            3.205         0.14142E+00    0.14142E+00    0
   20   18        29   31        0.32763         76.454         75.955            2.910            3.135         0.14142E+00    0.14142E+00    0
   20   18        31   33        0.07915         79.491         79.365            3.510            3.417         0.14142E+00    0.14142E+00    0
   20   18        33   35        0.00981         77.655         77.665            3.580            3.438         0.14142E+00    0.14142E+00    0
   20   18        35   37        0.22593         69.976         70.292            3.810            3.450         0.14142E+00    0.14142E+00    0
   20   18        37   39        0.28302         71.142         71.530            5.280            3.718         0.14142E+00    0.14142E+00    0
   20   18        39   41        0.65543         62.694         63.511            0.830            2.926         0.14142E+00    0.14142E+00    0
   20   19        21   22        0.22915         95.044         95.467            4.890            3.712         0.14142E+00    0.14142E+00    0
   20   19        22   23        1.13716         93.965         91.852            3.650            3.772         0.14142E+00    0.14142E+00    0
   20   19        23   24        0.46210         77.735         77.020            3.060            3.081         0.14142E+00    0.14142E+00    0
   20   19        24   25        0.42462         80.913         81.603            3.570            3.355         0.14142E+00    0.14142E+00    0
   20   19        25   26        0.06404         91.552         91.437            3.480            3.253         0.14142E+00    0.14142E+00    0
   20   19        26   27        0.37176         81.037         81.641            3.740            3.315         0.14142E+00    0.14142E+00    0
   20   19        27   28        0.41736         66.938         66.382            3.000            2.993         0.14142E+00    0.14142E+00    0
   20   19        28   29        0.22596         90.187         89.787            4.110            3.309         0.14142E+00    0.14142E+00    0
   21   14        50   57        0.23729         66.456         66.142            5.120            4.809         0.14142E+00    0.14142E+00    0
   21   14        64   71        0.46346         54.907         54.401            2.470            2.351         0.14142E+00    0.14142E+00    0
   21   17        40   44        0.56768         67.877         68.652            3.580            3.520         0.14142E+00    0.14142E+00    0
   21   17        44   48        1.83876         98.699         93.702            3.150            3.636         0.14142E+00    0.16809E+00    1
   21   17        48   52        0.93778         75.563         74.159            4.370            4.327         0.14142E+00    0.14142E+00    0
   21   17        52   56        0.44707         64.925         64.347            4.380            4.738         0.14142E+00    0.14142E+00    0
   21   17        42   46        1.29097         85.410         83.197            3.250            3.465         0.14142E+00    0.14260E+00    1
   21   17        46   50        1.62927         87.552         84.086            2.940            3.987         0.14142E+00    0.15746E+00    1
   21   17        50   54        0.42477         67.747         67.174            4.460            4.399         0.14142E+00    0.14142E+00    0
   21   17        54   58        0.28109         63.645         64.003            5.290            5.121         0.14142E+00    0.14142E+00    0
   21   19        28   30        0.17855         81.755         81.465            2.810            3.212         0.14142E+00    0.14142E+00    0
   21   19        30   32        0.36165         76.230         75.681            2.830            3.231         0.14142E+00    0.14142E+00    0
   21   19        32   34        0.04637         79.439         79.380            4.170            3.607         0.14142E+00    0.14142E+00    0
   21   19        34   36        0.03744         75.994         75.940            3.070            3.331         0.14142E+00    0.14142E+00    0
   21   19        36   38        0.31930         72.019         72.480            3.840            3.832         0.14142E+00    0.14142E+00    0
   21   19        38   40        0.13185         69.254         69.405            4.490            2.997         0.14142E+00    0.14142E+00    0
   21   19        40   42        1.04023         65.516         66.891            2.610            3.566         0.14142E+00    0.14142E+00    0
   21   19        42   44        0.09454         73.061         73.199            3.390            3.252         0.14142E+00    0.14142E+00    0
   21   20        22   23        1.11293         90.602         92.641            3.290            3.733         0.14142E+00    0.14142E+00    0
   21   20        23   24        1.17706         80.574         78.699            2.910            3.116         0.14142E+00    0.14142E+00    0
   21   20        24   25        0.39708         82.679         82.025            3.510            3.435         0.14142E+00    0.14142E+00    0
   21   20        25   26        0.43787         89.893         89.110            3.420            3.371         0.14142E+00    0.14142E+00    0
   21   20        26   27        0.36549         77.208         77.775            3.720            3.474         0.14142E+00    0.14142E+00    0
   21   20        27   28        0.35175         63.474         63.029            3.380            3.161         0.14142E+00    0.14142E+00    0
   21   20        28   29        0.21709         85.559         85.191            3.970            3.479         0.14142E+00    0.14142E+00    0
   21   20        29   30        0.06476         72.840         72.746            2.820            2.992         0.14142E+00    0.14142E+00    0
   22   15        51   58        0.15015         64.730         64.537            4.510            4.899         0.14142E+00    0.14142E+00    0
   22   15        58   65        0.04248         64.429         64.483            4.590            4.495         0.14142E+00    0.14142E+00    0
   22   15        65   72        0.72455         55.389         54.592            2.390            2.064         0.14142E+00    0.14142E+00    0
   22   15        53   60        0.18505         64.299         64.522            3.760            5.089         0.14142E+00    0.14142E+00    0
   22   15        60   67        0.24503         61.598         61.304            2.880            3.963         0.14142E+00    0.14142E+00    0
   22   15        55   62        0.11801         63.174         63.323            4.910            5.065         0.14142E+00    0.14142E+00    0
   22   15        62   69        0.13952         56.906         56.753            3.930            3.157         0.14142E+00    0.14142E+00    0
   22   18        41   45        0.57561         77.627         76.739            3.810            3.615         0.14142E+00    0.14142E+00    0
   22   18        45   49        1.68878         96.874         92.588            3.710            3.933         0.14142E+00    0.16370E+00    1
   22   18        49   53        0.75896         71.830         70.748            4.400            4.434         0.14142E+00    0.14142E+00    0
   22   18        53   57        0.02950         66.857         66.846            4.470            5.037         0.14142E+00    0.14142E+00    0
   22   18        43   47        1.61960         96.733         92.853            4.470            3.604         0.14142E+00    0.15900E+00    1
   22   18        47   51        1.33220         82.899         80.574            4.280            4.212         0.14142E+00    0.14613E+00    1
   22   18        51   55        0.35945         67.837         67.355            5.620            4.655         0.14142E+00    0.14142E+00    0
   22   18        55   59        0.51433         62.436         63.077            6.620            5.241         0.14142E+00    0.14142E+00    0
   22   20        29   31        0.27775         75.658         75.241            2.820            3.364         0.14142E+00    0.14142E+00    0
   22   20        31   33        0.29199         80.044         79.578            3.390            3.614         0.14142E+00    0.14142E+00    0
   22   20        33   35        0.23398         78.959         78.591            3.170            3.622         0.14142E+00    0.14142E+00    0
   22   20        35   37        0.12531         71.840         71.662            3.210            3.611         0.14142E+00    0.14142E+00    0
   22   20        37   39        0.15136         72.781         72.999            3.440            3.883         0.14142E+00    0.14142E+00    0
   22   20        39   41        0.48985         64.212         64.844            2.980            3.076         0.14142E+00    0.14142E+00    0
   22   20        41   43        0.28322         69.473         69.865            3.290            3.880         0.14142E+00    0.14142E+00    0
   22   20        43   45        1.42821         90.912         88.139            2.920            3.445         0.14142E+00    0.14729E+00    1
   22   21        23   24        0.33320         89.302         89.896            2.660            3.348         0.14142E+00    0.14142E+00    0
   22   21        24   25        1.17439         96.745         94.499            3.480            3.663         0.14142E+00    0.14142E+00    0
   22   21        25   26        1.49483        101.891         98.722            3.310            3.625         0.14142E+00    0.14538E+00    1
   22   21        26   27        0.14889         83.105         82.858            3.880            3.780         0.14142E+00    0.14142E+00    0
   22   21        27   28        0.30355         66.719         66.315            3.290            3.481         0.14142E+00    0.14142E+00    0
   22   21        28   29        0.18248         89.420         89.095            3.990            3.803         0.14142E+00    0.14142E+00    0
   22   21        29   30        0.14507         75.901         75.690            2.460            3.293         0.14142E+00    0.14142E+00    0
   22   21        30   31        0.39293         78.232         77.620            3.880            3.732         0.14142E+00    0.14142E+00    0
   23   16        52   59        0.09284         66.118         65.995            5.070            5.102         0.14142E+00    0.14142E+00    0
   23   16        59   66        0.08048         64.778         64.675            4.110            4.329         0.14142E+00    0.14142E+00    0
   23   16        54   61        0.16816         65.828         66.049            5.540            5.231         0.14142E+00    0.14142E+00    0
   23   16        61   68        0.27835         60.247         59.917            4.600            3.704         0.14142E+00    0.14142E+00    0
   23   16        56   63        0.34333         65.431         65.879            5.940            5.072         0.14142E+00    0.14142E+00    0
   23   16        63   70        0.07364         57.531         57.465            1.940            2.857         0.14142E+00    0.14142E+00    0
   23   19        42   46        1.39260         89.198         86.609            3.940            3.581         0.14142E+00    0.14544E+00    1
   23   19        46   50        1.50914         90.621         87.440            5.490            4.126         0.14142E+00    0.15396E+00    1
   23   19        50   54        0.48679         70.201         69.523            5.320            4.580         0.14142E+00    0.14142E+00    0
   23   19        54   58        0.28243         65.880         66.250            6.120            5.337         0.14142E+00    0.14142E+00    0
   23   19        44   48        1.79821        102.701         97.686            4.330            3.759         0.14142E+00    0.16687E+00    1
   23   19        48   52        0.91926         78.287         76.863            5.470            4.490         0.14142E+00    0.14142E+00    0
   23   19        52   56        0.49853         67.223         66.558            5.730            4.937         0.14142E+00    0.14142E+00    0
   23   19        56   60        0.68693         64.376         65.266            5.930            5.345         0.14142E+00    0.14142E+00    0
   23   21        30   32        0.33248         77.958         77.443            3.100            3.668         0.14142E+00    0.14142E+00    0
   23   21        32   34        0.30554         82.809         82.305            4.330            4.029         0.14142E+00    0.14142E+00    0
   23   21        34   36        0.33000         79.854         79.329            3.270            3.731         0.14142E+00    0.14142E+00    0
   23   21        36   38        0.02082         76.068         76.100            4.200            4.221         0.14142E+00    0.14142E+00    0
   23   22        24   25        0.26782        101.962        101.417            3.870            3.839         0.14142E+00    0.14142E+00    0
   23   22        25   26        1.51478        110.460        106.983            3.410            3.782         0.14142E+00    0.14530E+00    1
   23   22        26   27        0.39311         86.106         85.432            4.170            3.967         0.14142E+00    0.14142E+00    0
   23   22        27   28        0.30706         67.721         67.306            3.510            3.666         0.14142E+00    0.14142E+00    0
   23   22        28   29        0.27727         89.578         90.075            4.430            3.981         0.14142E+00    0.14142E+00    0
   23   22        29   30        0.27029         74.824         75.228            2.920            3.430         0.14142E+00    0.14142E+00    0
   23   22        30   31        0.15705         77.722         77.478            3.940            3.859         0.14142E+00    0.14142E+00    0
   23   22        31   32        0.25138         77.705         77.316            3.170            3.494         0.14142E+00    0.14142E+00    0
   24   17        53   60        0.10591         64.444         64.578            4.650            5.107         0.14142E+00    0.14142E+00    0
   24   17        60   67        0.27178         61.934         61.599            4.460            4.023         0.14142E+00    0.14142E+00    0
   24   17        55   62        0.04360         63.351         63.405            5.250            5.101         0.14142E+00    0.14142E+00    0
   24   17        57   64        0.13248         64.554         64.696            6.250            4.762         0.14142E+00    0.14142E+00    0
   24   20        43   47        1.66994         96.331         92.283            3.580            3.602         0.14142E+00    0.16035E+00    1
   24   20        47   51        1.36720         82.132         79.738            4.170            4.253         0.14142E+00    0.14710E+00    1
   24   20        51   55        0.49332         67.062         66.404            4.490            4.748         0.14142E+00    0.14142E+00    0
   24   20        55   59        0.25515         61.945         62.261            5.100            5.377         0.14142E+00    0.14142E+00    0
   24   20        45   49        1.76539         96.643         92.074            4.720            3.948         0.14142E+00    0.16565E+00    1
   24   20        49   53        0.79949         70.992         69.867            5.210            4.504         0.14142E+00    0.14142E+00    0
   24   20        53   57        0.24717         66.267         65.948            6.230            5.152         0.14142E+00    0.14142E+00    0
   24   20        57   61        0.24815         63.726         64.043            5.120            5.221         0.14142E+00    0.14142E+00    0
   24   22        31   33        0.31363         75.390         74.918            3.290            3.532         0.14142E+00    0.14142E+00    0
   24   22        33   35        0.46255         75.621         74.925            3.330            3.536         0.14142E+00    0.14142E+00    0
   24   22        35   37        0.48309         69.997         69.324            3.010            3.504         0.14142E+00    0.14142E+00    0
   24   22        37   39        0.16446         71.268         71.034            3.790            3.783         0.14142E+00    0.14142E+00    0
   24   22        39   41        0.20521         63.070         63.329            2.810            2.959         0.14142E+00    0.14142E+00    0
   24   22        41   43        0.06886         68.176         68.263            4.290            3.762         0.14142E+00    0.14142E+00    0
   24   22        43   45        1.42375         88.649         85.943            3.850            3.323         0.14142E+00    0.14758E+00    1
   24   22        45   47        1.85507        103.411         97.991            5.460            3.797         0.14142E+00    0.17041E+00    1
   24   23        25   26        0.13440         99.087         99.352            3.060            3.335         0.14142E+00    0.14142E+00    0
   24   23        26   27        1.02861         79.833         78.208            3.930            3.543         0.14142E+00    0.14142E+00    0
   24   23        27   28        1.19007         61.927         60.471            3.360            3.238         0.14142E+00    0.14142E+00    0
   24   23        28   29        0.32738         79.657         79.140            4.200            3.539         0.14142E+00    0.14142E+00    0
   24   23        29   30        0.04083         65.178         65.128            2.670            2.929         0.14142E+00    0.14142E+00    0
   24   23        30   31        0.07855         67.161         67.057            3.580            3.338         0.14142E+00    0.14142E+00    0
   24   23        31   32        0.38168         67.349         66.838            2.560            2.944         0.14142E+00    0.14142E+00    0
   24   23        32   33        0.45524         76.323         75.634            4.440            3.741         0.14142E+00    0.14142E+00    0
   25   18        54   61        0.45169         63.790         64.349            7.630            5.211         0.14142E+00    0.14142E+00    0
   25   18        61   68        0.52932         59.205         58.616            0.260            3.724         0.14142E+00    0.14142E+00    0
   25   18        56   63        0.55164         63.555         64.249            7.060            5.070         0.14142E+00    0.14142E+00    0
   25   18        63   70        0.58317         56.871         56.261           -1.590            2.880         0.14142E+00    0.14142E+00    0
   25   18        65   72        1.05813         56.097         54.937           -1.170            2.175         0.14142E+00    0.14142E+00    0
   25   21        54   58        0.24495         63.494         63.800            6.390            5.388         0.14142E+00    0.14142E+00    0
   25   21        58   62        0.12937         65.694         65.533            5.880            5.069         0.14142E+00    0.14142E+00    0
   25   23        32   34        0.45586         73.873         73.204            4.160            3.681         0.14142E+00    0.14142E+00    0
   25   23        34   36        0.52198         72.361         71.610            3.030            3.336         0.14142E+00    0.14142E+00    0
   25   23        36   38        0.25795         69.770         69.411            3.760            3.796         0.14142E+00    0.14142E+00    0
   25   23        38   40        0.37433         67.303         66.802            2.490            2.954         0.14142E+00    0.14142E+00    0
   25   23        42   44        0.09356         70.212         70.103            2.100            3.159         0.14142E+00    0.14142E+00    0
   25   23        44   46        1.72519         99.323         94.633            5.000            3.376         0.14142E+00    0.16750E+00    1
   25   24        26   27        0.86125         79.751         81.136            4.200            3.772         0.14142E+00    0.14142E+00    0
   25   24        27   28        1.66370         67.002         64.397            3.340            3.540         0.14142E+00    0.15439E+00    1
   25   24        28   29        1.18734         85.757         83.745            4.140            3.881         0.14142E+00    0.14142E+00    0
   25   24        29   30        0.40944         67.827         67.274            2.790            3.229         0.14142E+00    0.14142E+00    0
   25   24        30   31        0.29842         68.855         69.267            3.750            3.635         0.14142E+00    0.14142E+00    0
   25   24        31   32        0.07252         68.868         68.957            2.560            3.218         0.14142E+00    0.14142E+00    0
   25   24        32   33        0.38004         78.915         78.318            4.400            4.016         0.14142E+00    0.14142E+00    0
   25   24        33   34        0.33968         70.152         69.677            3.740            3.499         0.14142E+00    0.14142E+00    0
   26   19        57   64        0.06843         66.163         66.248            5.290            4.822         0.14142E+00    0.14142E+00    0
   26   22        45   49        1.71133        100.301         95.678            5.430            3.793         0.14142E+00    0.16611E+00    1
   26   22        49   53        1.22094         73.515         71.743            3.180            4.408         0.14142E+00    0.14142E+00    0
   26   22        53   57        0.40008         67.976         67.444            6.570            5.108         0.14142E+00    0.14142E+00    0
   26   22        57   61        0.23491         65.184         65.488            5.960            5.225         0.14142E+00    0.14142E+00    0
   26   22        47   51        1.42629         84.957         82.235            3.090            4.124         0.14142E+00    0.15111E+00    1
   26   22        51   55        0.92739         69.215         67.945            3.820            4.678         0.14142E+00    0.14142E+00    0
   26   22        55   59        0.22729         63.354         63.643            5.240            5.359         0.14142E+00    0.14142E+00    0
   26   22        59   63        0.15783         66.183         65.990            6.010            4.832         0.14142E+00    0.14142E+00    0
   26   24        33   35        0.77833         81.200         79.945            3.170            3.449         0.14142E+00    0.14142E+00    0
   26   24        35   37        1.00763         76.627         75.098            2.860            3.371         0.14142E+00    0.14142E+00    0
   26   24        37   39        0.65050         78.528         77.514            3.840            3.644         0.14142E+00    0.14142E+00    0
   26   24        39   41        0.30962         69.864         69.434            2.210            2.788         0.14142E+00    0.14142E+00    0
   26   24        41   43        0.45333         75.443         74.764            4.170            3.576         0.14142E+00    0.14142E+00    0
   26   24        43   45        1.56697         97.557         93.899            3.620            3.119         0.14142E+00    0.15618E+00    1
   26   24        45   47        1.93587        113.580        107.029            4.910            3.601         0.14142E+00    0.17521E+00    1
   26   24        47   49        1.57290         92.926         89.270            4.590            3.886         0.14142E+00    0.15976E+00    1
   26   25        27   28        1.17013         84.353         82.389            3.560            3.493         0.14142E+00    0.14190E+00    1
   26   25        28   29        1.53487        112.198        108.247            4.370            3.878         0.14142E+00    0.15284E+00    1
   26   25        29   30        1.46050         84.303         81.732            2.920            3.169         0.14142E+00    0.14563E+00    1
   26   25        30   31        0.55455         83.619         82.699            4.280            3.560         0.14142E+00    0.14142E+00    0
   26   25        31   32        0.64168         82.051         81.005            2.830            3.103         0.14142E+00    0.14142E+00    0
   26   25        32   33        0.36842         92.889         92.212            4.750            3.899         0.14142E+00    0.14142E+00    0
