1187
1	2	1	3	4	2.234651	4.35
2	2	1	4	5	0.562472	3.48
3	2	1	5	6	0.210819	2.62
4	2	1	6	7	0.112605	3.69
5	2	1	7	8	0.057747	2.34
6	2	1	10	11	0.016705	3.63
7	3	1	10	12	0.073645	3.31
8	3	1	12	14	0.038641	2.28
9	3	1	14	16	0.024167	4.17
10	3	1	16	18	0.015744	3.19
11	3	1	18	20	0.010652	2.9
12	3	1	20	22	0.007433	3.0
13	3	1	24	26	0.00399	5.21
14	3	2	4	5	2.659881	2.92
15	3	2	5	6	0.638901	2.81
16	3	2	6	7	0.264306	3.68
17	3	2	7	8	0.11374	2.76
18	3	2	10	11	0.025501	4.38
19	3	2	11	12	0.018776	2.78
20	4	2	11	13	0.073104	2.94
21	4	2	13	15	0.039194	3.48
22	4	2	15	17	0.022781	4.56
23	4	2	17	19	0.015336	3.56
24	4	3	5	6	2.310306	3.45
25	4	3	6	7	0.64702	3.87
26	4	3	7	8	0.217942	2.98
27	4	3	10	11	0.034436	4.21
28	4	3	11	12	0.024258	2.81
29	4	3	12	13	0.016666	3.19
30	5	1	24	28	0.01593	3.92
31	5	1	28	32	0.009315	2.88
32	5	1	32	36	0.005798	4.32
33	5	1	30	34	0.007362	4.05
34	5	1	34	38	0.004543	6.55
35	5	1	38	42	0.002878	2.9
36	5	3	12	14	0.068106	2.39
37	5	3	14	16	0.038853	4.3
38	5	3	16	18	0.023663	3.84
39	5	3	18	20	0.015211	3.5
40	5	3	20	22	0.010173	3.27
41	5	3	22	24	0.006992	2.56
42	5	3	26	28	0.00374	1.52
43	5	4	6	7	2.832415	3.5
44	5	4	7	8	0.614845	2.71
45	5	4	10	11	0.056561	3.58
46	5	4	11	12	0.036952	2.98
47	5	4	12	13	0.024116	2.62
48	5	4	13	14	0.015949	2.1
49	6	2	25	29	0.015763	1.4
50	6	2	29	33	0.008999	5.19
51	6	2	33	37	0.005695	6.39
52	6	2	31	35	0.007172	4.98
53	6	2	39	43	0.002878	5.55
54	6	4	13	15	0.068496	3.45
55	6	4	15	17	0.036373	3.48
56	6	4	17	19	0.022935	2.73
57	6	4	19	21	0.015041	2.69
58	6	4	21	23	0.010314	3.01
59	6	4	23	25	0.006573	4.2
60	6	4	25	27	0.005222	2.81
61	6	4	27	29	0.003558	4.28
62	6	5	10	11	0.093568	3.88
63	6	5	11	12	0.055271	2.86
64	6	5	12	13	0.033691	3.04
65	6	5	13	14	0.021208	2.23
66	7	3	26	30	0.015534	4.62
67	7	3	30	34	0.009176	4.25
68	7	3	34	38	0.005503	5.26
69	7	3	38	42	0.003417	5.21
70	7	3	28	32	0.011771	3.75
71	7	3	36	40	0.00436	3.5
72	7	3	40	44	0.002984	4.8
73	7	5	14	16	0.072445	4.0
74	7	5	16	18	0.040263	3.19
75	7	5	18	20	0.024272	4.05
76	7	5	20	22	0.015398	3.45
77	7	5	22	24	0.010162	3.6
78	7	5	24	26	0.007189	3.75
79	7	5	26	28	0.005135	5.19
80	7	5	28	30	0.003771	5.19
81	7	6	9	10	0.618533	1.23
82	7	6	10	11	0.216574	3.99
83	7	6	11	12	0.108777	3.0
84	7	6	12	13	0.059372	3.45
85	7	6	13	14	0.034716	2.33
86	7	6	15	16	0.016372	2.97
87	8	1	44	51	0.008232	2.47
88	8	1	51	58	0.003693	5.22
89	8	1	60	67	0.002014	4.71
90	8	1	41	48	0.00954	2.39
91	8	1	48	55	0.005012	3.51
92	8	4	31	35	0.009094	4.98
93	8	4	39	43	0.003457	6.21
94	8	4	33	37	0.007102	4.3
95	8	4	37	41	0.004162	6.79
96	8	4	41	45	0.003491	4.37
97	8	6	15	17	0.069928	3.34
98	8	6	17	19	0.040383	2.92
99	8	6	19	21	0.024785	3.03
100	8	6	21	23	0.016157	4.44
101	8	6	23	25	0.009882	3.81
102	8	6	25	27	0.007573	5.24
103	8	6	27	29	0.005039	5.37
104	8	6	29	31	0.003907	3.99
105	8	7	10	11	0.573234	3.84
106	8	7	11	12	0.221361	2.52
107	8	7	12	13	0.100944	3.18
108	8	7	13	14	0.052758	2.34
109	8	7	15	16	0.022024	1.95
110	8	7	16	17	0.017791	4.67
111	9	2	45	52	0.007884	1.46
112	9	2	52	59	0.003635	6.58
113	9	2	59	66	0.002325	3.29
114	9	2	54	61	0.003167	6.51
115	9	2	61	68	0.001905	2.71
116	9	5	28	32	0.015193	5.7
117	9	5	32	36	0.008844	3.44
118	9	5	36	40	0.005257	4.25
119	9	5	40	44	0.003517	4.16
120	9	5	30	34	0.011552	6.3
121	9	5	38	42	0.00409	5.35
122	9	7	16	18	0.071059	3.36
123	9	7	18	20	0.038993	3.34
124	9	7	20	22	0.023167	2.55
125	9	7	22	24	0.014566	3.45
126	9	7	26	28	0.006805	4.51
127	9	8	10	11	2.362145	3.99
128	9	8	11	12	0.579361	1.88
129	9	8	12	13	0.202135	3.1
130	9	8	13	14	0.088942	2.39
131	10	3	39	46	0.011422	2.54
132	10	3	46	53	0.007252	5.18
133	10	3	53	60	0.003578	8.08
134	10	3	60	67	0.002221	2.98
135	10	3	48	55	0.005678	7.04
136	10	3	55	62	0.003127	7.83
137	10	3	62	69	0.001879	2.44
138	10	3	43	50	0.01	1.64
139	10	3	50	57	0.004577	6.82
140	10	6	33	37	0.00888	4.41
141	10	6	35	39	0.006565	5.08
142	10	6	43	47	0.004252	5.22
143	10	8	17	19	0.070775	2.43
144	10	8	19	21	0.039458	2.37
145	10	8	21	23	0.023986	3.72
146	10	8	23	25	0.013938	2.92
