       43.66262      271.79659    0.23278E+02        3.65357    0.13669E+01   -0.13669E+01
        2.84631      271.89352    0.28316E+02        4.44148    0.14520E+01   -0.14520E+01
       32.57209      272.03359    0.27755E+02        4.61806    0.14433E+01   -0.14434E+01
       24.82161      272.23094    0.28166E+02        4.93740    0.14497E+01   -0.14497E+01
       16.24553      272.35362    0.26489E+02        4.97842    0.14231E+01   -0.14231E+01
       39.38857      271.73299    0.24865E+02        4.05099    0.13956E+01   -0.13956E+01
        8.11999      272.87854    0.26367E+02        4.72139    0.14211E+01   -0.14211E+01
       16.14918      271.79983    0.25970E+02        4.90092    0.14145E+01   -0.14145E+01
       11.84450      272.58394    0.26060E+02        4.87346    0.14160E+01   -0.14160E+01
        7.69846      272.60717    0.26459E+02        4.68695    0.14226E+01   -0.14226E+01
       34.41471      271.94990    0.26968E+02        4.47029    0.14308E+01   -0.14308E+01
       41.64550      271.74828    0.24043E+02        3.84258    0.13810E+01   -0.13810E+01
       24.36687      271.93166    0.27882E+02        4.93272    0.14453E+01   -0.14453E+01
       29.39149      272.09251    0.28703E+02        4.80815    0.14579E+01   -0.14579E+01
       40.70281      272.10758    0.24639E+02        3.94817    0.13916E+01   -0.13916E+01
        3.32231      272.19607    0.28023E+02        4.47278    0.14475E+01   -0.14475E+01
       18.27305      272.22572    0.26761E+02        4.98834    0.14275E+01   -0.14275E+01
       11.73292      272.09012    0.25813E+02        4.81090    0.14118E+01   -0.14118E+01
       40.36777      271.77431    0.24556E+02        3.97131    0.13902E+01   -0.13902E+01
       32.97591      271.71015    0.27307E+02        4.56152    0.14363E+01   -0.14363E+01
        0.31132      272.16674    0.29851E+02        4.34656    0.14750E+01   -0.14750E+01
       18.69337      272.49914    0.26969E+02        5.00360    0.14309E+01   -0.14309E+01
       27.09810      272.07504    0.28559E+02        4.88656    0.14557E+01   -0.14557E+01
       37.92127      271.99544    0.25548E+02        4.17965    0.14074E+01   -0.14074E+01
       35.34141      271.96691    0.26668E+02        4.40223    0.14260E+01   -0.14260E+01
       20.78314      272.17342    0.27361E+02        4.99247    0.14371E+01   -0.14371E+01
        9.57545      272.86092    0.26155E+02        4.80380    0.14176E+01   -0.14176E+01
       13.89408      272.41804    0.26147E+02        4.92628    0.14174E+01   -0.14174E+01
       15.33381      272.72682    0.26533E+02        4.99154    0.14238E+01   -0.14238E+01
       39.79170      272.03904    0.24854E+02        4.02295    0.13954E+01   -0.13954E+01
       13.89600      271.88352    0.25767E+02        4.85574    0.14111E+01   -0.14111E+01
        8.88658      272.30900    0.26097E+02        4.73048    0.14166E+01   -0.14166E+01
       14.94204      272.42826    0.26299E+02        4.95618    0.14199E+01   -0.14200E+01
       26.58454      272.83118    0.29690E+02        4.98750    0.14726E+01   -0.14726E+01
        0.78895      272.48464    0.29583E+02        4.37016    0.14710E+01   -0.14710E+01
        9.48871      272.39429    0.26034E+02        4.75041    0.14155E+01   -0.14156E+01
        5.48804      272.97482    0.27149E+02        4.59739    0.14338E+01   -0.14338E+01
       41.25523      272.08439    0.24484E+02        3.91135    0.13889E+01   -0.13889E+01
       25.24809      272.03193    0.28087E+02        4.91136    0.14485E+01   -0.14485E+01
        8.55990      272.77892    0.26269E+02        4.73943    0.14194E+01   -0.14194E+01
       32.10075      271.85765    0.27753E+02        4.63992    0.14433E+01   -0.14433E+01
        7.59999      272.03777    0.26378E+02        4.63959    0.14212E+01   -0.14213E+01
       10.57121      272.69825    0.26108E+02        4.83454    0.14168E+01   -0.14168E+01
       33.49401      272.00147    0.27334E+02        4.54177    0.14367E+01   -0.14367E+01
        3.93104      271.96249    0.27742E+02        4.49176    0.14431E+01   -0.14431E+01
       23.88656      272.27340    0.28001E+02        4.96000    0.14472E+01   -0.14472E+01
       26.58602      272.35218    0.28595E+02        4.90635    0.14563E+01   -0.14563E+01
        5.02180      272.77437    0.27326E+02        4.57099    0.14366E+01   -0.14366E+01
        3.73237      273.10654    0.27907E+02        4.52260    0.14457E+01   -0.14457E+01
