2259
1	2	1	3	4	2.457443	0.6
2	2	1	4	5	0.457612	1.64
3	2	1	5	6	0.147185	0.84
4	2	1	6	7	0.085483	1.09
5	2	1	7	8	0.065824	1.32
6	2	1	8	9	0.040085	2.39
7	2	1	9	10	0.025783	3.44
8	3	2	4	5	2.21198	1.81
9	3	2	5	6	0.421994	0.83
10	3	2	6	7	0.18411	0.77
11	3	2	7	8	0.118543	0.99
12	3	2	8	9	0.064476	1.56
13	3	2	9	10	0.038499	2.91
14	3	2	10	11	0.026053	6.4
15	3	2	11	12	0.014088	6.17
16	3	1	5	7	0.838549	0.84
17	3	1	7	9	0.289038	1.38
18	3	1	9	11	0.108788	4.19
19	3	1	11	13	0.039115	8.13
20	3	1	13	15	0.02161	10.65
21	3	1	15	17	0.009833	12.9
22	3	1	17	19	0.005908	12.66
23	3	1	19	21	0.003612	13.37
24	4	3	5	6	1.556924	1.33
25	4	3	6	7	0.432636	1.17
26	4	3	7	8	0.21453	1.23
27	4	3	8	9	0.099076	1.84
28	4	3	9	10	0.053162	2.94
29	4	3	10	11	0.033898	4.49
30	4	3	11	12	0.017587	6.95
31	4	3	12	13	0.010276	9.35
32	4	2	6	8	0.94978	1.05
33	4	2	8	10	0.255295	2.19
34	4	2	10	12	0.09171	6.04
35	4	2	12	14	0.034779	9.84
36	4	2	14	16	0.017615	12.81
37	4	2	16	18	0.008516	12.21
38	4	2	18	20	0.004997	16.77
39	4	2	20	22	0.003264	14.75
40	4	1	7	10	0.719959	1.69
41	4	1	10	13	0.145401	6.5
42	4	1	13	16	0.045564	11.42
43	4	1	16	19	0.015861	13.35
44	4	1	19	22	0.007762	14.02
45	4	1	22	25	0.004155	15.63
46	4	1	25	28	0.002916	16.11
47	4	1	28	31	0.002144	19.18
48	5	4	6	7	1.601899	1.62
49	5	4	7	8	0.485411	1.35
50	5	4	8	9	0.169653	1.74
51	5	4	9	10	0.075663	2.85
52	5	4	10	11	0.04354	4.8
53	5	4	11	12	0.02129	6.3
54	5	4	13	14	0.00982	10.7
55	5	3	7	9	0.968521	1.42
56	5	3	9	11	0.206345	3.54
57	5	3	11	13	0.061281	7.61
58	5	3	13	15	0.030569	10.71
59	5	3	15	17	0.012695	14.61
60	5	3	17	19	0.006979	15.86
61	5	3	19	21	0.004001	15.13
62	5	3	21	23	0.002638	17.8
63	5	2	8	11	0.60412	2.58
64	5	2	11	14	0.109694	8.31
65	5	2	14	17	0.035189	13.02
66	5	2	17	20	0.013465	14.02
67	5	2	20	23	0.006683	15.21
68	5	2	23	26	0.003322	16.68
69	5	1	9	13	0.415246	4.74
70	5	1	13	17	0.074741	11.87
71	5	1	17	21	0.020536	13.96
72	5	1	21	25	0.008316	15.96
73	5	1	25	29	0.005042	18.23
74	5	1	29	33	0.002628	14.84
75	6	5	7	8	2.136681	0.98
76	6	5	8	9	0.46613	0.9
77	6	5	9	10	0.15081	1.3
78	6	5	10	11	0.073164	2.5
79	6	5	11	12	0.032405	4.37
80	6	5	12	13	0.017426	6.54
81	6	5	13	14	0.013677	7.81
82	6	5	14	15	0.008468	9.51
83	6	4	8	10	0.862168	1.29
84	6	4	10	12	0.17049	3.9
85	6	4	12	14	0.053047	8.0
86	6	4	14	16	0.023991	11.07
87	6	4	16	18	0.010378	13.27
88	6	4	18	20	0.005612	13.46
89	6	4	20	22	0.003465	14.64
90	6	3	12	15	0.092602	8.8
91	6	3	15	18	0.02773	13.39
92	6	3	18	21	0.011046	14.37
93	6	3	21	24	0.005523	15.75
94	6	3	24	27	0.002943	15.88
95	6	2	10	14	0.34992	5.56
96	6	2	14	18	0.060539	12.16
97	6	2	18	22	0.017408	13.96
98	6	2	22	26	0.006985	16.11
99	6	2	26	30	0.004831	18.04
100	6	2	30	34	0.002112	19.82
101	6	2	34	38	0.001558	25.28
102	6	1	11	16	0.243257	8.34
103	6	1	16	21	0.039467	13.34
104	6	1	21	26	0.012236	15.03
105	6	1	26	31	0.006788	17.12
106	6	1	31	36	0.002995	24.03
107	6	1	36	41	0.002293	33.55
108	7	6	8	9	2.515878	1.38
109	7	6	9	10	0.479341	0.95
110	7	6	10	11	0.175124	1.42
111	7	6	11	12	0.066356	3.15
112	7	6	12	13	0.033189	5.01
113	7	6	13	14	0.024654	6.24
114	7	6	14	15	0.014683	7.62
115	7	6	15	16	0.008669	10.75
116	7	5	9	11	0.878288	1.22
117	7	5	11	13	0.149429	4.16
118	7	5	13	15	0.061529	7.26
119	7	5	15	17	0.022354	10.7
120	7	5	17	19	0.010902	12.2
121	7	5	19	21	0.005746	11.6
122	7	5	21	23	0.003627	15.78
123	7	4	10	13	0.474607	3.15
124	7	4	13	16	0.095548	8.67
125	7	4	16	19	0.025466	12.42
126	7	4	19	22	0.010461	14.4
127	7	4	22	25	0.005036	16.83
128	7	4	31	34	0.001146	25.88
129	7	3	11	15	0.302712	6.11
130	7	3	15	19	0.052963	12.42
131	7	3	19	23	0.016052	14.77
132	7	3	23	27	0.006419	16.52
133	7	3	27	31	0.004428	17.7
134	7	2	12	17	0.226371	8.67
135	7	2	17	22	0.037054	13.2
136	7	2	22	27	0.011311	15.84
137	7	2	27	32	0.006161	17.54
138	7	2	37	42	0.00227	34.61
139	7	1	13	19	0.182337	10.27
140	7	1	19	25	0.027428	14.43
141	7	1	25	31	0.010545	17.85
142	7	1	31	37	0.004266	24.27
143	7	1	37	43	0.00313	35.79
144	8	7	9	10	3.176082	0.85
145	8	7	10	11	0.672333	0.43
146	8	7	11	12	0.186041	1.48
147	8	7	12	13	0.081497	3.19
148	8	7	13	14	0.05565	4.35
149	8	7	14	15	0.031183	5.66
150	8	7	15	16	0.017673	8.64
151	8	6	10	12	1.099571	0.92
152	8	6	12	14	0.195084	4.28
153	8	6	14	16	0.072245	6.82
154	8	6	16	18	0.026638	9.81
155	8	6	18	20	0.012704	9.63
156	8	6	20	22	0.007292	12.77
157	8	5	11	14	0.510887	3.25
158	8	5	14	17	0.104615	7.9
159	8	5	17	20	0.029549	10.23
160	8	5	20	23	0.012368	13.37
161	8	5	23	26	0.005484	14.52
162	8	4	12	16	0.344264	5.87
163	8	4	16	20	0.055396	11.0
164	8	4	20	24	0.017333	13.92
165	8	4	24	28	0.007321	17.64
166	8	4	28	32	0.004271	19.92
167	8	3	18	23	0.037767	12.71
168	8	3	23	28	0.011901	16.52
169	8	3	28	33	0.005932	21.32
170	8	2	20	26	0.027923	14.16
171	8	2	32	38	0.004539	28.8
172	8	2	44	50	0.001667	56.49
173	8	1	15	22	0.134831	11.32
174	8	1	22	29	0.023474	14.85
175	8	1	29	36	0.008205	27.69
176	8	1	36	43	0.004697	38.03
177	9	8	10	11	3.542197	0.33
178	9	8	11	12	0.523347	0.24
179	9	8	12	13	0.176463	1.67
180	9	8	13	14	0.104518	2.56
181	9	8	14	15	0.053315	3.24
182	9	8	15	16	0.028354	6.29
183	9	8	16	17	0.015367	5.85
184	9	8	17	18	0.010544	9.45
185	9	7	11	13	0.967138	0.92
186	9	7	13	15	0.244778	3.33
187	9	7	15	17	0.071607	6.48
188	9	7	17	19	0.029308	7.9
189	9	7	19	21	0.013775	9.0
190	9	7	21	23	0.008066	10.17
191	9	7	23	25	0.00436	10.0
192	9	6	12	15	0.575082	3.04
193	9	6	15	18	0.107363	7.39
194	9	6	18	21	0.031284	9.15
195	9	6	21	24	0.013461	10.43
196	9	6	24	27	0.006156	13.98
197	9	6	27	30	0.004992	14.1
198	9	6	30	33	0.002177	10.88
199	9	5	13	17	0.400073	4.92
200	9	5	17	21	0.059773	9.31
201	9	5	21	25	0.01818	13.1
202	9	5	29	33	0.004177	18.87
203	9	4	19	24	0.038759	11.76
204	9	4	24	29	0.012976	12.48
205	9	4	29	34	0.005634	25.88
206	9	4	39	44	0.002552	33.18
207	9	3	21	27	0.028158	14.27
208	9	3	27	33	0.010982	18.54
209	9	3	33	39	0.004753	27.45
210	9	2	23	30	0.023802	14.82
211	9	2	30	37	0.00774	22.08
212	9	2	37	44	0.004884	35.04
213	9	2	44	51	0.002367	50.01
214	9	1	25	33	0.020643	16.0
215	9	1	41	49	0.003966	44.22
216	9	1	49	57	0.00195	79.45
217	9	1	57	65	0.001091	97.94
218	10	9	11	12	2.468553	0.24
219	10	9	12	13	0.507198	0.57
220	10	9	13	14	0.231636	1.2
221	10	9	14	15	0.10146	1.06
222	10	9	15	16	0.049467	3.41
223	10	9	16	17	0.024784	3.13
224	10	9	17	18	0.016099	3.96
225	10	9	18	19	0.009484	5.24
226	10	8	12	14	1.01957	1.06
227	10	8	14	16	0.232723	2.52
228	10	8	16	18	0.066835	4.6
229	10	8	18	20	0.026701	5.78
230	10	8	20	22	0.013767	7.79
231	10	8	22	24	0.00764	5.91
232	10	7	16	19	0.105308	5.73
233	10	7	19	22	0.032339	8.29
234	10	7	22	25	0.0134	9.51
235	10	7	28	31	0.004805	14.52
236	10	6	14	18	0.398315	4.14
237	10	6	22	26	0.018447	10.47
238	10	6	26	30	0.010147	13.54
239	10	6	30	34	0.004075	18.83
240	10	5	20	25	0.040102	9.92
241	10	5	25	30	0.01454	13.58
242	10	5	30	35	0.00557	17.28
243	10	4	34	40	0.005143	24.86
244	10	4	46	52	0.0018	53.76
245	10	3	24	31	0.023834	14.61
246	10	3	31	38	0.007895	21.62
247	10	3	38	45	0.005107	33.75
248	10	2	50	58	0.001981	79.25
249	10	1	37	46	0.007755	31.14
250	10	1	46	55	0.003418	58.47
251	10	1	55	64	0.001803	97.26
252	11	10	12	13	3.389729	0.73
253	11	10	13	14	0.850258	0.72
254	11	10	14	15	0.267857	0.03
255	11	10	15	16	0.111444	1.75
256	11	10	16	17	0.049944	2.03
257	11	10	17	18	0.029764	2.23
258	11	10	18	19	0.016299	2.56
259	11	10	19	20	0.009956	3.93
260	11	9	13	15	1.451156	0.69
261	11	9	15	17	0.235791	2.42
262	11	9	17	19	0.071728	2.94
263	11	9	19	21	0.027805	4.28
264	11	9	21	23	0.014461	5.73
265	11	9	23	25	0.007087	6.42
266	11	8	14	17	0.702023	1.5
267	11	8	17	20	0.109525	3.82
268	11	8	20	23	0.034057	6.24
269	11	8	23	26	0.012577	6.45
270	11	8	26	29	0.008242	10.5
271	11	8	29	32	0.004063	3.48
272	11	8	32	35	0.002616	7.02
273	11	7	15	19	0.408221	3.51
274	11	7	19	23	0.064194	6.6
275	11	7	23	27	0.018839	8.61
276	11	7	27	31	0.010616	12.11
277	11	7	31	35	0.004475	14.73
