x,y,z,param,elm_id,region,cellType,Magnitude(ohm.m),Phase(mrad),Magnitude(log10),Sigma_real(log10),Sigma_imag(log10),Sensitivity(log10),Conductivity(mS/m)
57.595373,0.000000,250.153150,27.0,27.0,1.0,5.0,20.93503,4.55521,1.32087,-1.32088,0.0,-2.43513,47.76682909
52.382677,0.000000,248.919220,28.0,28.0,1.0,5.0,20.32807,4.53103,1.3081,-1.3081,0.0,-2.51436,49.19306161
52.796230,0.000000,248.991247,29.0,29.0,1.0,5.0,20.41061,4.53624,1.30986,-1.30986,0.0,-2.38723,48.99412609
39.786237,0.000000,248.380953,30.0,30.0,1.0,5.0,16.02581,4.12265,1.20482,-1.20482,0.0,-2.05538,62.39934206
51.410013,0.000000,248.668137,31.0,31.0,1.0,5.0,20.0559,4.51567,1.30224,-1.30225,0.0,-2.04612,49.86063951
49.645067,0.000000,249.452870,32.0,32.0,1.0,5.0,19.79304,4.48466,1.29651,-1.29652,0.0,-2.1332,50.52281004
70.479363,0.000000,251.437107,33.0,33.0,1.0,5.0,18.41885,4.09177,1.26526,-1.26527,0.0,-3.37615,54.29220608
59.486657,0.000000,249.446597,34.0,34.0,1.0,5.0,20.65226,4.51068,1.31497,-1.31497,0.0,-2.45317,48.42085079
40.197097,0.000000,248.134053,35.0,35.0,1.0,5.0,16.19398,4.14747,1.20935,-1.20936,0.0,-1.88834,61.75134217
56.795973,0.000000,249.437970,36.0,36.0,1.0,5.0,20.85196,4.55283,1.31915,-1.31915,0.0,-2.39936,47.9571225
60.735443,0.000000,248.249170,37.0,37.0,1.0,5.0,20.31625,4.45899,1.30784,-1.30785,0.0,-2.52306,49.22168215
47.334260,0.000000,248.928967,38.0,38.0,1.0,5.0,18.97924,4.42198,1.27828,-1.27828,0.0,-2.01521,52.68914878
65.967017,0.000000,250.085540,39.0,39.0,1.0,5.0,19.53252,4.30451,1.29076,-1.29076,0.0,-2.94876,51.19667099
58.883853,0.000000,249.092677,40.0,40.0,1.0,5.0,20.67574,4.51824,1.31546,-1.31547,0.0,-2.45201,48.3658626
67.314393,0.000000,249.045407,41.0,41.0,1.0,5.0,19.19294,4.23558,1.28314,-1.28315,0.0,-3.26765,52.10249185
69.912263,0.000000,251.134017,42.0,42.0,1.0,5.0,18.55103,4.11919,1.26837,-1.26837,0.0,-3.55671,53.90536267
56.507963,0.000000,250.017303,43.0,43.0,1.0,5.0,20.94554,4.5629,1.32109,-1.3211,0.0,-2.41325,47.74286077
67.087853,0.000000,250.559730,44.0,44.0,1.0,5.0,19.27956,4.26281,1.2851,-1.2851,0.0,-3.13741,51.86840364
59.906857,0.000000,250.666943,45.0,45.0,1.0,5.0,20.80716,4.53573,1.31821,-1.31822,0.0,-2.61732,48.06037922
46.870247,0.000000,249.156960,46.0,46.0,1.0,5.0,18.83601,4.40709,1.27499,-1.27499,0.0,-2.01561,53.0897998
47.790403,0.000000,249.281803,47.0,47.0,1.0,5.0,19.16744,4.43492,1.28256,-1.28257,0.0,-2.16175,52.17180802
65.455617,0.000000,249.819943,48.0,48.0,1.0,5.0,19.66343,4.32702,1.29366,-1.29366,0.0,-3.01547,50.85582729
51.386230,0.000000,249.151880,49.0,49.0,1.0,5.0,20.21729,4.5199,1.30572,-1.30573,0.0,-2.52398,49.46261344
50.842220,0.000000,248.320633,50.0,50.0,1.0,5.0,19.88731,4.50586,1.29858,-1.29858,0.0,-2.01492,50.28332137
70.436543,0.000000,250.310573,51.0,51.0,1.0,5.0,18.47408,4.09098,1.26656,-1.26657,0.0,-3.47947,54.12989443
56.438917,0.000000,248.966597,52.0,52.0,1.0,5.0,20.76537,4.54947,1.31734,-1.31734,0.0,-2.36554,48.15710002
68.170140,0.000000,250.498617,53.0,53.0,1.0,5.0,19.00498,4.20608,1.27887,-1.27887,0.0,-3.15586,52.61778755
61.249343,0.000000,249.342270,54.0,54.0,1.0,5.0,20.44423,4.46994,1.31057,-1.31058,0.0,-2.59883,48.91355654
60.093900,0.000000,248.532393,55.0,55.0,1.0,5.0,20.40107,4.47579,1.30965,-1.30966,0.0,-2.42229,49.01703685
61.304157,0.000000,248.673293,56.0,56.0,1.0,5.0,20.28417,4.44747,1.30716,-1.30716,0.0,-2.58877,49.29952766
69.293827,0.000000,250.367460,57.0,57.0,1.0,5.0,18.73103,4.14783,1.27256,-1.27257,0.0,-3.42471,53.38734709
58.372953,0.000000,249.385590,58.0,58.0,1.0,5.0,20.74227,4.53002,1.31686,-1.31686,0.0,-2.4706,48.21073103
54.529413,0.000000,249.947330,59.0,59.0,1.0,5.0,20.88292,4.56393,1.31979,-1.3198,0.0,-2.60517,47.8860236
60.078553,0.000000,249.192480,60.0,60.0,1.0,5.0,20.58216,4.49752,1.31349,-1.3135,0.0,-2.51147,48.58576554
53.231967,0.000000,248.607257,61.0,61.0,1.0,5.0,20.4576,4.53943,1.31085,-1.31086,0.0,-2.16772,48.88158924
56.749147,0.000000,250.467790,62.0,62.0,1.0,5.0,21.02271,4.56768,1.32269,-1.32269,0.0,-2.5556,47.56760665
66.633423,0.000000,250.893750,63.0,63.0,1.0,5.0,19.41639,4.29214,1.28817,-1.28817,0.0,-3.12525,51.50287978
68.760427,0.000000,250.738553,64.0,64.0,1.0,5.0,18.85979,4.17701,1.27554,-1.27554,0.0,-3.18624,53.02285975
60.297390,0.000000,250.969693,65.0,65.0,1.0,5.0,20.75863,4.5305,1.3172,-1.3172,0.0,-2.71816,48.17273587
67.664720,0.000000,250.845660,66.0,66.0,1.0,5.0,19.15056,4.23802,1.28218,-1.28219,0.0,-3.06346,52.21779415
48.249323,0.000000,249.030793,67.0,67.0,1.0,5.0,19.3023,4.44871,1.28561,-1.28561,0.0,-2.15148,51.80729758
50.265600,0.000000,248.592467,68.0,68.0,1.0,5.0,19.77378,4.49673,1.29609,-1.29609,0.0,-2.07273,50.57202012
61.796443,0.000000,249.711640,69.0,69.0,1.0,5.0,20.37377,4.45628,1.30907,-1.30908,0.0,-2.63024,49.08271763
60.665283,0.000000,249.578233,70.0,70.0,1.0,5.0,20.54392,4.48822,1.31268,-1.31269,0.0,-2.50514,48.67620201
49.199227,0.000000,249.113687,71.0,71.0,1.0,5.0,19.61472,4.47311,1.29258,-1.29259,0.0,-2.08361,50.98211955
49.722960,0.000000,248.235637,72.0,72.0,1.0,5.0,19.58765,4.48574,1.29198,-1.29199,0.0,-2.07676,51.0525765
53.779357,0.000000,248.983720,73.0,73.0,1.0,5.0,20.56951,4.54558,1.31322,-1.31323,0.0,-2.11689,48.6156452
50.600323,0.000000,249.608517,74.0,74.0,1.0,5.0,20.08843,4.50659,1.30295,-1.30295,0.0,-2.08733,49.77989818
67.130157,0.000000,251.732443,75.0,75.0,1.0,5.0,19.26651,4.27806,1.2848,-1.28481,0.0,-3.1677,51.90353624
56.054240,0.000000,250.020240,76.0,76.0,1.0,5.0,20.94023,4.56433,1.32098,-1.32099,0.0,-2.7528,47.75496735
46.351880,0.000000,248.198717,77.0,77.0,1.0,5.0,18.53599,4.39872,1.26802,-1.26802,0.0,-2.03962,53.94910118
70.763670,0.000000,252.271857,78.0,78.0,1.0,5.0,18.25826,4.07344,1.26146,-1.26146,0.0,-3.75486,54.76973162
59.486130,0.000000,249.959993,79.0,79.0,1.0,5.0,20.77692,4.52827,1.31758,-1.31759,0.0,-2.75078,48.13032923
70.391117,0.000000,249.690633,80.0,80.0,1.0,5.0,18.50228,4.09227,1.26723,-1.26723,0.0,-3.35922,54.04739308
69.238437,0.000000,249.768060,81.0,81.0,1.0,5.0,18.7659,4.1506,1.27337,-1.27337,0.0,-3.28268,53.28814499
68.080907,0.000000,249.842410,82.0,82.0,1.0,5.0,19.032,4.20658,1.27948,-1.27949,0.0,-3.18678,52.54308533
67.020937,0.000000,249.993383,83.0,83.0,1.0,5.0,19.27865,4.25634,1.28508,-1.28508,0.0,-3.26412,51.87085195
52.104663,0.000000,249.479090,84.0,84.0,1.0,5.0,20.37091,4.53075,1.30901,-1.30901,0.0,-2.49505,49.08960866
50.195910,0.000000,249.208587,85.0,85.0,1.0,5.0,19.90469,4.49551,1.29896,-1.29896,0.0,-2.00794,50.23941594
65.470757,0.000000,249.098930,86.0,86.0,1.0,5.0,19.59994,4.3094,1.29225,-1.29226,0.0,-2.95547,51.02056435
62.872280,0.000000,249.830693,87.0,87.0,1.0,5.0,20.19906,4.42386,1.30533,-1.30534,0.0,-2.856,49.5072543
47.355457,0.000000,248.313717,88.0,88.0,1.0,5.0,18.87019,4.42882,1.27578,-1.27578,0.0,-2.08775,52.99363705
63.885503,0.000000,249.988237,89.0,89.0,1.0,5.0,20.02043,4.39145,1.30147,-1.30148,0.0,-2.99876,49.94897712
51.725047,0.000000,249.493697,90.0,90.0,1.0,5.0,20.30463,4.52531,1.3076,-1.3076,0.0,-2.66233,49.2498509
54.861683,0.000000,249.072740,91.0,91.0,1.0,5.0,20.67371,4.54976,1.31542,-1.31542,0.0,-2.26178,48.37061176
61.416347,0.000000,250.505577,92.0,92.0,1.0,5.0,20.56034,4.49387,1.31303,-1.31303,0.0,-2.98386,48.63732798
64.908860,0.000000,250.121117,93.0,93.0,1.0,5.0,19.80747,4.35418,1.29683,-1.29683,0.0,-2.8923,50.48600351
55.867953,0.000000,249.143763,94.0,94.0,1.0,5.0,20.76205,4.55187,1.31727,-1.31727,0.0,-2.53442,48.16480068
69.385510,0.000000,251.848497,95.0,95.0,1.0,5.0,18.63691,4.14995,1.27037,-1.27038,0.0,-3.58647,53.65696352
66.049093,0.000000,250.674470,96.0,96.0,1.0,5.0,19.5322,4.31314,1.29075,-1.29076,0.0,-3.10006,51.19750975
61.815093,0.000000,250.262683,97.0,97.0,1.0,5.0,20.46053,4.47495,1.31092,-1.31092,0.0,-2.82882,48.87458927
51.039893,0.000000,249.501670,98.0,98.0,1.0,5.0,20.18365,4.51504,1.305,-1.305,0.0,-2.50935,49.54505255
66.683263,0.000000,251.452493,99.0,99.0,1.0,5.0,19.39795,4.30088,1.28776,-1.28776,0.0,-3.20297,51.55183924
58.918473,0.000000,250.581170,100.0,100.0,1.0,5.0,20.89545,4.54762,1.32005,-1.32006,0.0,-2.71393,47.85730865
44.918617,0.000000,248.209680,101.0,101.0,1.0,5.0,18.03603,4.3497,1.25614,-1.25614,0.0,-2.1887,55.444574
41.695063,0.000000,248.507133,102.0,102.0,1.0,5.0,16.70995,4.20328,1.22298,-1.22298,0.0,-1.95392,59.84458362
69.787253,0.000000,249.400233,103.0,103.0,1.0,5.0,18.6319,4.12076,1.27026,-1.27026,0.0,-3.40823,53.67139154
68.615803,0.000000,249.482947,104.0,104.0,1.0,5.0,18.89726,4.17788,1.2764,-1.2764,0.0,-3.26546,52.91772458
67.508570,0.000000,249.623107,105.0,105.0,1.0,5.0,19.15577,4.23096,1.2823,-1.2823,0.0,-3.39112,52.20359192
54.347100,0.000000,248.726180,106.0,106.0,1.0,5.0,20.59089,4.54579,1.31368,-1.31368,0.0,-2.13032,48.56516644
62.365900,0.000000,249.468803,107.0,107.0,1.0,5.0,20.27043,4.43724,1.30686,-1.30687,0.0,-2.79222,49.33294459
49.207430,0.000000,248.512573,108.0,108.0,1.0,5.0,19.45976,4.47515,1.28914,-1.28914,0.0,-2.12198,51.38809523
64.968780,0.000000,248.856453,109.0,109.0,1.0,5.0,19.72249,4.33103,1.29496,-1.29497,0.0,-3.11345,50.70353693
68.346470,0.000000,252.693337,110.0,110.0,1.0,5.0,18.87569,4.2167,1.2759,-1.27591,0.0,-3.31002,52.97819576
67.482093,0.000000,252.585533,111.0,111.0,1.0,5.0,19.12325,4.26771,1.28156,-1.28157,0.0,-3.15238,52.29236662
66.595997,0.000000,252.510777,112.0,112.0,1.0,5.0,19.36919,4.31673,1.28711,-1.28712,0.0,-3.10561,51.62838508
70.131977,0.000000,252.845640,113.0,113.0,1.0,5.0,18.38238,4.11182,1.2644,-1.26441,0.0,-3.59721,54.39991992
63.966327,0.000000,252.220767,114.0,114.0,1.0,5.0,20.04975,4.43224,1.30211,-1.30211,0.0,-2.92317,49.87593362
63.089193,0.000000,252.100160,115.0,115.0,1.0,5.0,20.25907,4.46479,1.30662,-1.30662,0.0,-2.84596,49.36060737
62.212090,0.000000,251.979273,116.0,116.0,1.0,5.0,20.44766,4.49401,1.31064,-1.31065,0.0,-2.77254,48.90535152
48.696423,0.000000,249.361423,117.0,117.0,1.0,5.0,19.48723,4.46087,1.28975,-1.28975,0.0,-2.13275,51.31565646
63.419630,0.000000,249.629863,118.0,118.0,1.0,5.0,20.10011,4.40505,1.3032,-1.3032,0.0,-2.95668,49.75097151
64.426737,0.000000,249.767500,119.0,119.0,1.0,5.0,19.91249,4.3712,1.29913,-1.29913,0.0,-3.06023,50.21973646
55.422153,0.000000,248.784110,120.0,120.0,1.0,5.0,20.68602,4.54854,1.31568,-1.31568,0.0,-2.4432,48.34182699
59.609900,0.000000,251.640197,121.0,121.0,1.0,5.0,20.87554,4.55274,1.31964,-1.31964,0.0,-2.60817,47.90295245
57.796350,0.000000,251.361590,122.0,122.0,1.0,5.0,21.06629,4.57236,1.32359,-1.32359,0.0,-2.3748,47.46920317
51.699353,0.000000,250.574440,123.0,123.0,1.0,5.0,20.52291,4.53241,1.31224,-1.31224,0.0,-2.15539,48.72603349
37.614683,0.000000,248.802557,124.0,124.0,1.0,5.0,15.21959,4.00151,1.1824,-1.18241,0.0,-1.95062,65.70479231
68.524000,0.000000,251.667377,125.0,125.0,1.0,5.0,18.84826,4.19152,1.27527,-1.27528,0.0,-3.51711,53.05529529
13.007770,0.000000,248.114613,126.0,126.0,1.0,5.0,13.46243,3.21299,1.12912,-1.12913,0.0,-2.29162,74.28079477
54.312437,0.000000,250.950023,127.0,127.0,1.0,5.0,21.00107,4.57128,1.32224,-1.32225,0.0,-2.36915,47.61662144
61.343270,0.000000,251.876693,128.0,128.0,1.0,5.0,20.60747,4.51824,1.31402,-1.31403,0.0,-2.75474,48.52609272
11.233843,0.000000,248.168030,129.0,129.0,1.0,5.0,13.55281,3.1867,1.13203,-1.13203,0.0,-2.51084,73.78543638
38.537307,0.000000,248.852013,130.0,130.0,1.0,5.0,15.55081,4.04669,1.19175,-1.19176,0.0,-1.76339,64.30533201
41.134943,0.000000,249.254257,131.0,131.0,1.0,5.0,16.48439,4.1564,1.21707,-1.21708,0.0,-2.00395,60.66345191
42.920730,0.000000,249.479887,132.0,132.0,1.0,5.0,17.24765,4.23963,1.23673,-1.23673,0.0,-2.01564,57.97891307
42.039887,0.000000,249.354533,133.0,133.0,1.0,5.0,16.86113,4.19873,1.22689,-1.22689,0.0,-1.96527,59.30800605
39.383703,0.000000,249.066180,134.0,134.0,1.0,5.0,15.84443,4.08256,1.19988,-1.19988,0.0,-2.10831,63.11366203
69.235387,0.000000,252.777773,135.0,135.0,1.0,5.0,18.63091,4.16537,1.27023,-1.27024,0.0,-3.44985,53.6742435
56.935917,0.000000,251.323787,136.0,136.0,1.0,5.0,21.11415,4.57727,1.32457,-1.32458,0.0,-2.57917,47.36160347
45.496187,0.000000,249.815497,137.0,137.0,1.0,5.0,18.38782,4.34717,1.26453,-1.26453,0.0,-2.08215,54.38382582
5.959697,0.000000,248.232483,138.0,138.0,1.0,5.0,13.7509,3.13091,1.13833,-1.13833,0.0,-2.93835,72.72251271
46.387747,0.000000,249.924270,139.0,139.0,1.0,5.0,18.74847,4.37942,1.27297,-1.27297,0.0,-2.08941,53.33768569
47.283727,0.000000,250.050437,140.0,140.0,1.0,5.0,19.09703,4.41017,1.28097,-1.28097,0.0,-2.15176,52.36416343
58.710763,0.000000,251.527453,141.0,141.0,1.0,5.0,20.98394,4.56427,1.32189,-1.32189,0.0,-2.56739,47.65549272
48.157417,0.000000,250.142590,142.0,142.0,1.0,5.0,19.43173,4.43963,1.28851,-1.28852,0.0,-2.11387,51.46222184
49.053860,0.000000,250.251907,143.0,143.0,1.0,5.0,19.75011,4.4667,1.29557,-1.29557,0.0,-2.12434,50.63262939
29.716953,0.000000,248.300920,144.0,144.0,1.0,5.0,13.35075,3.64732,1.12551,-1.12551,0.0,-1.84664,74.90215905
60.494313,0.000000,251.761017,145.0,145.0,1.0,5.0,20.74742,4.53754,1.31696,-1.31697,0.0,-2.6855,48.19876399
56.097613,0.000000,251.134393,146.0,146.0,1.0,5.0,21.1211,4.57875,1.32472,-1.32472,0.0,-2.2942,47.34601891
55.191947,0.000000,251.064187,147.0,147.0,1.0,5.0,21.08294,4.57691,1.32393,-1.32394,0.0,-2.40485,47.43171493
32.383130,0.000000,248.461483,148.0,148.0,1.0,5.0,13.82216,3.76709,1.14058,-1.14058,0.0,-1.76171,72.34759256
1.599667,0.000000,248.267293,149.0,149.0,1.0,5.0,13.93126,3.09184,1.14399,-1.14399,0.0,-3.47912,71.78101622
64.843980,0.000000,252.333963,150.0,150.0,1.0,5.0,19.82982,4.39817,1.29732,-1.29732,0.0,-2.9814,50.42910122
67.946063,0.000000,252.376370,151.0,151.0,1.0,5.0,19.00473,4.2401,1.27886,-1.27887,0.0,-3.34534,52.61847972
67.073090,0.000000,252.281310,152.0,152.0,1.0,5.0,19.25697,4.29145,1.28459,-1.28459,0.0,-3.19148,51.92924951
53.454037,0.000000,250.807897,153.0,153.0,1.0,5.0,20.88105,4.56201,1.31975,-1.31976,0.0,-2.24045,47.89031203
65.716800,0.000000,252.439667,154.0,154.0,1.0,5.0,19.60401,4.36024,1.29234,-1.29235,0.0,-3.07426,51.00997194
63.560520,0.000000,251.915927,155.0,155.0,1.0,5.0,20.16033,4.447,1.3045,-1.3045,0.0,-2.94441,49.60236266
44.637497,0.000000,249.713943,156.0,156.0,1.0,5.0,18.0181,4.31346,1.25571,-1.25571,0.0,-2.08971,55.49974748
43.784903,0.000000,249.601113,157.0,157.0,1.0,5.0,17.63645,4.27791,1.24641,-1.24642,0.0,-2.06188,56.70075327
28.816513,0.000000,248.241747,158.0,158.0,1.0,5.0,13.24917,3.61377,1.12219,-1.12219,0.0,-1.9145,75.47642607
0.731637,0.000000,248.273587,159.0,159.0,1.0,5.0,13.96569,3.08473,1.14506,-1.14506,0.0,-3.51731,71.6040525
62.683783,0.000000,251.791933,160.0,160.0,1.0,5.0,20.35955,4.47804,1.30877,-1.30877,0.0,-2.86527,49.11699915
52.575007,0.000000,250.706810,161.0,161.0,1.0,5.0,20.72092,4.54911,1.31641,-1.31641,0.0,-2.24343,48.26040543
33.253440,0.000000,248.557303,162.0,162.0,1.0,5.0,14.01581,3.80658,1.14662,-1.14662,0.0,-1.87946,71.34799915
13.884970,0.000000,248.109217,163.0,163.0,1.0,5.0,13.41318,3.22848,1.12753,-1.12753,0.0,-2.2936,74.55353615
68.821857,0.000000,252.492777,164.0,164.0,1.0,5.0,18.75826,4.18939,1.27319,-1.2732,0.0,-3.4035,53.30984857
2.478027,0.000000,248.255437,165.0,165.0,1.0,5.0,13.89218,3.09913,1.14277,-1.14277,0.0,-3.37874,71.98294292
6.857150,0.000000,248.217247,166.0,166.0,1.0,5.0,13.71149,3.14037,1.13708,-1.13709,0.0,-2.84886,72.93153406
37.186383,0.000000,248.519317,167.0,167.0,1.0,5.0,15.0854,3.98574,1.17856,-1.17856,0.0,-1.96861,66.28925981
61.815360,0.000000,251.684300,168.0,168.0,1.0,5.0,20.53113,4.50489,1.31241,-1.31242,0.0,-2.84918,48.70652516
12.129127,0.000000,248.155313,169.0,169.0,1.0,5.0,13.50966,3.19859,1.13064,-1.13065,0.0,-2.42796,74.02110786
34.981703,0.000000,248.652213,170.0,170.0,1.0,5.0,14.42872,3.87896,1.15923,-1.15923,0.0,-1.92394,69.30621704
56.505033,0.000000,248.422073,171.0,171.0,1.0,5.0,20.57735,4.53249,1.31339,-1.31339,0.0,-2.55835,48.59712256
64.437807,0.000000,252.032230,172.0,172.0,1.0,5.0,19.94486,4.41332,1.29983,-1.29984,0.0,-3.01974,50.1382311
7.741547,0.000000,248.198863,173.0,173.0,1.0,5.0,13.67358,3.15,1.13588,-1.13588,0.0,-2.75743,73.13373674
50.440620,0.000000,250.185893,174.0,174.0,1.0,5.0,20.14812,4.50271,1.30423,-1.30424,0.0,-2.20293,49.63242228
59.213163,0.000000,251.335150,175.0,175.0,1.0,5.0,20.92631,4.55664,1.32069,-1.3207,0.0,-2.56248,47.78673354
40.712233,0.000000,248.437133,176.0,176.0,1.0,5.0,16.36015,4.16432,1.21379,-1.21379,0.0,-1.99741,61.12413395
60.119213,0.000000,251.456213,177.0,177.0,1.0,5.0,20.80755,4.5429,1.31822,-1.31823,0.0,-2.65685,48.05947841
64.750180,0.000000,248.292703,178.0,178.0,1.0,5.0,19.74161,4.33428,1.29538,-1.29539,0.0,-3.1502,50.65442991
57.379767,0.000000,251.080377,179.0,179.0,1.0,5.0,21.08311,4.57353,1.32393,-1.32394,0.0,-2.5814,47.43133247
54.785217,0.000000,250.753377,180.0,180.0,1.0,5.0,21.02882,4.57328,1.32281,-1.32282,0.0,-2.40664,47.55378571
8.637717,0.000000,248.183680,181.0,181.0,1.0,5.0,13.63966,3.15955,1.1348,-1.13481,0.0,-2.68004,73.31561051
58.277113,0.000000,251.169877,182.0,182.0,1.0,5.0,21.01686,4.56624,1.32257,-1.32257,0.0,-2.38903,47.580847
39.006010,0.000000,248.693193,183.0,183.0,1.0,5.0,15.73215,4.07399,1.19679,-1.19679,0.0,-1.95418,63.56410281
42.535617,0.000000,249.154420,184.0,184.0,1.0,5.0,17.04304,4.22243,1.23155,-1.23155,0.0,-1.96664,58.67497817
4.247713,0.000000,248.243377,185.0,185.0,1.0,5.0,13.81542,3.11605,1.14036,-1.14037,0.0,-3.13744,72.38288811
41.627330,0.000000,249.043790,186.0,186.0,1.0,5.0,16.6679,4.18105,1.22188,-1.22188,0.0,-1.90539,59.99556033
38.114490,0.000000,248.542070,187.0,187.0,1.0,5.0,15.38857,4.02912,1.1872,-1.1872,0.0,-1.74266,64.98329604
45.948933,0.000000,249.604767,188.0,188.0,1.0,5.0,18.55254,4.36476,1.2684,-1.26841,0.0,-2.04712,53.90097528
69.729863,0.000000,252.580913,189.0,189.0,1.0,5.0,18.51568,4.13801,1.26754,-1.26754,0.0,-3.52552,54.00827839
46.858973,0.000000,249.727207,190.0,190.0,1.0,5.0,18.90398,4.3959,1.27655,-1.27656,0.0,-2.06403,52.89891335
47.751143,0.000000,249.833027,191.0,191.0,1.0,5.0,19.24403,4.4261,1.2843,-1.2843,0.0,-2.15476,51.96416759
56.558530,0.000000,250.968180,192.0,192.0,1.0,5.0,21.10393,4.57614,1.32436,-1.32437,0.0,-2.53077,47.38453928
48.643777,0.000000,249.921997,193.0,193.0,1.0,5.0,19.56859,4.4541,1.29156,-1.29156,0.0,-2.07138,51.10230221
3.354497,0.000000,248.235813,194.0,194.0,1.0,5.0,13.85204,3.10765,1.14151,-1.14152,0.0,-3.21427,72.1915328
55.692060,0.000000,250.823580,195.0,195.0,1.0,5.0,21.09009,4.57694,1.32408,-1.32408,0.0,-2.3173,47.41563455
30.595370,0.000000,248.369987,196.0,196.0,1.0,5.0,13.48949,3.68751,1.13,-1.13,0.0,-1.85122,74.13178704
60.975083,0.000000,251.580210,197.0,197.0,1.0,5.0,20.67663,4.52614,1.31548,-1.31548,0.0,-2.8434,48.36378075
31.482700,0.000000,248.433203,198.0,198.0,1.0,5.0,13.64267,3.72608,1.1349,-1.1349,0.0,-1.86121,73.29943479
66.185297,0.000000,252.222943,199.0,199.0,1.0,5.0,19.49663,4.33792,1.28996,-1.28996,0.0,-3.16967,51.2909154
53.926473,0.000000,250.610420,200.0,200.0,1.0,5.0,20.9229,4.56579,1.32062,-1.32063,0.0,-2.37067,47.79452179
45.076183,0.000000,249.506940,201.0,201.0,1.0,5.0,18.19226,4.33237,1.25989,-1.25989,0.0,-2.14463,54.96843163
69.820480,0.000000,252.100560,202.0,202.0,1.0,5.0,18.5161,4.12679,1.26755,-1.26755,0.0,-3.49178,54.00705332
43.403133,0.000000,249.286000,203.0,203.0,1.0,5.0,17.42936,4.26196,1.24128,-1.24129,0.0,-2.06728,57.37445322
