       63.86846      258.01859    0.32104E+02        2.89587    0.15066E+01   -0.15066E+01
       57.96068      258.12491    0.33721E+02        2.97983    0.15279E+01   -0.15279E+01
       60.32594      258.11175    0.33018E+02        2.94764    0.15188E+01   -0.15188E+01
       46.23231      258.02386    0.36427E+02        3.04164    0.15614E+01   -0.15614E+01
       61.49301      258.08538    0.32688E+02        2.93119    0.15144E+01   -0.15144E+01
       54.46099      258.06306    0.34702E+02        3.01681    0.15404E+01   -0.15404E+01
       62.66994      258.02416    0.32377E+02        2.91456    0.15102E+01   -0.15102E+01
       69.73875      258.07792    0.31060E+02        2.81397    0.14922E+01   -0.14922E+01
       59.14783      258.11325    0.33369E+02        2.96409    0.15233E+01   -0.15233E+01
       53.22840      258.07473    0.35060E+02        3.02505    0.15448E+01   -0.15448E+01
       48.51546      258.09650    0.36133E+02        3.04477    0.15579E+01   -0.15579E+01
       45.01833      258.06253    0.36531E+02        3.03764    0.15627E+01   -0.15627E+01
       68.61915      258.05535    0.31279E+02        2.82820    0.14952E+01   -0.14953E+01
       49.72610      258.07534    0.35910E+02        3.04251    0.15552E+01   -0.15552E+01
       43.85831      258.02209    0.36620E+02        3.03345    0.15637E+01   -0.15637E+01
       42.65306      258.02866    0.36698E+02        3.03037    0.15646E+01   -0.15646E+01
       41.49026      258.04366    0.36744E+02        3.02515    0.15652E+01   -0.15652E+01
       67.42002      258.05314    0.31494E+02        2.84213    0.14982E+01   -0.14982E+01
       50.94112      258.08289    0.35641E+02        3.03735    0.15519E+01   -0.15519E+01
       56.77715      258.10936    0.34071E+02        2.99377    0.15324E+01   -0.15324E+01
       40.31921      258.03361    0.36762E+02        3.01793    0.15654E+01   -0.15654E+01
       66.22383      258.05462    0.31688E+02        2.85762    0.15009E+01   -0.15009E+01
       55.60738      258.14628    0.34383E+02        3.00582    0.15363E+01   -0.15363E+01
       65.07782      258.01062    0.31880E+02        2.87634    0.15035E+01   -0.15035E+01
       70.88466      258.04790    0.30846E+02        2.79692    0.14892E+01   -0.14892E+01
       52.08234      258.14477    0.35364E+02        3.03132    0.15486E+01   -0.15486E+01
       47.37351      258.15031    0.36296E+02        3.04362    0.15599E+01   -0.15599E+01
       21.73118      292.88156    0.40042E+02        1.82186    0.16025E+01   -0.16025E+01
       62.98345      280.27201    0.23886E+02        2.90829    0.13781E+01   -0.13781E+01
       28.63493      292.11131    0.29350E+02        1.82184    0.14676E+01   -0.14676E+01
       45.64215      292.97265    0.52460E+02        2.45808    0.17198E+01   -0.17198E+01
       44.06494      289.54237    0.29155E+02        1.61175    0.14647E+01   -0.14647E+01
       43.52106      267.99866    0.37053E+02        3.42477    0.15688E+01   -0.15688E+01
       50.44152      292.12009    0.27518E+02        1.94469    0.14396E+01   -0.14396E+01
       39.06959      292.89923    0.53478E+02        1.68276    0.17282E+01   -0.17282E+01
       25.17477      291.67964    0.27882E+02        1.69503    0.14453E+01   -0.14453E+01
       30.69651      290.40369    0.27276E+02        1.76465    0.14358E+01   -0.14358E+01
       18.24206      277.30758    0.21307E+02        2.81503    0.13285E+01   -0.13285E+01
       44.51262      290.77897    0.22283E+02        1.52517    0.13480E+01   -0.13480E+01
        5.92866      284.18860    0.23489E+02        2.39994    0.13709E+01   -0.13709E+01
       14.58340      281.47735    0.21230E+02        2.60248    0.13270E+01   -0.13270E+01
        5.24114      285.85888    0.25926E+02        2.30276    0.14137E+01   -0.14137E+01
       44.31999      287.11828    0.28904E+02        2.23953    0.14610E+01   -0.14610E+01
        5.52155      267.49654    0.21836E+02        2.53463    0.13392E+01   -0.13392E+01
       50.57135      292.04144    0.26714E+02        1.91448    0.14267E+01   -0.14267E+01
       15.55422      288.22863    0.30464E+02        1.90626    0.14838E+01   -0.14838E+01
       46.47553      288.02231    0.32088E+02        1.97153    0.15063E+01   -0.15063E+01
       39.16240      292.99689    0.53187E+02        1.55380    0.17258E+01   -0.17258E+01
       44.84764      280.77967    0.22899E+02        3.46888    0.13598E+01   -0.13598E+01
       13.99957      289.00633    0.29495E+02        1.61486    0.14697E+01   -0.14698E+01
        8.01557      292.68784    0.42091E+02        1.86193    0.16242E+01   -0.16242E+01
       48.73763      290.15496    0.28171E+02        1.51772    0.14498E+01   -0.14498E+01
       14.05905      292.91725    0.33923E+02        1.96522    0.15305E+01   -0.15305E+01
       48.45960      293.24314    0.49908E+02        1.91265    0.16982E+01   -0.16982E+01
        5.90943      267.18185    0.21899E+02        2.54214    0.13404E+01   -0.13404E+01
