2086
1	2	1	3	4	1.934733	1.32
2	2	1	4	5	0.418006	1.05
3	2	1	5	6	0.181327	1.68
4	2	1	6	7	0.085959	1.65
5	2	1	7	8	0.048382	1.27
6	2	1	8	9	0.030025	1.8
7	2	1	9	10	0.018492	1.69
8	2	1	10	11	0.012337	1.94
9	3	2	4	5	1.623433	1.12
10	3	2	5	6	0.456335	2.06
11	3	2	6	7	0.169563	1.97
12	3	2	7	8	0.081831	1.42
13	3	2	8	9	0.04584	1.67
14	3	2	9	10	0.02612	1.71
15	3	2	10	11	0.016637	1.95
16	3	2	11	12	0.011628	2.07
17	3	1	5	7	0.8932	1.92
18	3	1	7	9	0.206113	1.52
19	3	1	9	11	0.073641	1.54
20	3	1	11	13	0.035033	1.84
21	3	1	13	15	0.020099	1.8
22	3	1	15	17	0.012241	2.33
23	3	1	17	19	0.007895	1.27
24	3	1	19	21	0.005521	2.13
25	4	3	5	6	2.224834	2.13
26	4	3	6	7	0.510782	2.11
27	4	3	7	8	0.194059	1.5
28	4	3	8	9	0.093811	1.81
29	4	3	9	10	0.048053	1.74
30	4	3	10	11	0.028403	1.53
31	4	3	11	12	0.01889	1.95
32	4	3	12	13	0.01251	1.11
33	4	2	6	8	0.95616	1.92
34	4	2	8	10	0.213855	1.78
35	4	2	10	12	0.075584	1.88
36	4	2	12	14	0.036409	1.74
37	4	2	14	16	0.020824	1.74
38	4	2	16	18	0.012909	1.88
39	4	2	18	20	0.008152	2.27
40	4	2	20	22	0.005823	2.59
41	4	1	7	10	0.586494	1.59
42	4	1	10	13	0.123879	1.78
43	4	1	13	16	0.048718	1.81
44	4	1	16	19	0.023446	1.62
45	4	1	22	25	0.007806	1.64
46	5	4	6	7	1.969058	1.86
47	5	4	7	8	0.48225	1.48
48	5	4	8	9	0.186614	2.0
49	5	4	9	10	0.082444	1.84
50	5	4	10	11	0.043754	1.8
51	5	4	11	12	0.026809	2.03
52	5	4	12	13	0.016942	1.72
53	5	4	13	14	0.012054	1.69
54	5	3	7	9	0.956569	1.62
55	5	3	9	11	0.202677	1.77
56	5	3	11	13	0.075182	1.8
57	5	3	13	15	0.037409	1.89
58	5	3	15	17	0.020902	1.86
59	5	3	17	19	0.012839	1.92
60	5	3	19	21	0.008462	2.13
61	5	2	8	11	0.571563	1.86
62	5	2	11	14	0.122801	1.81
63	5	2	14	17	0.048214	1.78
64	5	2	17	20	0.023379	1.92
65	5	2	20	23	0.013302	1.62
66	5	2	26	29	0.005322	2.04
67	5	1	9	13	0.386512	1.75
68	5	1	13	17	0.090706	1.83
69	5	1	17	21	0.034751	1.6
70	5	1	21	25	0.016801	2.44
71	5	1	25	29	0.00935	2.07
72	6	5	8	9	0.55387	2.04
73	6	5	9	10	0.195614	1.92
74	6	5	10	11	0.08975	2.01
75	6	5	11	12	0.049499	2.35
76	6	5	12	13	0.029056	1.75
77	6	5	13	14	0.01939	2.23
78	6	5	14	15	0.013942	1.72
79	6	4	8	10	1.018519	2.0
80	6	4	10	12	0.209855	2.0
81	6	4	12	14	0.077482	1.68
82	6	4	14	16	0.039032	1.8
83	6	4	16	18	0.021846	1.77
84	6	4	18	20	0.01284	2.11
85	6	4	20	22	0.008891	1.68
86	6	4	22	24	0.005774	2.33
87	6	3	9	12	0.583223	1.89
88	6	3	12	15	0.129325	1.71
89	6	3	15	18	0.050933	1.67
90	6	3	18	21	0.024175	1.71
91	6	3	21	24	0.01366	2.44
92	6	3	24	27	0.008633	2.01
93	6	3	30	33	0.003618	1.92
94	6	2	10	14	0.399226	1.91
95	6	2	14	18	0.094665	1.77
96	6	2	18	22	0.035739	2.06
97	6	2	22	26	0.016972	1.88
98	6	2	26	30	0.009836	2.33
99	6	2	38	42	0.002595	3.3
100	6	1	11	16	0.30801	1.88
101	6	1	16	21	0.072492	1.78
102	6	1	21	26	0.027547	2.17
103	6	1	26	31	0.013595	2.22
104	6	1	36	41	0.004508	2.79
105	7	6	8	9	2.230302	1.75
106	7	6	9	10	0.51359	1.83
107	7	6	10	11	0.190092	2.04
108	7	6	11	12	0.091516	2.39
109	7	6	12	13	0.04818	1.68
110	7	6	13	14	0.029901	2.17
111	7	6	14	15	0.020349	1.81
112	7	6	15	16	0.013511	1.54
113	7	5	9	11	0.98904	1.89
114	7	5	11	13	0.218315	2.11
115	7	5	13	15	0.08362	1.97
116	7	5	15	17	0.040239	1.77
117	7	5	17	19	0.022475	1.48
118	7	5	19	21	0.01402	1.58
119	7	5	21	23	0.00953	2.58
120	7	5	23	25	0.005995	2.43
