       63.86846      258.01859       -3.85587
       57.96068      258.12491       -3.56138
       60.32594      258.11175       -3.73906
       46.23231      258.02386       -3.07316
       61.49301      258.08538       -3.81773
       54.46099      258.06306       -3.45516
       62.66994      258.02416       -3.78947
       69.73875      258.07792       -4.21817
       59.14783      258.11325       -3.59872
       53.22840      258.07473       -3.42685
       48.51546      258.09650       -3.31104
       45.01833      258.06253       -3.13413
       68.61915      258.05535       -4.14697
       49.72610      258.07534       -3.30170
       43.85831      258.02209       -3.01810
       42.65306      258.02866       -3.02592
       41.49026      258.04366       -3.05815
       67.42002      258.05314       -4.11183
       50.94112      258.08289       -3.36449
       56.77715      258.10936       -3.54626
       40.31921      258.03361       -3.06012
       66.22383      258.05462       -4.06402
       55.60738      258.14628       -3.68669
       65.07782      258.01062       -3.91274
       70.88466      258.04790       -4.14963
       52.08234      258.14477       -3.58966
       47.37351      258.15031       -3.44608
       21.73118      292.88156        1.81650
       62.98345      280.27201       -1.92239
       28.63493      292.11131        0.74364
       45.64215      292.97265        1.28600
       44.06494      289.54237       -0.09895
       43.52106      267.99866       -2.24656
       50.44152      292.12009        0.55563
       39.06959      292.89923        1.34581
       25.17477      291.67964        0.55488
       30.69651      290.40369        0.16514
       18.24206      277.30758       -1.43476
       44.51262      290.77897        0.35052
        5.92866      284.18860       -1.29046
       14.58340      281.47735       -1.15150
        5.24114      285.85888       -1.06831
       44.31999      287.11828       -0.63531
        5.52155      267.49654       -3.14224
       50.57135      292.04144        0.68210
       15.55422      288.22863       -0.42112
       46.47553      288.02231       -0.49504
       39.16240      292.99689        1.51211
       44.84764      280.77967       -1.51478
       13.99957      289.00633       -0.19198
        8.01557      292.68784        1.30291
       48.73763      290.15496       -0.11380
       14.05905      292.91725        1.45072
       48.45960      293.24314        1.81260
        5.90943      267.18185       -2.96875
       45.95913      288.40310       -0.43890
       12.77585      290.10366       -0.00197
       61.95485      289.38342       -0.63051
       60.92928      293.14440        1.36024
       40.79514      292.67162        0.84115
       62.63124      275.36008       -2.19007
       47.94352      283.94757       -1.11736
       50.21552      291.93624        0.59538
       35.52019      268.70353       -2.08208
       21.84762      292.79764        1.30011
        7.89636      292.78730        1.43205
       15.79267      291.48778        0.38988
       43.09550      268.24764       -2.31258
       24.30678      292.91215        1.96334
       38.64200      291.93577        0.58187
       52.63449      284.77219       -1.02718
       14.40255      284.20071       -0.86921
        3.53262      290.31000       -0.19826
       21.06927      287.82921       -0.62923
       52.90329      283.74895       -1.07402
       63.22560      280.08599       -1.87545
       41.47062      292.98897        1.29211
       46.34325      275.38378       -1.70516
       41.22698      293.30716        2.80129
       35.12121      277.77856       -1.38747
       15.63494      292.94611        1.79149
       39.99205      287.97625       -0.48993
       15.43685      288.07593       -0.51703
       43.75634      293.31999        2.09397
       44.45556      290.94225        0.37885
       53.81116      279.07233       -1.70534
       17.80926      292.51263        1.16602
       14.22074      292.91659        2.02757
       13.97200      292.81360        1.51154
       40.92397      292.77396        1.25951
        2.00351      292.29342        0.78447
       45.09239      280.58353       -1.31055
        6.91245      266.63765       -2.93135
        3.40566      290.42197       -0.46581
       47.36361      277.99648       -1.56281
       21.65114      288.48465       -0.39752
       24.42171      292.83122        1.42582
       21.82078      288.36622       -0.44781
       26.48538      279.12026       -1.13663
        6.76245      286.69238       -0.88809
       20.95097      287.66648       -0.45584
        6.91681      267.23509       -2.90377
       22.87313      286.69812       -0.46344
       38.20540      290.63095        0.21245
       36.21886      292.19044        0.73400
       57.21271      279.21306       -1.56635
        5.97116      284.46936       -1.40871
       36.33671      278.73817       -1.26892
       13.80635      292.87611        1.67770
       50.28855      292.07175        0.39693
       38.02830      290.66608        0.33778
       58.19304      293.15450        1.28824
        3.13128      290.28750       -0.30392
        1.47616      291.84723        0.17145
       29.34866      266.82241       -2.11829
       58.92442      290.91284       -0.02467
       26.45169      292.70153        1.33991
       25.68538      288.56431       -0.22196
       24.56177      286.86769       -0.48623
       58.30675      293.09932        1.21615
       54.06838      278.88059       -1.50694
       25.04755      291.75728        0.66655
       15.71376      292.85618        1.61871
       38.55657      291.81359        0.60215
       58.10791      281.64261       -1.43262
       45.53254      289.35507       -0.14977
       20.58324      287.59751       -0.54906
       16.35529      291.54053        0.45211
       29.74079      266.54372       -1.99662
       17.68092      260.04391       -2.69478
       62.25633      275.09302       -2.17729
       22.67797      286.81922       -0.56964
       17.41999      286.26299       -0.70462
       33.38106      289.63064       -0.03180
       41.99384      281.90566       -1.21549
       14.30885      292.81696        1.44987
       57.88603      281.83765       -1.60389
       30.64615      290.57595        0.19921
       50.82393      266.79278       -2.57073
       70.00068      288.42399       -1.88726
       37.90874      293.02018        1.86680
       57.99264      289.81298       -0.29759
       18.31943      276.91036       -1.36391
       69.02812      290.06579       -0.82155
       35.49347      288.04105       -0.39451
       51.21631      266.46337       -2.41502
       58.95730      292.48178        0.54860
       61.49003      288.94675       -0.67685
       19.06802      274.21581       -1.54966
       44.05301      289.74247       -0.16725
       22.01932      291.21175        0.23769
       51.53693      283.76395       -1.06976
       34.81916      277.98531       -1.39192
        2.02892      275.44125       -2.93652
        1.34610      291.80137        0.14792
       12.10852      258.48192       -3.30547
       45.30156      289.65776       -0.16119
       29.05948      292.88036        1.35065
        2.66734      287.54807       -1.22510
       54.63158      293.11907        1.88059
       58.66496      259.86155       -3.40361
       32.92517      292.98878        1.67490
       21.17549      286.66122       -0.61820
       54.70902      278.93230       -1.57390
        1.66054      275.50684       -3.06771
       14.47515      278.29920       -1.49162
       11.69715      286.86497       -0.69976
       65.65466      290.85217       -0.32706
       14.19171      284.34124       -0.98307
       51.31727      293.31440        2.74503
       25.47252      288.89042       -0.28704
        9.17447      284.23672       -1.06773
       21.01568      286.50120       -0.49608
        3.24396      290.41273       -0.46572
       69.33148      288.45373       -1.43072
       15.75775      261.03576       -2.85890
       17.58703      286.13755       -0.62929
       44.54259      259.77972       -2.84772
        4.99121      258.44565       -3.69614
       49.99246      281.03631       -1.30937
       21.37228      280.87223       -1.10926
       13.71363      292.77990        1.32374
       17.65443      291.16638        0.37420
       35.37428      268.25160       -2.13696
       68.41475      284.42908       -1.95289
       44.41767      290.48050        0.08815
       40.20104      291.37926        0.47885
       35.64843      288.19081       -0.42207
       36.27005      292.02853        0.86260
       33.93699      287.83073       -0.42571
       31.68683      291.78048        0.59281
       37.82488      292.91348        1.48752
       12.66953      292.70746        1.38614
       36.45274      283.58079       -1.06177
       42.88972      260.08844       -2.83357
       17.78629      292.65095        1.09708
       57.36203      292.82031        1.24720
       58.90354      292.35087        0.63990
       11.04163      279.02287       -1.43062
       59.20012      287.71476       -0.98294
       70.43377      290.26407       -1.17236
       62.03559      289.19783       -0.57824
        7.61717      280.53639       -1.56832
       57.31063      292.93918        0.99648
       58.07802      293.39759        2.67854
       44.01323      290.56315        0.09530
       51.44909      290.43193       -0.16805
       46.38683      274.95482       -1.75947
       35.67411      270.45942       -1.86828
       41.34723      293.05391        1.62665
       43.37200      259.76370       -2.76618
       19.91022      292.48353        0.97389
        1.99244      292.44696        0.82437
       14.75726      278.12359       -1.36956
       70.44399      284.79786       -2.56907
       32.86081      292.88020        1.26262
       12.62849      290.21188       -0.08812
       49.10907      286.64459       -0.95056
       28.32037      290.08054        0.07488
       31.55063      291.85375        0.64722
       21.93315      291.09196        0.31124
       58.17983      260.22513       -3.33883
       45.11472      289.70386       -0.17323
        9.10609      292.82062        1.84441
       21.61114      281.10438       -1.25372
       46.19943      288.35976       -0.24615
       63.97713      290.56354       -0.42970
       34.54805      267.05070       -2.06676
       31.67516      286.14061       -0.83391
       59.08688      287.54187       -0.76339
       58.01148      284.25106       -1.16173
       13.55463      292.85048        1.84766
       47.95197      283.66933       -1.09997
       66.88175      273.12302       -2.92444
        0.50139      292.63763        1.26138
        9.31176      276.80810       -1.69022
       43.96122      274.69018       -1.65813
       50.65099      284.14710       -1.38121
       58.78865      290.82016       -0.16938
        9.19629      292.72259        1.39330
       31.67113      266.75654       -2.17352
       66.62649      271.79815       -2.95635
       25.99535      290.20667        0.02842
       37.82841      290.93291        0.36318
       61.37699      293.10727        1.32876
       55.78713      292.33625        0.52541
       34.94432      267.42497       -2.29241
       39.61469      292.24481        0.62921
       41.70921      282.06840       -1.10318
       68.27698      291.90840        0.02694
       70.15143      269.51478       -3.62843
       12.78311      287.31125       -0.51165
       16.95312      269.79050       -2.03478
       26.97547      278.63112       -1.22511
       45.12390      275.44575       -1.67470
       22.93751      288.47914       -0.31591
       52.47479      276.41001       -1.76360
       12.91741      281.75131       -1.21036
       69.31947      288.67884       -1.54409
       10.64798      272.85876       -1.98002
       29.15028      292.98508        1.50344
        6.82147      286.47772       -0.81205
        9.25258      283.94871       -1.05221
       43.33939      290.78027        0.14529
       45.68344      280.60652       -1.38359
       65.70409      290.69266       -0.35630
       54.73082      293.04311        1.29728
       21.70647      278.70158       -1.15426
       24.49737      278.95929       -1.13401
       35.10059      288.00081       -0.35223
       38.93410      291.88393        0.61610
       29.35910      288.84755       -0.39767
        3.31485      280.36508       -2.22070
       63.63519      293.04690        1.23435
       62.50187      284.32414       -1.34023
